locus prob log10(PO) qval alpha fst
167_47 0.0014001 -2.8532 0.99250 0.00096452 0.022324
169_76 0.00095005 -3.0218 0.99764 0.00015524 0.022293
174_91 0.00070004 -3.1546 0.99812 -5.3758e-05 0.022282
183_55 0.00065003 -3.1868 0.99816 -0.00042994 0.022278
187_52 0.00060003 -3.2216 0.99819 0.00035187 0.022295
189_28 0.0011001 -2.9581 0.99693 -0.00031988 0.022283
192_82 0.00080004 -3.0965 0.99799 0.00013598 0.022293
198_50 0.0014501 -2.8380 0.99080 -0.00085876 0.022270
200_65 0.00095005 -3.0218 0.99764 0.00026804 0.022297
206_70 0.00070004 -3.1546 0.99812 -0.00016185 0.022279
212_71 0.0010001 -2.9995 0.99745 0.00022013 0.022299
220_76 0.00080004 -3.0965 0.99799 -0.00037430 0.022275
221_37 0.0014501 -2.8380 0.99080 -0.00031267 0.022279
227_47 0.00065003 -3.1868 0.99816 -0.00036688 0.022276
228_89 0.00060003 -3.2216 0.99819 -0.00011779 0.022280
232_56 0.00085004 -3.0702 0.99790 0.00016440 0.022291
236_29 0.0010501 -2.9783 0.99721 0.00073711 0.022308
240_71 0.00085004 -3.0702 0.99790 -0.00055588 0.022273
244_78 0.00075004 -3.1246 0.99806 0.00050616 0.022300
245_66 0.0011501 -2.9388 0.99658 0.00066254 0.022316
246_47 0.00075004 -3.1246 0.99806 -0.00021237 0.022287
248_70 0.00085004 -3.0702 0.99790 0.00018542 0.022292
253_78 0.00090005 -3.0453 0.99779 -0.00037039 0.022279
256_50 0.00065003 -3.1868 0.99816 -7.2261e-05 0.022280
263_66 0.0011501 -2.9388 0.99658 -0.00037784 0.022279
265_28 0.0013501 -2.8691 0.99380 0.00070421 0.022328
287_55 0.0011501 -2.9388 0.99658 -0.0012431 0.022266
297_73 0.00060003 -3.2216 0.99819 -0.00041410 0.022278
298_35 0.0015001 -2.8232 0.98838 6.3162e-05 0.022305
308_46 0.00090005 -3.0453 0.99779 0.00048963 0.022311
315_48 0.0010501 -2.9783 0.99721 0.00061722 0.022305
331_54 0.00090005 -3.0453 0.99779 -0.00043872 0.022277
348_68 0.00095005 -3.0218 0.99764 -6.5589e-05 0.022282
364_48 0.0014001 -2.8532 0.99250 0.0011018 0.022324
367_29 0.0010501 -2.9783 0.99721 0.00030802 0.022292
368_37 0.0013001 -2.8855 0.99476 5.6142e-05 0.022300
373_59 0.0010501 -2.9783 0.99721 -0.00071499 0.022271
376_68 0.00075004 -3.1246 0.99806 0.00018311 0.022288
377_89 0.0012501 -2.9025 0.99553 -0.00080779 0.022269
379_64 0.0010001 -2.9995 0.99745 -0.00045408 0.022281
380_51 0.0016501 -2.7818 0.98039 0.00034657 0.022305
381_80 0.0018501 -2.7320 0.96700 -0.0015751 0.022260
388_77 0.00070004 -3.1546 0.99812 0.00047235 0.022296
391_49 0.00075004 -3.1246 0.99806 -0.00032648 0.022279
392_34 0.00080004 -3.0965 0.99799 -2.5158e-05 0.022285
404_77 0.0013501 -2.8691 0.99380 -0.00085615 0.022270
410_60 0.00080004 -3.0965 0.99799 2.2585e-05 0.022294
411_53 0.0012501 -2.9025 0.99553 0.00061282 0.022317
415_88 0.00050003 -3.3008 0.99823 -0.00017267 0.022278
419_59 0.0011001 -2.9581 0.99693 -0.00073807 0.022272
420_65 0.0010501 -2.9783 0.99721 0.00041282 0.022311
422_68 0.0011001 -2.9581 0.99693 0.00086553 0.022317
425_88 0.0011001 -2.9581 0.99693 -0.00044269 0.022277
440_43 0.00085004 -3.0702 0.99790 -1.9040e-05 0.022285
445_54 0.0012501 -2.9025 0.99553 0.00070730 0.022329
463_77 0.00035002 -3.4558 0.99824 0.00029462 0.022289
472_84 0.0011501 -2.9388 0.99658 7.9156e-05 0.022293
481_87 0.0013501 -2.8691 0.99380 0.0010177 0.022330
490_42 0.0013501 -2.8691 0.99380 -0.00047676 0.022280
494_59 0.0011001 -2.9581 0.99693 0.00034220 0.022301
512_73 0.00060003 -3.2216 0.99819 -0.00060381 0.022273
514_78 0.00065003 -3.1868 0.99816 0.00011572 0.022286
522_56 0.00055003 -3.2594 0.99821 -0.00032706 0.022276
525_48 0.0011501 -2.9388 0.99658 -0.00060438 0.022275
528_85 0.0012501 -2.9025 0.99553 0.0011606 0.022340
534_53 0.00060003 -3.2216 0.99819 -0.00034859 0.022276
535_75 0.0014001 -2.8532 0.99250 0.00029802 0.022299
541_28 0.00095005 -3.0218 0.99764 -0.00051093 0.022274
545_39 0.00075004 -3.1246 0.99806 -0.00055216 0.022273
548_43 0.00085004 -3.0702 0.99790 0.00031656 0.022303
554_63 0.0012001 -2.9203 0.99610 0.00051121 0.022323
557_40 0.0012001 -2.9203 0.99610 0.00025544 0.022300
561_29 0.00095005 -3.0218 0.99764 0.00013827 0.022288
571_34 0.0021001 -2.6768 0.95535 0.0019911 0.022359
579_47 0.00095005 -3.0218 0.99764 -0.00063207 0.022273
589_59 0.0013501 -2.8691 0.99380 -0.00092082 0.022272
592_62 0.00085004 -3.0702 0.99790 0.00033416 0.022297
594_43 0.0011001 -2.9581 0.99693 -0.00044758 0.022276
597_34 0.0010001 -2.9995 0.99745 0.00063364 0.022320
605_85 0.0013501 -2.8691 0.99380 0.00050154 0.022304
612_65 0.00070004 -3.1546 0.99812 -0.00051338 0.022273
613_30 0.0011001 -2.9581 0.99693 -0.0011514 0.022266
616_42 0.0014001 -2.8532 0.99250 -0.00077026 0.022274
617_66 0.0010001 -2.9995 0.99745 -0.00013139 0.022282
618_35 0.00095005 -3.0218 0.99764 -0.00043951 0.022275
630_79 0.00080004 -3.0965 0.99799 0.00038129 0.022296
644_85 0.0014001 -2.8532 0.99250 -0.00055962 0.022274
647_56 0.00080004 -3.0965 0.99799 -4.7478e-05 0.022281
660_41 0.00075004 -3.1246 0.99806 0.00020977 0.022300
663_90 0.0017501 -2.7562 0.97225 1.2456e-05 0.022296
669_43 0.0010001 -2.9995 0.99745 0.00024817 0.022294
671_70 0.00090005 -3.0453 0.99779 -0.00064845 0.022274
673_76 0.0015001 -2.8232 0.98838 0.00028958 0.022303
691_74 0.0012501 -2.9025 0.99553 0.00078232 0.022334
694_47 0.00095005 -3.0218 0.99764 -0.00069473 0.022272
695_52 0.00075004 -3.1246 0.99806 -7.6399e-05 0.022282
700_40 0.00075004 -3.1246 0.99806 -5.9621e-05 0.022283
705_76 0.00065003 -3.1868 0.99816 -0.00026001 0.022277
707_85 0.00090005 -3.0453 0.99779 0.00060164 0.022313
708_48 0.0011001 -2.9581 0.99693 0.00042670 0.022311
716_59 0.0012501 -2.9025 0.99553 0.00035333 0.022299
719_48 0.00050003 -3.3008 0.99823 -3.7613e-05 0.022285
721_39 0.0011001 -2.9581 0.99693 7.6064e-05 0.022289
730_60 0.00065003 -3.1868 0.99816 -0.00028727 0.022276
733_28 0.00090005 -3.0453 0.99779 7.9015e-05 0.022293
734_45 0.0010001 -2.9995 0.99745 0.00035316 0.022301
735_70 0.0017001 -2.7688 0.97677 0.0010989 0.022336
739_62 0.0012001 -2.9203 0.99610 -0.00025528 0.022301
746_62 0.0014001 -2.8532 0.99250 0.00075862 0.022341
752_70 0.00095005 -3.0218 0.99764 4.0028e-05 0.022284
756_31 0.00085004 -3.0702 0.99790 0.00043492 0.022303
765_32 0.0016501 -2.7818 0.98039 0.0012241 0.022328
766_64 0.0010001 -2.9995 0.99745 0.00033968 0.022304
768_53 0.00060003 -3.2216 0.99819 -0.00029334 0.022281
769_63 0.00075004 -3.1246 0.99806 -6.6142e-05 0.022282
772_85 0.00090005 -3.0453 0.99779 -0.00068901 0.022273
780_34 0.00085004 -3.0702 0.99790 -0.00023131 0.022278
786_29 0.00095005 -3.0218 0.99764 0.00071671 0.022321
792_76 0.00070004 -3.1546 0.99812 0.00015640 0.022287
803_85 0.0010001 -2.9995 0.99745 -0.00031839 0.022280
805_81 0.00050003 -3.3008 0.99823 -6.3259e-05 0.022281
813_74 0.00085004 -3.0702 0.99790 -9.7378e-05 0.022282
815_86 0.0013501 -2.8691 0.99380 -0.00045905 0.022275
820_47 0.00080004 -3.0965 0.99799 2.3423e-05 0.022285
825_91 0.00085004 -3.0702 0.99790 -0.00039416 0.022275
829_85 0.0015501 -2.8090 0.98574 0.00087976 0.022325
832_82 0.0010501 -2.9783 0.99721 -0.00066697 0.022274
844_47 0.0012501 -2.9025 0.99553 0.00034181 0.022299
860_62 0.0010501 -2.9783 0.99721 -0.00098459 0.022269
862_89 0.0018001 -2.7439 0.97062 0.00059072 0.022320
885_35 0.0011001 -2.9581 0.99693 0.00045048 0.022301
888_53 0.00065003 -3.1868 0.99816 -0.00028256 0.022278
899_77 0.00095005 -3.0218 0.99764 -0.00050837 0.022273
901_90 0.0012501 -2.9025 0.99553 0.00038846 0.022317
917_50 0.0011501 -2.9388 0.99658 0.00033468 0.022304
925_70 0.0012001 -2.9203 0.99610 -0.00094610 0.022270
926_29 0.0012001 -2.9203 0.99610 0.00025459 0.022295
927_91 0.00070004 -3.1546 0.99812 0.00013292 0.022288
940_90 0.0010501 -2.9783 0.99721 0.00059812 0.022314
941_65 0.0015501 -2.8090 0.98574 0.0013625 0.022341
943_84 0.00095005 -3.0218 0.99764 0.00017254 0.022295
951_69 0.0011501 -2.9388 0.99658 -0.00078954 0.022270
952_76 0.00060003 -3.2216 0.99819 -0.00030230 0.022276
954_34 0.0014001 -2.8532 0.99250 0.0010945 0.022349
960_51 0.00070004 -3.1546 0.99812 0.00011178 0.022287
962_65 0.0011001 -2.9581 0.99693 -0.00063058 0.022273
964_90 0.00085004 -3.0702 0.99790 1.3690e-05 0.022289
966_61 0.00075004 -3.1246 0.99806 0.00014300 0.022290
974_81 0.00095005 -3.0218 0.99764 4.4873e-05 0.022286
982_86 0.0010001 -2.9995 0.99745 0.00064487 0.022307
986_29 0.00075004 -3.1246 0.99806 0.00055541 0.022323
992_35 0.0012001 -2.9203 0.99610 3.9574e-05 0.022291
1000_37 0.0010501 -2.9783 0.99721 0.00060445 0.022311
1002_68 0.0010501 -2.9783 0.99721 0.00052152 0.022301
1007_79 0.0013501 -2.8691 0.99380 0.0011062 0.022341
1017_58 0.00075004 -3.1246 0.99806 0.00050867 0.022309
1020_35 0.0020501 -2.6873 0.95812 -0.0019152 0.022258
1027_35 0.00065003 -3.1868 0.99816 2.5769e-05 0.022287
1031_39 0.00095005 -3.0218 0.99764 -0.00062389 0.022273
1036_89 0.0012001 -2.9203 0.99610 -0.0010319 0.022270
1037_64 0.00075004 -3.1246 0.99806 0.00024106 0.022289
1047_79 0.00055003 -3.2594 0.99821 -6.8014e-05 0.022282
1048_91 0.0011501 -2.9388 0.99658 -0.00078652 0.022271
1052_84 0.0012001 -2.9203 0.99610 0.00039570 0.022323
1053_44 0.0012501 -2.9025 0.99553 0.00035218 0.022303
1054_84 0.0011001 -2.9581 0.99693 0.00080245 0.022310
1059_71 0.0011501 -2.9388 0.99658 -0.00041247 0.022276
1066_48 0.00080004 -3.0965 0.99799 -1.5751e-05 0.022283
1073_31 0.00070004 -3.1546 0.99812 -0.00041880 0.022276
1078_82 0.00070004 -3.1546 0.99812 -0.00022640 0.022278
1082_35 0.0012501 -2.9025 0.99553 0.00036191 0.022298
1085_57 0.00090005 -3.0453 0.99779 0.00016666 0.022297
1089_36 0.0013001 -2.8855 0.99476 0.00093355 0.022334
1091_49 0.0011501 -2.9388 0.99658 -0.00089276 0.022271
1092_55 0.0012501 -2.9025 0.99553 0.00037982 0.022305
1094_91 0.00085004 -3.0702 0.99790 0.00011584 0.022290
1098_86 0.00065003 -3.1868 0.99816 -0.00046142 0.022274
1104_88 0.0011001 -2.9581 0.99693 0.00013992 0.022302
1122_82 0.00095005 -3.0218 0.99764 -0.00094439 0.022268
1126_73 0.0010001 -2.9995 0.99745 0.00011990 0.022297
1138_86 0.00075004 -3.1246 0.99806 -8.1444e-05 0.022291
1157_35 0.0011501 -2.9388 0.99658 -0.00078433 0.022270
1159_43 0.0011001 -2.9581 0.99693 0.00083813 0.022320
1160_38 0.00095005 -3.0218 0.99764 0.00014055 0.022292
1162_33 0.00070004 -3.1546 0.99812 7.9494e-05 0.022285
1167_88 0.0013501 -2.8691 0.99380 0.00026062 0.022311
1176_29 0.00055003 -3.2594 0.99821 1.3006e-05 0.022283
1190_32 0.00095005 -3.0218 0.99764 -0.00046877 0.022277
1193_50 0.00060003 -3.2216 0.99819 -0.00019290 0.022278
1197_34 0.0010501 -2.9783 0.99721 0.00012764 0.022295
1201_47 0.0013001 -2.8855 0.99476 0.00062165 0.022314
1205_46 0.0013001 -2.8855 0.99476 0.00049921 0.022310
1206_82 0.0013001 -2.8855 0.99476 0.00016827 0.022293
1218_29 0.00075004 -3.1246 0.99806 -0.00025249 0.022278
1228_69 0.00080004 -3.0965 0.99799 -0.00037625 0.022275
1229_38 0.0011001 -2.9581 0.99693 -0.00034228 0.022281
1253_90 0.00095005 -3.0218 0.99764 -0.00036537 0.022280
1254_52 0.0012501 -2.9025 0.99553 -0.00088286 0.022268
1258_56 0.0010001 -2.9995 0.99745 -1.5402e-05 0.022293
1262_62 0.0011001 -2.9581 0.99693 0.00041383 0.022310
1266_90 0.0012001 -2.9203 0.99610 -0.00069119 0.022272
1275_55 0.0012501 -2.9025 0.99553 0.0012537 0.022335
1285_49 0.0010001 -2.9995 0.99745 -0.00043825 0.022278
1287_91 0.00095005 -3.0218 0.99764 3.1241e-05 0.022284
1294_72 0.00090005 -3.0453 0.99779 0.00034523 0.022295
1306_48 0.00085004 -3.0702 0.99790 -0.00044521 0.022279
1311_83 0.0011001 -2.9581 0.99693 0.00033768 0.022299
1323_80 0.00085004 -3.0702 0.99790 -0.00063732 0.022273
1339_67 0.00095005 -3.0218 0.99764 -0.00064069 0.022273
1345_80 0.00095005 -3.0218 0.99764 8.1119e-05 0.022292
1349_86 0.0010501 -2.9783 0.99721 -0.00037281 0.022281
1354_69 0.0010501 -2.9783 0.99721 0.00056696 0.022314
1372_89 0.0015501 -2.8090 0.98574 0.00044195 0.022321
1392_56 0.00080004 -3.0965 0.99799 0.00030521 0.022299
1393_44 0.00055003 -3.2594 0.99821 0.00019242 0.022287
1407_49 0.00085004 -3.0702 0.99790 0.00020842 0.022299
1420_87 0.0012501 -2.9025 0.99553 0.00013355 0.022298
1441_81 0.00080004 -3.0965 0.99799 0.00028529 0.022292
1451_41 0.0013501 -2.8691 0.99380 -1.7161e-05 0.022291
1452_73 0.00055003 -3.2594 0.99821 2.6994e-05 0.022285
1454_89 0.00090005 -3.0453 0.99779 -0.00063164 0.022274
1463_88 0.00090005 -3.0453 0.99779 -0.00030373 0.022278
1469_86 0.0010001 -2.9995 0.99745 -0.00013175 0.022282
1473_85 0.0011501 -2.9388 0.99658 -0.00032637 0.022278
1474_46 0.0012001 -2.9203 0.99610 -0.00030796 0.022283
1478_76 0.0015001 -2.8232 0.98838 0.00055557 0.022320
1482_91 0.00080004 -3.0965 0.99799 0.00063062 0.022320
1490_77 0.0013001 -2.8855 0.99476 -0.0010147 0.022267
1499_87 0.0015001 -2.8232 0.98838 0.0010288 0.022319
1503_87 0.0010501 -2.9783 0.99721 -0.00088130 0.022270
1504_44 0.0014001 -2.8532 0.99250 0.00017275 0.022310
1519_71 0.00055003 -3.2594 0.99821 0.00012510 0.022291
1547_68 0.00080004 -3.0965 0.99799 0.00015023 0.022287
1555_48 0.00055003 -3.2594 0.99821 -0.00011081 0.022281
1560_44 0.0016001 -2.7952 0.98342 0.0011615 0.022340
1565_85 0.0011001 -2.9581 0.99693 0.00072592 0.022342
1567_81 0.00070004 -3.1546 0.99812 0.00042277 0.022294
1568_68 0.0011001 -2.9581 0.99693 0.00027384 0.022302
1571_90 0.00070004 -3.1546 0.99812 -0.00050696 0.022275
1572_43 0.00075004 -3.1246 0.99806 -0.00023422 0.022280
1581_90 0.0010001 -2.9995 0.99745 0.00019800 0.022304
1582_43 0.0017001 -2.7688 0.97677 -0.0013900 0.022264
1589_78 0.0016001 -2.7952 0.98342 -0.0013418 0.022266
1590_47 0.00080004 -3.0965 0.99799 -0.00026610 0.022279
1592_71 0.00080004 -3.0965 0.99799 5.9723e-05 0.022289
1596_64 0.00065003 -3.1868 0.99816 1.2049e-05 0.022286
1602_66 0.00080004 -3.0965 0.99799 0.00033689 0.022292
1617_39 0.0011501 -2.9388 0.99658 4.7094e-05 0.022285
1629_82 0.0010001 -2.9995 0.99745 -0.00081373 0.022270
1635_89 0.00060003 -3.2216 0.99819 0.00011028 0.022304
1638_73 0.0011001 -2.9581 0.99693 -0.00016083 0.022281
1655_39 0.0011501 -2.9388 0.99658 0.00028014 0.022298
1660_89 0.0012001 -2.9203 0.99610 -0.00044361 0.022276
1689_33 0.00095005 -3.0218 0.99764 0.00022809 0.022310
1693_34 0.0010501 -2.9783 0.99721 -0.00060115 0.022273
1698_72 0.0013501 -2.8691 0.99380 0.00030830 0.022311
1711_32 0.0011001 -2.9581 0.99693 -0.00046845 0.022276
1712_49 0.00065003 -3.1868 0.99816 0.00026979 0.022296
1713_55 0.00085004 -3.0702 0.99790 -0.00035416 0.022278
1722_35 0.0011001 -2.9581 0.99693 -0.00068423 0.022271
1729_36 0.00055003 -3.2594 0.99821 -0.00010670 0.022279
1730_80 0.0015001 -2.8232 0.98838 0.00088840 0.022327
1734_75 0.00065003 -3.1868 0.99816 -0.00013366 0.022281
1737_63 0.0013001 -2.8855 0.99476 -0.00037518 0.022283
1738_59 0.0011001 -2.9581 0.99693 -0.00043152 0.022276
1739_74 0.00090005 -3.0453 0.99779 7.3462e-05 0.022304
1748_39 0.0012001 -2.9203 0.99610 0.00027131 0.022310
1756_47 0.0010001 -2.9995 0.99745 0.00016863 0.022294
1770_63 0.0011501 -2.9388 0.99658 -4.0844e-05 0.022288
1773_87 0.0013501 -2.8691 0.99380 -0.00076522 0.022274
1794_40 0.00065003 -3.1868 0.99816 0.00019135 0.022288
1817_70 0.0010001 -2.9995 0.99745 -0.00049693 0.022274
1821_80 0.00075004 -3.1246 0.99806 1.4580e-05 0.022288
1833_86 0.0015501 -2.8090 0.98574 0.00019197 0.022305
1844_48 0.0014501 -2.8380 0.99080 0.00043681 0.022327
1845_67 0.0010501 -2.9783 0.99721 -9.0652e-05 0.022285
1848_75 0.0015501 -2.8090 0.98574 0.00059575 0.022329
1855_28 0.0010501 -2.9783 0.99721 -0.00089371 0.022269
1858_54 0.0010001 -2.9995 0.99745 0.00028804 0.022305
1859_46 0.00095005 -3.0218 0.99764 0.00016467 0.022292
1872_74 0.0019501 -2.7091 0.96145 0.0014352 0.022366
1881_78 0.00090005 -3.0453 0.99779 -7.4783e-05 0.022286
1889_29 0.00065003 -3.1868 0.99816 -0.00014137 0.022281
1906_56 0.0010001 -2.9995 0.99745 -0.00056034 0.022277
1907_77 0.00070004 -3.1546 0.99812 0.00010972 0.022286
1911_85 0.0033002 -2.4800 0.92531 0.0031665 0.022413
1926_81 0.0011501 -2.9388 0.99658 0.0012482 0.022348
1933_85 0.0013501 -2.8691 0.99380 -0.0011320 0.022266
1936_69 0.0010001 -2.9995 0.99745 -0.00016262 0.022286
1939_44 0.00065003 -3.1868 0.99816 0.00012847 0.022287
1957_29 0.00070004 -3.1546 0.99812 -0.00039966 0.022275
1961_60 0.00060003 -3.2216 0.99819 -2.8454e-05 0.022281
1962_65 0.0012501 -2.9025 0.99553 0.00090577 0.022342
1963_76 0.0010001 -2.9995 0.99745 -0.0010575 0.022269
1968_31 0.0011001 -2.9581 0.99693 -0.00014357 0.022281
1969_57 0.0011001 -2.9581 0.99693 -3.9720e-05 0.022299
1970_65 0.00065003 -3.1868 0.99816 -4.6362e-05 0.022284
1975_66 0.00090005 -3.0453 0.99779 -0.00047403 0.022274
1978_31 0.0011001 -2.9581 0.99693 0.00068666 0.022312
1983_73 0.0011001 -2.9581 0.99693 -0.00053376 0.022276
1995_70 0.00085004 -3.0702 0.99790 -9.6984e-05 0.022282
2029_74 0.0011001 -2.9581 0.99693 -0.00054896 0.022275
2033_59 0.00095005 -3.0218 0.99764 -0.00028050 0.022278
2038_84 0.00085004 -3.0702 0.99790 0.00016880 0.022290
2046_86 0.0010501 -2.9783 0.99721 -0.00068891 0.022272
2057_46 0.0012501 -2.9025 0.99553 0.00041695 0.022308
2058_72 0.0011501 -2.9388 0.99658 0.00071097 0.022316
2069_41 0.0012001 -2.9203 0.99610 -0.00080939 0.022271
2071_33 0.00085004 -3.0702 0.99790 0.00047087 0.022297
2075_67 0.00090005 -3.0453 0.99779 -0.00014660 0.022285
2082_38 0.0015501 -2.8090 0.98574 0.0011319 0.022338
2087_88 0.0014501 -2.8380 0.99080 0.00028638 0.022300
2100_64 0.0010001 -2.9995 0.99745 7.9489e-05 0.022288
2110_46 0.0014001 -2.8532 0.99250 -0.0011928 0.022267
2118_67 0.0010001 -2.9995 0.99745 -0.00048682 0.022274
2127_85 0.0010001 -2.9995 0.99745 0.00066904 0.022318
2135_88 0.00090005 -3.0453 0.99779 -8.8967e-05 0.022285
2148_79 0.00055003 -3.2594 0.99821 -8.9856e-06 0.022282
2149_38 0.00065003 -3.1868 0.99816 0.00016361 0.022290
2151_73 0.0011001 -2.9581 0.99693 0.00064603 0.022311
2153_64 0.00075004 -3.1246 0.99806 -9.4699e-05 0.022280
2154_35 0.0012501 -2.9025 0.99553 0.0015008 0.022358
2160_85 0.00060003 -3.2216 0.99819 -0.00015820 0.022280
2175_47 0.00090005 -3.0453 0.99779 -0.00085543 0.022268
2176_36 0.00095005 -3.0218 0.99764 -0.00062602 0.022272
2196_52 0.0019001 -2.7204 0.96463 0.0018174 0.022355
2204_63 0.00090005 -3.0453 0.99779 -0.00036253 0.022276
2206_91 0.00085004 -3.0702 0.99790 0.00011743 0.022287
2225_74 0.00090005 -3.0453 0.99779 0.00044454 0.022297
2227_90 0.00065003 -3.1868 0.99816 -5.3579e-05 0.022280
2230_45 0.0010001 -2.9995 0.99745 0.00043714 0.022320
2234_54 0.00060003 -3.2216 0.99819 -0.00023150 0.022281
2251_65 0.0013501 -2.8691 0.99380 0.00061018 0.022323
2258_86 0.00095005 -3.0218 0.99764 -5.3560e-05 0.022287
2261_53 0.0010501 -2.9783 0.99721 -0.00081258 0.022271
2274_28 0.0015001 -2.8232 0.98838 0.00041716 0.022314
2279_89 0.0011001 -2.9581 0.99693 0.00054207 0.022303
2309_69 0.0016001 -2.7952 0.98342 -0.00043354 0.022280
2319_62 0.0010001 -2.9995 0.99745 -0.00053771 0.022273
2327_69 0.00095005 -3.0218 0.99764 -0.00042002 0.022276
2329_65 0.00095005 -3.0218 0.99764 0.00067897 0.022315
2331_32 0.00080004 -3.0965 0.99799 -0.00055515 0.022272
2332_79 0.0013001 -2.8855 0.99476 0.00031964 0.022307
2334_75 0.0010001 -2.9995 0.99745 -0.00040501 0.022279
2335_77 0.0010001 -2.9995 0.99745 -0.00011207 0.022283
2346_63 0.00080004 -3.0965 0.99799 -1.0395e-05 0.022285
2349_51 0.00095005 -3.0218 0.99764 0.00056854 0.022317
2353_52 0.00085004 -3.0702 0.99790 0.00028738 0.022295
2362_67 0.0015001 -2.8232 0.98838 0.00021032 0.022299
2366_51 0.0010501 -2.9783 0.99721 -0.00037842 0.022277
2368_47 0.0010001 -2.9995 0.99745 0.00031352 0.022295
2370_29 0.00060003 -3.2216 0.99819 -0.00031688 0.022277
2371_47 0.00090005 -3.0453 0.99779 -0.00084268 0.022272
2382_61 0.00070004 -3.1546 0.99812 0.00014324 0.022289
2390_55 0.0066503 -2.1743 0.86759 0.0084426 0.022680
2399_46 0.0017001 -2.7688 0.97677 0.00048685 0.022325
2400_52 0.00095005 -3.0218 0.99764 0.00052996 0.022308
2408_39 0.0018001 -2.7439 0.97062 0.00072950 0.022329
2417_73 0.0031002 -2.5073 0.93154 0.0031522 0.022407
2425_39 0.0011501 -2.9388 0.99658 0.00028554 0.022302
2429_57 0.00095005 -3.0218 0.99764 -5.7709e-05 0.022290
2446_50 0.0014501 -2.8380 0.99080 -0.00092115 0.022271
2454_71 0.00080004 -3.0965 0.99799 0.00035786 0.022304
2455_74 0.0010501 -2.9783 0.99721 0.00012833 0.022289
2456_40 0.0011501 -2.9388 0.99658 0.00040721 0.022305
2468_38 0.0011001 -2.9581 0.99693 -0.00010020 0.022286
2491_55 0.0012001 -2.9203 0.99610 -0.00045570 0.022280
2497_89 0.0012501 -2.9025 0.99553 -0.00026910 0.022291
2498_87 0.00080004 -3.0965 0.99799 -0.00057987 0.022273
2506_41 0.00070004 -3.1546 0.99812 -0.00022042 0.022279
2520_62 0.00075004 -3.1246 0.99806 -0.00028663 0.022282
2522_52 0.00065003 -3.1868 0.99816 -0.00023996 0.022279
2539_46 0.0010001 -2.9995 0.99745 -0.00046766 0.022276
2550_72 0.00085004 -3.0702 0.99790 0.00017197 0.022289
2554_89 0.0013501 -2.8691 0.99380 -6.8898e-05 0.022292
2558_66 0.0011501 -2.9388 0.99658 -0.00017960 0.022280
2564_64 0.0010501 -2.9783 0.99721 0.00057303 0.022315
2587_81 0.0010001 -2.9995 0.99745 -0.00057146 0.022273
2601_85 0.0014501 -2.8380 0.99080 0.0013269 0.022342
2603_46 0.0010501 -2.9783 0.99721 -0.00071272 0.022273
2604_80 0.00095005 -3.0218 0.99764 -0.00045262 0.022274
2607_77 0.00090005 -3.0453 0.99779 0.00037509 0.022299
2621_80 0.0012501 -2.9025 0.99553 -0.00071111 0.022272
2623_86 0.00075004 -3.1246 0.99806 0.00014382 0.022292
2646_90 0.00085004 -3.0702 0.99790 -0.00039517 0.022277
2647_80 0.00070004 -3.1546 0.99812 6.4903e-05 0.022283
