locus prob log10(PO) qval alpha fst
236_29 0.0017501 -2.7562 0.64727 0.0011742 0.20420
240_71 0.068553 -1.1331 0.24508 0.083691 0.22159
244_78 0.00090005 -3.0453 0.83108 0.00040013 0.20404
245_66 0.0012501 -2.9025 0.74700 -0.00044999 0.20394
246_47 0.0013001 -2.8855 0.73528 -0.00032253 0.20394
248_70 0.0010001 -2.9995 0.80826 -0.00072906 0.20389
253_78 0.00095005 -3.0218 0.82083 -6.2113e-05 0.20399
256_50 1.0000 1000.0 0.0000 1.8413 0.60730
263_66 0.00040002 -3.3977 0.88625 6.7592e-05 0.20397
265_28 0.00075004 -3.1246 0.85688 -0.00017964 0.20397
287_55 0.12221 -0.85630 0.20021 0.13712 0.23253
297_73 0.00030002 -3.5227 0.88844 -2.7321e-05 0.20395
298_35 0.0025501 -2.5923 0.56342 -0.0034587 0.20366
308_46 0.0012501 -2.9025 0.74700 -0.00092283 0.20387
315_48 0.0011501 -2.9388 0.77322 0.00075473 0.20411
331_54 0.23826 -0.50475 0.13834 -0.49170 0.16401
348_68 1.0000 1000.0 0.0000 2.1666 0.67933
364_48 1.0000 1000.0 0.0000 1.8377 0.60644
367_29 1.0000 1000.0 0.0000 1.8669 0.61303
368_37 0.0024501 -2.6097 0.56976 -0.0026968 0.20371
373_59 0.94445 1.2305 0.0037539 -1.9830 0.044649
376_68 0.0011001 -2.9581 0.78463 0.00027639 0.20403
377_89 0.00055003 -3.2594 0.87865 -0.00019843 0.20393
379_64 0.00095005 -3.0218 0.82083 -0.00092976 0.20387
380_51 0.0011001 -2.9581 0.78463 -0.00037594 0.20392
381_80 0.99945 3.2594 1.7223e-05 1.4424 0.51391
388_77 0.00095005 -3.0218 0.82083 -2.4265e-06 0.20399
391_49 0.00050003 -3.3008 0.88193 0.00012121 0.20399
392_34 0.00070004 -3.1546 0.86407 -0.00024829 0.20393
404_77 0.0013001 -2.8855 0.73528 -0.00068268 0.20392
410_60 0.00090005 -3.0453 0.83108 0.00078741 0.20412
411_53 0.0013001 -2.8855 0.73528 -0.00090794 0.20386
415_88 0.0012501 -2.9025 0.74700 0.00089098 0.20414
419_59 0.78304 0.55740 0.020396 1.0090 0.41807
420_65 0.00090005 -3.0453 0.83108 -0.00040663 0.20392
422_68 0.0030002 -2.5216 0.53832 -0.0045502 0.20356
425_88 0.00025001 -3.6019 0.88906 4.7480e-05 0.20397
440_43 0.0031002 -2.5073 0.53194 0.0025617 0.20447
445_54 0.00045002 -3.3466 0.88440 5.5113e-05 0.20398
463_77 0.00070004 -3.1546 0.86407 0.00022335 0.20401
472_84 0.0012501 -2.9025 0.74700 -0.00061781 0.20389
481_87 0.00095005 -3.0218 0.82083 0.00013546 0.20401
490_42 1.0000 1000.0 0.0000 1.7708 0.59170
494_59 0.0025001 -2.6010 0.56661 -0.0038229 0.20365
512_73 0.0012001 -2.9203 0.76065 -0.00045789 0.20392
514_78 0.99815 2.7320 5.9789e-05 1.1900 0.45400
522_56 0.0039502 -2.4017 0.50455 0.0029392 0.20454
525_48 0.0014501 -2.8380 0.69785 -0.00085643 0.20386
528_85 0.00070004 -3.1546 0.86407 2.5181e-05 0.20397
534_53 0.97345 1.5642 0.0015255 -2.2016 0.035505
535_75 0.0012501 -2.9025 0.74700 -0.00091029 0.20388
541_28 0.0030502 -2.5144 0.53561 -0.0025714 0.20366
545_39 0.00055003 -3.2594 0.87865 -3.8778e-05 0.20396
548_43 0.0012501 -2.9025 0.74700 -0.00040192 0.20392
554_63 0.0013001 -2.8855 0.73528 -0.00050907 0.20393
557_40 0.00040002 -3.3977 0.88625 -1.7231e-05 0.20396
561_29 0.00080004 -3.0965 0.84903 7.8233e-05 0.20398
571_34 0.0012501 -2.9025 0.74700 -0.00089035 0.20385
579_47 0.0010001 -2.9995 0.80826 -0.00019304 0.20395
589_59 0.00090005 -3.0453 0.83108 -0.00028324 0.20392
592_62 0.00095005 -3.0218 0.82083 -0.00058082 0.20390
594_43 0.00090005 -3.0453 0.83108 -9.3243e-05 0.20396
597_34 0.0010501 -2.9783 0.79600 -0.00041098 0.20394
605_85 0.0011001 -2.9581 0.78463 -0.00049274 0.20391
612_65 0.00030002 -3.5227 0.88844 -6.1586e-05 0.20395
613_30 0.27711 -0.41641 0.11547 -0.67113 0.15506
616_42 0.99965 3.4558 1.1237e-05 1.3375 0.48909
617_66 1.0000 1000.0 0.0000 1.6581 0.56578
618_35 0.00070004 -3.1546 0.86407 -0.00027787 0.20392
630_79 0.00070004 -3.1546 0.86407 -3.1200e-06 0.20397
644_85 0.00030002 -3.5227 0.88844 6.4335e-05 0.20397
647_56 0.0050003 -2.2988 0.47785 -0.0073705 0.20333
660_41 0.0014001 -2.8532 0.70790 0.00052167 0.20409
663_90 0.00055003 -3.2594 0.87865 0.00022424 0.20402
669_43 1.0000 1000.0 0.0000 1.6877 0.57163
671_70 0.0012001 -2.9203 0.76065 -0.00054069 0.20392
673_76 0.00045002 -3.3466 0.88440 4.9931e-05 0.20397
691_74 0.0021501 -2.6666 0.60025 -0.0035869 0.20366
694_47 0.0010501 -2.9783 0.79600 -0.00091393 0.20386
695_52 0.0056503 -2.2455 0.46066 -0.0078329 0.20321
700_40 0.72279 0.41619 0.028461 -1.5639 0.080727
705_76 0.0080504 -2.0907 0.41918 -0.010422 0.20290
707_85 0.0015501 -2.8090 0.67773 -0.0018052 0.20378
708_48 0.0013001 -2.8855 0.73528 -0.0010763 0.20385
716_59 0.00085004 -3.0702 0.84096 0.00024500 0.20401
719_48 0.00085004 -3.0702 0.84096 -0.00015738 0.20394
721_39 0.00065003 -3.1868 0.86972 0.00021638 0.20400
730_60 0.0011001 -2.9581 0.78463 -0.00071823 0.20389
733_28 0.0027001 -2.5674 0.55143 -0.0033218 0.20364
734_45 0.0011501 -2.9388 0.77322 0.00054697 0.20409
735_70 1.0000 1000.0 0.0000 2.8770 0.80585
739_62 0.00090005 -3.0453 0.83108 0.00052771 0.20407
746_62 0.00095005 -3.0218 0.82083 -0.00026259 0.20394
752_70 0.0072504 -2.1365 0.43301 -0.0089937 0.20303
756_31 0.0011001 -2.9581 0.78463 -0.00026639 0.20396
765_32 0.99995 4.3010 1.1858e-06 1.4606 0.51836
766_64 0.0012001 -2.9203 0.76065 -0.00077682 0.20388
768_53 0.00095005 -3.0218 0.82083 -0.00040719 0.20392
769_63 0.65403 0.27656 0.040482 -1.3327 0.094723
772_85 0.00090005 -3.0453 0.83108 -0.00068961 0.20388
780_34 0.00070004 -3.1546 0.86407 -3.8344e-05 0.20395
786_29 0.0021001 -2.6768 0.60359 -0.0029028 0.20370
792_76 0.00055003 -3.2594 0.87865 -0.00027122 0.20393
803_85 0.0013501 -2.8691 0.72145 -0.00038677 0.20394
805_81 0.0011001 -2.9581 0.78463 -0.00070424 0.20387
813_74 0.00090005 -3.0453 0.83108 1.1312e-06 0.20397
815_86 0.84814 0.74703 0.010979 1.1084 0.43957
820_47 0.0010001 -2.9995 0.80826 0.00097578 0.20416
825_91 0.0055503 -2.2533 0.46370 -0.010085 0.20314
829_85 0.00090005 -3.0453 0.83108 -0.00070802 0.20387
832_82 0.00070004 -3.1546 0.86407 0.00010612 0.20398
844_47 0.0014001 -2.8532 0.70790 -0.0010346 0.20388
860_62 0.00050003 -3.3008 0.88193 -3.9902e-05 0.20397
862_89 0.0012001 -2.9203 0.76065 -0.00065426 0.20390
885_35 0.0023501 -2.6279 0.58080 -0.0026186 0.20369
888_53 0.0035502 -2.4482 0.51716 -0.0034969 0.20357
899_77 0.00060003 -3.2216 0.87459 -5.1339e-05 0.20396
901_90 0.00085004 -3.0702 0.84096 -0.00011327 0.20395
917_50 0.0011501 -2.9388 0.77322 -0.00038787 0.20392
925_70 0.0014001 -2.8532 0.70790 0.00070226 0.20409
926_29 0.0012501 -2.9025 0.74700 -0.00088220 0.20386
927_91 0.80879 0.62633 0.015170 -1.7500 0.066031
940_90 0.00090005 -3.0453 0.83108 9.1611e-05 0.20400
941_65 0.0020501 -2.6873 0.60818 0.0016485 0.20429
943_84 0.00075004 -3.1246 0.85688 6.6047e-05 0.20399
951_69 0.00065003 -3.1868 0.86972 0.00024332 0.20401
952_76 0.00085004 -3.0702 0.84096 -0.00023616 0.20395
954_34 0.00060003 -3.2216 0.87459 0.00020290 0.20400
960_51 0.00095005 -3.0218 0.82083 -0.00037962 0.20394
962_65 0.0010001 -2.9995 0.80826 -0.00052170 0.20391
964_90 1.0000 1000.0 0.0000 1.6194 0.55645
966_61 0.00070004 -3.1546 0.86407 0.00028460 0.20403
974_81 0.24171 -0.49654 0.13356 -0.48646 0.16375
982_86 0.00080004 -3.0965 0.84903 -0.00011888 0.20395
986_29 0.0026001 -2.5839 0.56017 -0.0032892 0.20367
992_35 0.0021501 -2.6666 0.60025 -0.0017393 0.20379
1000_37 0.0014501 -2.8380 0.69785 -0.00068769 0.20391
1002_68 0.00045002 -3.3466 0.88440 5.8781e-05 0.20397
1007_79 0.00095005 -3.0218 0.82083 0.00017446 0.20400
1017_58 0.0014001 -2.8532 0.70790 -0.0011022 0.20386
1020_35 1.0000 1000.0 0.0000 1.2627 0.47113
1027_35 0.0010001 -2.9995 0.80826 2.1546e-05 0.20399
1031_39 0.00045002 -3.3466 0.88440 -4.8287e-05 0.20395
1036_89 0.00035002 -3.4558 0.88757 -0.00011891 0.20394
1037_64 0.00095005 -3.0218 0.82083 0.00068254 0.20411
1047_79 0.00050003 -3.3008 0.88193 -0.00011504 0.20394
1048_91 0.00065003 -3.1868 0.86972 1.4351e-05 0.20396
1052_84 0.0015501 -2.8090 0.67773 -0.0011362 0.20386
1053_44 0.00085004 -3.0702 0.84096 0.00034880 0.20404
1054_84 1.0000 1000.0 0.0000 1.6085 0.55340
1059_71 0.0017001 -2.7688 0.65472 -0.0012158 0.20382
1066_48 0.00065003 -3.1868 0.86972 -0.00020421 0.20395
1073_31 0.0016501 -2.7818 0.66017 -0.0014331 0.20379
1078_82 0.0058503 -2.2303 0.45758 -0.0094097 0.20311
1082_35 0.0016501 -2.7818 0.66017 -0.0014725 0.20381
1085_57 0.0011001 -2.9581 0.78463 -0.00073354 0.20387
1089_36 0.0012001 -2.9203 0.76065 -0.0010534 0.20387
1091_49 0.00085004 -3.0702 0.84096 -0.00021105 0.20394
1092_55 0.0013501 -2.8691 0.72145 0.00097915 0.20418
1094_91 0.0010001 -2.9995 0.80826 0.00064569 0.20409
1098_86 0.00095005 -3.0218 0.82083 0.00073628 0.20411
1104_88 0.0018001 -2.7439 0.63976 -0.0019620 0.20377
1122_82 0.0011001 -2.9581 0.78463 0.00045470 0.20404
1126_73 0.0014501 -2.8380 0.69785 -0.0012199 0.20385
1138_86 0.0010501 -2.9783 0.79600 -0.00067239 0.20389
1157_35 0.00040002 -3.3977 0.88625 2.5151e-05 0.20397
1159_43 0.0029001 -2.5363 0.54277 -0.0036504 0.20363
1160_38 0.0010501 -2.9783 0.79600 0.00047822 0.20405
1162_33 0.00080004 -3.0965 0.84903 0.00019696 0.20401
1167_88 0.00095005 -3.0218 0.82083 0.00052203 0.20407
1176_29 0.99590 2.3854 0.00018402 1.3882 0.50119
1190_32 1.0000 1000.0 0.0000 1.6486 0.56284
1193_50 0.86174 0.79469 0.0099148 -1.8452 0.057641
1197_34 0.00045002 -3.3466 0.88440 -5.5780e-05 0.20396
1201_47 0.00055003 -3.2594 0.87865 -0.00013845 0.20394
1205_46 0.0010501 -2.9783 0.79600 -0.00058534 0.20390
1206_82 0.0013001 -2.8855 0.73528 -0.00080619 0.20387
1218_29 0.0011501 -2.9388 0.77322 -0.00038540 0.20394
1228_69 0.94685 1.2508 0.0034621 -2.0474 0.042529
1229_38 0.00065003 -3.1868 0.86972 -0.00014837 0.20395
1253_90 0.0013001 -2.8855 0.73528 0.00033421 0.20405
1254_52 0.00085004 -3.0702 0.84096 -0.00017607 0.20394
1258_56 0.0012501 -2.9025 0.74700 -0.0010163 0.20385
1262_62 0.0014001 -2.8532 0.70790 0.00091287 0.20417
1266_90 0.00070004 -3.1546 0.86407 -0.00023996 0.20393
1275_55 0.0013001 -2.8855 0.73528 0.0010249 0.20418
1285_49 0.00060003 -3.2216 0.87459 0.00031929 0.20402
1287_91 0.00090005 -3.0453 0.83108 0.00026619 0.20402
1294_72 0.00060003 -3.2216 0.87459 -8.9905e-05 0.20395
1306_48 0.0052503 -2.2775 0.47438 0.0056140 0.20513
1311_83 0.00095005 -3.0218 0.82083 0.00054868 0.20408
1323_80 0.00065003 -3.1868 0.86972 -6.6811e-05 0.20395
1339_67 0.00065003 -3.1868 0.86972 -0.00021520 0.20394
1345_80 0.0012001 -2.9203 0.76065 0.00073198 0.20411
1349_86 0.00060003 -3.2216 0.87459 1.6342e-05 0.20397
1354_69 0.0019501 -2.7091 0.62043 -0.0024089 0.20373
1372_89 0.0011001 -2.9581 0.78463 -0.00051499 0.20390
1392_56 0.00085004 -3.0702 0.84096 -1.1118e-05 0.20397
1393_44 0.99980 3.6989 5.7255e-06 1.4760 0.52183
1407_49 0.00085004 -3.0702 0.84096 0.00041998 0.20405
1420_87 0.0013001 -2.8855 0.73528 -0.00069578 0.20391
1441_81 0.029201 -1.5217 0.30983 -0.050321 0.19947
1451_41 0.0016001 -2.7952 0.66872 -0.0017890 0.20379
1452_73 0.00065003 -3.1868 0.86972 9.2071e-05 0.20398
1454_89 0.0010501 -2.9783 0.79600 -0.00029237 0.20394
1463_88 0.00095005 -3.0218 0.82083 0.00019231 0.20401
1469_86 0.0015501 -2.8090 0.67773 -0.00094011 0.20385
1473_85 0.0028501 -2.5439 0.54628 -0.0023293 0.20370
1474_46 0.0010001 -2.9995 0.80826 -0.00022602 0.20395
1478_76 0.0012501 -2.9025 0.74700 -0.0010403 0.20385
1482_91 0.0013501 -2.8691 0.72145 -0.00079806 0.20389
1490_77 0.00090005 -3.0453 0.83108 -0.00033514 0.20392
1499_87 0.0014001 -2.8532 0.70790 0.00055177 0.20409
1503_87 0.00025001 -3.6019 0.88906 2.5478e-05 0.20396
1504_44 0.0013001 -2.8855 0.73528 -0.00065908 0.20389
1519_71 0.0010001 -2.9995 0.80826 -0.00016148 0.20395
1547_68 0.0058003 -2.2340 0.45820 -0.0065753 0.20327
1555_48 0.00095005 -3.0218 0.82083 0.00020130 0.20400
1560_44 0.0012001 -2.9203 0.76065 0.00067368 0.20409
1565_85 0.050353 -1.2755 0.27116 0.065675 0.21791
1567_81 0.0010001 -2.9995 0.80826 0.00055876 0.20407
1568_68 0.0011501 -2.9388 0.77322 -0.0012618 0.20385
1571_90 1.0000 1000.0 0.0000 2.0793 0.66069
1572_43 0.0010001 -2.9995 0.80826 0.00013763 0.20402
1581_90 0.0016001 -2.7952 0.66872 -0.0023976 0.20373
1582_43 0.0012001 -2.9203 0.76065 -0.00057352 0.20391
1589_78 0.0017001 -2.7688 0.65472 -0.0010689 0.20385
1590_47 0.0012501 -2.9025 0.74700 -4.9243e-05 0.20397
1592_71 0.0025001 -2.6010 0.56661 -0.0021792 0.20375
1596_64 0.00075004 -3.1246 0.85688 -0.00010945 0.20398
1602_66 0.00075004 -3.1246 0.85688 0.00048570 0.20407
1617_39 0.00065003 -3.1868 0.86972 8.7005e-05 0.20398
1629_82 0.29361 -0.38126 0.11189 -0.54915 0.15644
1635_89 0.00085004 -3.0702 0.84096 -0.00065990 0.20388
1638_73 0.00045002 -3.3466 0.88440 -0.00021328 0.20394
1655_39 0.020751 -1.6739 0.33625 -0.030149 0.20103
1660_89 0.0011001 -2.9581 0.78463 -0.00044058 0.20393
1689_33 0.00065003 -3.1868 0.86972 -0.00053683 0.20390
1693_34 0.00055003 -3.2594 0.87865 0.00010676 0.20398
1698_72 0.00095005 -3.0218 0.82083 0.00096407 0.20416
1711_32 0.0013001 -2.8855 0.73528 -0.0010470 0.20386
1712_49 0.0010001 -2.9995 0.80826 0.00020608 0.20403
1713_55 0.00090005 -3.0453 0.83108 0.00013760 0.20399
1722_35 0.00075004 -3.1246 0.85688 -0.00048993 0.20391
1729_36 0.0014001 -2.8532 0.70790 -0.00015105 0.20399
1730_80 0.00080004 -3.0965 0.84903 9.4234e-05 0.20399
1734_75 0.00065003 -3.1868 0.86972 4.8494e-05 0.20398
1737_63 0.00085004 -3.0702 0.84096 -6.0051e-05 0.20396
1738_59 0.00080004 -3.0965 0.84903 8.0638e-05 0.20398
1739_74 0.00070004 -3.1546 0.86407 -2.8284e-05 0.20397
1748_39 0.0010501 -2.9783 0.79600 -0.00077532 0.20389
1756_47 0.00080004 -3.0965 0.84903 0.00027486 0.20403
1770_63 0.00090005 -3.0453 0.83108 -2.1032e-05 0.20397
1773_87 0.00015001 -3.8238 0.88927 6.7517e-06 0.20396
1794_40 0.00060003 -3.2216 0.87459 0.00020323 0.20400
1817_70 0.0012501 -2.9025 0.74700 -0.00055119 0.20392
1821_80 0.0017001 -2.7688 0.65472 0.0011596 0.20418
1833_86 0.0013501 -2.8691 0.72145 -0.00083387 0.20387
1844_48 0.0010001 -2.9995 0.80826 -0.00038946 0.20391
1845_67 0.014501 -1.8323 0.36005 -0.029397 0.20157
1848_75 0.0014001 -2.8532 0.70790 0.00081741 0.20412
1855_28 0.0012001 -2.9203 0.76065 -0.00074657 0.20389
1858_54 0.0011501 -2.9388 0.77322 -0.0010055 0.20388
1859_46 0.0015001 -2.8232 0.68893 -0.0015107 0.20382
1872_74 0.00090005 -3.0453 0.83108 0.00063415 0.20409
1881_78 1.0000 1000.0 0.0000 2.9136 0.81147
1889_29 0.0013001 -2.8855 0.73528 -0.00038865 0.20392
1906_56 0.011751 -1.9248 0.37426 -0.023964 0.20205
1907_77 0.0017501 -2.7562 0.64727 0.0014485 0.20425
1911_85 0.25981 -0.45468 0.12271 0.31087 0.26929
1926_81 0.0024001 -2.6187 0.57706 -0.0036833 0.20366
1933_85 0.99730 2.5674 0.00012319 1.1778 0.45109
1936_69 0.0010001 -2.9995 0.80826 -0.00019793 0.20395
1939_44 0.12686 -0.83777 0.19668 0.14256 0.23364
1957_29 0.0055003 -2.2572 0.46551 -0.0059697 0.20332
1961_60 0.00035002 -3.4558 0.88757 0.00014420 0.20399
1962_65 0.00095005 -3.0218 0.82083 0.00024719 0.20403
1963_76 0.0010501 -2.9783 0.79600 -0.00052205 0.20390
1968_31 0.0011501 -2.9388 0.77322 -0.00033427 0.20393
1969_57 0.0012501 -2.9025 0.74700 -6.9447e-05 0.20398
1970_65 0.0010001 -2.9995 0.80826 3.6127e-05 0.20398
1975_66 0.93865 1.1847 0.0042349 0.99937 0.41068
1978_31 0.00080004 -3.0965 0.84903 0.00024431 0.20401
1983_73 0.00060003 -3.2216 0.87459 0.00019356 0.20399
1995_70 0.00060003 -3.2216 0.87459 0.00028721 0.20402
2029_74 0.99815 2.7320 5.9789e-05 1.3553 0.49339
2033_59 0.0024501 -2.6097 0.56976 0.0023632 0.20444
2038_84 0.00045002 -3.3466 0.88440 -0.00013537 0.20395
2046_86 0.0012001 -2.9203 0.76065 0.00072646 0.20411
2057_46 0.0013501 -2.8691 0.72145 -0.0014072 0.20382
2058_72 0.0015001 -2.8232 0.68893 -0.0021246 0.20377
2069_41 0.023301 -1.6224 0.32232 0.025572 0.20928
2071_33 0.00085004 -3.0702 0.84096 -8.9650e-05 0.20396
2075_67 0.0065503 -2.1809 0.44231 -0.0077925 0.20315
2082_38 0.00085004 -3.0702 0.84096 0.00038876 0.20405
2087_88 0.00050003 -3.3008 0.88193 -6.2634e-05 0.20395
2100_64 0.00050003 -3.3008 0.88193 0.00016275 0.20399
2110_46 0.00065003 -3.1868 0.86972 -0.00012880 0.20396
2118_67 0.80709 0.62157 0.015627 -1.6158 0.070129
2127_85 0.0010001 -2.9995 0.80826 -0.00050948 0.20390
2135_88 0.0022501 -2.6468 0.59093 0.0012050 0.20419
2148_79 0.021051 -1.6675 0.33442 -0.036229 0.20069
2149_38 0.00090005 -3.0453 0.83108 -0.00021760 0.20394
2151_73 0.0017501 -2.7562 0.64727 -0.0014596 0.20381
2153_64 0.0054503 -2.2612 0.46909 -0.0066421 0.20328
2154_35 0.00075004 -3.1246 0.85688 0.00041008 0.20404
2160_85 0.00070004 -3.1546 0.86407 0.00013009 0.20399
2175_47 0.00040002 -3.3977 0.88625 7.2709e-05 0.20397
2176_36 0.00065003 -3.1868 0.86972 -0.00010992 0.20395
2196_52 1.0000 1000.0 0.0000 2.0723 0.65918
2204_63 0.37952 -0.21350 0.083083 -0.75268 0.14115
2206_91 0.00065003 -3.1868 0.86972 0.00031436 0.20402
2225_74 0.00040002 -3.3977 0.88625 0.00015838 0.20400
2227_90 1.0000 1000.0 0.0000 1.4885 0.52497
2230_45 0.00070004 -3.1546 0.86407 -0.00052993 0.20392
2234_54 0.00095005 -3.0218 0.82083 -0.00034985 0.20392
2251_65 0.0018001 -2.7439 0.63976 -0.0017383 0.20379
2258_86 0.00030002 -3.5227 0.88844 9.7006e-05 0.20397
2261_53 0.00070004 -3.1546 0.86407 -0.00016181 0.20394
2274_28 0.00055003 -3.2594 0.87865 0.00019821 0.20400
2279_89 0.00055003 -3.2594 0.87865 0.00020101 0.20400
2309_69 0.00090005 -3.0453 0.83108 -0.00030172 0.20393
2319_62 0.68623 0.33987 0.034237 0.84071 0.38126
2327_69 0.23841 -0.50439 0.13715 -0.53360 0.16283
2329_65 0.00080004 -3.0965 0.84903 -0.00020862 0.20393
2331_32 0.00085004 -3.0702 0.84096 0.00014157 0.20401
2332_79 0.0012501 -2.9025 0.74700 -0.00031129 0.20393
2334_75 0.028601 -1.5310 0.31177 0.033423 0.21097
2335_77 0.039752 -1.3830 0.28986 -0.065927 0.19791
2346_63 0.0013001 -2.8855 0.73528 -0.00035296 0.20394
2349_51 0.0016001 -2.7952 0.66872 0.00094821 0.20416
2353_52 0.0012001 -2.9203 0.76065 -0.00039205 0.20392
2362_67 0.00050003 -3.3008 0.88193 -0.00016482 0.20394
2366_51 0.00090005 -3.0453 0.83108 -0.00027472 0.20395
2368_47 0.0016501 -2.7818 0.66017 0.0013004 0.20422
2370_29 0.0024001 -2.6187 0.57706 0.0021681 0.20440
2371_47 0.039252 -1.3887 0.29189 -0.064032 0.19800
2382_61 0.00090005 -3.0453 0.83108 -0.00029457 0.20394
2390_55 0.0011001 -2.9581 0.78463 0.00073916 0.20411
2399_46 0.0016001 -2.7952 0.66872 0.0011027 0.20420
2400_52 0.0010501 -2.9783 0.79600 0.00080014 0.20415
2408_39 1.0000 1000.0 0.0000 1.7834 0.59381
2417_73 0.00090005 -3.0453 0.83108 -0.00034900 0.20392
2425_39 1.0000 1000.0 0.0000 1.5188 0.53239
2429_57 0.00055003 -3.2594 0.87865 0.00024362 0.20401
2446_50 1.0000 1000.0 0.0000 1.9231 0.62659
2454_71 0.00095005 -3.0218 0.82083 -0.00025925 0.20393
2455_74 0.00080004 -3.0965 0.84903 8.2077e-05 0.20398
2456_40 0.00050003 -3.3008 0.88193 8.7773e-05 0.20397
2468_38 0.00080004 -3.0965 0.84903 -0.00015567 0.20394
2491_55 0.00095005 -3.0218 0.82083 -0.00077816 0.20387
2497_89 0.00080004 -3.0965 0.84903 -0.00022015 0.20394
2498_87 0.022251 -1.6429 0.32982 -0.033090 0.20077
2506_41 0.022951 -1.6291 0.32515 -0.036641 0.20059
2520_62 0.0026501 -2.5756 0.55647 -0.0022932 0.20369
2522_52 0.0080504 -2.0907 0.41918 0.0085847 0.20575
2539_46 0.59478 0.16667 0.050218 -1.2375 0.10380
2550_72 0.00075004 -3.1246 0.85688 0.00030074 0.20401
2554_89 0.0040002 -2.3962 0.50247 -0.0064025 0.20344
2558_66 0.00095005 -3.0218 0.82083 -0.00031321 0.20393
2564_64 0.00050003 -3.3008 0.88193 0.00020215 0.20399
2587_81 0.00075004 -3.1246 0.85688 -0.00021885 0.20395
2601_85 0.00065003 -3.1868 0.86972 0.00015742 0.20400
2603_46 0.00085004 -3.0702 0.84096 -0.00043020 0.20391
2604_80 0.49567 -0.0075139 0.061032 -0.94254 0.12323
2607_77 0.00090005 -3.0453 0.83108 -0.00055979 0.20390
2621_80 0.00070004 -3.1546 0.86407 -0.00030446 0.20392
2623_86 0.0010001 -2.9995 0.80826 0.00049101 0.20407
2646_90 0.00095005 -3.0218 0.82083 -0.00020565 0.20396
2647_80 0.37132 -0.22868 0.086483 0.42641 0.29307
2648_55 0.0012001 -2.9203 0.76065 0.0012005 0.20421
2672_52 0.012201 -1.9083 0.37014 -0.020962 0.20216
2677_77 0.0013001 -2.8855 0.73528 -0.0011454 0.20384
2682_68 0.0012001 -2.9203 0.76065 -0.00063733 0.20392
2690_88 0.00090005 -3.0453 0.83108 -0.00016587 0.20395
