locus prob log10(PO) qval alpha fst
206_70 0.0072004 -2.1395 0.79112 0.0043949 0.19546
212_71 0.034402 -1.4482 0.35768 -0.054390 0.19009
220_76 1.0000 1000.0 0.0000 1.6787 0.55573
221_37 0.80299 0.61022 0.022561 -1.5255 0.071008
227_47 0.021701 -1.6540 0.44901 -0.018549 0.19255
228_89 0.0088004 -2.0517 0.74731 -0.00020143 0.19480
232_56 0.0060003 -2.2192 0.81810 0.0028555 0.19515
236_29 0.015101 -1.8144 0.54003 0.012760 0.19714
240_71 0.90220 0.96494 0.0094225 1.0969 0.42148
244_78 0.0068003 -2.1645 0.80042 0.00059895 0.19483
245_66 0.010701 -1.9659 0.66105 -0.0073769 0.19390
246_47 0.0087004 -2.0567 0.75108 -0.0019522 0.19450
248_70 0.0095505 -2.0158 0.71518 -0.0021537 0.19458
253_78 0.011701 -1.9267 0.62659 -0.0038080 0.19449
256_50 1.0000 1000.0 0.0000 1.8936 0.60500
263_66 0.0045002 -2.3448 0.82953 0.00040307 0.19469
265_28 0.0085504 -2.0643 0.75571 -0.0016479 0.19457
287_55 0.94795 1.2603 0.0053504 1.0778 0.41536
297_73 0.0073504 -2.1305 0.78831 -0.00021900 0.19469
298_35 0.041802 -1.3603 0.32546 -0.068565 0.18909
308_46 0.012451 -1.8994 0.60405 -0.010082 0.19358
315_48 0.015601 -1.8000 0.53164 0.012504 0.19708
331_54 0.77959 0.54863 0.025420 -1.4766 0.074852
348_68 1.0000 1000.0 0.0000 2.2256 0.67854
364_48 1.0000 1000.0 0.0000 1.8959 0.60553
367_29 1.0000 1000.0 0.0000 1.9147 0.60985
368_37 0.040502 -1.3746 0.32857 -0.062792 0.18941
373_59 0.99615 2.4128 0.00036590 -2.0237 0.036658
376_68 0.0096005 -2.0135 0.71260 0.00064220 0.19492
377_89 0.0067003 -2.1710 0.80339 -0.0013934 0.19443
379_64 0.011101 -1.9498 0.64580 -0.0038591 0.19448
380_51 0.0074504 -2.1246 0.78611 -0.0024402 0.19437
381_80 1.0000 1000.0 0.0000 1.5024 0.51357
388_77 0.0064003 -2.1910 0.81053 0.00065510 0.19483
391_49 0.0060003 -2.2192 0.81810 -0.00089437 0.19455
392_34 0.0071504 -2.1426 0.79218 -0.0017632 0.19447
404_77 0.0098505 -2.0022 0.70057 -0.0059032 0.19402
410_60 0.012351 -1.9029 0.60686 0.0086673 0.19629
411_53 0.012001 -1.9156 0.61647 -0.0084678 0.19376
415_88 0.014401 -1.8353 0.55484 0.010426 0.19662
419_59 0.99790 2.6768 0.00017480 1.3267 0.47221
420_65 0.0098505 -2.0022 0.70057 -0.0047257 0.19416
422_68 0.047352 -1.3036 0.30556 -0.081323 0.18806
425_88 0.0048502 -2.3121 0.82818 0.00076887 0.19473
440_43 0.058553 -1.2062 0.26971 0.048586 0.20407
445_54 0.0060003 -2.2192 0.81810 0.00013313 0.19469
463_77 0.0065503 -2.1809 0.80667 0.00084209 0.19481
472_84 0.017751 -1.7430 0.49686 -0.020262 0.19284
481_87 0.0098005 -2.0045 0.70301 -0.00077525 0.19478
490_42 1.0000 1000.0 0.0000 1.8261 0.59019
494_59 0.038502 -1.3975 0.34015 -0.060509 0.18968
512_73 0.011151 -1.9478 0.64406 -0.0050367 0.19435
514_78 0.99990 3.9999 5.0003e-06 1.2371 0.45058
522_56 0.15586 -0.73369 0.16889 0.12830 0.21949
525_48 0.0093005 -2.0274 0.72555 -0.0050114 0.19403
528_85 0.0072504 -2.1365 0.79017 0.00034163 0.19475
534_53 0.99760 2.6187 0.00019241 -2.1990 0.031606
535_75 0.014051 -1.8462 0.56190 -0.010903 0.19352
541_28 0.020601 -1.6771 0.46342 -0.016549 0.19271
545_39 0.0053503 -2.2693 0.82530 4.4195e-06 0.19465
548_43 0.0085504 -2.0643 0.75571 -0.0033093 0.19424
554_63 0.011751 -1.9248 0.62406 -0.0075556 0.19399
557_40 0.0064003 -2.1910 0.81053 0.00042457 0.19475
561_29 0.0072504 -2.1365 0.79017 0.00011748 0.19472
571_34 0.013601 -1.8605 0.57206 -0.0095113 0.19355
579_47 0.0070004 -2.1518 0.79608 2.4738e-06 0.19470
589_59 0.0068003 -2.1645 0.80042 -0.00079849 0.19457
592_62 0.013701 -1.8573 0.56950 -0.0096865 0.19364
594_43 0.0067503 -2.1677 0.80197 -0.00033310 0.19464
597_34 0.012001 -1.9156 0.61647 -0.0078536 0.19384
605_85 0.0094505 -2.0204 0.71998 -0.0027882 0.19436
612_65 0.0062503 -2.2014 0.81404 0.00032296 0.19474
613_30 0.80934 0.62787 0.021653 -1.8740 0.061168
616_42 1.0000 1000.0 0.0000 1.3931 0.48771
617_66 1.0000 1000.0 0.0000 1.7080 0.56299
618_35 0.0049002 -2.3076 0.82794 -0.00091062 0.19447
630_79 0.0097505 -2.0067 0.70482 0.0016153 0.19508
644_85 0.0060503 -2.2156 0.81725 0.00026155 0.19473
647_56 0.072554 -1.1066 0.24671 -0.13175 0.18406
660_41 0.013201 -1.8736 0.58200 0.0093176 0.19672
663_90 0.0090005 -2.0418 0.73941 0.0018928 0.19524
669_43 1.0000 1000.0 0.0000 1.7327 0.56769
671_70 0.010251 -1.9848 0.68185 -0.0050593 0.19412
673_76 0.0061503 -2.2084 0.81584 6.4089e-05 0.19467
691_74 0.051653 -1.2639 0.29284 -0.088567 0.18750
694_47 0.011301 -1.9420 0.63962 -0.0074640 0.19389
695_52 0.088504 -1.0128 0.22827 -0.12600 0.18287
700_40 0.96935 1.5000 0.0025198 -1.9980 0.040455
705_76 0.16546 -0.70276 0.16552 -0.23771 0.17232
707_85 0.023301 -1.6224 0.43825 -0.029244 0.19202
708_48 0.016301 -1.7807 0.51974 -0.015552 0.19317
716_59 0.0067503 -2.1677 0.80197 0.0026966 0.19512
719_48 0.0060003 -2.2192 0.81810 -0.00068095 0.19460
721_39 0.0058503 -2.2303 0.82039 0.0025492 0.19506
730_60 0.010501 -1.9742 0.66925 -0.0065614 0.19403
733_28 0.033252 -1.4635 0.36221 -0.050474 0.19044
734_45 0.0096505 -2.0112 0.70998 0.0018517 0.19518
735_70 1.0000 1000.0 0.0000 2.9212 0.80297
739_62 0.010301 -1.9826 0.67918 0.0024664 0.19532
746_62 0.0096005 -2.0135 0.71260 0.00020590 0.19490
752_70 0.10476 -0.93177 0.21242 -0.14102 0.18104
756_31 0.0088504 -2.0492 0.74520 -0.0012143 0.19462
765_32 1.0000 1000.0 0.0000 1.5179 0.51733
766_64 0.0098505 -2.0022 0.70057 -0.0061121 0.19404
768_53 0.0079504 -2.0961 0.77288 -0.0014411 0.19451
769_63 0.95655 1.3427 0.0038404 -1.8373 0.046423
772_85 0.0097505 -2.0067 0.70482 -0.0061320 0.19398
780_34 0.0049002 -2.3076 0.82794 -3.5513e-05 0.19461
786_29 0.029901 -1.5111 0.38501 -0.041881 0.19107
792_76 0.0067003 -2.1710 0.80339 -0.00049322 0.19465
803_85 0.0094505 -2.0204 0.71998 -0.0018000 0.19465
805_81 0.0094005 -2.0227 0.72180 -0.0054886 0.19393
813_74 0.0058003 -2.2340 0.82083 0.0011568 0.19486
815_86 0.99870 2.8855 7.4708e-05 1.3451 0.47646
820_47 0.014601 -1.8292 0.55067 0.010441 0.19664
825_91 0.096555 -0.97113 0.21801 -0.18118 0.18022
829_85 0.0091005 -2.0370 0.73499 -0.0048063 0.19412
832_82 0.0063003 -2.1979 0.81287 0.00078396 0.19479
844_47 0.014951 -1.8188 0.54383 -0.013372 0.19343
860_62 0.0069003 -2.1581 0.79846 -0.00027871 0.19468
862_89 0.013751 -1.8557 0.56769 -0.010656 0.19360
885_35 0.022251 -1.6429 0.44519 -0.023945 0.19224
888_53 0.023451 -1.6195 0.43472 -0.019965 0.19241
899_77 0.0060003 -2.2192 0.81810 0.00017063 0.19469
901_90 0.0086504 -2.0592 0.75283 -0.0019526 0.19457
917_50 0.010351 -1.9805 0.67618 -0.0036376 0.19441
925_70 0.010801 -1.9618 0.65688 0.0059291 0.19569
926_29 0.013351 -1.8687 0.57833 -0.011167 0.19352
927_91 0.98580 1.8415 0.0011567 -2.0305 0.038010
940_90 0.0087504 -2.0542 0.74912 0.0015640 0.19510
941_65 0.035402 -1.4353 0.35367 0.033875 0.20144
943_84 0.0080504 -2.0907 0.76998 0.0015170 0.19500
951_69 0.0061003 -2.2120 0.81635 0.0019206 0.19500
952_76 0.0084004 -2.0720 0.76071 -0.0029792 0.19437
954_34 0.0064003 -2.1910 0.81053 0.0035642 0.19528
960_51 0.011101 -1.9498 0.64580 -0.0050429 0.19416
962_65 0.010251 -1.9848 0.68185 -0.0065079 0.19400
964_90 1.0000 1000.0 0.0000 1.6659 0.55279
966_61 0.0080004 -2.0934 0.77112 1.9973e-05 0.19485
974_81 0.78954 0.57420 0.024428 -1.4814 0.073539
982_86 0.0086504 -2.0592 0.75283 0.00066522 0.19490
986_29 0.037002 -1.4154 0.34432 -0.057538 0.18993
992_35 0.015301 -1.8086 0.53796 -0.014932 0.19320
1000_37 0.0098505 -2.0022 0.70057 -0.0044546 0.19430
1002_68 0.0046002 -2.3352 0.82913 0.00094831 0.19476
1007_79 0.010451 -1.9763 0.67119 -0.00028473 0.19495
1017_58 0.012901 -1.8837 0.59149 -0.0097245 0.19390
1020_35 1.0000 1000.0 0.0000 1.3208 0.47038
1027_35 0.0078504 -2.1017 0.77598 -3.8677e-05 0.19477
1031_39 0.0052503 -2.2775 0.82628 -0.00019560 0.19462
1036_89 0.0049502 -2.3032 0.82778 -0.0012203 0.19444
1037_64 0.011301 -1.9420 0.63962 0.0058472 0.19593
1047_79 0.0048502 -2.3121 0.82818 -0.0017745 0.19436
1048_91 0.0041502 -2.3801 0.83055 3.7034e-05 0.19462
1052_84 0.014951 -1.8188 0.54383 -0.014611 0.19343
1053_44 0.0091505 -2.0346 0.73257 0.0034840 0.19545
1054_84 1.0000 1000.0 0.0000 1.6585 0.55064
1059_71 0.015151 -1.8129 0.53944 -0.010141 0.19340
1066_48 0.0088004 -2.0517 0.74731 -0.0026131 0.19447
1073_31 0.016651 -1.7713 0.51257 -0.013728 0.19310
1078_82 0.080904 -1.0554 0.23756 -0.12509 0.18344
1082_35 0.019751 -1.6957 0.47440 -0.024925 0.19253
1085_57 0.0092005 -2.0322 0.73001 -0.0052905 0.19409
1089_36 0.017701 -1.7442 0.49756 -0.020726 0.19285
1091_49 0.0088504 -2.0492 0.74520 -0.0022144 0.19446
1092_55 0.011051 -1.9518 0.64838 0.0046993 0.19580
1094_91 0.012151 -1.9101 0.61152 0.0078747 0.19611
1098_86 0.014201 -1.8415 0.55894 0.010645 0.19669
1104_88 0.026401 -1.5668 0.40725 -0.034867 0.19160
1122_82 0.014351 -1.8368 0.55567 0.0075707 0.19599
1126_73 0.018451 -1.7259 0.48935 -0.019474 0.19293
1138_86 0.010801 -1.9618 0.65688 -0.0048423 0.19415
1157_35 0.0062503 -2.2014 0.81404 -0.00019124 0.19463
1159_43 0.036102 -1.4265 0.35078 -0.053042 0.19001
1160_38 0.010401 -1.9784 0.67253 0.0068266 0.19590
1162_33 0.0081504 -2.0853 0.76780 0.00047521 0.19491
1167_88 0.010351 -1.9805 0.67618 0.0032886 0.19550
1176_29 0.99990 3.9999 5.0003e-06 1.4423 0.49933
1190_32 1.0000 1000.0 0.0000 1.7014 0.56075
1193_50 0.98965 1.9805 0.00076214 -2.0331 0.037346
1197_34 0.0050503 -2.2945 0.82730 0.00048163 0.19472
1201_47 0.0062503 -2.2014 0.81404 0.00088832 0.19480
1205_46 0.0093505 -2.0251 0.72379 -0.0041092 0.19428
1206_82 0.013451 -1.8654 0.57584 -0.010338 0.19359
1218_29 0.011551 -1.9324 0.63060 -0.0071619 0.19399
1228_69 0.99560 2.3546 0.00038642 -2.0766 0.035263
1229_38 0.0059003 -2.2266 0.81939 0.00032692 0.19473
1253_90 0.010151 -1.9891 0.68652 0.0016112 0.19517
1254_52 0.0057003 -2.2416 0.82207 0.00094001 0.19480
1258_56 0.013701 -1.8573 0.56950 -0.010712 0.19354
1262_62 0.012801 -1.8872 0.59470 0.010882 0.19700
1266_90 0.0070004 -2.1518 0.79608 -0.0016693 0.19445
1275_55 0.011701 -1.9267 0.62659 0.0091352 0.19655
1285_49 0.0070504 -2.1487 0.79438 0.0039588 0.19537
1287_91 0.010401 -1.9784 0.67253 0.0028657 0.19534
1294_72 0.0064003 -2.1910 0.81053 0.0017461 0.19496
1306_48 0.13626 -0.80203 0.18559 0.15307 0.22593
1311_83 0.010501 -1.9742 0.66925 0.0058091 0.19589
1323_80 0.0041502 -2.3801 0.83055 -0.00028692 0.19457
1339_67 0.0056503 -2.2455 0.82284 -0.0013621 0.19446
1345_80 0.011701 -1.9267 0.62659 0.0077247 0.19611
1349_86 0.0071004 -2.1456 0.79323 -0.0012431 0.19454
1354_69 0.023451 -1.6195 0.43472 -0.027305 0.19219
1372_89 0.0081504 -2.0853 0.76780 -0.0017981 0.19451
1392_56 0.0057003 -2.2416 0.82207 1.2401e-05 0.19465
1393_44 1.0000 1000.0 0.0000 1.5290 0.51981
1407_49 0.0098505 -2.0022 0.70057 0.0066263 0.19589
1420_87 0.012701 -1.8906 0.59697 -0.0085234 0.19387
1441_81 0.44547 -0.095103 0.077991 -0.73731 0.12987
1451_41 0.016051 -1.7875 0.52388 -0.017352 0.19310
1452_73 0.0064003 -2.1910 0.81053 -0.0012316 0.19448
1454_89 0.0087004 -2.0567 0.75108 -0.0014532 0.19458
1463_88 0.0092005 -2.0322 0.73001 0.00083143 0.19495
1469_86 0.011351 -1.9400 0.63709 -0.0063580 0.19388
1473_85 0.027701 -1.5453 0.39784 -0.026256 0.19179
1474_46 0.011151 -1.9478 0.64406 -0.0056748 0.19419
1478_76 0.020801 -1.6728 0.45979 -0.022729 0.19254
1482_91 0.013001 -1.8804 0.58798 -0.0086604 0.19375
1490_77 0.0098005 -2.0045 0.70301 -0.0055083 0.19402
1499_87 0.0092005 -2.0322 0.73001 0.0044035 0.19555
1503_87 0.0043502 -2.3596 0.83004 0.00035082 0.19467
1504_44 0.0088004 -2.0517 0.74731 -0.0038426 0.19423
1519_71 0.0089504 -2.0443 0.74180 -0.00079436 0.19475
1547_68 0.046952 -1.3075 0.30688 -0.049654 0.18944
1555_48 0.0072504 -2.1365 0.79017 0.0029028 0.19518
1560_44 0.010751 -1.9639 0.65914 0.0065027 0.19582
1565_85 0.78489 0.56215 0.024755 0.98139 0.39821
1567_81 0.010151 -1.9891 0.68652 0.0066587 0.19589
1568_68 0.012451 -1.8994 0.60405 -0.010781 0.19384
1571_90 1.0000 1000.0 0.0000 2.1308 0.65837
1572_43 0.011001 -1.9538 0.65008 0.00091594 0.19513
1581_90 0.018551 -1.7235 0.48716 -0.024077 0.19268
1582_43 0.011051 -1.9518 0.64838 -0.0069693 0.19394
1589_78 0.011051 -1.9518 0.64838 -0.0068477 0.19403
1590_47 0.0075004 -2.1216 0.78448 -0.0021018 0.19440
1592_71 0.025551 -1.5813 0.41448 -0.033175 0.19181
1596_64 0.0088504 -2.0492 0.74520 0.00023214 0.19483
1602_66 0.0070004 -2.1518 0.79608 0.0020421 0.19505
1617_39 0.0048502 -2.3121 0.82818 -0.00028496 0.19458
1629_82 0.90305 0.96914 0.0090813 -1.5581 0.060889
1635_89 0.010351 -1.9805 0.67618 -0.0045907 0.19416
1638_73 0.0074504 -2.1246 0.78611 -0.00027816 0.19471
1655_39 0.38137 -0.21009 0.092504 -0.57372 0.14150
1660_89 0.0091005 -2.0370 0.73499 -0.0046538 0.19418
1689_33 0.012951 -1.8820 0.58939 -0.010360 0.19383
1693_34 0.0071504 -2.1426 0.79218 0.0035211 0.19528
1698_72 0.012051 -1.9137 0.61525 0.0083515 0.19645
1711_32 0.012151 -1.9101 0.61152 -0.0094084 0.19381
1712_49 0.010501 -1.9742 0.66925 0.0013118 0.19510
1713_55 0.0062003 -2.2049 0.81493 0.00034418 0.19471
1722_35 0.010601 -1.9700 0.66466 -0.0057203 0.19409
1729_36 0.010551 -1.9721 0.66651 -0.0026937 0.19455
1730_80 0.0097005 -2.0090 0.70754 -0.0015938 0.19464
1734_75 0.0081504 -2.0853 0.76780 -0.0021938 0.19448
1737_63 0.0074004 -2.1275 0.78703 -0.0020116 0.19444
1738_59 0.0064003 -2.1910 0.81053 0.0024413 0.19508
1739_74 0.0095005 -2.0181 0.71760 -0.0014830 0.19474
1748_39 0.012101 -1.9119 0.61318 -0.0086305 0.19382
1756_47 0.0098005 -2.0045 0.70301 -0.0013344 0.19467
1770_63 0.0079004 -2.0989 0.77427 -0.0014407 0.19456
1773_87 0.0038502 -2.4128 0.83136 0.00010009 0.19462
1794_40 0.0048002 -2.3166 0.82838 0.0014476 0.19485
1817_70 0.012601 -1.8941 0.60099 -0.0095605 0.19370
1821_80 0.045052 -1.3263 0.31210 0.037133 0.20185
1833_86 0.013501 -1.8637 0.57509 -0.0096297 0.19369
1844_48 0.0069503 -2.1550 0.79708 -0.0015130 0.19447
1845_67 0.16861 -0.69293 0.16384 -0.31274 0.16921
1848_75 0.012651 -1.8924 0.59809 0.0097418 0.19654
1855_28 0.010401 -1.9784 0.67253 -0.0056470 0.19409
1858_54 0.017251 -1.7556 0.50518 -0.019223 0.19313
1859_46 0.013801 -1.8541 0.56639 -0.011498 0.19350
1872_74 0.010001 -1.9956 0.69326 0.0071626 0.19603
1881_78 1.0000 1000.0 0.0000 2.9665 0.80997
1889_29 0.0084004 -2.0720 0.76071 -0.0019275 0.19450
1906_56 0.15616 -0.73270 0.16804 -0.31227 0.17038
1907_77 0.025251 -1.5866 0.41732 0.022312 0.19909
1911_85 0.97810 1.6499 0.0018711 1.1886 0.44040
1926_81 0.037502 -1.4093 0.34254 -0.061454 0.18959
1933_85 0.99995 4.3010 2.7305e-06 1.2314 0.44925
1936_69 0.0079504 -2.0961 0.77288 -0.0032078 0.19435
1939_44 0.94715 1.2534 0.0054473 1.0573 0.41041
1957_29 0.060053 -1.1946 0.26535 -0.067950 0.18766
1961_60 0.0056503 -2.2455 0.82284 0.00057574 0.19476
1962_65 0.0088004 -2.0517 0.74731 0.0027653 0.19535
1963_76 0.0079504 -2.0961 0.77288 -0.0014715 0.19452
1968_31 0.0084504 -2.0694 0.75914 -0.0032366 0.19429
1969_57 0.0092005 -2.0322 0.73001 -0.0023547 0.19453
1970_65 0.0098005 -2.0045 0.70301 0.0032687 0.19542
1975_66 0.99975 3.6019 1.1166e-05 1.1185 0.42263
1978_31 0.0078504 -2.1017 0.77598 0.00077138 0.19488
1983_73 0.0077504 -2.1073 0.77887 0.0043717 0.19545
1995_70 0.0076004 -2.1159 0.78181 0.0031849 0.19524
2029_74 0.99995 4.3010 2.7305e-06 1.4117 0.49216
2033_59 0.024701 -1.5964 0.42154 0.020996 0.19875
2038_84 0.0063503 -2.1944 0.81149 -0.0016206 0.19444
2046_86 0.0091005 -2.0370 0.73499 0.0064782 0.19587
2057_46 0.018251 -1.7307 0.49116 -0.019428 0.19282
2058_72 0.030852 -1.4971 0.37812 -0.044569 0.19083
2069_41 0.71149 0.39200 0.035980 0.76608 0.35017
2071_33 0.0077004 -2.1101 0.77992 0.00016944 0.19483
2075_67 0.063053 -1.1720 0.25723 -0.077800 0.18693
2082_38 0.011951 -1.9174 0.61769 0.0049549 0.19581
2087_88 0.0075504 -2.1187 0.78328 -0.00032874 0.19466
2100_64 0.0071004 -2.1456 0.79323 0.0031866 0.19518
2110_46 0.0052503 -2.2775 0.82628 -0.00069479 0.19457
2118_67 0.98815 1.9211 0.00089135 -1.8874 0.041835
2127_85 0.010451 -1.9763 0.67119 -0.0049851 0.19410
2135_88 0.028101 -1.5389 0.39683 0.019655 0.19836
2148_79 0.24536 -0.48793 0.13129 -0.38228 0.16000
2149_38 0.0082004 -2.0826 0.76640 -0.0025366 0.19435
2151_73 0.014651 -1.8277 0.55039 -0.012375 0.19336
2153_64 0.088554 -1.0125 0.22670 -0.11529 0.18336
2154_35 0.0079004 -2.0989 0.77427 0.0028776 0.19527
2160_85 0.0052503 -2.2775 0.82628 0.0013171 0.19487
2175_47 0.0059503 -2.2229 0.81868 0.0017428 0.19490
2176_36 0.0082004 -2.0826 0.76640 -0.0013176 0.19457
2196_52 1.0000 1000.0 0.0000 2.1269 0.65740
2204_63 0.92815 1.1112 0.0070585 -1.6871 0.054265
2206_91 0.0075504 -2.1187 0.78328 0.0037087 0.19531
2225_74 0.0080504 -2.0907 0.76998 0.0012777 0.19495
2227_90 1.0000 1000.0 0.0000 1.5340 0.52117
2230_45 0.011451 -1.9362 0.63434 -0.0057365 0.19415
2234_54 0.0093505 -2.0251 0.72379 -0.0049497 0.19404
2251_65 0.020451 -1.6803 0.46700 -0.023733 0.19244
2258_86 0.0038002 -2.4185 0.83152 0.00098361 0.19476
2261_53 0.0067503 -2.1677 0.80197 -0.00028585 0.19462
2274_28 0.0075504 -2.1187 0.78328 0.0040669 0.19539
2279_89 0.0074004 -2.1275 0.78703 0.0016288 0.19499
2309_69 0.0097505 -2.0067 0.70482 -0.0041347 0.19425
2319_62 0.99645 2.4482 0.00030307 1.2557 0.45549
2327_69 0.76304 0.50787 0.027516 -1.6086 0.072599
2329_65 0.0062003 -2.2049 0.81493 -0.0016920 0.19442
2331_32 0.010251 -1.9848 0.68185 -0.0039258 0.19433
2332_79 0.0092005 -2.0322 0.73001 -0.0057231 0.19403
2334_75 0.62588 0.22348 0.047624 0.69956 0.33737
2335_77 0.50618 0.010728 0.065287 -0.79236 0.12274
2346_63 0.0075004 -2.1216 0.78448 -0.0022262 0.19440
2349_51 0.011551 -1.9324 0.63060 0.0064386 0.19602
2353_52 0.0097005 -2.0090 0.70754 -0.0062687 0.19396
2362_67 0.0066503 -2.1743 0.80406 -0.00056974 0.19459
2366_51 0.011601 -1.9305 0.62870 -0.0061180 0.19412
2368_47 0.021851 -1.6509 0.44774 0.019625 0.19852
2370_29 0.031052 -1.4942 0.37651 0.031246 0.20092
2371_47 0.54608 0.080272 0.059085 -0.83461 0.11788
2382_61 0.0096505 -2.0112 0.70998 -0.0020657 0.19447
2390_55 0.014201 -1.8415 0.55894 0.011767 0.19694
2399_46 0.011501 -1.9343 0.63210 0.0074912 0.19630
2400_52 0.012901 -1.8837 0.59149 0.0090380 0.19662
2408_39 1.0000 1000.0 0.0000 1.8315 0.59065
2417_73 0.0066503 -2.1743 0.80406 -0.0020401 0.19433
2425_39 1.0000 1000.0 0.0000 1.5697 0.52977
2429_57 0.0063003 -2.1979 0.81287 0.0021696 0.19502
2446_50 1.0000 1000.0 0.0000 1.9782 0.62498
2454_71 0.0073004 -2.1335 0.78910 -0.00065918 0.19464
2455_74 0.0077004 -2.1101 0.77992 0.00042157 0.19483
2456_40 0.0063503 -2.1944 0.81149 -0.00080717 0.19459
2468_38 0.0086004 -2.0617 0.75415 -0.0033824 0.19420
2491_55 0.011751 -1.9248 0.62406 -0.0078964 0.19384
2497_89 0.0082004 -2.0826 0.76640 -0.0024111 0.19437
2498_87 0.39442 -0.18621 0.088821 -0.57854 0.14039
2506_41 0.41277 -0.15310 0.082926 -0.65814 0.13571
2520_62 0.022251 -1.6429 0.44519 -0.020233 0.19238
2522_52 0.19791 -0.60776 0.15043 0.22549 0.24078
2539_46 0.95620 1.3391 0.0040089 -1.8633 0.045801
2550_72 0.0067003 -2.1710 0.80339 0.0024293 0.19509
2554_89 0.048952 -1.2884 0.30092 -0.087434 0.18781
2558_66 0.010751 -1.9639 0.65914 -0.0065797 0.19393
2564_64 0.0065003 -2.1842 0.80842 0.0025316 0.19510
2587_81 0.0094005 -2.0227 0.72180 -0.0036627 0.19424
2601_85 0.0077004 -2.1101 0.77992 0.0014633 0.19496
2603_46 0.0068503 -2.1613 0.79923 -0.0023581 0.19431
2604_80 0.95420 1.3188 0.0042666 -1.6947 0.051398
2607_77 0.010401 -1.9784 0.67253 -0.0065797 0.19396
2621_80 0.0058503 -2.2303 0.82039 -0.0014410 0.19442
2623_86 0.010851 -1.9598 0.65409 0.0028571 0.19539
2646_90 0.0085004 -2.0669 0.75716 -0.0030512 0.19439
2647_80 0.98795 1.9137 0.00091824 1.1688 0.43532
2648_55 0.010751 -1.9639 0.65914 0.0054631 0.19584
2672_52 0.25921 -0.45604 0.12468 -0.46474 0.15587
2677_77 0.012351 -1.9029 0.60686 -0.0074575 0.19388
2682_68 0.012101 -1.9119 0.61318 -0.0084195 0.19375
2690_88 0.0066503 -2.1743 0.80406 -0.00077031 0.19461
2694_85 0.086054 -1.0261 0.23293 -0.12602 0.18307
2705_57 0.0083004 -2.0773 0.76272 -0.0025043 0.19447
2706_52 0.011001 -1.9538 0.65008 0.0057910 0.19599
2709_58 0.0094005 -2.0227 0.72180 -0.0041302 0.19416
2718_83 0.0072004 -2.1395 0.79112 0.00078779 0.19492
2733_71 0.14901 -0.75672 0.17393 -0.24235 0.17339
2735_76 1.0000 1000.0 0.0000 2.5546 0.74263
2742_74 0.66593 0.29960 0.041697 0.82195 0.36481
2751_90 0.012901 -1.8837 0.59149 -0.0094766 0.19386
2752_28 0.0087504 -2.0542 0.74912 0.0041008 0.19538
