locus prob log10(PO) qval alpha fst
221_37 0.0092505 -2.0298 0.97871 -0.0038262 0.013144
227_47 0.0088004 -2.0517 0.97988 -0.0054291 0.013129
228_89 0.010401 -1.9784 0.97240 0.0027926 0.013306
232_56 0.011151 -1.9478 0.95825 -0.0072023 0.013119
236_29 0.010151 -1.9891 0.97458 0.0033098 0.013327
240_71 0.011251 -1.9439 0.95501 0.0013038 0.013262
244_78 0.010701 -1.9659 0.96893 0.0032049 0.013349
245_66 0.0074504 -2.1246 0.98184 -0.0018560 0.013160
246_47 0.0098505 -2.0022 0.97631 0.0032554 0.013301
248_70 0.0083004 -2.0773 0.98090 0.0012814 0.013223
253_78 0.011851 -1.9211 0.92131 -0.0021494 0.013210
256_50 0.012051 -1.9137 0.89994 0.0053868 0.013400
263_66 0.0093505 -2.0251 0.97841 -0.0046276 0.013139
265_28 0.012701 -1.8906 0.81123 0.0083931 0.013444
287_55 0.0098005 -2.0045 0.97661 0.0013506 0.013239
297_73 0.0097505 -2.0067 0.97685 0.0037237 0.013345
298_35 0.0092505 -2.0298 0.97871 -0.0048368 0.013136
308_46 0.0085504 -2.0643 0.98043 -0.0029269 0.013151
315_48 0.011551 -1.9324 0.94096 0.0035487 0.013370
331_54 0.011651 -1.9286 0.93429 -0.0089803 0.013105
348_68 0.0096005 -2.0135 0.97743 0.00097095 0.013245
364_48 0.011101 -1.9498 0.95987 0.0037778 0.013341
367_29 0.010201 -1.9869 0.97430 0.0025898 0.013320
368_37 0.0097005 -2.0090 0.97708 -0.0053025 0.013127
373_59 0.0083504 -2.0747 0.98080 -0.0011319 0.013178
376_68 0.011851 -1.9211 0.92131 0.0026697 0.013291
377_89 0.0080504 -2.0907 0.98127 -0.0013817 0.013170
379_64 0.010901 -1.9578 0.96538 0.0018439 0.013316
380_51 0.0079004 -2.0989 0.98147 0.0013911 0.013216
381_80 0.011651 -1.9286 0.93429 0.0036647 0.013368
388_77 0.010051 -1.9934 0.97518 0.0042893 0.013340
391_49 0.012051 -1.9137 0.89994 0.0039947 0.013348
392_34 0.011851 -1.9211 0.92131 0.0038479 0.013336
404_77 0.011651 -1.9286 0.93429 0.0036758 0.013343
410_60 0.012401 -1.9011 0.85547 -0.0085925 0.013104
411_53 0.012151 -1.9101 0.88744 -0.0073829 0.013119
415_88 0.0090005 -2.0418 0.97933 -0.00075366 0.013199
419_59 0.010401 -1.9784 0.97240 0.0043703 0.013369
420_65 0.010851 -1.9598 0.96648 -0.0049773 0.013138
422_68 0.0081504 -2.0853 0.98113 -0.0052417 0.013133
425_88 0.0083004 -2.0773 0.98090 -0.0046018 0.013137
440_43 0.0082004 -2.0826 0.98106 -0.00064293 0.013183
445_54 0.0082504 -2.0799 0.98098 -0.0041546 0.013141
463_77 0.011801 -1.9229 0.92438 0.0039703 0.013367
472_84 0.0083004 -2.0773 0.98090 -0.0027130 0.013151
481_87 0.016901 -1.7647 0.64702 0.016542 0.013698
490_42 0.011751 -1.9248 0.92839 0.00048104 0.013241
494_59 0.011501 -1.9343 0.94345 -0.0068146 0.013124
512_73 0.011051 -1.9518 0.96143 -0.00086480 0.013229
514_78 0.0086004 -2.0617 0.98031 -0.0023834 0.013158
522_56 0.0083504 -2.0747 0.98080 0.0012899 0.013207
525_48 0.011351 -1.9400 0.95135 -0.0062941 0.013125
528_85 0.010051 -1.9934 0.97518 -0.0075597 0.013105
534_53 0.0073004 -2.1335 0.98190 -0.0022485 0.013154
535_75 0.0072004 -2.1395 0.98196 -0.0017650 0.013160
541_28 0.0087504 -2.0542 0.98002 -0.0040042 0.013144
545_39 0.0097505 -2.0067 0.97685 0.0019319 0.013298
548_43 0.0085504 -2.0643 0.98043 -0.0032660 0.013145
554_63 0.0080004 -2.0934 0.98135 -0.00021742 0.013199
557_40 0.0075504 -2.1187 0.98178 -0.0028731 0.013143
561_29 0.011501 -1.9343 0.94345 0.0034245 0.013328
571_34 0.0078504 -2.1017 0.98152 -0.00034713 0.013182
579_47 0.010401 -1.9784 0.97240 0.0028886 0.013329
589_59 0.011001 -1.9538 0.96293 0.0037945 0.013344
592_62 0.0085004 -2.0669 0.98051 -0.00035875 0.013198
594_43 0.011251 -1.9439 0.95501 0.0027630 0.013315
597_34 0.0082004 -2.0826 0.98106 -0.0030761 0.013155
605_85 0.0098505 -2.0022 0.97631 -0.0050615 0.013133
612_65 0.010601 -1.9700 0.97028 0.0029186 0.013322
613_30 0.011201 -1.9459 0.95662 -0.0062292 0.013128
616_42 0.010601 -1.9700 0.97028 0.0013269 0.013253
617_66 0.010251 -1.9848 0.97390 -0.0054146 0.013130
618_35 0.0098505 -2.0022 0.97631 -0.0067725 0.013114
630_79 0.010801 -1.9618 0.96739 0.0033467 0.013325
644_85 0.010701 -1.9659 0.96893 0.0030127 0.013312
647_56 0.0091505 -2.0346 0.97898 -0.0019429 0.013172
660_41 0.011951 -1.9174 0.91130 0.0040888 0.013331
663_90 0.0091005 -2.0370 0.97913 0.0019090 0.013276
669_43 0.015801 -1.7944 0.67848 0.012956 0.013502
671_70 0.012001 -1.9156 0.90621 0.0044397 0.013348
673_76 0.010201 -1.9869 0.97430 0.0057733 0.013306
691_74 0.010451 -1.9763 0.97192 -0.0072589 0.013112
694_47 0.011601 -1.9305 0.93750 0.0034923 0.013351
695_52 0.0093505 -2.0251 0.97841 -0.00025688 0.013198
700_40 0.0086004 -2.0617 0.98031 -0.0036540 0.013138
705_76 0.0076004 -2.1159 0.98174 -0.0011503 0.013174
707_85 0.0083504 -2.0747 0.98080 -0.0045373 0.013133
708_48 0.0088004 -2.0517 0.97988 -0.0041290 0.013143
716_59 0.010301 -1.9826 0.97339 0.0029780 0.013335
719_48 0.011551 -1.9324 0.94096 0.0044035 0.013367
721_39 0.011451 -1.9362 0.94623 -0.0084081 0.013105
730_60 0.011901 -1.9192 0.91580 0.0027467 0.013334
733_28 0.0096005 -2.0135 0.97743 -0.0035454 0.013153
734_45 0.011801 -1.9229 0.92438 0.0040492 0.013346
735_70 0.0098505 -2.0022 0.97631 0.0037285 0.013291
739_62 0.011301 -1.9420 0.95313 0.0029460 0.013308
746_62 0.016601 -1.7726 0.66350 0.016919 0.013692
752_70 0.0084004 -2.0720 0.98069 -0.00066915 0.013184
756_31 0.011301 -1.9420 0.95313 0.0037020 0.013348
765_32 0.0093505 -2.0251 0.97841 0.0025638 0.013284
766_64 0.0092005 -2.0322 0.97884 -7.6839e-05 0.013209
768_53 0.011151 -1.9478 0.95825 0.0029876 0.013342
769_63 0.0099005 -2.0000 0.97601 -0.0027823 0.013166
772_85 0.010751 -1.9639 0.96806 0.0020679 0.013281
780_34 0.0097005 -2.0090 0.97708 -0.0049053 0.013134
786_29 0.011851 -1.9211 0.92131 -0.0078155 0.013111
792_76 0.010151 -1.9891 0.97458 0.0020289 0.013284
803_85 0.0097005 -2.0090 0.97708 0.0027875 0.013303
805_81 0.010451 -1.9763 0.97192 -0.0071572 0.013117
813_74 0.010151 -1.9891 0.97458 0.0025006 0.013303
815_86 0.011351 -1.9400 0.95135 0.0027563 0.013315
820_47 0.012151 -1.9101 0.88744 0.0035949 0.013339
825_91 0.0098005 -2.0045 0.97661 -0.0032960 0.013163
829_85 0.0082504 -2.0799 0.98098 -0.0017833 0.013164
832_82 0.010751 -1.9639 0.96806 0.0031890 0.013331
844_47 0.0092005 -2.0322 0.97884 0.00024030 0.013202
860_62 0.010601 -1.9700 0.97028 0.0038629 0.013335
862_89 0.011151 -1.9478 0.95825 -0.0058717 0.013126
885_35 0.0093005 -2.0274 0.97857 0.00075490 0.013207
888_53 0.0071004 -2.1456 0.98199 -0.0011469 0.013171
899_77 0.010651 -1.9680 0.96967 0.0030737 0.013310
901_90 0.010951 -1.9558 0.96411 0.0047577 0.013330
917_50 0.010751 -1.9639 0.96806 0.0062323 0.013388
925_70 0.0072504 -2.1365 0.98192 -0.0016001 0.013162
926_29 0.0093005 -2.0274 0.97857 -0.0043303 0.013139
927_91 0.0092505 -2.0298 0.97871 -0.0052237 0.013129
940_90 0.013201 -1.8736 0.75587 0.010516 0.013506
941_65 0.010551 -1.9721 0.97091 0.0046053 0.013364
943_84 0.011401 -1.9381 0.94841 0.0028725 0.013308
951_69 0.011401 -1.9381 0.94841 0.0014099 0.013262
952_76 0.011151 -1.9478 0.95825 0.0038971 0.013314
954_34 0.0081504 -2.0853 0.98113 0.00045916 0.013199
960_51 0.0079504 -2.0961 0.98140 0.0022809 0.013240
962_65 0.012451 -1.8994 0.84526 0.0037247 0.013378
964_90 0.046802 -1.3089 0.47783 0.058908 0.014921
966_61 0.010801 -1.9618 0.96739 0.0029307 0.013305
974_81 0.0080504 -2.0907 0.98127 -0.00069863 0.013177
982_86 0.010401 -1.9784 0.97240 0.0013390 0.013257
986_29 0.0099505 -1.9978 0.97572 -0.0056399 0.013126
992_35 0.010501 -1.9742 0.97146 -0.0056341 0.013126
1000_37 0.0099505 -1.9978 0.97572 0.0036305 0.013274
1002_68 0.011051 -1.9518 0.96143 -0.0065941 0.013121
1007_79 0.0097005 -2.0090 0.97708 -0.0030546 0.013178
1017_58 0.0082004 -2.0826 0.98106 -0.0010937 0.013181
1020_35 0.0087504 -2.0542 0.98002 -0.0020781 0.013160
1027_35 0.011101 -1.9498 0.95987 0.0047975 0.013380
1031_39 0.0097505 -2.0067 0.97685 0.0015866 0.013267
1036_89 0.0092005 -2.0322 0.97884 -0.0056642 0.013124
1037_64 0.011351 -1.9400 0.95135 0.0025638 0.013286
1047_79 0.0079504 -2.0961 0.98140 0.00081537 0.013192
1048_91 0.0095005 -2.0181 0.97786 -0.0032625 0.013158
1052_84 0.010551 -1.9721 0.97091 -0.0064589 0.013124
1053_44 0.010551 -1.9721 0.97091 0.0033704 0.013318
1054_84 0.0093505 -2.0251 0.97841 0.0012543 0.013245
1059_71 0.0078004 -2.1045 0.98158 -0.0022870 0.013155
1066_48 0.010601 -1.9700 0.97028 0.0029155 0.013298
1073_31 0.010801 -1.9618 0.96739 -0.0069275 0.013121
1078_82 0.0095505 -2.0158 0.97762 -0.0019745 0.013182
1082_35 0.0099505 -1.9978 0.97572 -0.0022063 0.013171
1085_57 0.0099005 -2.0000 0.97601 -0.0041773 0.013143
1089_36 0.0080504 -2.0907 0.98127 -0.00079325 0.013184
1091_49 0.010851 -1.9598 0.96648 0.0030563 0.013338
1092_55 0.011351 -1.9400 0.95135 0.0045920 0.013359
1094_91 0.0088004 -2.0517 0.97988 -0.00065802 0.013179
1098_86 0.011051 -1.9518 0.96143 0.0051409 0.013363
1104_88 0.0093505 -2.0251 0.97841 -0.00029453 0.013191
1122_82 0.0093505 -2.0251 0.97841 -0.0028744 0.013158
1126_73 0.0084504 -2.0694 0.98061 -0.0022727 0.013170
1138_86 0.0081004 -2.0880 0.98120 -0.0019790 0.013175
1157_35 0.0099005 -2.0000 0.97601 0.0030401 0.013326
1159_43 0.0077504 -2.1073 0.98163 -0.0017891 0.013159
1160_38 0.011351 -1.9400 0.95135 -0.0070117 0.013116
1162_33 0.012901 -1.8837 0.77512 0.0054336 0.013401
1167_88 0.0093505 -2.0251 0.97841 0.0015272 0.013241
1176_29 0.011101 -1.9498 0.95987 0.0035734 0.013324
1190_32 0.010251 -1.9848 0.97390 0.0019266 0.013270
1193_50 0.012701 -1.8906 0.81123 -0.010144 0.013091
1197_34 0.010901 -1.9578 0.96538 -0.0073094 0.013109
1201_47 0.012301 -1.9047 0.86788 -0.0096409 0.013102
1205_46 0.011901 -1.9192 0.91580 0.0084582 0.013417
1206_82 0.010801 -1.9618 0.96739 -0.0060776 0.013127
1218_29 0.012751 -1.8889 0.80133 0.0064503 0.013375
1228_69 0.0080004 -2.0934 0.98135 -0.0034812 0.013147
1229_38 0.011701 -1.9267 0.93183 0.0032925 0.013319
1253_90 0.011151 -1.9478 0.95825 0.0040380 0.013374
1254_52 0.011151 -1.9478 0.95825 0.0033104 0.013341
1258_56 0.0075004 -2.1216 0.98182 -0.0023424 0.013157
1262_62 0.010501 -1.9742 0.97146 0.0034072 0.013362
1266_90 0.010001 -1.9956 0.97545 0.0035468 0.013333
1275_55 0.010101 -1.9912 0.97489 0.0036637 0.013373
1285_49 0.011901 -1.9192 0.91580 0.0047164 0.013366
1287_91 0.010651 -1.9680 0.96967 0.0019750 0.013296
1294_72 0.0097505 -2.0067 0.97685 0.0033695 0.013321
1306_48 0.010651 -1.9680 0.96967 0.0026932 0.013319
1311_83 0.010601 -1.9700 0.97028 0.0036553 0.013333
1323_80 0.010451 -1.9763 0.97192 -0.0018802 0.013188
1339_67 0.010501 -1.9742 0.97146 -0.00035182 0.013251
1345_80 0.064653 -1.1604 0.39096 0.082641 0.015586
1349_86 0.011901 -1.9192 0.91580 0.0030354 0.013343
1354_69 0.010001 -1.9956 0.97545 -0.0050866 0.013129
1372_89 0.016601 -1.7726 0.66350 0.014560 0.013576
1392_56 0.010301 -1.9826 0.97339 -0.0012770 0.013196
1393_44 0.011001 -1.9538 0.96293 0.0037813 0.013336
1407_49 0.021551 -1.6571 0.59060 0.022317 0.013826
1420_87 0.0075504 -2.1187 0.98178 -0.00012578 0.013184
1441_81 0.011851 -1.9211 0.92131 -0.0093599 0.013099
1451_41 0.0083004 -2.0773 0.98090 -0.0021670 0.013177
1452_73 0.0079504 -2.0961 0.98140 -0.0020128 0.013163
1454_89 0.010801 -1.9618 0.96739 0.0032827 0.013320
1463_88 0.010351 -1.9805 0.97288 0.0031400 0.013321
1469_86 0.010901 -1.9578 0.96538 -0.0086205 0.013102
1473_85 0.0095005 -2.0181 0.97786 -0.0052456 0.013129
1474_46 0.011201 -1.9459 0.95662 0.0042301 0.013352
1478_76 0.0078504 -2.1017 0.98152 -0.00048030 0.013182
1482_91 0.0088504 -2.0492 0.97974 -0.0039088 0.013143
1490_77 0.0099005 -2.0000 0.97601 0.0011068 0.013244
1499_87 0.011351 -1.9400 0.95135 0.0052483 0.013399
1503_87 0.0058503 -2.2303 0.98211 -0.00011414 0.013175
1504_44 0.011551 -1.9324 0.94096 -0.0083104 0.013103
1519_71 0.012301 -1.9047 0.86788 0.0033651 0.013337
1547_68 0.0088504 -2.0492 0.97974 0.00023657 0.013195
1555_48 0.011351 -1.9400 0.95135 0.0026760 0.013317
1560_44 0.0092505 -2.0298 0.97871 -0.0046629 0.013136
1565_85 0.0070004 -2.1518 0.98200 -0.0022617 0.013155
1567_81 0.0099505 -1.9978 0.97572 0.0024108 0.013290
1568_68 0.0096505 -2.0112 0.97726 -0.0021050 0.013190
1571_90 0.0096005 -2.0135 0.97743 0.0019013 0.013268
1572_43 0.010901 -1.9578 0.96538 0.0038116 0.013349
1581_90 0.0095505 -2.0158 0.97762 -0.0047794 0.013141
1582_43 0.011451 -1.9362 0.94623 0.0044276 0.013398
1589_78 0.011001 -1.9538 0.96293 0.0028794 0.013296
1590_47 0.010801 -1.9618 0.96739 0.0028848 0.013310
1592_71 0.011951 -1.9174 0.91130 -0.0092240 0.013099
1596_64 0.010101 -1.9912 0.97489 0.0034445 0.013340
1602_66 0.010701 -1.9659 0.96893 0.0034075 0.013325
1617_39 0.010801 -1.9618 0.96739 0.0022429 0.013293
1629_82 0.0082504 -2.0799 0.98098 -0.0019574 0.013162
1635_89 0.010351 -1.9805 0.97288 -0.0058463 0.013122
1638_73 0.011501 -1.9343 0.94345 0.0023173 0.013318
1655_39 0.0088504 -2.0492 0.97974 -0.0031027 0.013162
1660_89 0.0098505 -2.0022 0.97631 0.0035018 0.013324
1689_33 0.011201 -1.9459 0.95662 -0.0017003 0.013204
1693_34 0.011401 -1.9381 0.94841 0.0035299 0.013359
1698_72 0.011351 -1.9400 0.95135 0.0038981 0.013363
1711_32 0.012451 -1.8994 0.84526 0.0032929 0.013345
1712_49 0.011051 -1.9518 0.96143 0.0045540 0.013317
1713_55 0.011301 -1.9420 0.95313 0.0041349 0.013341
1722_35 0.011351 -1.9400 0.95135 0.0035718 0.013327
1729_36 0.010751 -1.9639 0.96806 0.0028900 0.013325
1730_80 0.010401 -1.9784 0.97240 0.0025193 0.013297
1734_75 0.011351 -1.9400 0.95135 0.0031314 0.013322
1737_63 0.011701 -1.9267 0.93183 0.0044039 0.013349
1738_59 0.010801 -1.9618 0.96739 0.0033466 0.013323
1739_74 0.010551 -1.9721 0.97091 0.0034847 0.013324
1748_39 0.0088504 -2.0492 0.97974 -0.0012881 0.013184
1756_47 0.017201 -1.7569 0.63630 0.016652 0.013688
1770_63 0.010701 -1.9659 0.96893 0.0031750 0.013328
1773_87 0.0097505 -2.0067 0.97685 -0.0048679 0.013138
1794_40 0.0097005 -2.0090 0.97708 -0.0053140 0.013129
1817_70 0.0098005 -2.0045 0.97661 -0.0019709 0.013189
1821_80 0.0073004 -2.1335 0.98190 -0.0026135 0.013160
1833_86 0.0090005 -2.0418 0.97933 -0.0024840 0.013162
1844_48 0.010301 -1.9826 0.97339 -0.0058273 0.013126
1845_67 0.010951 -1.9558 0.96411 -0.0059934 0.013131
1848_75 0.0093005 -2.0274 0.97857 -0.0057355 0.013123
1855_28 0.010701 -1.9659 0.96893 0.0027312 0.013285
1858_54 0.011251 -1.9439 0.95501 -0.0064059 0.013133
1859_46 0.0094005 -2.0227 0.97822 -0.0038267 0.013141
1872_74 0.011051 -1.9518 0.96143 0.0017253 0.013308
1881_78 0.0092505 -2.0298 0.97871 -0.00026097 0.013220
1889_29 0.011051 -1.9518 0.96143 0.0019393 0.013307
1906_56 0.012551 -1.8958 0.83547 -0.0077677 0.013116
1907_77 0.0097005 -2.0090 0.97708 0.0035249 0.013319
1911_85 0.0097505 -2.0067 0.97685 0.0020385 0.013284
1926_81 0.010201 -1.9869 0.97430 -0.0058216 0.013122
1933_85 0.016051 -1.7875 0.67265 0.012331 0.013465
1936_69 0.011601 -1.9305 0.93750 0.0050166 0.013386
1939_44 0.010551 -1.9721 0.97091 -0.0064855 0.013121
1957_29 0.0080504 -2.0907 0.98127 -0.0014924 0.013166
1961_60 0.011351 -1.9400 0.95135 0.0038513 0.013334
1962_65 0.010151 -1.9891 0.97458 0.0024581 0.013322
1963_76 0.011601 -1.9305 0.93750 0.0035745 0.013324
1968_31 0.011901 -1.9192 0.91580 0.0046119 0.013352
1969_57 0.0099005 -2.0000 0.97601 0.0037862 0.013293
1970_65 0.0091005 -2.0370 0.97913 0.0021518 0.013299
1975_66 0.017251 -1.7556 0.63257 0.016548 0.013636
1978_31 0.012251 -1.9065 0.87325 0.0035432 0.013343
1983_73 0.012201 -1.9083 0.88064 0.0050893 0.013409
1995_70 0.010101 -1.9912 0.97489 0.0032070 0.013314
2029_74 0.0094005 -2.0227 0.97822 0.00082704 0.013232
2033_59 0.0076004 -2.1159 0.98174 -0.00089438 0.013176
2038_84 0.0087504 -2.0542 0.98002 -0.0035638 0.013145
2046_86 0.010751 -1.9639 0.96806 0.0030753 0.013316
2057_46 0.0075004 -2.1216 0.98182 -0.0026183 0.013160
2058_72 0.010551 -1.9721 0.97091 -0.0058292 0.013136
2069_41 0.0088504 -2.0492 0.97974 -0.0011606 0.013202
2071_33 0.011351 -1.9400 0.95135 0.0044147 0.013363
2075_67 0.011801 -1.9229 0.92438 -0.0090895 0.013103
2082_38 0.011401 -1.9381 0.94841 0.0043039 0.013354
2087_88 0.0094505 -2.0204 0.97806 -0.0039294 0.013145
2100_64 0.010501 -1.9742 0.97146 -0.0068018 0.013113
2110_46 0.010651 -1.9680 0.96967 0.0036723 0.013343
2118_67 0.0086504 -2.0592 0.98024 -0.0016762 0.013167
2127_85 0.0098005 -2.0045 0.97661 -0.0045162 0.013141
2135_88 0.0064503 -2.1876 0.98209 0.00072987 0.013186
2148_79 0.0082504 -2.0799 0.98098 -0.0016419 0.013165
2149_38 0.0083004 -2.0773 0.98090 -0.0026989 0.013149
2151_73 0.011501 -1.9343 0.94345 -0.0074587 0.013116
2153_64 0.011701 -1.9267 0.93183 -0.0086993 0.013102
2154_35 0.0098005 -2.0045 0.97661 0.0026129 0.013290
2160_85 0.010401 -1.9784 0.97240 0.0030309 0.013328
2175_47 0.0075004 -2.1216 0.98182 0.00045713 0.013186
2176_36 0.0099005 -2.0000 0.97601 0.0016194 0.013293
2196_52 0.010251 -1.9848 0.97390 0.0012486 0.013274
2204_63 0.0072004 -2.1395 0.98196 -0.0015023 0.013165
2206_91 0.010051 -1.9934 0.97518 0.0051728 0.013288
2225_74 0.010901 -1.9578 0.96538 0.0035068 0.013337
2227_90 0.011701 -1.9267 0.93183 0.0027130 0.013294
2230_45 0.0094005 -2.0227 0.97822 0.0017259 0.013235
2234_54 0.012351 -1.9029 0.86004 0.0078672 0.013380
2251_65 0.012201 -1.9083 0.88064 -0.0095589 0.013096
2258_86 0.011251 -1.9439 0.95501 -0.0069207 0.013119
2261_53 0.010301 -1.9826 0.97339 0.0024590 0.013301
2274_28 0.0080004 -2.0934 0.98135 -0.0022942 0.013156
2279_89 0.010801 -1.9618 0.96739 0.0018662 0.013273
2309_69 0.010301 -1.9826 0.97339 0.0035710 0.013347
2319_62 0.0098005 -2.0045 0.97661 5.7285e-05 0.013237
2327_69 0.011051 -1.9518 0.96143 -0.0061423 0.013130
2329_65 0.0097505 -2.0067 0.97685 -0.0045629 0.013139
2331_32 0.010501 -1.9742 0.97146 0.0028323 0.013317
2332_79 0.010551 -1.9721 0.97091 -0.0033189 0.013170
2334_75 0.0091005 -2.0370 0.97913 -0.0041900 0.013140
2335_77 0.0091005 -2.0370 0.97913 -0.0055611 0.013127
2346_63 0.023101 -1.6262 0.56577 0.024737 0.013882
2349_51 0.34352 -0.28127 0.16630 0.75093 0.048575
2353_52 0.010451 -1.9763 0.97192 -0.0051645 0.013132
2362_67 0.010351 -1.9805 0.97288 -0.0060106 0.013125
2366_51 0.010001 -1.9956 0.97545 0.0017483 0.013261
2368_47 0.0060003 -2.2192 0.98211 2.2616e-05 0.013181
2370_29 0.010001 -1.9956 0.97545 0.0035641 0.013316
2371_47 0.0085504 -2.0643 0.98043 0.0016604 0.013221
2382_61 0.010251 -1.9848 0.97390 0.0018885 0.013302
2390_55 0.011551 -1.9324 0.94096 0.0036076 0.013321
2399_46 0.010301 -1.9826 0.97339 0.0042613 0.013328
2400_52 0.011851 -1.9211 0.92131 0.0047163 0.013359
2408_39 0.010251 -1.9848 0.97390 -0.0063284 0.013117
2417_73 0.0086004 -2.0617 0.98031 -0.0045227 0.013135
2425_39 0.0085504 -2.0643 0.98043 0.0024083 0.013237
2429_57 0.0094005 -2.0227 0.97822 -0.0043249 0.013140
2446_50 0.0089004 -2.0467 0.97960 0.0013479 0.013227
2454_71 0.0094505 -2.0204 0.97806 0.0031818 0.013275
2455_74 0.011651 -1.9286 0.93429 0.0030062 0.013324
2456_40 0.010301 -1.9826 0.97339 -0.0059212 0.013127
2468_38 0.010501 -1.9742 0.97146 -0.0025559 0.013178
2491_55 0.010201 -1.9869 0.97430 0.0025241 0.013277
2497_89 0.0092505 -2.0298 0.97871 0.0050271 0.013283
2498_87 0.0098505 -2.0022 0.97631 -0.0038008 0.013142
2506_41 0.0080504 -2.0907 0.98127 -0.0027126 0.013149
2520_62 0.0094005 -2.0227 0.97822 -0.0032787 0.013146
2522_52 0.011901 -1.9192 0.91580 0.0028798 0.013314
2539_46 0.0085504 -2.0643 0.98043 -0.0041260 0.013137
2550_72 0.0083504 -2.0747 0.98080 -0.0019975 0.013170
2554_89 0.010751 -1.9639 0.96806 -0.0072058 0.013120
2558_66 0.0077004 -2.1101 0.98166 4.4602e-05 0.013199
2564_64 0.0086504 -2.0592 0.98024 -0.00084956 0.013176
2587_81 0.010051 -1.9934 0.97518 0.00067283 0.013232
2601_85 0.011401 -1.9381 0.94841 0.0031356 0.013324
2603_46 0.0083004 -2.0773 0.98090 0.0018853 0.013239
2604_80 0.0086504 -2.0592 0.98024 -0.0044216 0.013140
2607_77 0.0087504 -2.0542 0.98002 -0.0036049 0.013155
2621_80 0.0095005 -2.0181 0.97786 -0.0033713 0.013163
2623_86 0.010201 -1.9869 0.97430 0.0030985 0.013330
2646_90 0.010801 -1.9618 0.96739 0.0037669 0.013333
2647_80 0.0093505 -2.0251 0.97841 0.00046082 0.013243
2648_55 0.010551 -1.9721 0.97091 0.0026322 0.013293
2672_52 0.0094505 -2.0204 0.97806 -0.0044365 0.013138
2677_77 0.0097005 -2.0090 0.97708 -0.0071016 0.013116
2682_68 0.0078504 -2.1017 0.98152 -0.00010408 0.013185
2690_88 0.0088004 -2.0517 0.97988 0.0023007 0.013254
2694_85 0.0093505 -2.0251 0.97841 -0.0010791 0.013185
2705_57 0.011751 -1.9248 0.92839 0.0044561 0.013387
2706_52 0.0097505 -2.0067 0.97685 0.0026096 0.013296
2709_58 0.0085004 -2.0669 0.98051 -0.0010740 0.013176
2718_83 0.010151 -1.9891 0.97458 0.0036483 0.013332
2733_71 0.0093505 -2.0251 0.97841 -0.0036357 0.013143
2735_76 0.0093005 -2.0274 0.97857 0.00077183 0.013243
