locus prob log10(PO) qval alpha fst
388_77 0.00070004 -3.1546 0.99889 0.00033791 0.25782
391_49 0.0012001 -2.9203 0.99863 -0.00057832 0.25767
392_34 0.0010501 -2.9783 0.99873 -0.00065554 0.25766
404_77 0.00070004 -3.1546 0.99889 -0.00027444 0.25770
410_60 0.0011001 -2.9581 0.99870 0.00039562 0.25784
411_53 0.0013501 -2.8691 0.99851 0.00049735 0.25789
415_88 0.0012001 -2.9203 0.99863 -0.0011788 0.25761
419_59 0.0014001 -2.8532 0.99846 -0.0011877 0.25760
420_65 0.0014001 -2.8532 0.99846 0.0011173 0.25801
422_68 0.0011001 -2.9581 0.99870 0.0011301 0.25800
425_88 0.0013001 -2.8855 0.99855 -0.0014141 0.25757
440_43 0.00095005 -3.0218 0.99879 -0.00065902 0.25766
445_54 0.0012001 -2.9203 0.99863 0.00063614 0.25791
463_77 0.00070004 -3.1546 0.99889 -5.9758e-05 0.25776
472_84 0.0010001 -2.9995 0.99876 0.00045803 0.25785
481_87 0.0012001 -2.9203 0.99863 0.0014057 0.25806
490_42 0.0010501 -2.9783 0.99873 -0.00058476 0.25766
494_59 0.0015501 -2.8090 0.99833 0.0010428 0.25800
512_73 0.00090005 -3.0453 0.99882 9.1571e-06 0.25777
514_78 0.00080004 -3.0965 0.99886 9.6501e-05 0.25777
522_56 0.0010501 -2.9783 0.99873 -0.00063238 0.25766
525_48 0.0010501 -2.9783 0.99873 -0.00015139 0.25775
528_85 0.00095005 -3.0218 0.99879 0.00051450 0.25787
534_53 0.0016001 -2.7952 0.99829 -0.0014326 0.25758
535_75 0.0010501 -2.9783 0.99873 0.00087015 0.25794
541_28 0.0010001 -2.9995 0.99876 -0.00066912 0.25766
545_39 0.0013501 -2.8691 0.99851 -0.0012480 0.25759
548_43 0.00095005 -3.0218 0.99879 0.00061400 0.25788
554_63 0.0012501 -2.9025 0.99859 0.0011681 0.25801
557_40 0.0015501 -2.8090 0.99833 0.00063427 0.25790
561_29 0.0013501 -2.8691 0.99851 -0.00031563 0.25773
571_34 0.00080004 -3.0965 0.99886 0.00011482 0.25778
579_47 0.0011501 -2.9388 0.99867 -0.00028725 0.25773
589_59 0.0010501 -2.9783 0.99873 -0.00091692 0.25765
592_62 0.00090005 -3.0453 0.99882 0.00053375 0.25787
594_43 0.00055003 -3.2594 0.99891 -0.00028651 0.25771
597_34 0.0012501 -2.9025 0.99859 0.00024836 0.25782
605_85 0.00075004 -3.1246 0.99888 0.00044942 0.25785
612_65 0.0013501 -2.8691 0.99851 -0.00031462 0.25772
613_30 0.0010501 -2.9783 0.99873 0.00019574 0.25781
616_42 0.0015001 -2.8232 0.99837 -0.00072417 0.25765
617_66 0.0010501 -2.9783 0.99873 -0.00030205 0.25773
618_35 0.0011001 -2.9581 0.99870 9.3897e-05 0.25779
630_79 0.00090005 -3.0453 0.99882 -0.00029194 0.25773
644_85 0.0013501 -2.8691 0.99851 -0.00056662 0.25768
647_56 0.00095005 -3.0218 0.99879 0.00019692 0.25780
660_41 0.0010501 -2.9783 0.99873 0.00091495 0.25796
663_90 0.0012501 -2.9025 0.99859 0.00096719 0.25798
669_43 0.0013501 -2.8691 0.99851 0.00049227 0.25789
671_70 0.0016001 -2.7952 0.99829 -8.6696e-05 0.25776
673_76 0.0013001 -2.8855 0.99855 0.0010348 0.25798
691_74 0.0012001 -2.9203 0.99863 0.00080018 0.25793
694_47 0.00070004 -3.1546 0.99889 -5.1010e-05 0.25774
695_52 0.00060003 -3.2216 0.99890 -0.00021473 0.25771
700_40 0.0011501 -2.9388 0.99867 -0.00035237 0.25770
705_76 0.00080004 -3.0965 0.99886 -0.00026908 0.25771
707_85 0.0012001 -2.9203 0.99863 0.00067870 0.25791
708_48 0.0014501 -2.8380 0.99842 0.00084787 0.25794
716_59 0.0011001 -2.9581 0.99870 -0.00033571 0.25770
719_48 0.00060003 -3.2216 0.99890 -0.00025406 0.25773
721_39 0.00095005 -3.0218 0.99879 -0.00058337 0.25767
730_60 0.00085004 -3.0702 0.99884 -0.00042106 0.25772
733_28 0.0011001 -2.9581 0.99870 0.00069958 0.25792
734_45 0.0011001 -2.9581 0.99870 2.0245e-05 0.25777
735_70 0.0013001 -2.8855 0.99855 0.00084844 0.25795
739_62 0.0013501 -2.8691 0.99851 0.00042576 0.25786
746_62 0.0013001 -2.8855 0.99855 0.0010585 0.25799
752_70 0.00070004 -3.1546 0.99889 -0.00024401 0.25772
756_31 0.00095005 -3.0218 0.99879 0.00010130 0.25780
765_32 0.0010501 -2.9783 0.99873 -0.00033508 0.25771
766_64 0.0011501 -2.9388 0.99867 0.00086896 0.25794
768_53 0.0011001 -2.9581 0.99870 -0.00093131 0.25762
769_63 0.00085004 -3.0702 0.99884 -0.00049720 0.25769
772_85 0.0010501 -2.9783 0.99873 -0.00035407 0.25771
780_34 0.00095005 -3.0218 0.99879 -0.00015976 0.25775
786_29 0.0011501 -2.9388 0.99867 0.00092936 0.25795
792_76 0.00095005 -3.0218 0.99879 -0.00044951 0.25770
803_85 0.00075004 -3.1246 0.99888 0.00019976 0.25780
805_81 0.00095005 -3.0218 0.99879 -0.00066334 0.25767
813_74 0.0015501 -2.8090 0.99833 -0.00061994 0.25770
815_86 0.00095005 -3.0218 0.99879 -0.00043217 0.25769
820_47 0.00095005 -3.0218 0.99879 -0.00032229 0.25770
825_91 0.0010001 -2.9995 0.99876 -0.00035454 0.25771
829_85 0.0011501 -2.9388 0.99867 0.00051312 0.25788
832_82 0.0010001 -2.9995 0.99876 -0.00078558 0.25765
844_47 0.00090005 -3.0453 0.99882 0.00074920 0.25792
860_62 0.0012001 -2.9203 0.99863 -0.00037402 0.25770
862_89 0.0016001 -2.7952 0.99829 0.00045665 0.25789
885_35 0.0011001 -2.9581 0.99870 0.00014135 0.25780
888_53 0.0014001 -2.8532 0.99846 -0.0011514 0.25759
899_77 0.00080004 -3.0965 0.99886 -0.00032148 0.25770
901_90 0.0012501 -2.9025 0.99859 0.0013537 0.25805
917_50 0.0011501 -2.9388 0.99867 0.00062533 0.25790
925_70 0.00090005 -3.0453 0.99882 -0.00032369 0.25770
926_29 0.0013501 -2.8691 0.99851 0.00096847 0.25798
927_91 0.0011501 -2.9388 0.99867 -0.00047410 0.25771
940_90 0.0014501 -2.8380 0.99842 0.0011734 0.25802
941_65 0.00085004 -3.0702 0.99884 -0.00050959 0.25768
943_84 0.0010001 -2.9995 0.99876 3.6013e-05 0.25777
951_69 0.00085004 -3.0702 0.99884 -0.00057904 0.25768
952_76 0.00095005 -3.0218 0.99879 -0.00017994 0.25774
954_34 0.0019501 -2.7091 0.99797 0.0012823 0.25805
960_51 0.00065003 -3.1868 0.99890 4.2309e-05 0.25777
962_65 0.0013001 -2.8855 0.99855 -0.00024224 0.25773
964_90 0.00085004 -3.0702 0.99884 0.00011781 0.25779
966_61 0.00055003 -3.2594 0.99891 -0.00017877 0.25773
974_81 0.0012001 -2.9203 0.99863 -2.8251e-05 0.25777
982_86 0.00085004 -3.0702 0.99884 -0.00011609 0.25773
986_29 0.00085004 -3.0702 0.99884 0.00049482 0.25786
992_35 0.0013501 -2.8691 0.99851 0.0010538 0.25798
1000_37 0.0012001 -2.9203 0.99863 0.0011514 0.25801
1002_68 0.00090005 -3.0453 0.99882 -0.00027164 0.25771
1007_79 0.0013501 -2.8691 0.99851 0.0010974 0.25800
1017_58 0.0012501 -2.9025 0.99859 0.00082232 0.25793
1020_35 0.0012001 -2.9203 0.99863 -0.00082550 0.25764
1027_35 0.00065003 -3.1868 0.99890 -3.7658e-05 0.25775
1031_39 0.00075004 -3.1246 0.99888 -0.00047920 0.25768
1036_89 0.0014001 -2.8532 0.99846 -0.0010874 0.25762
1037_64 0.00085004 -3.0702 0.99884 0.00072986 0.25791
1047_79 0.00075004 -3.1246 0.99888 -0.00021216 0.25772
1048_91 0.00085004 -3.0702 0.99884 0.00013499 0.25780
1052_84 0.00080004 -3.0965 0.99886 0.00034876 0.25783
1053_44 0.00080004 -3.0965 0.99886 6.7809e-05 0.25777
1054_84 0.00095005 -3.0218 0.99879 -0.00068888 0.25765
1059_71 0.00070004 -3.1546 0.99889 -0.00055313 0.25768
1066_48 0.00095005 -3.0218 0.99879 0.00015509 0.25779
1073_31 0.0010501 -2.9783 0.99873 -0.00058164 0.25769
1078_82 0.00080004 -3.0965 0.99886 -0.00049567 0.25770
1082_35 0.0013001 -2.8855 0.99855 0.00079682 0.25793
1085_57 0.0012001 -2.9203 0.99863 0.00096328 0.25797
1089_36 0.00080004 -3.0965 0.99886 0.00062385 0.25788
1091_49 0.0012001 -2.9203 0.99863 -0.00043807 0.25772
1092_55 0.00095005 -3.0218 0.99879 0.00027985 0.25782
1094_91 0.0012001 -2.9203 0.99863 -0.00013507 0.25776
1098_86 0.00090005 -3.0453 0.99882 -0.00080684 0.25764
1104_88 0.0015501 -2.8090 0.99833 0.0011158 0.25801
1122_82 0.0015501 -2.8090 0.99833 -0.00084010 0.25764
1126_73 0.00095005 -3.0218 0.99879 0.00080720 0.25793
1138_86 0.0014501 -2.8380 0.99842 -0.00089714 0.25765
1157_35 0.00070004 -3.1546 0.99889 -0.00030519 0.25772
1159_43 0.00070004 -3.1546 0.99889 0.00014902 0.25779
1160_38 0.0012001 -2.9203 0.99863 2.9125e-05 0.25779
1162_33 0.0011001 -2.9581 0.99870 0.00035735 0.25783
1167_88 0.0017501 -2.7562 0.99816 0.0015957 0.25812
1176_29 0.0010501 -2.9783 0.99873 -0.00057651 0.25769
1190_32 0.0011501 -2.9388 0.99867 -0.00050693 0.25768
1193_50 0.0010501 -2.9783 0.99873 -0.00056642 0.25768
1197_34 0.0012501 -2.9025 0.99859 0.00099074 0.25796
1201_47 0.0010501 -2.9783 0.99873 0.00063984 0.25790
1205_46 0.00080004 -3.0965 0.99886 0.00024227 0.25782
1206_82 0.0012501 -2.9025 0.99859 0.0010550 0.25798
1218_29 0.00095005 -3.0218 0.99879 -7.1371e-05 0.25777
1228_69 0.00080004 -3.0965 0.99886 -0.00062039 0.25766
1229_38 0.00075004 -3.1246 0.99888 -0.00035458 0.25769
1253_90 0.00070004 -3.1546 0.99889 0.00034451 0.25782
1254_52 0.0011501 -2.9388 0.99867 -0.00050380 0.25769
1258_56 0.0010501 -2.9783 0.99873 4.2366e-05 0.25778
1262_62 0.0010501 -2.9783 0.99873 0.00031623 0.25783
1266_90 0.0012001 -2.9203 0.99863 -5.9194e-05 0.25777
1275_55 0.00090005 -3.0453 0.99882 0.00018151 0.25779
1285_49 0.0013001 -2.8855 0.99855 -0.00094956 0.25763
1287_91 0.0013001 -2.8855 0.99855 0.00053272 0.25787
1294_72 0.0010001 -2.9995 0.99876 -0.00023888 0.25772
1306_48 0.0010001 -2.9995 0.99876 -0.00037563 0.25770
1311_83 0.00070004 -3.1546 0.99889 4.8754e-05 0.25777
1323_80 0.0010001 -2.9995 0.99876 -0.00019844 0.25773
1339_67 0.0010501 -2.9783 0.99873 -0.00067096 0.25769
1345_80 0.0012501 -2.9025 0.99859 0.0010985 0.25800
1349_86 0.00075004 -3.1246 0.99888 -0.00027631 0.25772
1354_69 0.0013501 -2.8691 0.99851 0.00073482 0.25792
1372_89 0.0016001 -2.7952 0.99829 0.00050134 0.25788
1392_56 0.0015501 -2.8090 0.99833 0.00063220 0.25790
1393_44 0.00085004 -3.0702 0.99884 -0.00040601 0.25770
1407_49 0.0013001 -2.8855 0.99855 0.00098024 0.25797
1420_87 0.0013501 -2.8691 0.99851 0.00093207 0.25795
1441_81 0.00065003 -3.1868 0.99890 -0.00016023 0.25774
1451_41 0.0011501 -2.9388 0.99867 0.00027382 0.25782
1452_73 0.0012501 -2.9025 0.99859 0.00034150 0.25785
1454_89 0.0010001 -2.9995 0.99876 -0.00049993 0.25769
1463_88 0.00075004 -3.1246 0.99888 2.5557e-05 0.25777
1469_86 0.0010001 -2.9995 0.99876 5.5668e-06 0.25777
1473_85 0.0010501 -2.9783 0.99873 -0.00075046 0.25764
1474_46 0.0010501 -2.9783 0.99873 -4.3627e-05 0.25776
1478_76 0.00085004 -3.0702 0.99884 0.00063353 0.25789
1482_91 0.0010001 -2.9995 0.99876 0.00049730 0.25787
1490_77 0.0011001 -2.9581 0.99870 -0.00068726 0.25768
1499_87 0.0012501 -2.9025 0.99859 -0.00056684 0.25769
1503_87 0.00075004 -3.1246 0.99888 -0.00062291 0.25766
1504_44 0.0012501 -2.9025 0.99859 0.00086021 0.25794
1519_71 0.00075004 -3.1246 0.99888 0.00050634 0.25786
1547_68 0.00090005 -3.0453 0.99882 -0.00068708 0.25766
1555_48 0.0011001 -2.9581 0.99870 -0.00046046 0.25769
1560_44 0.00085004 -3.0702 0.99884 0.00019131 0.25779
1565_85 0.0014001 -2.8532 0.99846 0.00091534 0.25796
1567_81 0.0011501 -2.9388 0.99867 -0.00066427 0.25767
1568_68 0.00070004 -3.1546 0.99889 0.00014282 0.25780
1571_90 0.0010501 -2.9783 0.99873 -0.00060027 0.25767
1572_43 0.0014001 -2.8532 0.99846 0.00049978 0.25786
1581_90 0.0013501 -2.8691 0.99851 0.00056319 0.25788
1582_43 0.0012001 -2.9203 0.99863 -0.00059078 0.25767
1589_78 0.0012501 -2.9025 0.99859 -0.00019955 0.25773
1590_47 0.0010001 -2.9995 0.99876 -0.00075434 0.25767
1592_71 0.00085004 -3.0702 0.99884 0.00067952 0.25789
1596_64 0.0010001 -2.9995 0.99876 0.00018897 0.25780
1602_66 0.00060003 -3.2216 0.99890 3.4445e-05 0.25776
1617_39 0.0011001 -2.9581 0.99870 -0.00017899 0.25774
1629_82 0.0013501 -2.8691 0.99851 -0.00091283 0.25763
1635_89 0.00095005 -3.0218 0.99879 0.00090774 0.25795
1638_73 0.0010001 -2.9995 0.99876 -0.00060213 0.25767
1655_39 0.00065003 -3.1868 0.99890 -4.3149e-05 0.25774
1660_89 0.00090005 -3.0453 0.99882 -0.00037840 0.25771
1689_33 0.0010501 -2.9783 0.99873 0.00028392 0.25783
1693_34 0.0011001 -2.9581 0.99870 -0.00033065 0.25773
1698_72 0.0011001 -2.9581 0.99870 0.00049120 0.25786
1711_32 0.0011001 -2.9581 0.99870 0.00016051 0.25780
1712_49 0.00070004 -3.1546 0.99889 0.00010145 0.25778
1713_55 0.0013001 -2.8855 0.99855 -0.00045912 0.25771
1722_35 0.00095005 -3.0218 0.99879 -5.8162e-05 0.25776
1729_36 0.0011001 -2.9581 0.99870 0.00012986 0.25780
1730_80 0.00070004 -3.1546 0.99889 0.00027802 0.25781
1734_75 0.00095005 -3.0218 0.99879 -0.00024337 0.25772
1737_63 0.00090005 -3.0453 0.99882 -0.00018519 0.25774
1738_59 0.0012501 -2.9025 0.99859 -0.00060479 0.25768
1739_74 0.00090005 -3.0453 0.99882 0.00018735 0.25779
1748_39 0.0017001 -2.7688 0.99819 0.0011870 0.25804
1756_47 0.0011001 -2.9581 0.99870 0.00090282 0.25795
1770_63 0.00070004 -3.1546 0.99889 -0.00042049 0.25769
1773_87 0.00095005 -3.0218 0.99879 -0.00030122 0.25772
1794_40 0.00090005 -3.0453 0.99882 -0.00048051 0.25767
1817_70 0.0010501 -2.9783 0.99873 -0.00020091 0.25774
1821_80 0.0010001 -2.9995 0.99876 -0.00064308 0.25766
1833_86 0.0014001 -2.8532 0.99846 0.0011892 0.25802
1844_48 0.0012001 -2.9203 0.99863 0.00072935 0.25792
1845_67 0.00095005 -3.0218 0.99879 -6.0622e-05 0.25777
1848_75 0.0011001 -2.9581 0.99870 0.00078778 0.25792
1855_28 0.0010501 -2.9783 0.99873 -0.00012224 0.25776
1858_54 0.0012501 -2.9025 0.99859 0.0012987 0.25804
1859_46 0.0019001 -2.7204 0.99801 0.0016312 0.25812
1872_74 0.0012001 -2.9203 0.99863 -4.6357e-05 0.25776
1881_78 0.0010501 -2.9783 0.99873 0.00077836 0.25792
1889_29 0.00080004 -3.0965 0.99886 -1.5729e-05 0.25776
1906_56 0.00080004 -3.0965 0.99886 -2.7161e-05 0.25777
1907_77 0.0010001 -2.9995 0.99876 -0.00040262 0.25771
1911_85 0.00095005 -3.0218 0.99879 6.4466e-05 0.25777
1926_81 0.0011501 -2.9388 0.99867 0.0010575 0.25798
1933_85 0.0010001 -2.9995 0.99876 -0.00050830 0.25769
1936_69 0.0012501 -2.9025 0.99859 -0.00028320 0.25774
1939_44 0.00085004 -3.0702 0.99884 -0.00011350 0.25776
1957_29 0.0010001 -2.9995 0.99876 -0.00060859 0.25766
1961_60 0.00080004 -3.0965 0.99886 -9.4065e-05 0.25775
1962_65 0.00085004 -3.0702 0.99884 0.00046386 0.25784
1963_76 0.00055003 -3.2594 0.99891 6.1801e-05 0.25777
1968_31 0.00085004 -3.0702 0.99884 -0.00021436 0.25775
1969_57 0.0015001 -2.8232 0.99837 0.0011699 0.25801
1970_65 0.0010001 -2.9995 0.99876 6.4807e-05 0.25779
1975_66 0.0011501 -2.9388 0.99867 -0.00040954 0.25772
1978_31 0.0013001 -2.8855 0.99855 -0.00016302 0.25775
1983_73 0.0011001 -2.9581 0.99870 -0.00058015 0.25768
1995_70 0.0010501 -2.9783 0.99873 -0.00053017 0.25768
2029_74 0.0014501 -2.8380 0.99842 -0.00073392 0.25766
2033_59 0.00075004 -3.1246 0.99888 -0.00018900 0.25772
2038_84 0.0017001 -2.7688 0.99819 0.0010449 0.25799
2046_86 0.0012001 -2.9203 0.99863 -0.00081604 0.25765
2057_46 0.0013501 -2.8691 0.99851 0.0011446 0.25801
2058_72 0.0012001 -2.9203 0.99863 0.00018434 0.25781
2069_41 0.0010501 -2.9783 0.99873 -0.00087245 0.25763
2071_33 0.00075004 -3.1246 0.99888 -0.00014241 0.25775
2075_67 0.0012501 -2.9025 0.99859 -0.00045711 0.25769
2082_38 0.0011001 -2.9581 0.99870 0.00059485 0.25789
2087_88 0.0018001 -2.7439 0.99809 0.0017551 0.25815
2100_64 0.00095005 -3.0218 0.99879 1.4655e-05 0.25777
2110_46 0.00060003 -3.2216 0.99890 -0.00042586 0.25769
2118_67 0.0014501 -2.8380 0.99842 -0.0012749 0.25761
2127_85 0.0010501 -2.9783 0.99873 0.00081610 0.25793
2135_88 0.0013001 -2.8855 0.99855 -0.00066918 0.25766
2148_79 0.00095005 -3.0218 0.99879 -8.8093e-05 0.25776
2149_38 0.00095005 -3.0218 0.99879 0.00018575 0.25779
2151_73 0.0010501 -2.9783 0.99873 0.00055154 0.25789
2153_64 0.0010501 -2.9783 0.99873 -0.00032363 0.25772
2154_35 0.0010001 -2.9995 0.99876 0.00051927 0.25787
2160_85 0.00095005 -3.0218 0.99879 -0.00035383 0.25772
2175_47 0.0011001 -2.9581 0.99870 -0.00047605 0.25769
2176_36 0.00070004 -3.1546 0.99889 -0.00028477 0.25770
2196_52 0.0011001 -2.9581 0.99870 -2.8625e-05 0.25776
2204_63 0.0010501 -2.9783 0.99873 -0.00069665 0.25764
2206_91 0.0011501 -2.9388 0.99867 0.00045032 0.25786
2225_74 0.0010501 -2.9783 0.99873 0.00019673 0.25780
2227_90 0.0011501 -2.9388 0.99867 -0.00058014 0.25767
2230_45 0.0012501 -2.9025 0.99859 0.00094908 0.25797
2234_54 0.00080004 -3.0965 0.99886 0.00023274 0.25781
2251_65 0.0014501 -2.8380 0.99842 0.0011585 0.25801
2258_86 0.0010501 -2.9783 0.99873 -0.00042139 0.25770
2261_53 0.0011501 -2.9388 0.99867 -0.00055503 0.25770
2274_28 0.0013001 -2.8855 0.99855 0.0010294 0.25799
2279_89 0.00095005 -3.0218 0.99879 -0.00041053 0.25770
2309_69 0.0010001 -2.9995 0.99876 -0.00053840 0.25768
2319_62 0.0010001 -2.9995 0.99876 -0.00073168 0.25766
2327_69 0.00080004 -3.0965 0.99886 1.6940e-06 0.25777
2329_65 0.0011001 -2.9581 0.99870 0.00015400 0.25780
2331_32 0.00090005 -3.0453 0.99882 -0.00017154 0.25775
2332_79 0.0017501 -2.7562 0.99816 -0.00047914 0.25771
2334_75 0.00070004 -3.1546 0.99889 9.9770e-05 0.25778
2335_77 0.0010001 -2.9995 0.99876 -0.00037245 0.25770
2346_63 0.0013001 -2.8855 0.99855 0.00078025 0.25793
2349_51 0.0011001 -2.9581 0.99870 0.00070058 0.25790
2353_52 0.0018501 -2.7320 0.99804 0.0010400 0.25802
2362_67 0.0010501 -2.9783 0.99873 0.0010590 0.25798
2366_51 0.0011001 -2.9581 0.99870 0.00010696 0.25779
2368_47 0.00080004 -3.0965 0.99886 0.00059698 0.25788
2370_29 0.0012001 -2.9203 0.99863 -0.0011769 0.25761
2371_47 0.00090005 -3.0453 0.99882 -0.00034761 0.25771
2382_61 0.00070004 -3.1546 0.99889 -0.00011588 0.25773
2390_55 0.00060003 -3.2216 0.99890 -8.8361e-05 0.25773
2399_46 0.0015001 -2.8232 0.99837 0.00094489 0.25796
2400_52 0.0011501 -2.9388 0.99867 0.00092503 0.25795
2408_39 0.0017501 -2.7562 0.99816 0.0011351 0.25801
2417_73 0.00095005 -3.0218 0.99879 0.00015852 0.25779
2425_39 0.00095005 -3.0218 0.99879 -0.00026450 0.25770
2429_57 0.0012501 -2.9025 0.99859 0.00057602 0.25788
2446_50 0.0012001 -2.9203 0.99863 -0.00052127 0.25770
2454_71 0.00095005 -3.0218 0.99879 0.00058643 0.25788
2455_74 0.00080004 -3.0965 0.99886 0.00016242 0.25779
2456_40 0.0012001 -2.9203 0.99863 0.0010351 0.25797
2468_38 0.0010501 -2.9783 0.99873 -0.00040410 0.25770
2491_55 0.0010001 -2.9995 0.99876 0.00013086 0.25780
2497_89 0.0010001 -2.9995 0.99876 0.00064897 0.25791
2498_87 0.00095005 -3.0218 0.99879 -0.00051198 0.25768
2506_41 0.0010001 -2.9995 0.99876 -0.00076988 0.25765
2520_62 0.0010501 -2.9783 0.99873 -0.00046112 0.25768
2522_52 0.0010501 -2.9783 0.99873 -0.00061173 0.25767
2539_46 0.00095005 -3.0218 0.99879 -0.00073409 0.25765
2550_72 0.00095005 -3.0218 0.99879 0.00031718 0.25781
2554_89 0.0010501 -2.9783 0.99873 0.00052126 0.25787
2558_66 0.0010501 -2.9783 0.99873 1.2539e-05 0.25778
2564_64 0.00085004 -3.0702 0.99884 0.00043886 0.25785
2587_81 0.0010501 -2.9783 0.99873 -0.00016703 0.25775
2601_85 0.00080004 -3.0965 0.99886 0.00021107 0.25779
2603_46 0.0011001 -2.9581 0.99870 -0.00066838 0.25769
2604_80 0.00095005 -3.0218 0.99879 -0.00028448 0.25772
2607_77 0.0017501 -2.7562 0.99816 0.0011613 0.25801
2621_80 0.00085004 -3.0702 0.99884 0.00023388 0.25781
2623_86 0.00080004 -3.0965 0.99886 -0.00024776 0.25772
2646_90 0.00080004 -3.0965 0.99886 -3.2989e-05 0.25775
2647_80 0.0012501 -2.9025 0.99859 -0.00068474 0.25767
2648_55 0.0010001 -2.9995 0.99876 0.00047950 0.25787
