locus prob log10(PO) qval alpha fst
377_89 0.010301 -1.9826 0.98817 -0.0033491 0.25718
379_64 0.010301 -1.9826 0.98817 0.0021939 0.25815
380_51 0.011951 -1.9174 0.98711 0.0079486 0.25935
381_80 0.012351 -1.9029 0.98688 -0.0098692 0.25625
388_77 0.0099505 -1.9978 0.98842 0.0028759 0.25825
391_49 0.011051 -1.9518 0.98766 -0.0052244 0.25689
392_34 0.0098005 -2.0045 0.98853 -0.0029856 0.25719
404_77 0.0077504 -2.1073 0.98911 -0.0024113 0.25728
410_60 0.0095505 -2.0158 0.98867 0.0041809 0.25849
411_53 0.011951 -1.9174 0.98711 0.0081280 0.25934
415_88 0.012451 -1.8994 0.98682 -0.0094359 0.25631
419_59 0.011251 -1.9439 0.98753 -0.0075948 0.25653
420_65 0.012801 -1.8872 0.98660 0.0081323 0.25943
422_68 0.012251 -1.9065 0.98695 0.0091998 0.25960
425_88 0.010351 -1.9805 0.98814 -0.0074824 0.25654
440_43 0.011001 -1.9538 0.98769 -0.0076504 0.25654
445_54 0.013351 -1.8687 0.98620 0.010811 0.25996
463_77 0.0098005 -2.0045 0.98853 -0.0015159 0.25747
472_84 0.011801 -1.9229 0.98720 0.0092580 0.25961
481_87 0.013251 -1.8720 0.98628 0.0093853 0.25967
490_42 0.011151 -1.9478 0.98759 -0.0058654 0.25682
494_59 0.013301 -1.8703 0.98624 0.0090276 0.25957
512_73 0.0090505 -2.0394 0.98889 0.0012190 0.25793
514_78 0.0095005 -2.0181 0.98869 -0.0020170 0.25735
522_56 0.011701 -1.9267 0.98727 -0.0088310 0.25639
525_48 0.011351 -1.9400 0.98747 -0.0022309 0.25741
528_85 0.013601 -1.8605 0.98602 0.010173 0.25981
534_53 0.011701 -1.9267 0.98727 -0.0085519 0.25640
535_75 0.011951 -1.9174 0.98711 0.0072434 0.25916
541_28 0.011751 -1.9248 0.98723 -0.0069603 0.25661
545_39 0.011601 -1.9305 0.98732 -0.0067851 0.25671
548_43 0.012101 -1.9119 0.98703 0.0081636 0.25941
554_63 0.012501 -1.8976 0.98679 0.0082691 0.25940
557_40 0.013401 -1.8670 0.98617 0.010059 0.25975
561_29 0.010251 -1.9848 0.98821 -0.0046476 0.25697
571_34 0.0065503 -2.1809 0.98914 -0.00088863 0.25742
579_47 0.010351 -1.9805 0.98814 -0.0055828 0.25682
589_59 0.0097505 -2.0067 0.98855 -0.0051055 0.25688
592_62 0.011551 -1.9324 0.98736 0.0068788 0.25910
594_43 0.010301 -1.9826 0.98817 -0.0051590 0.25685
597_34 0.013501 -1.8637 0.98609 0.0086910 0.25951
605_85 0.011951 -1.9174 0.98711 0.0093435 0.25960
612_65 0.0099005 -2.0000 0.98846 -0.0045762 0.25702
613_30 0.0090505 -2.0394 0.98889 -0.0011705 0.25753
616_42 0.011251 -1.9439 0.98753 -0.0063140 0.25671
617_66 0.010701 -1.9659 0.98788 -0.0044431 0.25702
618_35 0.0090505 -2.0394 0.98889 -0.0015569 0.25744
630_79 0.0086504 -2.0592 0.98900 -0.00062993 0.25754
644_85 0.011101 -1.9498 0.98762 -0.0053332 0.25687
647_56 0.0098505 -2.0022 0.98849 -0.0012244 0.25754
660_41 0.012301 -1.9047 0.98692 0.0091258 0.25957
663_90 0.013151 -1.8753 0.98635 0.0086898 0.25955
669_43 0.013701 -1.8573 0.98595 0.010097 0.25982
671_70 0.010151 -1.9891 0.98829 -0.0032581 0.25718
673_76 0.012851 -1.8855 0.98657 0.0093721 0.25966
691_74 0.013251 -1.8720 0.98628 0.0092612 0.25967
694_47 0.010401 -1.9784 0.98810 -0.0027451 0.25730
695_52 0.0094505 -2.0204 0.98872 -0.0042788 0.25698
700_40 0.010101 -1.9912 0.98832 -0.0038780 0.25708
705_76 0.010201 -1.9869 0.98825 -0.0042577 0.25702
707_85 0.012151 -1.9101 0.98700 0.0088927 0.25950
708_48 0.012251 -1.9065 0.98695 0.0092157 0.25960
716_59 0.0092505 -2.0298 0.98882 -0.0021194 0.25726
719_48 0.011551 -1.9324 0.98736 -0.0041898 0.25709
721_39 0.010101 -1.9912 0.98832 -0.0052445 0.25681
730_60 0.010151 -1.9891 0.98829 -0.0016112 0.25748
733_28 0.012101 -1.9119 0.98703 0.0099740 0.25972
734_45 0.0096005 -2.0135 0.98865 0.0013664 0.25799
735_70 0.014251 -1.8399 0.98546 0.011039 0.26002
739_62 0.0093005 -2.0274 0.98880 0.0044012 0.25852
746_62 0.011751 -1.9248 0.98723 0.0089563 0.25954
752_70 0.0092005 -2.0322 0.98884 -0.0051064 0.25686
756_31 0.0098505 -2.0022 0.98849 0.0017496 0.25805
765_32 0.0087004 -2.0567 0.98898 -0.0032013 0.25706
766_64 0.013401 -1.8670 0.98617 0.0096700 0.25970
768_53 0.010201 -1.9869 0.98825 -0.0037179 0.25713
769_63 0.010051 -1.9934 0.98836 -0.0051854 0.25682
772_85 0.0099505 -1.9978 0.98842 -0.0038225 0.25705
780_34 0.010551 -1.9721 0.98799 -0.0033204 0.25716
786_29 0.013601 -1.8605 0.98602 0.0094519 0.25967
792_76 0.010451 -1.9763 0.98806 -0.0042204 0.25704
803_85 0.0094005 -2.0227 0.98874 0.00054933 0.25784
805_81 0.011251 -1.9439 0.98753 -0.0058225 0.25679
813_74 0.0098005 -2.0045 0.98853 -0.0041572 0.25699
815_86 0.011901 -1.9192 0.98715 -0.0084345 0.25642
820_47 0.010001 -1.9956 0.98839 -0.0054339 0.25677
825_91 0.010101 -1.9912 0.98832 -0.0019838 0.25739
829_85 0.013401 -1.8670 0.98617 0.0094732 0.25962
832_82 0.010951 -1.9558 0.98772 -0.0059936 0.25685
844_47 0.010701 -1.9659 0.98788 0.0033426 0.25838
860_62 0.011851 -1.9211 0.98718 -0.0048405 0.25702
862_89 0.011251 -1.9439 0.98753 0.0083912 0.25938
885_35 0.010851 -1.9598 0.98778 0.0020000 0.25816
888_53 0.012101 -1.9119 0.98703 -0.0082624 0.25643
899_77 0.011751 -1.9248 0.98723 -0.0063542 0.25678
901_90 0.012301 -1.9047 0.98692 0.0084390 0.25946
917_50 0.013051 -1.8787 0.98642 0.0085770 0.25952
925_70 0.010651 -1.9680 0.98792 -0.0072882 0.25657
926_29 0.011851 -1.9211 0.98718 0.0078337 0.25932
927_91 0.010351 -1.9805 0.98814 -0.0067279 0.25664
940_90 0.010801 -1.9618 0.98781 0.0073237 0.25917
941_65 0.0084504 -2.0694 0.98904 -0.0024060 0.25719
943_84 0.0087504 -2.0542 0.98897 0.0025615 0.25815
951_69 0.0098005 -2.0045 0.98853 -0.0051601 0.25686
952_76 0.0092505 -2.0298 0.98882 -0.0019560 0.25736
954_34 0.012701 -1.8906 0.98667 0.0071411 0.25920
960_51 0.011001 -1.9538 0.98769 0.0032375 0.25835
962_65 0.010251 -1.9848 0.98821 -0.00068695 0.25767
964_90 0.010701 -1.9659 0.98788 -0.0013017 0.25754
966_61 0.0092005 -2.0322 0.98884 -0.00011514 0.25764
974_81 0.0089004 -2.0467 0.98893 -0.0026578 0.25723
982_86 0.0083504 -2.0747 0.98905 -0.00071396 0.25750
986_29 0.012101 -1.9119 0.98703 0.0099206 0.25972
992_35 0.013151 -1.8753 0.98635 0.0091734 0.25961
1000_37 0.011901 -1.9192 0.98715 0.0085405 0.25946
1002_68 0.0085504 -2.0643 0.98902 -0.0020985 0.25722
1007_79 0.013801 -1.8541 0.98585 0.010781 0.25993
1017_58 0.013751 -1.8557 0.98591 0.0088365 0.25957
1020_35 0.011901 -1.9192 0.98715 -0.0051402 0.25697
1027_35 0.010301 -1.9826 0.98817 -0.00084100 0.25758
1031_39 0.011551 -1.9324 0.98736 -0.0075453 0.25659
1036_89 0.012401 -1.9011 0.98685 -0.0086254 0.25642
1037_64 0.011251 -1.9439 0.98753 0.0042073 0.25853
1047_79 0.0094005 -2.0227 0.98874 -0.0031609 0.25712
1048_91 0.0098005 -2.0045 0.98853 -0.0029572 0.25724
1052_84 0.013401 -1.8670 0.98617 0.0090431 0.25960
1053_44 0.0086504 -2.0592 0.98900 -0.00092259 0.25750
1054_84 0.0099505 -1.9978 0.98842 -0.0036303 0.25701
1059_71 0.011301 -1.9420 0.98750 -0.0072574 0.25662
1066_48 0.011101 -1.9498 0.98762 0.0046672 0.25866
1073_31 0.010651 -1.9680 0.98792 -0.0071606 0.25667
1078_82 0.0086004 -2.0617 0.98901 -0.0021547 0.25732
1082_35 0.013101 -1.8770 0.98639 0.0096518 0.25969
1085_57 0.013051 -1.8787 0.98642 0.0075974 0.25928
1089_36 0.011951 -1.9174 0.98711 0.0090231 0.25951
1091_49 0.010901 -1.9578 0.98775 -0.0027777 0.25724
1092_55 0.010751 -1.9639 0.98785 0.0034000 0.25836
1094_91 0.0089004 -2.0467 0.98893 -0.00081923 0.25756
1098_86 0.010601 -1.9700 0.98796 -0.0076192 0.25651
1104_88 0.012701 -1.8906 0.98667 0.0088728 0.25954
1122_82 0.012551 -1.8958 0.98677 -0.0088576 0.25638
1126_73 0.012201 -1.9083 0.98698 0.0082636 0.25938
1138_86 0.010851 -1.9598 0.98778 -0.0027079 0.25730
1157_35 0.010101 -1.9912 0.98832 -0.0052558 0.25688
1159_43 0.011351 -1.9400 0.98747 0.0036545 0.25844
1160_38 0.0093005 -2.0274 0.98880 -0.0016344 0.25740
1162_33 0.010501 -1.9742 0.98803 0.0030380 0.25832
1167_88 0.012201 -1.9083 0.98698 0.0091406 0.25958
1176_29 0.010401 -1.9784 0.98810 -0.0054901 0.25680
1190_32 0.012201 -1.9083 0.98698 -0.0078374 0.25659
1193_50 0.012051 -1.9137 0.98705 -0.0084247 0.25647
1197_34 0.012901 -1.8837 0.98653 0.010201 0.25980
1201_47 0.012601 -1.8941 0.98674 0.0081144 0.25940
1205_46 0.014051 -1.8462 0.98566 0.011373 0.26007
1206_82 0.012751 -1.8889 0.98664 0.010595 0.25987
1218_29 0.0092505 -2.0298 0.98882 -0.0034218 0.25715
1228_69 0.010201 -1.9869 0.98825 -0.0059757 0.25678
1229_38 0.010901 -1.9578 0.98775 -0.0058199 0.25676
1253_90 0.010651 -1.9680 0.98792 0.0039993 0.25846
1254_52 0.010051 -1.9934 0.98836 -0.0062759 0.25675
1258_56 0.010601 -1.9700 0.98796 0.0038449 0.25848
1262_62 0.011201 -1.9459 0.98756 0.0091412 0.25955
1266_90 0.011151 -1.9478 0.98759 -0.0061357 0.25682
1275_55 0.0088004 -2.0517 0.98896 0.0028400 0.25822
1285_49 0.012701 -1.8906 0.98667 -0.0076475 0.25664
1287_91 0.0090505 -2.0394 0.98889 0.0035139 0.25835
1294_72 0.0097505 -2.0067 0.98855 -0.0045597 0.25695
1306_48 0.0097505 -2.0067 0.98855 -0.0046049 0.25695
1311_83 0.010651 -1.9680 0.98792 0.0035443 0.25838
1323_80 0.011451 -1.9362 0.98741 -0.0069961 0.25677
1339_67 0.0094505 -2.0204 0.98872 -0.0055458 0.25679
1345_80 0.013051 -1.8787 0.98642 0.0095573 0.25969
1349_86 0.0085004 -2.0669 0.98903 -0.0028337 0.25720
1354_69 0.012801 -1.8872 0.98660 0.010087 0.25978
1372_89 0.011301 -1.9420 0.98750 0.0075172 0.25921
1392_56 0.0094005 -2.0227 0.98874 0.0035256 0.25835
1393_44 0.012001 -1.9156 0.98707 -0.0072877 0.25654
1407_49 0.011851 -1.9211 0.98718 0.0067142 0.25912
1420_87 0.012651 -1.8924 0.98671 0.0095947 0.25969
1441_81 0.0077504 -2.1073 0.98911 -0.0029086 0.25710
1451_41 0.011051 -1.9518 0.98766 0.0056543 0.25881
1452_73 0.010951 -1.9558 0.98772 0.0036718 0.25844
1454_89 0.011101 -1.9498 0.98762 -0.0045210 0.25705
1463_88 0.0092005 -2.0322 0.98884 -0.0016002 0.25743
1469_86 0.0093005 -2.0274 0.98880 0.0023237 0.25813
1473_85 0.0097005 -2.0090 0.98858 -0.0051380 0.25686
1474_46 0.010551 -1.9721 0.98799 -0.00048914 0.25766
1478_76 0.013301 -1.8703 0.98624 0.0085674 0.25950
1482_91 0.012451 -1.8994 0.98682 0.0074786 0.25926
1490_77 0.011101 -1.9498 0.98762 -0.0060844 0.25684
1499_87 0.010051 -1.9934 0.98836 -0.0040456 0.25705
1503_87 0.010151 -1.9891 0.98829 -0.0015354 0.25747
1504_44 0.013151 -1.8753 0.98635 0.0095846 0.25969
1519_71 0.0095505 -2.0158 0.98867 0.0014068 0.25796
1547_68 0.010301 -1.9826 0.98817 -0.0065079 0.25670
1555_48 0.0096505 -2.0112 0.98862 -0.0043225 0.25699
1560_44 0.0079004 -2.0989 0.98910 -0.00020743 0.25756
1565_85 0.013001 -1.8804 0.98646 0.0090676 0.25959
1567_81 0.010301 -1.9826 0.98817 -0.0047314 0.25691
1568_68 0.012351 -1.9029 0.98688 0.0048010 0.25876
1571_90 0.010601 -1.9700 0.98796 -0.0058546 0.25687
1572_43 0.0099505 -1.9978 0.98842 0.0037638 0.25849
1581_90 0.013001 -1.8804 0.98646 0.0092512 0.25959
1582_43 0.0088004 -2.0517 0.98896 -0.0038323 0.25706
1589_78 0.010651 -1.9680 0.98792 -0.0016695 0.25746
1590_47 0.0089504 -2.0443 0.98892 -0.0045020 0.25695
1592_71 0.013551 -1.8621 0.98607 0.0095615 0.25964
1596_64 0.0099005 -2.0000 0.98846 0.0028351 0.25824
1602_66 0.0078504 -2.1017 0.98910 -0.00040383 0.25752
1617_39 0.010551 -1.9721 0.98799 -0.0041475 0.25700
1629_82 0.0097505 -2.0067 0.98855 -0.0073896 0.25654
1635_89 0.013951 -1.8493 0.98573 0.0080467 0.25942
1638_73 0.010651 -1.9680 0.98792 -0.0040902 0.25711
1655_39 0.010451 -1.9763 0.98806 -0.0059115 0.25675
1660_89 0.010351 -1.9805 0.98814 -0.0016343 0.25746
1689_33 0.010951 -1.9558 0.98772 0.0023554 0.25831
1693_34 0.011701 -1.9267 0.98727 -0.0073347 0.25659
1698_72 0.013351 -1.8687 0.98620 0.0099764 0.25976
1711_32 0.0086504 -2.0592 0.98900 -0.0019755 0.25734
1712_49 0.0090505 -2.0394 0.98889 0.00076763 0.25788
1713_55 0.0096005 -2.0135 0.98865 -0.0032212 0.25718
1722_35 0.0090005 -2.0418 0.98890 -0.0020235 0.25736
1729_36 0.0099005 -2.0000 0.98846 0.0019539 0.25807
1730_80 0.011201 -1.9459 0.98756 0.0016124 0.25809
1734_75 0.011151 -1.9478 0.98759 -0.0011075 0.25756
1737_63 0.0089004 -2.0467 0.98893 -0.0022741 0.25726
1738_59 0.011401 -1.9381 0.98745 -0.0062518 0.25679
1739_74 0.0098005 -2.0045 0.98853 -0.00085631 0.25760
1748_39 0.013501 -1.8637 0.98609 0.0099899 0.25980
1756_47 0.012951 -1.8820 0.98649 0.0085022 0.25951
1770_63 0.010051 -1.9934 0.98836 -0.00057559 0.25758
1773_87 0.010201 -1.9869 0.98825 -0.0034319 0.25715
1794_40 0.011051 -1.9518 0.98766 -0.0063257 0.25668
1817_70 0.010501 -1.9742 0.98803 -0.0022368 0.25738
1821_80 0.010101 -1.9912 0.98832 -0.0056786 0.25677
1833_86 0.011851 -1.9211 0.98718 0.0082098 0.25940
1844_48 0.013301 -1.8703 0.98624 0.0077242 0.25932
1845_67 0.0098005 -2.0045 0.98853 -0.0013201 0.25751
1848_75 0.012551 -1.8958 0.98677 0.010196 0.25981
1855_28 0.0098005 -2.0045 0.98853 -0.0032003 0.25722
1858_54 0.011701 -1.9267 0.98727 0.0080455 0.25935
1859_46 0.013401 -1.8670 0.98617 0.0090429 0.25958
1872_74 0.0070004 -2.1518 0.98913 -0.0012697 0.25736
1881_78 0.010101 -1.9912 0.98832 0.0035460 0.25840
1889_29 0.0092505 -2.0298 0.98882 -0.0024325 0.25731
1906_56 0.0089504 -2.0443 0.98892 0.00013214 0.25774
1907_77 0.0092505 -2.0298 0.98882 -0.0043393 0.25694
1911_85 0.0093005 -2.0274 0.98880 -0.0012752 0.25737
1926_81 0.012851 -1.8855 0.98657 0.0081520 0.25938
1933_85 0.0093005 -2.0274 0.98880 -0.0023018 0.25729
1936_69 0.0090005 -2.0418 0.98890 -0.00082867 0.25750
1939_44 0.0081004 -2.0880 0.98909 -0.0017816 0.25736
1957_29 0.0098005 -2.0045 0.98853 -0.0043074 0.25701
1961_60 0.010301 -1.9826 0.98817 -0.0036846 0.25708
1962_65 0.010701 -1.9659 0.98788 0.0039231 0.25845
1963_76 0.011901 -1.9192 0.98715 -0.0054938 0.25687
1968_31 0.0097005 -2.0090 0.98858 -0.0020329 0.25742
1969_57 0.012751 -1.8889 0.98664 0.0096977 0.25972
1970_65 0.0098505 -2.0022 0.98849 0.0041071 0.25850
1975_66 0.011051 -1.9518 0.98766 -0.0064406 0.25672
1978_31 0.010051 -1.9934 0.98836 -7.7648e-05 0.25769
1983_73 0.010251 -1.9848 0.98821 -0.0069950 0.25660
1995_70 0.010151 -1.9891 0.98829 -0.0041745 0.25698
2029_74 0.012751 -1.8889 0.98664 -0.0095801 0.25626
2033_59 0.0097505 -2.0067 0.98855 -0.0016349 0.25742
2038_84 0.012801 -1.8872 0.98660 0.0093101 0.25964
2046_86 0.011851 -1.9211 0.98718 -0.0079821 0.25648
2057_46 0.013651 -1.8589 0.98599 0.010085 0.25981
2058_72 0.012651 -1.8924 0.98671 0.0094802 0.25962
2069_41 0.012101 -1.9119 0.98703 -0.0091533 0.25631
2071_33 0.010151 -1.9891 0.98829 -0.0020305 0.25737
2075_67 0.0098505 -2.0022 0.98849 -0.0039865 0.25698
2082_38 0.011401 -1.9381 0.98745 0.0046349 0.25867
2087_88 0.013201 -1.8736 0.98632 0.0094700 0.25966
2100_64 0.011101 -1.9498 0.98762 0.0031580 0.25837
2110_46 0.010901 -1.9578 0.98775 -0.0068716 0.25667
2118_67 0.012301 -1.9047 0.98692 -0.0077052 0.25654
2127_85 0.013701 -1.8573 0.98595 0.011660 0.26011
2135_88 0.0092505 -2.0298 0.98882 -0.0031758 0.25716
2148_79 0.0077504 -2.1073 0.98911 -0.00073266 0.25748
2149_38 0.010101 -1.9912 0.98832 0.0036727 0.25845
2151_73 0.011601 -1.9305 0.98732 0.0083722 0.25941
2153_64 0.011001 -1.9538 0.98769 -0.0059174 0.25674
2154_35 0.010251 -1.9848 0.98821 0.0030222 0.25828
2160_85 0.010951 -1.9558 0.98772 -0.0061199 0.25680
2175_47 0.0099005 -2.0000 0.98846 -0.0033800 0.25714
2176_36 0.0096005 -2.0135 0.98865 -0.0040681 0.25700
2196_52 0.0091005 -2.0370 0.98887 -0.00063106 0.25752
2204_63 0.011201 -1.9459 0.98756 -0.0075073 0.25653
2206_91 0.013101 -1.8770 0.98639 0.011521 0.26006
2225_74 0.0090005 -2.0418 0.98890 -0.00047706 0.25757
2227_90 0.012251 -1.9065 0.98695 -0.0074585 0.25656
2230_45 0.012851 -1.8855 0.98657 0.0082839 0.25938
2234_54 0.010401 -1.9784 0.98810 0.0033628 0.25839
2251_65 0.014751 -1.8247 0.98497 0.0096410 0.25975
2258_86 0.010351 -1.9805 0.98814 -0.0051669 0.25684
2261_53 0.0093505 -2.0251 0.98877 -0.0036606 0.25712
2274_28 0.011701 -1.9267 0.98727 0.0097235 0.25969
2279_89 0.0092505 -2.0298 0.98882 0.0029353 0.25822
2309_69 0.010551 -1.9721 0.98799 -0.0037523 0.25710
2319_62 0.011101 -1.9498 0.98762 -0.0077339 0.25650
2327_69 0.010151 -1.9891 0.98829 -0.00064569 0.25764
2329_65 0.0098005 -2.0045 0.98853 0.00030308 0.25775
2331_32 0.0083504 -2.0747 0.98905 -0.00070125 0.25755
2332_79 0.0093505 -2.0251 0.98877 -0.0020355 0.25735
2334_75 0.010601 -1.9700 0.98796 0.0044900 0.25862
2335_77 0.0095005 -2.0181 0.98869 -0.0038930 0.25702
2346_63 0.013151 -1.8753 0.98635 0.0081127 0.25937
2349_51 0.011701 -1.9267 0.98727 0.0072926 0.25917
2353_52 0.013601 -1.8605 0.98602 0.011817 0.26015
2362_67 0.013701 -1.8573 0.98595 0.011062 0.26004
2366_51 0.0094005 -2.0227 0.98874 3.9725e-05 0.25766
2368_47 0.0099005 -2.0000 0.98846 0.0041580 0.25848
2370_29 0.012351 -1.9029 0.98688 -0.0087595 0.25638
2371_47 0.010501 -1.9742 0.98803 -0.0055015 0.25684
2382_61 0.0094005 -2.0227 0.98874 -0.0011738 0.25750
2390_55 0.0081504 -2.0853 0.98908 -0.00059302 0.25750
2399_46 0.013251 -1.8720 0.98628 0.0082422 0.25944
2400_52 0.013401 -1.8670 0.98617 0.0094209 0.25967
2408_39 0.014201 -1.8415 0.98548 0.0090018 0.25960
2417_73 0.0082504 -2.0799 0.98907 -0.0022345 0.25721
2425_39 0.0087004 -2.0567 0.98898 0.0015199 0.25795
2429_57 0.010151 -1.9891 0.98829 0.0042648 0.25855
2446_50 0.010501 -1.9742 0.98803 -0.0055862 0.25685
2454_71 0.013451 -1.8654 0.98613 0.0094810 0.25969
2455_74 0.010051 -1.9934 0.98836 0.00091044 0.25790
2456_40 0.013301 -1.8703 0.98624 0.0095328 0.25965
2468_38 0.010401 -1.9784 0.98810 -0.0056090 0.25680
2491_55 0.0094505 -2.0204 0.98872 0.0030750 0.25825
2497_89 0.013151 -1.8753 0.98635 0.0089656 0.25955
2498_87 0.011601 -1.9305 0.98732 -0.0064099 0.25665
2506_41 0.011451 -1.9362 0.98741 -0.0071169 0.25661
2520_62 0.011201 -1.9459 0.98756 -0.0054589 0.25684
2522_52 0.011101 -1.9498 0.98762 -0.0060163 0.25673
2539_46 0.010801 -1.9618 0.98781 -0.0062926 0.25676
2550_72 0.011051 -1.9518 0.98766 0.0078733 0.25928
2554_89 0.010751 -1.9639 0.98785 0.0033297 0.25834
2558_66 0.010151 -1.9891 0.98829 0.0046395 0.25862
2564_64 0.012651 -1.8924 0.98671 0.0097520 0.25974
2587_81 0.010501 -1.9742 0.98803 -0.0043467 0.25701
2601_85 0.0079504 -2.0961 0.98910 0.0010942 0.25780
2603_46 0.010101 -1.9912 0.98832 -0.0011795 0.25748
2604_80 0.011701 -1.9267 0.98727 -0.0058543 0.25675
2607_77 0.013551 -1.8621 0.98607 0.0099263 0.25978
2621_80 0.0097005 -2.0090 0.98858 -0.00024672 0.25770
2623_86 0.0099005 -2.0000 0.98846 -0.0013709 0.25749
2646_90 0.0098505 -2.0022 0.98849 -0.0014502 0.25751
2647_80 0.010051 -1.9934 0.98836 -0.0053364 0.25680
2648_55 0.010701 -1.9659 0.98788 0.0041805 0.25851
2672_52 0.0093505 -2.0251 0.98877 -0.00028773 0.25759
2677_77 0.010051 -1.9934 0.98836 0.0039764 0.25852
2682_68 0.013301 -1.8703 0.98624 0.010372 0.25986
2690_88 0.013551 -1.8621 0.98607 0.0093504 0.25961
2694_85 0.0087504 -2.0542 0.98897 -0.0030881 0.25710
2705_57 0.0099505 -1.9978 0.98842 0.0023313 0.25815
2706_52 0.012151 -1.9101 0.98700 0.0076593 0.25930
2709_58 0.011601 -1.9305 0.98732 0.0035264 0.25847
2718_83 0.0089004 -2.0467 0.98893 0.0014504 0.25792
2733_71 0.0082504 -2.0799 0.98907 -0.00013772 0.25761
2735_76 0.0091005 -2.0370 0.98887 -0.0016428 0.25737
