locus prob log10(PO) qval alpha fst
169_76 0.0078504 -2.1017 0.99062 -0.00055377 0.51426
174_91 0.0086504 -2.0592 0.99009 0.0018862 0.51479
183_55 0.0077004 -2.1101 0.99068 -0.0029912 0.51373
187_52 0.0088504 -2.0492 0.98989 -0.00082927 0.51422
189_28 0.011901 -1.9192 0.98610 -0.0082291 0.51267
192_82 0.0087504 -2.0542 0.99000 0.0014490 0.51467
198_50 0.0060503 -2.2156 0.99096 0.0024948 0.51494
200_65 0.0085504 -2.0643 0.99018 0.0010247 0.51461
206_70 0.0077004 -2.1101 0.99068 -0.0011671 0.51412
212_71 0.0092005 -2.0322 0.98944 0.0014429 0.51467
220_76 0.0066003 -2.1776 0.99089 0.0010639 0.51462
221_37 0.0094005 -2.0227 0.98913 -0.0051920 0.51333
227_47 0.011101 -1.9498 0.98674 -0.0059640 0.51310
228_89 0.0089504 -2.0443 0.98977 0.00098204 0.51460
232_56 0.0087504 -2.0542 0.99000 0.0031455 0.51505
236_29 0.0086504 -2.0592 0.99009 0.0023319 0.51488
240_71 0.0072004 -2.1395 0.99080 0.0024116 0.51489
244_78 0.0085004 -2.0669 0.99021 0.0011916 0.51462
245_66 0.010301 -1.9826 0.98771 0.0030323 0.51504
246_47 0.0082004 -2.0826 0.99044 -0.00078488 0.51421
248_70 0.0084504 -2.0694 0.99026 0.0016126 0.51472
253_78 0.0085504 -2.0643 0.99018 -0.0014755 0.51406
256_50 0.010051 -1.9934 0.98807 0.0060013 0.51568
263_66 0.0088004 -2.0517 0.98994 -0.0025250 0.51384
265_28 0.0087004 -2.0567 0.99005 0.0021848 0.51488
287_55 0.0062003 -2.2049 0.99095 -0.00031575 0.51431
297_73 0.0089504 -2.0443 0.98977 0.00068170 0.51453
298_35 0.0080004 -2.0934 0.99055 0.0010891 0.51461
308_46 0.0091005 -2.0370 0.98958 0.0013455 0.51467
315_48 0.0080004 -2.0934 0.99055 0.0018653 0.51479
331_54 0.010701 -1.9659 0.98719 -0.0055714 0.51321
348_68 0.0071504 -2.1426 0.99080 0.0030425 0.51507
364_48 0.0092005 -2.0322 0.98944 0.0054385 0.51556
367_29 0.0087004 -2.0567 0.99005 0.0053336 0.51554
368_37 0.0093005 -2.0274 0.98929 0.0019195 0.51479
373_59 0.015251 -1.8100 0.98313 -0.015515 0.51121
376_68 0.0088004 -2.0517 0.98994 0.0019936 0.51482
377_89 0.0097505 -2.0067 0.98855 -0.0048350 0.51334
379_64 0.0092505 -2.0298 0.98936 0.0019776 0.51478
380_51 0.0086504 -2.0592 0.99009 0.0014208 0.51468
381_80 0.0073004 -2.1335 0.99078 0.0024257 0.51490
388_77 0.010251 -1.9848 0.98777 0.0012251 0.51466
391_49 0.0077004 -2.1101 0.99068 0.00075336 0.51453
392_34 0.0092505 -2.0298 0.98936 0.0023626 0.51488
404_77 0.0099005 -2.0000 0.98832 0.0014550 0.51467
410_60 0.0079004 -2.0989 0.99059 -0.00059860 0.51425
411_53 0.0090505 -2.0394 0.98964 0.0019536 0.51479
415_88 0.0084504 -2.0694 0.99026 -0.0026306 0.51380
419_59 0.0080504 -2.0907 0.99052 0.0028582 0.51501
420_65 0.0093005 -2.0274 0.98929 0.00081256 0.51456
422_68 0.0095005 -2.0181 0.98896 0.0014746 0.51469
425_88 0.0087504 -2.0542 0.99000 -0.0042675 0.51343
440_43 0.0071004 -2.1456 0.99082 -0.0018429 0.51397
445_54 0.0093005 -2.0274 0.98929 0.0017349 0.51474
463_77 0.0091505 -2.0346 0.98951 0.0012789 0.51466
472_84 0.0085504 -2.0643 0.99018 0.0017618 0.51473
481_87 0.0096505 -2.0112 0.98874 0.0011360 0.51463
490_42 0.0062503 -2.2014 0.99094 0.0017275 0.51477
494_59 0.010251 -1.9848 0.98777 0.0031667 0.51503
512_73 0.0070504 -2.1487 0.99082 -0.00042536 0.51429
514_78 0.0072504 -2.1365 0.99079 -0.00011153 0.51434
522_56 0.0076504 -2.1130 0.99069 -0.0017761 0.51397
525_48 0.0086004 -2.0617 0.99013 -0.0038012 0.51357
528_85 0.0090005 -2.0418 0.98970 0.0029746 0.51501
534_53 0.016151 -1.7847 0.98074 -0.014918 0.51128
535_75 0.0092505 -2.0298 0.98936 0.0019731 0.51480
541_28 0.012151 -1.9101 0.98591 -0.0096422 0.51233
545_39 0.0080004 -2.0934 0.99055 -0.0015139 0.51404
548_43 0.0084004 -2.0720 0.99031 0.0010830 0.51461
554_63 0.0078004 -2.1045 0.99064 0.0015365 0.51471
557_40 0.0083504 -2.0747 0.99034 0.0014737 0.51470
561_29 0.0074504 -2.1246 0.99074 0.00049125 0.51450
571_34 0.010501 -1.9742 0.98745 -0.0079979 0.51275
579_47 0.0092505 -2.0298 0.98936 0.0010397 0.51459
589_59 0.0096505 -2.0112 0.98874 0.0015110 0.51469
592_62 0.0091505 -2.0346 0.98951 0.0023582 0.51486
594_43 0.0077504 -2.1073 0.99066 0.00025415 0.51443
597_34 0.0097505 -2.0067 0.98855 0.0025278 0.51492
605_85 0.0064003 -2.1910 0.99092 -0.00086958 0.51422
612_65 0.0082004 -2.0826 0.99044 0.0010156 0.51461
613_30 0.0086004 -2.0617 0.99013 -0.0031408 0.51373
616_42 0.0073004 -2.1335 0.99078 0.00047503 0.51448
617_66 0.0054503 -2.2612 0.99100 0.0011913 0.51464
618_35 0.0088004 -2.0517 0.98994 -0.0026215 0.51379
630_79 0.010501 -1.9742 0.98745 0.0018981 0.51479
644_85 0.0087004 -2.0567 0.99005 -0.0018295 0.51397
647_56 0.0098005 -2.0045 0.98848 -0.0049922 0.51335
660_41 0.0079004 -2.0989 0.99059 0.0011797 0.51463
663_90 0.0094505 -2.0204 0.98906 0.0031098 0.51505
669_43 0.0099505 -1.9978 0.98823 0.0049482 0.51545
671_70 0.0083504 -2.0747 0.99034 0.00063201 0.51452
673_76 0.0087504 -2.0542 0.99000 -0.00083363 0.51423
691_74 0.0091505 -2.0346 0.98951 0.0014748 0.51471
694_47 0.0085504 -2.0643 0.99018 0.0012236 0.51462
695_52 0.010651 -1.9680 0.98724 -0.0050518 0.51332
700_40 0.011051 -1.9518 0.98681 -0.0080595 0.51271
705_76 0.012151 -1.9101 0.98591 -0.0083977 0.51266
707_85 0.0099005 -2.0000 0.98832 0.0011549 0.51462
708_48 0.0087004 -2.0567 0.99005 0.00088355 0.51458
716_59 0.0083004 -2.0773 0.99037 0.00093411 0.51456
719_48 0.0080504 -2.0907 0.99052 0.0018327 0.51475
721_39 0.0079004 -2.0989 0.99059 -0.0025073 0.51383
730_60 0.0088504 -2.0492 0.98989 0.0016492 0.51475
733_28 0.0084504 -2.0694 0.99026 0.0023074 0.51487
734_45 0.0099505 -1.9978 0.98823 0.0020587 0.51479
735_70 0.020051 -1.6891 0.97476 0.018842 0.51840
739_62 0.0093005 -2.0274 0.98929 0.0019704 0.51483
746_62 0.0093005 -2.0274 0.98929 0.0010001 0.51460
752_70 0.010551 -1.9721 0.98737 -0.0065732 0.51299
756_31 0.0092505 -2.0298 0.98936 0.0020225 0.51482
765_32 0.0067003 -2.1710 0.99088 0.00023139 0.51443
766_64 0.0097005 -2.0090 0.98864 0.0024823 0.51489
768_53 0.0084004 -2.0720 0.99031 0.0015506 0.51472
769_63 0.013051 -1.8787 0.98521 -0.010472 0.51218
772_85 0.0088504 -2.0492 0.98989 -0.0016442 0.51403
780_34 0.0087504 -2.0542 0.99000 -0.0033986 0.51363
786_29 0.0081004 -2.0880 0.99049 -0.00078294 0.51423
792_76 0.0091005 -2.0370 0.98958 0.0010247 0.51459
803_85 0.0086004 -2.0617 0.99013 -0.0015722 0.51406
805_81 0.010501 -1.9742 0.98745 -0.0079564 0.51268
813_74 0.0077004 -2.1101 0.99068 0.00085958 0.51456
815_86 0.0085004 -2.0669 0.99021 0.0029981 0.51502
820_47 0.0086004 -2.0617 0.99013 0.00016943 0.51441
825_91 0.0086504 -2.0592 0.99009 -0.0029967 0.51376
829_85 0.0085004 -2.0669 0.99021 0.00082959 0.51455
832_82 0.0090005 -2.0418 0.98970 0.0017499 0.51476
844_47 0.0078004 -2.1045 0.99064 -0.0014853 0.51408
860_62 0.0085504 -2.0643 0.99018 0.00052870 0.51450
862_89 0.0090005 -2.0418 0.98970 0.00078679 0.51456
885_35 0.0089004 -2.0467 0.98983 -0.0050130 0.51330
888_53 0.012301 -1.9047 0.98576 -0.0086579 0.51252
899_77 0.0084004 -2.0720 0.99031 0.00025367 0.51445
901_90 0.0085004 -2.0669 0.99021 0.0014467 0.51468
917_50 0.011051 -1.9518 0.98681 0.0017171 0.51472
925_70 0.0090505 -2.0394 0.98964 -0.0036862 0.51356
926_29 0.0079004 -2.0989 0.99059 -1.1790e-05 0.51439
927_91 0.013801 -1.8541 0.98467 -0.013852 0.51154
940_90 0.0092005 -2.0322 0.98944 0.0024352 0.51488
941_65 0.0089004 -2.0467 0.98983 0.0014145 0.51469
943_84 0.0093005 -2.0274 0.98929 0.00093479 0.51457
951_69 0.0077004 -2.1101 0.99068 -0.00046593 0.51428
952_76 0.0093505 -2.0251 0.98919 0.0014665 0.51471
954_34 0.0097005 -2.0090 0.98864 0.0032893 0.51509
960_51 0.0095505 -2.0158 0.98890 -0.0019710 0.51394
962_65 0.0084504 -2.0694 0.99026 0.0015685 0.51471
964_90 0.0070004 -2.1518 0.99083 0.00089446 0.51456
966_61 0.0095505 -2.0158 0.98890 0.0013011 0.51465
974_81 0.010601 -1.9700 0.98731 -0.0050351 0.51335
982_86 0.0086004 -2.0617 0.99013 -0.0027422 0.51382
986_29 0.0093005 -2.0274 0.98929 0.0015664 0.51469
992_35 0.0084004 -2.0720 0.99031 0.0011674 0.51463
1000_37 0.0084004 -2.0720 0.99031 0.0012479 0.51465
1002_68 0.0099005 -2.0000 0.98832 -0.0059284 0.51307
1007_79 0.0097505 -2.0067 0.98855 0.0026702 0.51495
1017_58 0.0091005 -2.0370 0.98958 0.0014208 0.51470
1020_35 0.0059003 -2.2266 0.99098 0.00057406 0.51451
1027_35 0.0094505 -2.0204 0.98906 0.0012252 0.51465
1031_39 0.0085504 -2.0643 0.99018 -0.0025079 0.51385
1036_89 0.011301 -1.9420 0.98655 -0.0063524 0.51302
1037_64 0.0096505 -2.0112 0.98874 0.0023351 0.51487
1047_79 0.012051 -1.9137 0.98599 -0.0093253 0.51238
1048_91 0.0090005 -2.0418 0.98970 -0.0031658 0.51370
1052_84 0.0096005 -2.0135 0.98883 0.00073556 0.51454
1053_44 0.0087504 -2.0542 0.99000 0.0016492 0.51473
1054_84 0.0060503 -2.2156 0.99096 0.0014440 0.51472
1059_71 0.012201 -1.9083 0.98586 -0.0083313 0.51260
1066_48 0.0089504 -2.0443 0.98977 0.0012081 0.51464
1073_31 0.012001 -1.9156 0.98600 -0.0073966 0.51283
1078_82 0.0084504 -2.0694 0.99026 -0.0041089 0.51348
1082_35 0.0096005 -2.0135 0.98883 0.0019291 0.51480
1085_57 0.0085504 -2.0643 0.99018 0.0015779 0.51472
1089_36 0.0088504 -2.0492 0.98989 -0.00078194 0.51422
1091_49 0.0099505 -1.9978 0.98823 0.0020773 0.51484
1092_55 0.0097505 -2.0067 0.98855 0.0024343 0.51487
1094_91 0.0081004 -2.0880 0.99049 -0.0017940 0.51399
1098_86 0.0084504 -2.0694 0.99026 0.0019345 0.51479
1104_88 0.0074004 -2.1275 0.99075 -8.6645e-05 0.51435
1122_82 0.0077504 -2.1073 0.99066 -0.0027869 0.51374
1126_73 0.010701 -1.9659 0.98719 0.0012779 0.51463
1138_86 0.010001 -1.9956 0.98814 -0.0022175 0.51389
1157_35 0.0072504 -2.1365 0.99079 0.00093771 0.51458
1159_43 0.0081504 -2.0853 0.99046 -0.0032559 0.51370
1160_38 0.0066503 -2.1743 0.99088 -0.0019914 0.51394
1162_33 0.0090005 -2.0418 0.98970 0.0028887 0.51498
1167_88 0.0077504 -2.1073 0.99066 -0.00089718 0.51420
1176_29 0.0079504 -2.0961 0.99058 0.0033482 0.51510
1190_32 0.0051003 -2.2902 0.99101 0.0012968 0.51466
1193_50 0.015501 -1.8029 0.98264 -0.013518 0.51161
1197_34 0.0081504 -2.0853 0.99046 -0.00051138 0.51427
1201_47 0.0085004 -2.0669 0.99021 0.0024412 0.51488
1205_46 0.010201 -1.9869 0.98784 0.0023299 0.51485
1206_82 0.0072504 -2.1365 0.99079 -0.0017953 0.51400
1218_29 0.0082004 -2.0826 0.99044 -0.0034296 0.51365
1228_69 0.013301 -1.8703 0.98499 -0.011135 0.51210
1229_38 0.0085504 -2.0643 0.99018 0.0012760 0.51464
1253_90 0.0082504 -2.0799 0.99041 0.0013743 0.51467
1254_52 0.0072504 -2.1365 0.99079 0.00077789 0.51455
1258_56 0.0080504 -2.0907 0.99052 -0.0012056 0.51413
1262_62 0.0093005 -2.0274 0.98929 0.0022509 0.51484
1266_90 0.0093005 -2.0274 0.98929 0.0012312 0.51464
1275_55 0.0084504 -2.0694 0.99026 0.0021602 0.51482
1285_49 0.0081004 -2.0880 0.99049 0.0011076 0.51461
1287_91 0.0082504 -2.0799 0.99041 -0.00069765 0.51422
1294_72 0.0081004 -2.0880 0.99049 0.00057367 0.51450
1306_48 0.0075504 -2.1187 0.99072 0.0030009 0.51501
1311_83 0.0097505 -2.0067 0.98855 0.0026397 0.51494
1323_80 0.0092005 -2.0322 0.98944 -0.0037999 0.51355
1339_67 0.0084504 -2.0694 0.99026 -0.0022735 0.51390
1345_80 0.0078504 -2.1017 0.99062 -0.00012071 0.51435
1349_86 0.0090505 -2.0394 0.98964 0.00054667 0.51451
1354_69 0.010101 -1.9912 0.98799 0.0019654 0.51477
1372_89 0.0090505 -2.0394 0.98964 0.0013209 0.51469
1392_56 0.0077004 -2.1101 0.99068 -0.0017944 0.51401
1393_44 0.0081004 -2.0880 0.99049 0.0035559 0.51516
1407_49 0.0084004 -2.0720 0.99031 -0.0017321 0.51398
1420_87 0.0080504 -2.0907 0.99052 -0.00039619 0.51429
1441_81 0.011701 -1.9267 0.98627 -0.0080741 0.51275
1451_41 0.0086004 -2.0617 0.99013 -0.0031230 0.51371
1452_73 0.0085004 -2.0669 0.99021 -0.0014492 0.51408
1454_89 0.0092005 -2.0322 0.98944 0.0013335 0.51467
1463_88 0.0079504 -2.0961 0.99058 0.0013239 0.51467
1469_86 0.010051 -1.9934 0.98807 -0.0035139 0.51363
1473_85 0.010701 -1.9659 0.98719 -0.0065763 0.51300
1474_46 0.0086004 -2.0617 0.99013 0.0014618 0.51467
1478_76 0.0096005 -2.0135 0.98883 0.0016163 0.51472
1482_91 0.0086004 -2.0617 0.99013 0.0017710 0.51475
1490_77 0.0094005 -2.0227 0.98913 -0.0023702 0.51387
1499_87 0.0082504 -2.0799 0.99041 0.0015068 0.51472
1503_87 0.0072504 -2.1365 0.99079 -0.0026347 0.51380
1504_44 0.0082504 -2.0799 0.99041 -0.0010863 0.51417
1519_71 0.0093505 -2.0251 0.98919 0.0016987 0.51472
1547_68 0.015401 -1.8057 0.98282 -0.014344 0.51137
1555_48 0.0092505 -2.0298 0.98936 0.0018138 0.51473
1560_44 0.0090505 -2.0394 0.98964 -0.0033693 0.51363
1565_85 0.0089504 -2.0443 0.98977 0.0043941 0.51531
1567_81 0.0091505 -2.0346 0.98951 0.0014014 0.51469
1568_68 0.0091005 -2.0370 0.98958 -0.0030339 0.51376
1571_90 0.0077504 -2.1073 0.99066 0.0027269 0.51499
1572_43 0.0092005 -2.0322 0.98944 0.0017711 0.51476
1581_90 0.010101 -1.9912 0.98799 0.0017058 0.51473
1582_43 0.0093505 -2.0251 0.98919 0.0028351 0.51497
1589_78 0.0093005 -2.0274 0.98929 0.0012966 0.51464
1590_47 0.0091005 -2.0370 0.98958 0.0010812 0.51460
1592_71 0.0087504 -2.0542 0.99000 0.0013497 0.51466
1596_64 0.0080004 -2.0934 0.99055 0.0013007 0.51466
1602_66 0.0096005 -2.0135 0.98883 0.00088661 0.51457
1617_39 0.0082004 -2.0826 0.99044 -0.0017078 0.51402
1629_82 0.012151 -1.9101 0.98591 -0.0095397 0.51235
1635_89 0.0088504 -2.0492 0.98989 0.0017240 0.51476
1638_73 0.0089004 -2.0467 0.98983 0.0014473 0.51469
1655_39 0.014851 -1.8218 0.98370 -0.013199 0.51166
1660_89 0.0092005 -2.0322 0.98944 0.00034528 0.51447
1689_33 0.0090005 -2.0418 0.98970 -0.0020061 0.51397
1693_34 0.0080004 -2.0934 0.99055 0.00058235 0.51452
1698_72 0.0087504 -2.0542 0.99000 0.00069563 0.51453
1711_32 0.0092005 -2.0322 0.98944 0.0017999 0.51478
1712_49 0.010301 -1.9826 0.98771 0.0017781 0.51475
1713_55 0.0094005 -2.0227 0.98913 0.0020408 0.51481
1722_35 0.0087004 -2.0567 0.99005 0.0012505 0.51464
1729_36 0.0087504 -2.0542 0.99000 0.0017199 0.51474
1730_80 0.010251 -1.9848 0.98777 0.0011320 0.51460
1734_75 0.0094505 -2.0204 0.98906 0.0014717 0.51470
1737_63 0.0083504 -2.0747 0.99034 0.0010450 0.51460
1738_59 0.0080004 -2.0934 0.99055 0.0015768 0.51469
1739_74 0.0074504 -2.1246 0.99074 -0.0014514 0.51408
1748_39 0.0086004 -2.0617 0.99013 0.0020336 0.51480
1756_47 0.0082504 -2.0799 0.99041 0.00094591 0.51457
1770_63 0.0098505 -2.0022 0.98840 0.0014339 0.51470
1773_87 0.0076004 -2.1159 0.99071 -0.0039433 0.51352
1794_40 0.0094505 -2.0204 0.98906 -0.0042580 0.51342
1817_70 0.0083004 -2.0773 0.99037 -0.00048216 0.51430
1821_80 0.0074504 -2.1246 0.99074 -0.0014861 0.51405
1833_86 0.0094505 -2.0204 0.98906 0.0026797 0.51495
1844_48 0.0083504 -2.0747 0.99034 0.0020845 0.51481
1845_67 0.0094005 -2.0227 0.98913 -0.0034879 0.51368
1848_75 0.0081004 -2.0880 0.99049 -0.00084696 0.51418
1855_28 0.0087504 -2.0542 0.99000 0.00040634 0.51447
1858_54 0.0074004 -2.1275 0.99075 0.0014614 0.51471
1859_46 0.0082504 -2.0799 0.99041 0.0023384 0.51489
1872_74 0.0092005 -2.0322 0.98944 0.0017608 0.51473
1881_78 0.010151 -1.9891 0.98790 0.0065196 0.51583
1889_29 0.0086004 -2.0617 0.99013 0.00077376 0.51455
1906_56 0.0084504 -2.0694 0.99026 -0.0020563 0.51395
1907_77 0.0074004 -2.1275 0.99075 0.0011959 0.51463
1911_85 0.0073504 -2.1305 0.99077 -0.0017371 0.51399
1926_81 0.0090505 -2.0394 0.98964 0.0016234 0.51473
1933_85 0.0069003 -2.1581 0.99085 -0.0010434 0.51414
1936_69 0.0095005 -2.0181 0.98896 0.00056340 0.51449
1939_44 0.0066503 -2.1743 0.99088 -0.00086696 0.51418
1957_29 0.010751 -1.9639 0.98711 -0.0070334 0.51287
1961_60 0.0083504 -2.0747 0.99034 0.0018638 0.51479
1962_65 0.010151 -1.9891 0.98790 0.0032606 0.51509
1963_76 0.0086004 -2.0617 0.99013 0.0011842 0.51465
1968_31 0.0090005 -2.0418 0.98970 0.0023545 0.51488
1969_57 0.0095005 -2.0181 0.98896 0.0010045 0.51460
1970_65 0.0096005 -2.0135 0.98883 0.0013378 0.51467
1975_66 0.0067503 -2.1677 0.99087 -0.0016866 0.51400
1978_31 0.0081504 -2.0853 0.99046 0.0016359 0.51473
1983_73 0.0079504 -2.0961 0.99058 0.0018385 0.51478
1995_70 0.0078004 -2.1045 0.99064 0.0012605 0.51465
2029_74 0.0070504 -2.1487 0.99082 0.00053825 0.51450
2033_59 0.0095005 -2.0181 0.98896 -0.0018087 0.51398
2038_84 0.0085504 -2.0643 0.99018 -0.00040163 0.51431
2046_86 0.0086004 -2.0617 0.99013 0.0017807 0.51476
2057_46 0.0078004 -2.1045 0.99064 0.00092140 0.51458
2058_72 0.0092505 -2.0298 0.98936 0.0021436 0.51483
2069_41 0.0076004 -2.1159 0.99071 -0.0010293 0.51414
2071_33 0.0085504 -2.0643 0.99018 0.00070369 0.51452
2075_67 0.010901 -1.9578 0.98695 -0.0066992 0.51296
2082_38 0.0097005 -2.0090 0.98864 0.0024954 0.51490
2087_88 0.0077504 -2.1073 0.99066 0.0012981 0.51465
2100_64 0.0083004 -2.0773 0.99037 -0.0014530 0.51406
2110_46 0.0077504 -2.1073 0.99066 0.00071097 0.51453
2118_67 0.014451 -1.8338 0.98404 -0.012228 0.51182
2127_85 0.0081504 -2.0853 0.99046 0.0012486 0.51464
2135_88 0.0070504 -2.1487 0.99082 -0.0010911 0.51413
2148_79 0.010151 -1.9891 0.98790 -0.0059867 0.51314
2149_38 0.0078504 -2.1017 0.99062 -0.0014473 0.51406
2151_73 0.0088504 -2.0492 0.98989 -0.0018704 0.51396
2153_64 0.011101 -1.9498 0.98674 -0.0064372 0.51304
2154_35 0.0090505 -2.0394 0.98964 0.00067509 0.51452
2160_85 0.0088004 -2.0517 0.98994 0.0020501 0.51482
2175_47 0.0084504 -2.0694 0.99026 -0.0035464 0.51360
2176_36 0.0083504 -2.0747 0.99034 0.00095695 0.51459
2196_52 0.0062003 -2.2049 0.99095 0.0018250 0.51480
2204_63 0.013301 -1.8703 0.98499 -0.011551 0.51198
2206_91 0.0074504 -2.1246 0.99074 -0.00089877 0.51420
2225_74 0.0090505 -2.0394 0.98964 0.0019526 0.51479
2227_90 0.0072004 -2.1395 0.99080 0.0010227 0.51460
2230_45 0.0089504 -2.0443 0.98977 0.0032222 0.51505
2234_54 0.0089004 -2.0467 0.98983 -0.0019793 0.51394
2251_65 0.0098505 -2.0022 0.98840 0.0023846 0.51489
2258_86 0.011001 -1.9538 0.98689 -0.0053150 0.51323
2261_53 0.0080504 -2.0907 0.99052 0.0010708 0.51460
2274_28 0.0089004 -2.0467 0.98983 0.0023863 0.51486
2279_89 0.0086004 -2.0617 0.99013 0.00075962 0.51453
2309_69 0.0088504 -2.0492 0.98989 0.0025544 0.51493
2319_62 0.0073504 -2.1305 0.99077 -0.00056902 0.51424
2327_69 0.0087004 -2.0567 0.99005 -0.0034080 0.51368
2329_65 0.0084004 -2.0720 0.99031 -0.0013902 0.51405
2331_32 0.0098005 -2.0045 0.98848 0.0021483 0.51479
2332_79 0.0081504 -2.0853 0.99046 -0.0027396 0.51380
2334_75 0.0065503 -2.1809 0.99090 -0.00090617 0.51419
2335_77 0.0099505 -1.9978 0.98823 -0.0060066 0.51309
2346_63 0.0085504 -2.0643 0.99018 0.0017904 0.51476
2349_51 0.0089004 -2.0467 0.98983 0.0025493 0.51492
2353_52 0.0077504 -2.1073 0.99066 -0.00028952 0.51435
2362_67 0.0079504 -2.0961 0.99058 0.0022320 0.51485
2366_51 0.0084504 -2.0694 0.99026 -0.00087673 0.51420
2368_47 0.0083004 -2.0773 0.99037 -0.00023274 0.51433
2370_29 0.0088504 -2.0492 0.98989 0.0016082 0.51473
2371_47 0.010851 -1.9598 0.98702 -0.0077446 0.51279
2382_61 0.0085004 -2.0669 0.99021 0.0017127 0.51474
2390_55 0.0081004 -2.0880 0.99049 0.00077842 0.51456
2399_46 0.010251 -1.9848 0.98777 0.0028085 0.51494
2400_52 0.0096505 -2.0112 0.98874 0.0017886 0.51476
2408_39 0.0059503 -2.2229 0.99097 0.00095469 0.51458
2417_73 0.012051 -1.9137 0.98599 -0.0069464 0.51290
2425_39 0.0060003 -2.2192 0.99097 0.00071186 0.51454
2429_57 0.0077504 -2.1073 0.99066 -0.00077210 0.51421
2446_50 0.0060003 -2.2192 0.99097 0.0016707 0.51476
2454_71 0.0075504 -2.1187 0.99072 0.0018890 0.51480
2455_74 0.0094505 -2.0204 0.98906 0.00058563 0.51449
2456_40 0.0087504 -2.0542 0.99000 0.0028400 0.51498
2468_38 0.010001 -1.9956 0.98814 -0.0054499 0.51320
2491_55 0.0089004 -2.0467 0.98983 -0.0020891 0.51394
2497_89 0.0080504 -2.0907 0.99052 0.0017630 0.51473
2498_87 0.013501 -1.8637 0.98489 -0.010912 0.51208
2506_41 0.014801 -1.8232 0.98375 -0.014063 0.51146
2520_62 0.012801 -1.8872 0.98542 -0.010678 0.51210
2522_52 0.0077004 -2.1101 0.99068 0.0020988 0.51483
2539_46 0.013251 -1.8720 0.98505 -0.010857 0.51212
2550_72 0.0082004 -2.0826 0.99044 0.0021925 0.51484
2554_89 0.0087004 -2.0567 0.99005 -0.0020718 0.51396
2558_66 0.0093005 -2.0274 0.98929 -0.0012875 0.51410
2564_64 0.0090505 -2.0394 0.98964 0.0027102 0.51494
2587_81 0.0087004 -2.0567 0.99005 -0.0023850 0.51388
2601_85 0.0085504 -2.0643 0.99018 0.00028361 0.51442
2603_46 0.010551 -1.9721 0.98737 -0.0051976 0.51326
2604_80 0.014301 -1.8384 0.98426 -0.011453 0.51201
2607_77 0.0085004 -2.0669 0.99021 0.0010087 0.51457
2621_80 0.0077004 -2.1101 0.99068 -0.0030671 0.51372
2623_86 0.0084504 -2.0694 0.99026 0.0015527 0.51470
2646_90 0.0089004 -2.0467 0.98983 0.0010629 0.51460
2647_80 0.0068003 -2.1645 0.99086 -0.00012046 0.51436
2648_55 0.0096005 -2.0135 0.98883 0.0026677 0.51494
2672_52 0.012301 -1.9047 0.98576 -0.0093428 0.51245
2677_77 0.0096505 -2.0112 0.98874 -0.0021392 0.51395
2682_68 0.0092505 -2.0298 0.98936 0.0015641 0.51471
2690_88 0.0080004 -2.0934 0.99055 0.0016037 0.51473
2694_85 0.0099005 -2.0000 0.98832 -0.0052583 0.51325
2705_57 0.0091505 -2.0346 0.98951 0.00072466 0.51454
