Locus	fst
1881	-0.0025
1906	-0.0119
1911	0.0006
1926	-0.0047
1933	0.0434
1939	-0.0044
1957	0.0116
1969	0.0284
1975	0.0319
2029	0.0007
2033	0.0128
2038	-0.0009
2057	0.0087
2058	-0.006
2069	-0.0016
2075	-0.0097
2087	0.0006
2100	-0.0022
2118	0.0101
2127	0.0004
2135	0.0193
2148	0.0106
2149	0.0097
2151	-0.0075
2153	-0.0095
2175	0.0158
2196	0.0001
2204	0.0147
2206	0.0332
2227	0.0004
2230	0.0027
2234	0.0364
2251	-0.009
2258	-0.0056
2274	0.0066
2319	-0.0022
2327	-0.0029
2329	0.0034
2332	0.0039
2334	-0.0031
2335	-0.0025
2346	0.0397
2349	0.1337
2353	-0.0016
2362	-0.0008
2366	0.0004
2368	0.0183
2371	0.0213
2408	-0.0044
2417	-0.0035
2425	0.0227
2429	-0.0008
2446	0.0055
2454	0.0193
2456	-0.0031
2468	0.0043
2491	0.014
2497	0.0498
2498	-0.0045
2506	0.0033
2520	0.0034
2539	-0.0015
2550	0.0075
2554	-0.011
2558	0.0091
2564	0.0109
2587	0.0007
2603	0.023
2604	0.0024
2607	0.0055
2621	0.0038
2647	-0.0021
2672	-0.0002
2677	-0.005
2682	0.0193
2690	0.0124
2694	-0.001
2709	0.0131
2718	0.0051
2733	0.0063
2735	-0.0014
2742	0.0063
2751	-0.0004
2762	0.0008
2769	0.0039
2780	-0.0041
2786	-0.0004
2794	-0.0067
2810	0.0034
2820	0.0121
2824	0.0125
2826	-0.0039
2830	0.0019
2843	-0.0044
2844	-0.0048
2866	-0.007
2874	-0.0024
2885	-0.008
2917	0.0003
2922	0.0091
2934	-0.0057
2947	0.0729
2966	0.0007
2973	0.0325
2974	0.0007
2977	0.0165
2985	0.0777
2990	0.0023
2997	0.0009
2998	-0.0018
3000	-0.0054
3004	0.002
3019	-0.0051
3039	0.0056
3043	-0.0077
3049	0.0045
3062	-0.0004
3076	-0.0048
3102	0.0004
3111	-0.0082
3116	0.0177
3132	-0.0034
3138	-0.0029
3172	0.0102
3175	-0.0022
3186	0.0003
3188	-0.0039
3193	0.0091
3195	-0.0098
3196	-0.0071
3197	-0.0059
3207	-0.0012
3223	0.0007
3226	0.227
3248	-0.0024
3258	0.0098
3261	0.0118
3266	0.0188
3280	-0.0098
3284	0.0236
3297	0.0495
3298	0.0019
3304	0.0042
3307	-0.0047
3308	-0.0059
3324	0.0082
3331	0.0163
3338	0.0019
3341	0.0411
3343	0.0025
3351	0.0001
3356	0.0144
3362	0.0004
3375	0.0427
3378	0.0094
3381	0.0022
3396	0.0124
3406	0.0138
3416	0.0041
3417	0.0017
3428	-0.0008
3430	0.0386
3434	0.0044
3437	0.0121
3458	-0.0137
3460	0.0085
3464	-0.0055
3480	0.0202
3484	-0.0089
3499	-0.0016
3505	-0.0017
3523	-0.0012
3541	0.0036
3554	0.0075
3566	0.0081
3577	0.0119
3578	0.0008
3585	0.014
3594	0.0253
3600	0.015
3606	0.0031
3630	0.0001
3639	-0.0104
3659	0.0009
3680	0.001
3683	0.0165
3692	-0.0106
3694	0.0152
3708	0.0008
3721	0.0222
3734	-0.0005
3753	-0.0039
3754	-0.0022
3776	0.0037
3780	0.0031
3791	-0.0008
3794	-0.0015
3797	-0.0082
3798	-0.0017
3799	0.0008
3827	0.0082
3828	-0.0108
3833	0.023
3849	-0.002
3853	-0.0021
3855	0.0874
3866	0.0112
3867	0.0001
3875	0.0064
3886	0.0162
3887	0.0177
3900	0.004
3902	0.0385
3929	0.0034
3931	-0.0093
3932	-0.007
3940	-0.007
3946	-0.0042
3952	-0.0048
3960	0.0316
3962	0.0165
3973	0.0081
3991	0.002
4000	0.0103
4002	0.0075
4003	-0.0052
4010	0.0081
4013	-0.0053
4016	0.01
4025	0.0211
4032	-0.0039
4036	-0.0096
4039	0.0449
4040	0.0004
4062	0.0029
4065	-0.0035
4070	0.0475
4081	0.0264
4083	0.012
4100	0.0036
4132	0.0107
4133	-0.0029
4137	-0.0034
4140	-0.0029
4142	0.0137
4146	0.0249
4148	-0.0066
4156	0.0089
4159	-0.01
4162	-0.0103
4171	0.0006
4176	-0.0026
4185	0.0155
4187	-0.0033
4191	-0.0058
4192	0.0131
4212	0.0143
4217	-0.0082
4226	0.0191
4227	0.013
4230	-0.0047
4235	0.034
4242	-0.0092
4244	0.0118
4251	0.0138
4255	0.0619
4257	-0.0021
4280	-0.0038
4301	-0.0038
4330	0.0325
4352	-0.0064
4361	-0.0023
4365	0.0053
4371	-0.0023
4373	0.0082
4380	0.0036
4383	-0.0076
4396	0.0244
4398	-0.0041
4402	-0.0063
4404	0.0288
4411	0.0031
4412	0.0201
4413	0.0078
4426	-0.0013
4442	0.0006
4452	-0.0073
4453	-0.0042
4471	-0.0019
4473	-0.0051
4489	0.0621
4491	0.0222
4494	0.0054
4499	0.0002
4507	0.057
4508	0.0369
4536	-0.009
4541	-0.0035
4550	0.0077
4556	0.0764
4568	-0.0001
4570	-0.0223
4575	-0.0059
4578	-0.0027
4596	-0.0003
4599	0.1729
4609	-0.0097
4615	-0.0053
4620	-0.0009
4637	0.012
4643	0.0002
4661	0.017
4664	-0.0017
4671	0.002
4696	0.0065
4702	0.0119
4711	-0.0076
4715	0.0983
4720	-0.0047
4734	0.1247
4739	-0.0034
4744	-0.0064
4747	0.0277
4754	0.0056
4759	0.0089
4766	-0.0023
4775	-0.0069
4777	0.0283
4779	0.0095
4782	-0.0076
4799	0.0126
4818	-0.0017
4824	-0.0014
4837	-0.0022
4852	-0.0011
4856	0.0887
4885	-0.0015
4887	0.0213
4891	0.0008
4893	0.0007
4898	0.0031
4901	0.0292
4905	0.0046
4909	0.013
4911	0.0066
4939	0.0183
4950	0.0181
4956	0.0039
4960	-0.0016
4989	-0.0036
4998	0.0014
5001	0.0619
5002	0.0094
5003	0.007
5016	-0.0103
5023	0.0107
5035	0.0108
5060	-0.007
5071	0.0037
5079	-0.0052
5124	0.0041
5133	-0.0018
5137	-0.0081
5151	-0.0075
5155	0
5169	0.0266
5174	0.0002
5189	0.0231
5196	0.025
5198	0.0248
5201	-0.0055
5203	-0.01
5206	-0.001
5208	-0.0097
5217	0.0446
5273	0.0726
5288	0.0045
5322	0.0005
5333	0.0001
5334	0.0026
5336	0.0171
5367	0.0199
5387	0.0057
5396	0.0007
5398	0.0001
5413	0.0006
5427	-0.0084
5431	0.0005
5437	-0.0018
5442	0.0117
5452	0.0174
5461	-0.001
5464	0.0127
5465	0.0105
5475	0.0138
5476	0.025
5481	-0.0025
5501	-0.0032
5516	-0.0026
5520	0.0072
5524	0.0025
5534	0.0058
5538	0.0109
5560	-0.0012
5569	0.0062
5570	0.0046
5572	0.018
5576	0.0047
5580	0.0034
5584	0.022
5586	0.0121
5594	-0.0061
5600	-0.0013
5606	0.022
5610	-0.0008
5614	0.0015
5623	-0.0075
5624	0.0034
5632	0.0117
5633	0.0132
5636	0.0427
5654	-0.0022
5662	-0.0058
5672	0.0004
5673	-0.0016
5679	0.0071
5688	0.0349
5692	-0.0032
5707	0.1525
5719	0.0011
5730	0.0001
5738	0.0137
5739	0.0015
5741	-0.0037
5746	-0.002
5754	-0.0002
5765	-0.0036
5770	0.0017
5776	0.0129
5781	0.0041
5817	-0.0037
5819	0.0088
5824	0.0066
5834	-0.0029
5836	-0.009
5844	0.0075
5845	0.0052
5859	0.0101
5891	0.0444
5892	0.006
5894	-0.0009
5897	-0.0035
5923	0.0044
5930	-0.009
5935	0.0179
5945	0.0193
5946	0.0064
5952	-0.0026
5962	0.0039
5966	0.0155
5973	-0.0004
6026	0.0076
6031	-0.0019
6040	-0.0049
6069	-0.005
6071	0.0072
6080	0.0108
6085	0.0207
6094	-0.0025
6099	0.0178
6100	0.0067
6112	0.0017
6144	-0.0071
6157	0.0309
6158	-0.0043
6182	0.018
6203	0.0214
6218	0.0096
6220	0.0252
6225	-0.0019
6229	0
6230	0.0001
6244	0.0042
6259	-0.0107
6292	-0.0002
6298	0.0033
6312	0.0064
6314	-0.0028
6315	0.0003
6318	-0.0079
6333	-0.0115
6357	-0.0002
6377	0.0197
6384	0.0013
6388	0.0044
6393	0.039
6399	0.0003
6403	-0.0023
6408	0.0002
6417	0.0008
6426	-0.0074
6431	0.0013
6432	0.1754
6441	0.1213
6443	0.003
6462	0.0099
6467	-0.0043
6484	0.0074
6487	0.009
6520	-0.007
6522	0.0004
6526	-0.0076
6540	0.0033
6550	-0.0028
6554	-0.0006
6563	0.0115
6565	-0.0013
6567	0.0036
6593	0.0531
6597	0.0207
6602	0.0186
6604	0.0023
6608	-0.0049
6609	-0.0057
6617	-0.0007
6631	-0.0018
6638	-0.0052
6640	0.0326
6652	-0.0041
6657	0.0026
6658	0.0298
6672	-0.0005
6675	-0.0042
6677	0.0068
6690	0.0035
6701	0.0072
6709	0.0031
6721	-0.008
6728	0.0018
6729	-0.0041
6735	-0.0001
6757	0.0035
6768	-0.0049
6769	-0.0097
6771	-0.0058
6773	0.0008
6801	-0.0009
6802	0.006
6803	0.0195
6810	-0.0016
6816	0.0004
6833	-0.0032
6835	-0.0031
6845	0.0088
6860	0.0403
6870	0.0188
6877	-0.0021
6882	-0.0069
6887	0.012
6890	-0.0025
6894	0.0018
6899	0.0159
6910	0.0048
6925	-0.0074
6926	0.0164
6938	0.0097
6944	0.0145
6947	0.0138
6953	-0.0021
6962	0.0099
6969	0.0016
6971	-0.0049
6988	-0.0045
6993	0.0031
6995	-0.002
6996	0.0137
7000	0.1041
7023	0.0189
7027	-0.0012
7046	0.0041
7048	0.0272
7055	-0.0064
7074	0.0136
7081	0.0258
7086	-0.0011
7092	-0.006
7096	0.0302
7106	0.0023
7117	0.0046
7127	-0.0056
7132	0.0236
7134	-0.0007
7138	-0.0027
7144	0.0063
7151	0.0005
7161	-0.005
7171	0.0038
7173	0.0291
7183	0.0157
7192	0.0036
7193	0.0233
7209	-0.0045
7214	0.005
7216	0.0161
7223	-0.005
7230	0.0127
7241	0.1024
7252	0.0167
7283	-0.0124
7299	0.0049
7301	0.0003
7313	0.0247
7322	0.0081
7326	0.0098
7328	0.0008
7332	0.0119
7335	0.0065
7341	-0.0012
7367	-0.0012
7384	0.0355
7391	0.0042
7395	0.0162
7399	0.0102
7412	0.0365
7421	-0.0017
7431	0.0051
7434	-0.003
7450	0.0037
7453	0.0413
7457	-0.0076
7458	-0.0009
7465	-0.0095
7466	0.002
7479	0.0006
7485	-0.0013
7490	-0.0057
7494	0.0034
7498	0.0024
7501	-0.004
7505	0.0162
7509	0.1077
7522	0.0175
7526	0.0106
7545	0.0078
7565	-0.0022
7571	0.001
7574	-0.0007
7598	0.0022
7603	-0.0104
7604	-0.0002
7605	-0.0062
7610	0.0019
7620	-0.0022
7627	0.0108
7637	-0.0022
7647	0.0004
7666	-0.0023
7674	-0.0028
7682	0.0038
7688	0.0006
7697	-0.0071
7703	-0.0071
7711	0.011
7713	-0.0097
7726	0.0094
7736	0.0134
7747	0
7749	-0.0018
7754	0.0347
7759	-0.0048
7763	-0.0036
7775	0.0032
7803	0.0072
7807	-0.003
7823	0.0036
7828	0.0011
7865	0.008
7869	-0.0024
7870	-0.0026
7875	-0.0064
7879	-0.009
7902	0.0293
7910	0.0294
7922	0.0176
7929	0.0137
7940	0.0049
7952	0.0058
7953	0.0003
7957	-0.0044
7962	0.0183
7974	0.0028
7975	-0.002
7976	-0.0021
7988	0.0028
8016	0.017
8018	-0.0034
8023	0.0157
8026	-0.0065
8033	0.0121
8037	0.0163
8045	-0.0011
8046	0.0135
8048	-0.0034
8056	0.0195
8058	0.0306
8064	-0.0036
8067	0.0649
8079	-0.0015
8086	-0.0019
8095	-0.0056
8100	0.0009
8103	-0.0019
8124	-0.0057
8126	0.0026
8148	0.0299
8149	0.02
8150	-0.0026
8152	-0.0029
8160	0.0263
8183	0.02
8190	0.0032
8191	0.0209
8192	0.0025
8194	0.0127
8198	0.0041
8199	-0.0028
8205	0.0005
8206	0.0374
8208	0.0004
8209	-0.001
8217	0.0316
8241	-0.0076
8242	-0.0067
8277	-0.0058
8278	-0.0056
8288	-0.0067
8295	0.0095
8301	-0.0035
8305	-0.0024
8315	-0.0039
8316	-0.0082
8320	-0.008
8327	0.0177
8330	-0.0003
8334	0.0073
8346	0.0029
8375	0.0003
8389	-0.0018
8409	-0.0051
8414	-0.001
8426	0.0052
8427	0.0042
8445	0.0093
8448	0.0421
8450	0.0093
8461	-0.0007
8465	0.0061
8471	-0.0031
8484	0.005
8486	0.0001
8499	-0.0012
8507	0.002
8517	0.0038
8526	0.0547
8527	0.0194
8530	0.0047
8534	-0.0067
8540	0.0028
8547	-0.002
8554	0.0021
8569	0.0043
8572	0.0071
8581	0.0174
8586	0.0993
8590	0.0321
8596	0.0158
8601	0.0303
8603	-0.0101
8606	0.0067
8670	0.0016
8671	0.0994
8690	0
8693	0.0044
8743	0.0234
8758	-0.0051
8759	0.0022
8769	-0.0051
8788	0.0307
8794	-0.0046
8798	0.0078
8804	0.0085
8810	-0.0093
8813	0.0165
8815	0.0046
8820	-0.0068
8827	-0.0031
8840	-0.0007
8842	-0.0047
8849	0.0133
8867	0.0375
8885	-0.0105
8890	0.0081
8898	-0.0081
8907	0.0147
8915	-0.0076
8920	0.0104
8948	-0.0031
8955	-0.0014
8979	-0.0006
8997	-0.001
9000	0.0004
9002	0.0072
9008	-0.0036
9054	0.0028
9061	0.0059
9077	0.0037
9079	-0.0059
9091	-0.0053
9097	0.0183
9102	0.0142
9134	-0.0063
9135	-0.0026
9144	0.0038
9156	0.0079
9158	0.0075
9159	0.0104
9162	-0.0008
9164	0.0011
9165	0.0169
9174	-0.0001
9184	-0.0019
9187	-0.0063
9190	0.0245
9192	-0.0075
9205	0.0171
9210	-0.0107
9211	0.0761
9213	0.0052
9216	0.0584
9251	-0.0073
9252	0.0009
9277	0.0096
9280	0.0011
9289	-0.0056
9305	0.0045
9308	0.0008
9316	0.0019
9323	0.0133
9326	-0.0029
9331	0.0013
9347	0.0054
9355	0.0018
9369	-0.0034
9378	0.0205
9380	0.0048
9393	-0.0001
9408	0.0237
9415	-0.0046
9418	0.0273
9419	-0.0056
9421	0.0013
9443	0.0348
9449	0.0004
9452	0.1006
9456	-0.0028
9458	-0.0081
9492	0.0187
9497	0.0219
9502	-0.0003
9530	-0.0035
9545	0.0001
9549	0.0019
9563	-0.0081
9565	-0.0085
9585	0.0127
9590	0.0216
9596	0.0007
9604	0.0029
9606	0.028
9610	-0.0046
9611	-0.0023
9632	0.0045
9655	-0.0039
9658	-0.0074
9663	0.0008
9673	0.0087
9675	-0.0059
9681	0.0313
9682	-0.0022
9714	0.0002
9717	0.0053
9724	0.0263
9726	0.0035
9729	0.0172
9731	0.0061
9740	0.0197
9741	-0.0014
9755	0.0128
9766	-0.0095
9776	0.0051
9800	0.0052
9812	0.0164
9813	0.0023
9825	0.0042
9845	-0.0076
9850	-0.0006
9852	-0.0016
9853	0.0016
9855	-0.0056
9864	-0.0003
9870	0.0007
9872	0.0032
9878	-0.0038
9886	0.0005
9896	0.0303
9926	0.0052
9940	-0.0007
9941	0.0113
9943	0.001
9964	0.0103
9966	0.0074
9967	0.0001
9970	-0.0015
9979	-0.0045
9980	-0.0095
9983	-0.0027
9986	-0.0089
9992	-0.0019
9996	-0.0027
10006	-0.0035
10012	0.1142
10017	-0.0048
10022	-0.0053
10029	0.0261
10038	0.0032
10045	0.008
10061	0.002
10063	-0.0027
10076	-0.0011
10079	0.0004
10086	0.001
10092	0.0217
10113	0.0073
10136	0.0003
10138	0.0502
10139	0.0007
10153	-0.0046
10160	0.0067
10166	-0.0124
10177	0.0237
10181	-0.0111
10198	0.0032
10207	-0.0085
10210	-0.0028
10217	-0.008
10222	-0.0014
10226	-0.0017
10236	0.0006
10240	0.0066
10263	0.0123
10276	0.0266
10285	-0.0051
10291	0.0051
10292	0.0088
10295	0.0068
10306	0.0188
10307	-0.0096
10316	-0.0032
10319	-0.0009
10334	0.0045
10342	-0.0028
10366	0.019
10374	0.0063
10392	0.0046
10396	0.0037
10399	-0.0015
10401	-0.0094
10413	0.0435
10441	-0.0012
10456	0.028
10460	-0.0017
10462	0.0004
10471	0.0111
10475	0.0112
10477	0.0016
10488	-0.0013
10514	-0.0044
10524	0.0157
10530	0.0042
10552	-0.0039
10560	0.0001
10568	0.0038
10577	0.0001
10580	0.0252
10585	0.0018
10595	-0.003
10598	-0.0012
10620	0.0048
10648	0.0024
10665	0.0034
10675	-0.002
10676	0.0183
10685	0.0326
10687	0.0005
10691	0.0007
10698	0.018
10706	0.0766
10718	0.0024
10726	0.0109
10732	0.0009
10745	0.009
10752	0.003
10758	0.0169
10760	0.0032
10799	0.0578
10828	-0.0048
10839	-0.0006
10840	0.0004
10848	0.0046
10849	0.0167
10857	-0.0011
10860	0.0006
10885	-0.0103
10886	-0.0106
10894	0.0123
10910	0.0238
10913	0.1541
10928	0.0001
10951	0.025
10953	-0.0048
10954	0.0254
10960	-0.0003
10979	0.024
10991	0.0504
10995	-0.0112
10999	0.002
11001	-0.0055
11008	0.0376
11013	0.0074
11018	0.0012
11019	0.0323
11048	-0.0023
11049	0.0061
11052	0.0127
11054	0.0124
11056	0.0072
11065	-0.0072
11090	0.0098
11115	0.013
11119	-0.005
11126	0.0297
11132	0.0003
11133	0.0184
11140	-0.0066
11144	0.0173
11146	0.0059
11149	-0.0102
11165	0.0013
11166	0.0136
11170	0.0136
11175	0.0097
11176	0.0003
11182	0.017
11190	-0.002
11191	-0.007
11209	-0.0026
11214	0.032
11216	0.0057
11222	-0.0072
11225	0.0289
11244	0.0494
11254	-0.0036
11260	0.0019
11262	0.0139
11268	0.0031
11273	0.011
11282	-0.0033
11290	0
11299	-0.0047
11300	0.007
11304	0.013
11307	0.0127
11313	-0.0011
11336	0.0133
11337	0.0004
11343	0.0058
11348	0.0016
11367	-0.0057
11370	-0.0025
11408	0.004
11415	0.0007
11433	0.0049
11447	0.0063
11454	0.0083
11469	-0.0005
11479	-0.0025
11483	0.003
11486	0.0153
11488	0.0002
11505	0.0185
11506	0.0066
11509	0.0049
11520	0.0256
11521	0.0146
11535	0.0058
11546	-0.0015
11552	-0.0013
11563	0.0113
11565	0.0144
11566	0.0012
11574	-0.002
11576	-0.0028
11579	-0.0002
11591	-0.0091
11594	0.0014
11611	-0.0061
11627	-0.009
11638	0.0331
11670	0.0216
11675	0.0014
11686	-0.0117
11717	0.0052
11725	-0.0075
11736	-0.0022
11741	0.1386
11749	-0.0094
11759	0
11760	0.0002
11762	-0.0014
11768	0.0225
11770	0.0198
11783	0.0042
11789	0.0033
11805	-0.0089
11841	-0.0018
11843	-0.0054
11846	0.0131
11848	0.01
11849	0.0076
11851	0.002
11859	0.0248
11860	0
11871	-0.0017
11872	-0.0035
11878	-0.0053
11880	-0.0101
11886	0.0018
11896	-0.0035
11899	0.0019
11902	-0.0064
11905	0
11910	0.0068
11912	-0.003
11926	0.0081
11947	-0.0031
11951	-0.0022
11954	-0.0034
11964	0.003
11978	0.0091
11983	-0.0036
11988	0.0114
11990	0.1241
11992	-0.0049
11997	0
12001	0.0004
12025	0.0005
12028	0.0008
12054	0.0058
12064	0.017
12065	0.023
12070	-0.0038
12083	0.0234
12087	-0.0006
12099	0.0068
12120	0.0126
12122	-0.0042
12158	0.0327
12161	-0.0007
12182	0.0176
12184	0.0031
12199	0.0263
12201	-0.01
12206	-0.0003
12213	-0.0062
12218	0.0028
12233	0.1174
12242	0.0165
12254	-0.0055
12255	0.0143
12291	0.0053
12294	0.0493
12299	0.012
12303	0.0317
12309	-0.003
12320	-0.0016
12322	-0.0039
12331	0.002
12332	0.0002
12337	-0.0039
12394	0.0059
12401	0.0457
12403	0.0142
12431	0.0042
12458	-0.0072
12474	-0.0064
12477	-0.0075
12479	-0.0032
12520	-0.0017
12521	-0.0039
12534	0.0082
12537	0.0085
12541	0.0164
12554	0.0119
12555	0.0336
12559	0.0046
12568	-0.0028
12570	0.013
12578	0.0009
12579	0.0361
12600	0.0151
12605	0.0143
12606	-0.0108
12615	0.0067
12622	-0.0032
12623	0.0062
12636	-0.0056
12639	0.0378
12641	-0.0056
12648	0.0003
12649	0.0109
12652	-0.0081
12664	-0.0038
12668	0.0083
12670	0.0271
12705	0.0001
12707	-0.009
12711	0.1109
12720	0.0066
12723	0.0026
12725	-0.0003
12729	-0.0003
12734	-0.0033
12736	0.0006
12746	0.0125
12747	0.0004
12758	-0.0056
12770	-0.0037
12775	-0.0067
12779	0.0976
12793	0.0553
12810	0.003
12813	0.004
12823	0.0018
12824	-0.0082
12851	0.0005
12866	0.0155
12869	-0.0036
12877	-0.0055
12881	0.008
12884	0.0068
12886	0.0134
12889	0.0015
12892	-0.006
12897	0.0176
12903	0.0015
12916	0.0208
12917	0.0007
12922	0.0112
12925	0.0086
12942	-0.0077
12946	0.0077
12952	0.0008
12956	-0.0043
12962	0.0003
12972	0.0041
12979	-0.0009
12982	0.0006
12987	0.0021
12990	0.0021
13020	0.013
13038	-0.0078
13041	0.0249
13054	-0.0115
13066	-0.0115
13081	0.0038
13082	0.006
13083	0.0021
13090	-0.0052
13100	-0.0066
13107	0.0103
13125	0.0028
13135	0.0105
13142	0.0038
13148	0.012
13152	-0.0025
13162	0.0116
13163	0.0034
13167	0.0021
13176	-0.0027
13188	0.0004
13196	0.0057
13198	0.0059
13207	0.0286
13209	0.0113
13218	0.0178
13221	-0.0016
13241	0.0003
13242	0.0093
13253	-0.0096
13276	-0.0029
13285	0.006
13286	0.1176
13291	-0.0087
13297	-0.0005
13301	-0.0004
13308	0.0042
13318	0.0065
13321	-0.0114
13322	0.0095
13341	-0.0048
13345	0.0054
13352	0.0121
13355	0.0012
13369	0.0108
13399	0.0092
13406	0.0736
13408	0.0222
13411	0.1805
13430	0.0295
13443	0.0058
13458	-0.0122
13462	0
13463	0.0033
13468	-0.0066
13478	-0.0011
13505	0.057
13514	-0.0074
13518	0.0054
13523	0.0229
13525	0.0008
13533	-0.0015
13552	-0.0046
13556	0.0336
13574	-0.0015
13575	0.0007
13583	0.006
13597	0.0002
13600	-0.0067
13608	0.0005
13610	0.0284
13627	-0.0037
13631	-0.0013
13641	-0.0018
13650	-0.0063
13656	-0.0005
13693	0.0639
13721	0.003
13724	0.1074
13725	-0.0064
13738	-0.0044
13756	0.0001
13762	0.0216
13766	0.0006
13769	-0.0022
13774	-0.0012
13791	-0.001
13796	-0.0089
13802	0.0001
13818	-0.0014
13845	0.0067
13850	0.0097
13857	-0.004
13860	0.0219
13880	0.0007
13881	-0.0022
13892	0.0393
13902	0.0034
13911	0.0706
13917	-0.0047
13923	-0.0029
13925	0.0037
13935	-0.0029
13937	0.0001
13940	0.0472
13960	0.0081
13979	0.012
13982	0.0428
13991	-0.0031
14006	0.0003
14011	0.0738
14020	-0.0085
14032	0.0088
14044	0.0099
14045	0.0006
14059	0.0061
14075	0.0054
14115	0.0033
14117	-0.0058
14122	0.0032
14127	0.0089
14130	-0.0008
14131	0.0186
14140	0.0024
14143	0.0158
14166	0.0021
14171	-0.0018
14174	0.0004
14190	0.0055
14199	0.0426
14208	-0.01
14213	0.0245
14234	0.0166
14236	0.1032
14249	0.0273
14260	0.0335
14268	0.0061
14287	0.0048
14293	0.0112
14298	0.0586
14300	0.0165
14305	-0.001
14311	0.039
14327	0.0176
14329	-0.0001
14341	0.0449
14344	0.1052
14364	0.0146
14365	0.0041
14379	0.0003
14380	0.0007
14405	-0.0047
14432	0.0026
14448	-0.0065
14459	0.0347
14461	0.0034
14472	0.0087
14474	-0.0133
14475	-0.0002
14492	-0.0053
14495	-0.0102
14502	0.0041
14505	0.0024
14506	0.0072
14514	0.2285
14517	0.0007
14526	-0.0002
14532	0.0054
14536	0.0105
14550	-0.002
14554	0.0866
14555	0.0066
14572	-0.0088
14592	0.0015
14593	0.0034
14594	0.005
14596	-0.0044
14618	-0.0031
14620	-0.0101
14634	0.0016
14635	-0.0035
14640	0.0232
14641	0.0026
14655	0.0127
14661	0.0354
14666	0.0137
14696	0.0009
14702	0.012
14714	0.0105
14720	-0.0012
14727	-0.0072
14740	-0.0131
14741	0.0028
14754	0.0662
14755	0.0025
14758	0.0021
14764	-0.0129
14765	-0.0046
14783	-0.002
14803	0.0144
14810	-0.0048
14814	-0.0031
14824	0.0104
14839	-0.0055
14852	0.0024
14864	-0.0046
14869	-0.0014
14890	0.0033
14897	0.0051
14906	0.0023
14913	0.0027
14920	0.0333
14922	-0.0021
14924	-0.0043
14930	0.0007
14932	-0.0023
14934	0.046
14955	0.0101
14968	-0.0065
14972	-0.0028
14979	-0.0095
14990	-0.0063
14992	-0.0073
14997	-0.006
14999	0.0128
15003	-0.0003
