LG01	23579167.6308725	12	24934,11054,2866,25204,9277,5569,13275,9894,22373,4003,17121,11504
LG01	23757809.147651	11	2866,25204,9277,5569,13275,9894,22373,4003,17121,11504,3776
LG01	23936450.6644295	9	5569,13275,9894,22373,4003,17121,11504,3776,19526
LG01	24115092.1812081	8	9894,22373,4003,17121,11504,3776,19526,4909
LG01	24293733.6979866	10	9894,22373,4003,17121,11504,3776,19526,4909,11479,9421
LG01	24472375.2147651	9	22373,4003,17121,11504,3776,19526,4909,11479,9421
LG01	24651016.7315436	8	4003,17121,11504,3776,19526,4909,11479,9421
LG01	24829658.2483221	10	11504,3776,19526,4909,11479,9421,19996,8948,9870,19340
LG01	25008299.7651007	12	11504,3776,19526,4909,11479,9421,19996,8948,9870,19340,7341,16833
LG01	25186941.2818792	11	3776,19526,4909,11479,9421,19996,8948,9870,19340,7341,16833
LG01	25365582.7986577	9	4909,11479,9421,19996,8948,9870,19340,7341,16833
LG01	25544224.3154362	13	4909,11479,9421,19996,8948,9870,19340,7341,16833,13766,126,2672,9996
LG01	25722865.8322148	11	19996,8948,9870,19340,7341,16833,13766,126,2672,9996,23915
LG01	25901507.3489933	11	19996,8948,9870,19340,7341,16833,13766,126,2672,9996,23915
LG01	26080148.8657718	13	19996,8948,9870,19340,7341,16833,13766,126,2672,9996,23915,6410,15925
LG01	26258790.3825503	11	9870,19340,7341,16833,13766,126,2672,9996,23915,6410,15925
LG01	26437431.8993289	8	16833,13766,126,2672,9996,23915,6410,15925
LG01	26616073.4161074	7	13766,126,2672,9996,23915,6410,15925
LG01	26794714.9328859	7	13766,126,2672,9996,23915,6410,15925
LG01	26973356.4496644	8	13766,126,2672,9996,23915,6410,15925,1059
LG01	27151997.966443	5	23915,6410,15925,1059,2973
LG01	27330639.4832215	5	6410,15925,1059,2973,3630
LG01	27509281	7	6410,15925,1059,2973,3630,2966,13923
LG02	1236766	7	9530,9673,5748,12161,22330,2227,12720
LG02	1383995.79865772	4	12161,22330,2227,12720
LG02	1531225.59731544	5	22330,2227,12720,23643,12652
LG02	1678455.39597315	5	22330,2227,12720,23643,12652
LG02	1825685.19463087	5	22330,2227,12720,23643,12652
LG02	1972914.99328859	5	22330,2227,12720,23643,12652
LG02	2120144.79194631	6	22330,2227,12720,23643,12652,24808
LG02	2267374.59060403	6	2227,12720,23643,12652,24808,8450
LG02	2414604.38926174	8	2227,12720,23643,12652,24808,8450,14890,19616
LG02	2561834.18791946	6	23643,12652,24808,8450,14890,19616
LG02	2709063.98657718	6	23643,12652,24808,8450,14890,19616
LG02	2856293.7852349	6	23643,12652,24808,8450,14890,19616
LG02	3003523.58389262	5	24808,8450,14890,19616,5650
LG02	3150753.38255034	6	24808,8450,14890,19616,5650,20570
LG02	3297983.18120805	6	24808,8450,14890,19616,5650,20570
LG02	3445212.97986577	7	24808,8450,14890,19616,5650,20570,11304
LG02	3592442.77852349	8	24808,8450,14890,19616,5650,20570,11304,14293
LG02	3739672.57718121	6	14890,19616,5650,20570,11304,14293
LG02	3886902.37583893	6	5650,20570,11304,14293,17606,23345
LG02	4034132.17449664	6	5650,20570,11304,14293,17606,23345
LG02	4181361.97315436	6	5650,20570,11304,14293,17606,23345
LG02	4328591.77181208	7	5650,20570,11304,14293,17606,23345,10191
LG02	4475821.5704698	7	20570,11304,14293,17606,23345,10191,13038
LG02	4623051.36912752	6	11304,14293,17606,23345,10191,13038
LG02	4770281.16778523	8	11304,14293,17606,23345,10191,13038,18002,16683
LG02	4917510.96644295	10	14293,17606,23345,10191,13038,18002,16683,15713,13249,20284
LG02	5064740.76510067	10	17606,23345,10191,13038,18002,16683,15713,13249,20284,21377
LG02	5211970.56375839	11	17606,23345,10191,13038,18002,16683,15713,13249,20284,21377,8277
LG02	5359200.36241611	11	10191,13038,18002,16683,15713,13249,20284,21377,8277,9741,803
LG02	5506430.16107383	11	10191,13038,18002,16683,15713,13249,20284,21377,8277,9741,803
LG02	5653659.95973154	11	10191,13038,18002,16683,15713,13249,20284,21377,8277,9741,803
LG02	5800889.75838926	10	13038,18002,16683,15713,13249,20284,21377,8277,9741,803
LG02	5948119.55704698	12	18002,16683,15713,13249,20284,21377,8277,9741,803,19750,19094,6195
LG02	6095349.3557047	12	18002,16683,15713,13249,20284,21377,8277,9741,803,19750,19094,6195
LG02	6242579.15436242	11	16683,15713,13249,20284,21377,8277,9741,803,19750,19094,6195
LG02	6389808.95302013	7	21377,8277,9741,803,19750,19094,6195
LG02	6537038.75167785	7	21377,8277,9741,803,19750,19094,6195
LG02	6684268.55033557	6	8277,9741,803,19750,19094,6195
LG02	6831498.34899329	3	19750,19094,6195
LG02	6978728.14765101	5	19750,19094,6195,11378,20552
LG02	7125957.94630872	5	19750,19094,6195,11378,20552
LG02	7273187.74496644	5	19750,19094,6195,11378,20552
LG02	7420417.54362416	2	11378,20552
LG02	7567647.34228188	2	11378,20552
LG02	7714877.1409396	4	11378,20552,6709,6275
LG02	7862106.93959732	7	11378,20552,6709,6275,6441,10012,14655
LG02	8009336.73825503	7	11378,20552,6709,6275,6441,10012,14655
LG02	8156566.53691275	7	11378,20552,6709,6275,6441,10012,14655
LG02	8303796.33557047	8	11378,20552,6709,6275,6441,10012,14655,7390
LG02	8451026.13422819	7	20552,6709,6275,6441,10012,14655,7390
LG02	8598255.93288591	6	6709,6275,6441,10012,14655,7390
LG02	8745485.73154362	6	6709,6275,6441,10012,14655,7390
LG02	8892715.53020134	6	6709,6275,6441,10012,14655,7390
LG02	9039945.32885906	6	6709,6275,6441,10012,14655,7390
LG02	9187175.12751678	7	6441,10012,14655,7390,24148,12065,15557
LG02	9334404.9261745	5	14655,7390,24148,12065,15557
LG02	9481634.72483221	4	7390,24148,12065,15557
LG02	9628864.52348993	6	7390,24148,12065,15557,3016,17073
LG02	9776094.32214765	5	24148,12065,15557,3016,17073
LG02	9923324.12080537	5	24148,12065,15557,3016,17073
LG02	10070553.9194631	5	24148,12065,15557,3016,17073
LG02	10217783.7181208	5	24148,12065,15557,3016,17073
LG02	10365013.5167785	7	24148,12065,15557,3016,17073,23838,19045
LG02	10512243.3154362	9	24148,12065,15557,3016,17073,23838,19045,10878,2332
LG02	10659473.114094	10	12065,15557,3016,17073,23838,19045,10878,2332,20452,19126
LG02	10806702.9127517	9	3016,17073,23838,19045,10878,2332,20452,19126,6887
LG02	10953932.7114094	10	3016,17073,23838,19045,10878,2332,20452,19126,6887,8305
LG02	11101162.5100671	9	17073,23838,19045,10878,2332,20452,19126,6887,8305
LG02	11248392.3087248	10	23838,19045,10878,2332,20452,19126,6887,8305,8547,15735
LG02	11395622.1073826	11	23838,19045,10878,2332,20452,19126,6887,8305,8547,15735,3623
LG02	11542851.9060403	11	23838,19045,10878,2332,20452,19126,6887,8305,8547,15735,3623
LG02	11690081.704698	13	23838,19045,10878,2332,20452,19126,6887,8305,8547,15735,3623,17332,3116
LG02	11837311.5033557	12	19045,10878,2332,20452,19126,6887,8305,8547,15735,3623,17332,3116
LG02	11984541.3020134	10	20452,19126,6887,8305,8547,15735,3623,17332,3116,17016
LG02	12131771.1006711	9	19126,6887,8305,8547,15735,3623,17332,3116,17016
LG02	12279000.8993289	7	8305,8547,15735,3623,17332,3116,17016
LG02	12426230.6979866	6	8547,15735,3623,17332,3116,17016
LG02	12573460.4966443	6	8547,15735,3623,17332,3116,17016
LG02	12720690.295302	4	3623,17332,3116,17016
LG02	12867920.0939597	3	17332,3116,17016
LG02	13015149.8926174	4	17332,3116,17016,2196
LG02	13162379.6912752	3	3116,17016,2196
LG02	13309609.4899329	2	17016,2196
LG02	13456839.2885906	2	2196,25143
LG02	13604069.0872483	2	2196,25143
LG02	13751298.885906	3	2196,25143,3172
LG02	13898528.6845638	3	2196,25143,3172
LG02	14045758.4832215	3	2196,25143,3172
LG02	14192988.2818792	4	2196,25143,3172,4836
LG02	14340218.0805369	5	2196,25143,3172,4836,6156
LG02	14487447.8791946	4	25143,3172,4836,6156
LG02	14634677.6778523	4	25143,3172,4836,6156
LG02	14781907.4765101	4	25143,3172,4836,6156
LG02	14929137.2751678	4	3172,4836,6156,12194
LG02	15076367.0738255	5	3172,4836,6156,12194,2110
LG02	15223596.8724832	4	4836,6156,12194,2110
LG02	15370826.6711409	4	4836,6156,12194,2110
LG02	15518056.4697987	6	4836,6156,12194,2110,5196,18780
LG02	15665286.2684564	6	4836,6156,12194,2110,5196,18780
LG02	15812516.0671141	4	12194,2110,5196,18780
LG02	15959745.8657718	4	12194,2110,5196,18780
LG02	16106975.6644295	5	12194,2110,5196,18780,695
LG02	16254205.4630872	7	12194,2110,5196,18780,695,15109,3791
LG02	16401435.261745	7	2110,5196,18780,695,15109,3791,246
LG02	16548665.0604027	6	5196,18780,695,15109,3791,246
LG02	16695894.8590604	6	5196,18780,695,15109,3791,246
LG02	16843124.6577181	6	5196,18780,695,15109,3791,246
LG02	16990354.4563758	6	5196,18780,695,15109,3791,246
LG02	17137584.2550336	4	695,15109,3791,246
LG02	17284814.0536913	6	695,15109,3791,246,11273,12434
LG02	17432043.852349	7	695,15109,3791,246,11273,12434,23203
LG02	17579273.6510067	6	15109,3791,246,11273,12434,23203
LG02	17726503.4496644	5	246,11273,12434,23203,8045
LG02	17873733.2483221	5	11273,12434,23203,8045,21277
LG02	18020963.0469799	5	11273,12434,23203,8045,21277
LG02	18168192.8456376	5	11273,12434,23203,8045,21277
LG02	18315422.6442953	7	11273,12434,23203,8045,21277,23624,1906
LG02	18462652.442953	9	11273,12434,23203,8045,21277,23624,1906,22340,23112
LG02	18609882.2416107	12	11273,12434,23203,8045,21277,23624,1906,22340,23112,20572,17985,22508
LG02	18757112.0402685	13	12434,23203,8045,21277,23624,1906,22340,23112,20572,17985,22508,8778,17391
LG02	18904341.8389262	12	8045,21277,23624,1906,22340,23112,20572,17985,22508,8778,17391,111
LG02	19051571.6375839	13	8045,21277,23624,1906,22340,23112,20572,17985,22508,8778,17391,111,22131
LG02	19198801.4362416	13	21277,23624,1906,22340,23112,20572,17985,22508,8778,17391,111,22131,7610
LG02	19346031.2348993	16	21277,23624,1906,22340,23112,20572,17985,22508,8778,17391,111,22131,7610,4689,16872,19598
LG02	19493261.033557	15	23624,1906,22340,23112,20572,17985,22508,8778,17391,111,22131,7610,4689,16872,19598
LG02	19640490.8322148	15	23624,1906,22340,23112,20572,17985,22508,8778,17391,111,22131,7610,4689,16872,19598
LG02	19787720.6308725	14	22340,23112,20572,17985,22508,8778,17391,111,22131,7610,4689,16872,19598,18524
LG02	19934950.4295302	14	20572,17985,22508,8778,17391,111,22131,7610,4689,16872,19598,18524,14635,2733
LG02	20082180.2281879	12	8778,17391,111,22131,7610,4689,16872,19598,18524,14635,2733,17118
LG02	20229410.0268456	10	111,22131,7610,4689,16872,19598,18524,14635,2733,17118
LG02	20376639.8255034	10	22131,7610,4689,16872,19598,18524,14635,2733,17118,16277
LG02	20523869.6241611	11	7610,4689,16872,19598,18524,14635,2733,17118,16277,10577,17040
LG02	20671099.4228188	10	4689,16872,19598,18524,14635,2733,17118,16277,10577,17040
LG02	20818329.2214765	7	18524,14635,2733,17118,16277,10577,17040
LG02	20965559.0201342	7	18524,14635,2733,17118,16277,10577,17040
LG02	21112788.8187919	10	18524,14635,2733,17118,16277,10577,17040,10806,10304,13321
LG02	21260018.6174497	11	14635,2733,17118,16277,10577,17040,10806,10304,13321,5851,10227
LG02	21407248.4161074	11	17118,16277,10577,17040,10806,10304,13321,5851,10227,21078,10374
LG02	21554478.2147651	10	16277,10577,17040,10806,10304,13321,5851,10227,21078,10374
LG02	21701708.0134228	10	16277,10577,17040,10806,10304,13321,5851,10227,21078,10374
LG02	21848937.8120805	12	10577,17040,10806,10304,13321,5851,10227,21078,10374,18887,11413,8704
LG02	21996167.6107383	13	17040,10806,10304,13321,5851,10227,21078,10374,18887,11413,8704,23617,7806
LG02	22143397.409396	13	10806,10304,13321,5851,10227,21078,10374,18887,11413,8704,23617,7806,12145
LG02	22290627.2080537	13	10806,10304,13321,5851,10227,21078,10374,18887,11413,8704,23617,7806,12145
LG02	22437857.0067114	14	10806,10304,13321,5851,10227,21078,10374,18887,11413,8704,23617,7806,12145,22707
LG02	22585086.8053691	13	5851,10227,21078,10374,18887,11413,8704,23617,7806,12145,22707,1855,166
LG02	22732316.6040268	12	21078,10374,18887,11413,8704,23617,7806,12145,22707,1855,166,3828
LG02	22879546.4026846	10	18887,11413,8704,23617,7806,12145,22707,1855,166,3828
LG02	23026776.2013423	11	18887,11413,8704,23617,7806,12145,22707,1855,166,3828,20586
LG02	23174006	12	18887,11413,8704,23617,7806,12145,22707,1855,166,3828,20586,24985
LG03	1275362	7	4832,12892,2646,24288,11905,3879,7509
LG03	1458305.04697987	6	12892,2646,24288,11905,3879,7509
LG03	1641248.09395973	3	11905,3879,7509
LG03	1824191.1409396	4	3879,7509,25446,5924
LG03	2007134.18791946	4	3879,7509,25446,5924
LG03	2190077.23489933	7	7509,25446,5924,6147,23508,11166,6971
LG03	2373020.28187919	7	7509,25446,5924,6147,23508,11166,6971
LG03	2555963.32885906	8	7509,25446,5924,6147,23508,11166,6971,25516
LG03	2738906.37583893	8	25446,5924,6147,23508,11166,6971,25516,5079
LG03	2921849.42281879	8	25446,5924,6147,23508,11166,6971,25516,5079
LG03	3104792.46979866	8	25446,5924,6147,23508,11166,6971,25516,5079
LG03	3287735.51677852	6	6147,23508,11166,6971,25516,5079
LG03	3470678.56375839	6	6147,23508,11166,6971,25516,5079
LG03	3653621.61073826	2	25516,5079
LG03	3836564.65771812	3	25516,5079,8316
LG03	4019507.70469799	2	5079,8316
LG03	4202450.75167785	1	8316
LG03	4385393.79865772	2	8316,7117
LG03	4568336.84563758	2	8316,7117
LG03	4751279.89261745	5	8316,7117,12641,13796,19441
LG03	4934222.93959732	6	8316,7117,12641,13796,19441,13850
LG03	5117165.98657718	6	8316,7117,12641,13796,19441,13850
LG03	5300109.03355705	5	7117,12641,13796,19441,13850
LG03	5483052.08053691	5	7117,12641,13796,19441,13850
LG03	5665995.12751678	5	7117,12641,13796,19441,13850
LG03	5848938.17449664	4	12641,13796,19441,13850
LG03	6031881.22147651	6	12641,13796,19441,13850,5688,20898
LG03	6214824.26845638	5	19441,13850,5688,20898,23215
LG03	6397767.31543624	5	5688,20898,23215,10350,1287
LG03	6580710.36241611	9	5688,20898,23215,10350,1287,7327,19081,15965,21613
LG03	6763653.40939597	10	5688,20898,23215,10350,1287,7327,19081,15965,21613,16360
LG03	6946596.45637584	13	5688,20898,23215,10350,1287,7327,19081,15965,21613,16360,6657,15903,15150
LG03	7129539.5033557	13	5688,20898,23215,10350,1287,7327,19081,15965,21613,16360,6657,15903,15150
LG03	7312482.55033557	16	5688,20898,23215,10350,1287,7327,19081,15965,21613,16360,6657,15903,15150,14032,4002,16706
LG03	7495425.59731544	16	23215,10350,1287,7327,19081,15965,21613,16360,6657,15903,15150,14032,4002,16706,8205,23863
LG03	7678368.6442953	18	23215,10350,1287,7327,19081,15965,21613,16360,6657,15903,15150,14032,4002,16706,8205,23863,22694,6431
LG03	7861311.69127517	17	7327,19081,15965,21613,16360,6657,15903,15150,14032,4002,16706,8205,23863,22694,6431,7975,2647
LG03	8044254.73825503	14	16360,6657,15903,15150,14032,4002,16706,8205,23863,22694,6431,7975,2647,2371
LG03	8227197.7852349	13	6657,15903,15150,14032,4002,16706,8205,23863,22694,6431,7975,2647,2371
LG03	8410140.83221477	12	15150,14032,4002,16706,8205,23863,22694,6431,7975,2647,2371,24348
LG03	8593083.87919463	11	14032,4002,16706,8205,23863,22694,6431,7975,2647,2371,24348
LG03	8776026.9261745	10	4002,16706,8205,23863,22694,6431,7975,2647,2371,24348
LG03	8958969.97315436	6	22694,6431,7975,2647,2371,24348
LG03	9141913.02013423	7	22694,6431,7975,2647,2371,24348,4453
LG03	9324856.06711409	5	7975,2647,2371,24348,4453
LG03	9507799.11409396	4	2371,24348,4453,22679
LG03	9690742.16107382	5	24348,4453,22679,11569,24370
