Locus	Fst
11162	0.1388
514	0.7530
8086	0.9869
19785	0.0557
1572	0.0081
1571	0.8747
7183	0.2771
8769	0.0286
18328	-0.0016
16789	0.0225
12707	0.1055
8389	0.6547
8388	0.0085
23747	0.0273
12709	0.0233
18075	0.9884
10232	0.0219
8019	0.2863
8018	0.1206
23613	0.0348
8016	0.0482
8547	0.0285
22954	0.0411
23617	0.0122
8540	0.0230
23615	0.4483
7457	0.2049
6576	0.0594
7453	0.0062
7450	0.4957
4383	0.0237
4381	0.2634
4380	0.0245
5623	0.2755
5622	0.4682
7458	0.0161
12065	0.3679
8493	0.0138
404	0.0441
7690	0.9904
23870	0.0139
15796	0.0415
2033	0.4070
8499	0.8190
7698	0.0988
3834	0.0904
23475	0.0082
3832	0.0839
3833	0.0685
18938	0.7930
22476	0.0158
4031	0.0307
10885	0.0611
4033	0.0062
4032	0.4795
13724	-0.0013
1229	0.0775
10882	0.0252
4036	0.1094
4039	0.0756
11576	0.1393
11574	0.0221
23279	0.0801
23278	0.0836
16375	0.1846
12218	0.0843
11378	0.0211
15788	0.1852
10960	0.1779
19384	0.0085
11370	0.0571
20867	0.0052
379	0.0119
22270	0.0348
7526	0.1235
19522	0.0182
19146	0.1839
15003	0.0946
373	0.0050
377	0.2316
376	0.0284
14909	0.2443
13608	0.0123
16667	0.6201
19360	0.9316
14864	0.0081
23964	0.0396
392	0.0438
391	0.0866
12711	0.0330
6147	0.1283
6144	0.7563
22011	0.0083
22014	0.0210
2309	0.0288
5668	0.1240
4729	0.0515
21470	0.0891
10978	0.1280
10979	0.0784
4727	0.0197
13610	0.1764
4720	0.0508
23082	0.0696
5845	0.2466
5844	0.0895
16062	0.0352
16063	0.0429
19304	0.6706
11282	0.0086
13917	0.6049
17625	0.8334
17624	0.0187
17629	0.0761
21118	0.0342
21119	0.0564
16482	0.0019
2880	0.0917
16480	0.2142
4620	0.8087
244	0.0413
13533	0.0221
246	0.0042
240	0.3573
13537	0.0142
19964	0.0387
4629	0.0040
248	0.0149
23457	0.0091
2274	0.1926
23685	0.6650
2279	0.0620
11759	0.9532
12001	0.0395
11594	0.2198
24196	0.1913
11591	-0.0019
25059	0.1612
14536	0.0148
20885	0.0053
20732	0.3716
20735	0.0151
9538	0.0203
2455	0.0367
2454	0.0699
2456	0.1077
23427	0.0464
9247	0.0216
9530	0.0013
17282	0.0461
17281	0.0215
14532	0.1265
7855	0.3050
13286	0.1052
13285	0.0465
174	0.0370
24976	0.2254
17999	0.0860
17533	0.0906
23146	0.0591
20578	0.0537
4539	0.9585
2057	0.0381
23159	0.3907
2058	0.0388
4824	0.0131
21106	0.0119
3694	0.0707
13443	0.0156
14166	0.3020
25286	0.0296
6368	0.7222
11627	0.0260
7988	0.5311
6360	0.0095
23014	0.1751
10153	0.0806
10150	0.0103
10151	0.1116
9331	0.0809
20085	0.0938
20083	0.6096
20082	0.0549
20081	0.0886
24833	0.0700
22800	0.9581
3524	0.0761
21559	0.0492
20649	0.0342
3523	0.9407
10396	0.1633
22806	0.3265
10399	0.0284
16492	0.0245
22753	0.0262
3228	0.1044
13544	0.0233
16934	0.0285
13198	0.1830
16933	0.1183
16931	0.0551
14897	0.0405
13192	0.0893
7214	0.9336
13196	0.3976
7216	0.0196
14890	0.1224
10715	0.0139
10711	0.0996
12220	0.0962
10713	0.1453
2694	0.0370
10718	0.0262
12668	0.3405
2690	0.0797
15708	0.2907
18594	0.2525
1602	0.0355
14655	0.0507
14657	0.0337
23883	0.0133
14659	0.0089
6810	0.0372
16245	0.0092
15872	0.2211
6816	0.0443
25444	0.4935
9755	0.0070
23333	0.0052
16313	0.1051
23334	0.0659
10576	0.0198
10577	0.0121
20465	0.0207
25446	0.0429
20395	0.1992
17909	0.0102
18934	0.1966
13066	0.0538
7326	0.0728
7327	0.1201
1968	0.0318
1969	0.0087
7322	0.0171
1617	0.1269
3238	0.0505
5196	0.4414
7328	0.6968
1961	0.0670
1962	0.0026
1963	0.0484
8849	0.1970
21060	0.0280
8840	0.5695
8842	0.0820
23765	0.0117
8847	0.1912
15675	0.0168
12956	0.1356
15677	0.6347
12952	0.0080
2874	0.7428
18715	0.0086
11848	0.0047
20265	0.0510
3356	0.0309
3351	0.3013
23886	0.0184
17835	0.9670
7666	0.0116
20061	0.1435
5442	0.0637
5441	0.0036
25241	0.8118
20068	0.1896
18535	0.0452
15373	0.8311
18628	0.0554
18629	0.4034
18821	0.4102
6960	0.0051
6962	0.7837
15903	0.0056
15456	0.1498
6969	0.3593
15459	0.1003
4536	0.0715
8152	0.1909
768	0.0492
8150	0.0061
769	0.0066
23884	0.2414
24554	0.0248
17726	0.3197
23721	0.0451
5501	0.0517
11119	0.0106
1547	0.0610
691	0.0436
12606	0.0471
694	0.0306
695	0.0240
23727	0.8509
11113	0.0289
14472	0.0175
11115	0.0820
14474	0.0034
11116	0.0536
541	0.1378
545	0.1140
7193	0.0444
7192	0.0481
548	0.1157
21377	0.1389
13841	0.2422
15313	0.0191
13845	0.5786
20895	0.0442
13846	0.0926
23608	0.1878
12578	0.0748
23432	0.0469
12579	0.0893
15298	0.0076
17318	0.0284
8530	0.0184
8023	0.0273
8026	0.0314
8027	0.0569
8536	0.3068
12823	0.0256
14505	0.1554
10215	0.2738
11027	0.0815
11761	0.9837
14502	0.1059
6565	0.8602
5610	0.0207
6566	0.0050
5617	0.0636
6563	0.0149
15053	0.0395
415	0.3416
410	0.3183
411	0.0527
14268	0.2182
419	0.4595
7688	0.4016
3827	0.5409
3825	0.0297
3822	0.3147
23467	0.0877
5001	0.0169
3828	0.0036
8445	0.2609
20215	0.0217
15239	0.2292
8183	0.1053
11563	0.0838
8448	0.1356
11565	0.1956
11566	0.1338
22396	0.0307
24586	0.0359
4280	0.0288
23845	0.0615
20742	0.0864
4285	0.0345
11367	0.0808
24779	0.0307
23753	0.0205
19564	-0.0018
368	0.0382
24910	-0.0015
367	0.7796
364	0.7666
19170	0.0204
22242	0.2318
19174	0.0369
25048	0.0443
19351	0.0711
24751	0.8756
19608	0.0969
22020	0.4051
20748	0.0124
16127	0.0427
16654	0.0351
16121	0.6620
25046	0.1136
16650	-0.0013
380	0.0885
381	0.4972
12729	0.0114
388	0.0703
12726	0.1259
12725	0.0351
12723	0.0589
12721	0.0648
12720	0.6636
4759	0.0090
18792	0.4937
19286	0.0176
4754	0.0064
6771	0.0962
6773	0.7494
9964	0.0150
9965	0.0522
9966	0.0369
9967	0.1088
24600	0.1367
11290	0.0727
22330	0.0306
23840	0.0304
16955	0.1373
25135	0.0320
17631	0.0359
25130	0.2756
17635	0.0998
19821	0.1017
3750	0.2159
3753	0.7228
15546	0.3044
3754	0.0444
21289	0.1785
3756	0.4297
13523	0.7688
13521	0.0342
4637	0.0030
2196	0.8270
13525	0.0654
16231	0.2300
253	0.0073
16233	0.2732
256	0.7413
23650	0.9366
11741	0.1857
2204	0.0035
2206	0.2053
11749	0.0729
25649	0.0753
15471	0.6459
12036	0.0051
19735	0.6672
19598	0.0003
11580	0.2248
6683	0.0080
6687	0.1381
20890	0.0170
2429	0.2364
19088	0.0151
20726	0.0087
18222	0.0158
6270	0.0875
9502	0.2986
9506	0.0164
2425	0.8197
25554	0.0096
1848	0.2962
16833	0.0284
169	0.0154
16343	0.1073
17529	0.0060
164	0.1904
13291	0.2161
7847	0.0443
167	0.0058
160	0.0135
13295	0.2221
16839	0.0891
13297	0.0025
12107	0.0774
6357	0.0927
19094	0.6821
6353	0.0057
13458	0.0067
23836	0.0009
3683	0.0041
4832	0.0343
4522	0.0999
4837	0.0845
4836	0.4967
6195	0.0835
24371	0.0178
11638	0.2343
18583	0.0306
9434	0.8379
23429	0.3213
2735	0.9132
16812	0.0085
9610	0.1180
2733	0.0000
10166	0.0401
11488	0.0268
17070	0.4336
22131	0.1843
10160	0.2378
21204	0.0169
9187	0.0565
9184	0.2139
21256	0.1197
13180	0.3080
22295	0.0782
10366	-0.0013
13188	0.0144
23426	0.0051
5052	0.4153
25638	0.6485
25641	0.0708
14889	0.1280
7209	0.0416
1817	0.0333
16904	0.0042
7203	0.0282
16908	0.2328
7206	0.5400
7205	0.3064
10761	0.0243
10760	0.0202
6220	0.9665
23422	0.0442
6225	0.1147
6229	0.0205
1157	0.1044
20384	0.0065
20385	0.0451
14640	0.0706
14641	0.0262
20381	0.0350
20382	0.3009
1098	0.2241
15841	0.0846
11611	0.4728
23891	0.1202
14869	0.0016
9766	0.0112
12120	0.3896
10501	0.0224
20473	0.9275
24370	0.0670
7335	0.0868
7333	0.0223
7332	0.0134
18947	0.0528
1978	0.0153
1975	0.7242
3226	0.2399
3223	0.0548
1970	0.0120
11964	0.1269
13275	0.0681
18434	0.2472
23792	0.7662
803	0.0172
18438	0.0738
20374	0.0452
805	0.2121
13279	0.0035
12921	0.0081
18099	0.6563
12922	0.0352
12925	0.0198
15604	0.0109
15607	0.3498
18760	0.0826
2844	0.0038
18762	0.0074
2843	0.2211
18586	0.0038
18094	0.2972
5476	0.7192
10217	0.0546
5475	0.1287
3324	0.0151
10210	0.0492
24400	0.0920
3328	0.0272
14517	0.1520
14266	0.0795
14260	0.2070
10218	0.0187
20525	0.0466
7058	0.3845
10181	0.0841
1770	0.0405
1773	0.3105
5273	0.0289
9896	0.8807
20078	0.0599
7055	0.0679
14131	0.0871
18015	0.2183
15112	0.1038
24606	0.0328
8149	0.1842
8148	0.1175
23079	0.0681
1159	0.0141
20239	0.0214
15934	0.7179
6995	0.0126
6996	0.0249
23076	0.0426
16563	0.0098
6993	0.0051
24543	0.0443
18366	0.1013
24544	0.0102
15114	0.2357
15113	0.0050
5516	0.3530
2998	0.0511
23544	-0.0015
1555	0.1430
3039	0.0012
17990	0.2268
2990	0.9046
54	0.9295
14461	0.1175
14466	0.0085
2995	0.0616
53	0.0824
2997	0.6355
8703	0.0427
535	0.0535
534	0.0041
15595	0.1263
8704	0.1687
15598	0.1831
19031	0.0417
17040	0.0248
8037	0.0227
13856	0.0402
13857	0.2665
8033	0.9814
24267	0.1162
10029	0.4068
3031	0.0483
5137	0.0233
5606	0.0171
5600	0.0602
24082	0.0092
12851	0.1108
9992	0.0471
8527	-0.0015
8526	0.1003
8525	0.4690
9996	0.5112
6519	0.0694
14514	0.1621
20130	0.0274
14510	0.0893
10022	0.8859
15024	0.0442
19928	0.2328
15168	0.0356
420	0.0650
422	0.0295
1393	0.5617
1392	0.1688
23643	0.0095
21686	0.5678
22657	0.0976
3814	0.3118
22653	0.0207
24683	0.3405
17497	0.5277
23493	0.0092
19554	0.1908
23252	0.0183
23709	0.0310
8450	0.0006
23705	0.0330
19021	0.0219
23258	0.1295
22386	0.1235
21613	0.3913
22978	0.7846
17141	0.0178
19165	0.0279
6426	0.8233
15332	0.0013
24409	0.0412
23001	0.0167
18858	0.0068
13980	0.0148
6429	0.8580
13982	0.0090
11354	0.0272
24384	0.0568
19020	0.0323
23389	0.0231
19685	0.0272
7545	0.8807
22034	0.0276
22035	0.0217
17298	0.1901
16134	0.1035
16135	0.0847
19340	0.0592
13850	0.0146
19342	0.1201
12738	0.0917
19023	0.2293
10227	0.0319
12734	0.0669
12736	0.0183
25366	0.0412
6769	0.0184
6768	0.4599
13670	0.0316
4740	0.0069
4747	0.9293
23817	0.0919
4744	0.2457
19761	0.2375
9970	-0.0012
19768	0.1286
16009	0.1309
24117	0.0036
9979	0.0094
25630	0.0311
14405	0.1975
25416	0.8477
25143	0.0454
25411	0.0139
4715	0.0591
17355	0.0196
17606	-0.0008
17357	0.1791
17351	0.0208
13627	0.0273
24940	0.1478
17600	0.1375
12025	0.0435
12768	0.0348
22728	0.1073
22729	0.0218
228	0.0203
227	0.1152
22597	0.0380
19900	0.0102
13063	0.0276
12028	0.0829
16227	0.0790
221	0.0221
4711	0.1292
23094	0.1657
23927	0.2321
23920	0.2217
23922	0.1726
23929	0.0929
20706	0.0163
21789	0.0715
6693	0.1183
19587	0.4083
6690	0.6165
6697	0.1104
9855	0.0429
21624	0.0564
21625	0.0001
20719	0.8845
24389	0.0299
20715	0.0763
20714	0.0501
16820	0.3620
16354	0.0498
16352	0.2795
19830	0.0669
8135	0.1655
15869	0.0606
15462	0.0741
7833	0.0458
23991	0.1271
21419	0.9168
25091	0.5256
6342	0.0642
12116	0.0671
13463	0.0364
8130	0.2193
13461	0.0177
14269	0.0086
4514	0.1234
6187	0.0748
6182	0.0130
23534	0.0391
9421	0.1876
2506	0.0216
12584	0.0708
17192	0.1502
11646	0.0133
10178	0.0052
5288	0.1144
9350	0.1482
9604	0.0049
9355	0.8897
9354	0.2364
5281	0.1178
15713	0.0723
9359	0.0681
10821	0.2226
5287	0.0921
10177	0.0192
9191	0.0489
9190	0.5721
21244	0.0036
9192	0.0007
7940	0.4656
7942	0.0118
10374	0.4996
22824	0.7086
5042	0.2883
20664	0.0170
3780	0.5348
14006	0.1052
8997	0.3894
21785	0.0550
6956	0.0312
20500	0.0103
6248	0.2391
10567	0.0260
12206	0.3087
6230	0.3085
4998	0.0302
20419	0.0294
14853	0.0067
14852	0.9442
20444	0.0102
18889	0.0255
18558	0.1523
20609	0.1699
15639	0.1194
18887	0.1867
15052	0.0423
20449	0.0285
14075	0.1478
20689	0.0118
9776	0.0230
9770	0.0633
10514	0.0665
21863	0.6516
3258	0.0248
8867	0.0122
7301	0.0423
9289	0.3572
9284	0.1155
24178	0.0322
24167	0.0298
13081	0.5218
9280	0.0437
13083	-0.0015
13082	0.0004
11910	0.0761
13241	0.1908
11912	0.7490
17252	0.1558
13249	0.0190
813	0.0894
815	0.4801
20091	0.0061
15610	0.1677
21649	0.1346
12937	0.0544
15614	0.0352
15615	0.8553
2851	0.0445
2850	0.0637
18770	0.0517
17440	0.3111
1490	0.0747
10207	0.0525
3331	0.6252
7046	0.8553
5465	0.0721
5464	0.8206
5469	0.0050
1499	0.0417
3339	0.0108
3338	0.0927
7048	0.5259
21539	0.2161
20042	0.0060
5264	0.0444
21433	0.0261
10191	0.0323
425	0.3442
10198	0.3157
10199	0.1426
18398	0.5559
15855	0.0234
15850	0.0468
1258	0.0499
23940	0.0875
19294	0.0349
4575	0.0304
19199	0.0307
6989	0.0411
6988	0.3792
8603	0.6476
1122	0.5701
8601	0.6791
6983	0.2284
1126	0.0201
14327	0.0803
11133	0.4135
11132	0.1732
15109	0.0045
15104	0.2113
14329	0.7701
24993	0.0624
14459	0.5579
20859	0.4788
14696	0.0407
17985	0.1844
3023	0.1223
14698	0.0796
2985	0.1862
24372	0.0135
525	0.1196
15586	0.1593
522	0.5571
23494	0.0691
15588	0.1612
1017	0.0155
528	0.1349
18089	0.0228
9299	0.0750
8517	0.0259
8514	0.0420
14506	0.1182
8045	0.5150
8046	0.3815
8048	0.7902
4192	0.0520
4191	0.4910
18923	0.3577
5672	0.0696
5673	0.0337
11008	0.1513
5679	0.8079
25102	0.0054
21317	0.0597
4352	0.0368
8289	0.2337
11003	0.1915
14522	0.0331
11001	0.0972
15039	-0.0019
14526	0.2413
6500	0.1625
15037	0.1157
15034	0.0062
11433	0.0194
24288	0.0185
23066	0.1887
23060	0.0526
18925	0.1626
15217	0.0372
24284	0.0747
24287	0.0267
22621	0.2445
24643	0.9695
14122	0.0130
18702	0.1684
21829	0.7653
23487	0.0935
23482	0.0676
17121	0.0043
8461	0.3593
23248	0.0502
8465	0.0171
22737	0.0992
23717	0.1494
11348	0.0229
8192	0.0850
15327	0.1442
8190	0.3360
8191	0.0140
8196	0.3427
6432	0.1324
6431	0.7327
11260	0.0236
8198	0.0233
5707	0.5509
24759	0.0063
12449	0.1925
7559	0.0912
24591	0.0991
23395	0.1255
21003	0.1136
20056	0.0599
25516	0.0313
19626	0.3166
4777	0.0727
4775	0.0176
21313	0.0163
17087	0.6726
13641	0.1500
22284	0.0981
22530	0.6711
4779	0.1564
4174	0.0102
17944	0.0010
4176	0.0006
22240	0.0307
13881	0.0242
4171	0.0126
4172	0.0133
3062	0.0041
14839	0.3529
6757	0.0252
5819	0.0108
9940	0.0352
9941	0.0027
16039	0.0332
15235	0.0155
16037	0.0087
16036	0.0098
16035	0.0593
5813	0.0110
16033	0.1902
16032	0.3663
18662	0.0379
5817	0.0377
19937	0.2286
17619	0.1221
16215	0.0612
16742	0.1720
16745	0.0040
16211	0.0235
10342	0.0443
16748	0.5741
17342	0.5884
17343	0.0236
12458	0.1504
6899	0.0658
16585	0.2735
12055	0.0841
12054	0.0000
25396	0.0338
14492	0.0060
9274	0.0244
236	0.2830
4615	0.0900
13505	0.2270
232	0.2022
9275	0.0309
23935	0.0175
12693	0.9052
2227	0.6148
2225	0.0318
18337	0.0144
5924	0.0120
5925	0.0097
10836	0.0555
5923	0.0807
5928	0.0174
10838	0.0488
21874	0.8041
21653	0.2781
20163	0.0255
142	0.0257
21870	0.0049
2468	0.1395
19241	0.6473
24444	0.0436
20705	0.0900
148	0.0236
21097	0.0154
4507	0.1685
7828	0.7709
21092	0.0384
7823	0.0165
16369	0.1533
13478	0.0143
4508	0.1800
23412	0.0186
16690	0.0309
16697	0.0208
16695	0.1127
22923	0.9847
2082	0.0070
19310	0.1492
16698	0.0538
2087	0.1151
5450	0.0169
2539	0.0015
5451	0.0536
17181	0.2351
17182	0.0208
11651	0.0053
5452	0.1122
17760	0.3027
20670	0.2032
20672	0.8373
9369	0.0056
2718	0.0180
9363	0.0160
7957	0.5294
10698	0.2539
7223	0.1216
5079	-0.0017
7953	0.0160
7952	0.1429
7227	0.0828
9164	0.0279
9165	0.3635
9166	0.5006
5071	0.0168
5077	0.3638
9162	0.0042
1833	0.0516
17406	0.0745
3799	0.0321
3798	0.1516
3794	0.0384
3797	0.0529
3791	0.0030
16967	0.0557
16966	0.0123
2154	0.0635
19616	0.2009
9563	0.0702
2151	0.0381
2400	0.0067
2153	0.0658
4989	0.0005
10745	0.0216
23999	0.0292
6244	0.1386
10742	0.0742
2408	0.7941
20452	0.0215
10524	0.0345
24665	0.3920
5387	0.0806
14661	0.0223
18566	0.7676
10529	0.4472
14667	0.1710
1957	0.0893
22839	0.0323
14064	0.0150
9704	0.1273
9705	0.0133
14992	0.0575
8873	0.0034
3248	0.1524
12852	0.1316
14997	0.0253
7315	0.1804
7314	0.2691
14999	0.0062
24115	0.0095
7313	0.9370
3244	0.0105
11902	0.0232
22373	0.7258
829	0.0634
12303	0.0404
11905	0.1814
825	-0.0016
23402	0.8588
18415	0.0071
12309	0.2911
820	0.1736
13253	-0.0004
12636	0.0851
12903	0.0205
12380	0.0513
1482	0.0484
14208	0.0395
10236	0.0316
3308	0.0371
3307	0.1751
3304	0.1447
20295	0.5323
3303	0.0260
15910	0.0961
1713	0.0927
1712	0.0206
1711	0.0119
9387	0.0306
9380	0.0211
792	0.0753
14190	0.0518
12889	0.2396
21509	0.0189
24028	0.0248
12886	0.0715
18108	0.2012
15829	0.0713
15828	0.6645
10568	0.0432
17084	0.0270
5946	0.0462
1138	0.0480
12145	0.0191
23503	0.5924
18186	0.1411
15955	0.1021
15954	0.3442
617	0.9173
15139	0.2020
23795	0.0459
9864	0.1592
7789	0.0088
14448	0.1535
11129	0.0119
21402	0.0598
24664	0.2154
10752	0.0328
7781	0.0239
3019	0.5891
17978	0.0256
7144	0.0314
7146	0.0051
10999	0.3901
3016	0.0167
13712	0.0566
7142	0.3412
3015	0.7845
21120	0.2506
18743	0.3650
926	0.0487
18741	0.9839
1007	0.0123
512	0.0048
1002	0.3650
8727	0.0120
1000	0.0157
12877	0.2473
4188	0.7727
10995	0.0848
8057	0.0830
8056	0.0098
8055	0.2047
23124	0.0486
8058	0.0425
4185	0.4243
4187	0.1052
1228	0.0229
15007	0.0106
5662	0.5037
6534	0.0849
8295	0.4184
6533	0.0212
13620	0.0118
4344	0.1086
15009	0.0799
18478	0.0000
19641	0.0186
7498	0.0626
15567	0.0414
11018	0.0182
11019	0.7663
22830	0.1079
2885	0.0593
8794	0.1618
7490	0.0298
14537	0.0610
7494	0.0686
11013	0.0211
18028	0.0432
24292	0.0141
23018	0.3537
11048	0.0336
17885	0.0464
22539	0.0266
3879	0.0121
18476	0.9685
22001	0.0194
22637	0.1553
22286	0.0076
14764	0.0340
16005	0.0425
3875	0.9573
23728	0.1712
15507	0.0248
11337	0.1701
11336	0.3191
23723	0.1532
23233	0.7500
23232	0.0220
8471	0.5526
23724	0.0094
11	0.0453
6403	0.3389
15311	0.6762
7565	0.0542
12477	0.1011
15316	0.2542
5719	0.0365
16	0.0186
19	0.0301
6408	0.0288
6409	0.0138
5711	0.0192
21403	0.5855
25631	0.0571
7763	0.0185
9986	0.3073
17702	0.2440
7768	0.0634
7769	0.1883
15207	0.0979
3900	0.1795
3902	0.3626
19324	0.0029
9943	0.1378
4761	0.0352
4760	0.0348
13652	0.0726
23346	0.0017
13656	0.0322
4766	0.0059
22526	0.8415
11486	0.0584
11483	0.2266
11482	0.3888
23838	0.0030
13895	0.0435
13892	0.0068
4162	0.2457
25063	0.0237
23029	0.6925
11244	0.0121
21277	0.3620
21583	0.0161
19039	0.0106
19740	0.0260
19037	0.6842
19742	0.0174
19035	0.0050
5807	0.0189
17718	0.0101
5804	0.3190
16752	0.2406
200	0.1117
15623	0.0295
19255	0.0119
16205	0.0021
206	0.2290
16208	0.0134
16209	0.0304
25164	0.0009
18881	0.0178
25162	0.0972
25161	0.0001
17350	0.0051
20699	0.0487
25368	0.0204
25365	0.0853
16599	0.0457
17168	0.0723
12049	0.0266
24987	0.0661
23903	0.1373
17490	0.2943
12686	0.0223
18822	0.0736
22166	0.7586
2230	0.0177
23908	0.2470
21884	0.0303
2234	0.0963
24646	0.1002
18879	-0.0014
5935	0.0555
19630	0.0344
10823	0.0251
10820	0.0381
5930	0.0310
10828	0.7997
16186	0.4877
17826	0.0548
19829	0.0620
19965	0.0704
21647	0.0104
3499	0.4551
17578	0.0136
4609	0.4525
7818	0.1603
4570	0.0910
4572	0.0364
21084	0.3570
3659	0.0535
18733	-0.0016
13406	0.2339
4578	0.0003
13408	0.0477
24985	0.8005
22851	0.0049
16370	0.1438
3651	0.2764
17825	0.9678
19441	0.0576
21681	0.0337
11990	0.0857
13514	0.1062
11663	0.0815
2520	0.1062
2522	0.3224
13384	0.7786
20399	0.3286
16683	0.5390
21748	0.7726
24966	0.0642
19904	0.1034
11462	0.0169
9277	0.2982
220	0.8733
11469	0.2101
22858	0.0052
9378	0.0548
2709	0.0784
5060	0.2439
23924	0.1142
2705	0.0243
23272	0.1040
2706	0.0054
4885	0.0700
4887	0.0108
7962	0.0121
25214	0.0314
25065	0.0253
9174	0.1312
10687	0.1421
10685	0.0545
25187	0.1089
13318	0.1895
4404	0.0172
13314	0.1391
13316	0.1113
1821	0.4758
4402	0.9117
10758	0.0330
6259	0.1086
12474	0.0938
9576	0.1865
2417	0.2001
12824	0.0755
9579	0.1696
925	0.5414
2149	0.0943
2148	0.0102
10530	0.0506
18619	0.1295
20937	0.0289
5396	0.3441
14236	0.3763
10539	0.0136
5398	0.0467
11805	0.2887
5748	0.0501
14059	0.0551
14234	0.2404
1926	0.0302
20117	0.0342
9717	0.9422
13937	0.3689
9714	0.9336
832	0.1296
18979	0.4333
22992	0.0364
3473	0.0425
8885	0.1774
24101	0.1219
18975	0.0858
7366	0.0041
7367	0.6668
3	0.0116
13221	0.9773
18401	0.1119
18404	0.3031
19994	0.0988
5586	0.0439
18994	0.3733
7074	0.0246
18990	0.1732
21335	0.1546
12479	0.0286
12916	0.0204
12917	0.1327
7023	0.0502
7027	0.3434
9002	0.1454
2353	0.0618
24414	0.0604
10226	0.3592
3312	0.0166
5482	0.0477
5481	0.1104
9008	0.0005
24036	0.0395
20028	0.0392
786	0.0231
780	0.2423
1729	0.0184
20021	0.0320
20023	0.0417
1722	0.0319
