locus prob log10(PO) qval alpha fst
829_85 0.013551 -1.8621 0.49564 -0.010252 0.15780
832_82 0.0072504 -2.1365 0.66562 0.0026575 0.15907
844_47 0.45707 -0.074756 0.093754 -0.87158 0.10138
860_62 0.0065003 -2.1842 0.68870 0.0028085 0.15911
862_89 0.21951 -0.55091 0.17575 -0.35170 0.13324
885_35 0.013851 -1.8525 0.49151 -0.010908 0.15769
888_53 0.011701 -1.9267 0.52763 -0.0068313 0.15797
899_77 0.0055003 -2.2572 0.72066 0.00077786 0.15878
901_90 0.013701 -1.8573 0.49359 -0.011139 0.15784
917_50 0.056253 -1.2247 0.32466 -0.10064 0.15213
925_70 0.22926 -0.52658 0.17092 0.17861 0.18731
926_29 0.48877 -0.019504 0.084287 -0.83294 0.10045
927_91 0.12436 -0.84766 0.23988 -0.17352 0.14538
940_90 0.010101 -1.9912 0.56716 -0.0050712 0.15840
941_65 0.91180 1.0144 0.0082181 0.98990 0.32979
943_84 0.0063003 -2.1979 0.69611 0.00026023 0.15875
951_69 0.0073504 -2.1305 0.66189 0.0033771 0.15920
952_76 0.0084504 -2.0694 0.62339 -0.0034810 0.15837
954_34 0.0090505 -2.0394 0.60423 0.0058315 0.15960
960_51 0.11756 -0.87544 0.24942 -0.19647 0.14492
962_65 0.0092505 -2.0298 0.59550 -0.0017130 0.15864
964_90 1.0000 1000.0 0.0000 1.9007 0.52177
966_61 0.0083504 -2.0747 0.62628 0.00071487 0.15890
974_81 0.11311 -0.89439 0.25434 -0.16053 0.14642
982_86 0.0086004 -2.0617 0.61813 0.00099246 0.15900
986_29 0.95075 1.2856 0.0048201 -1.9953 0.035856
992_35 0.22341 -0.54109 0.17430 -0.38154 0.13204
1000_37 0.013201 -1.8736 0.50149 -0.010002 0.15793
1002_68 0.0051503 -2.2859 0.72842 0.0016413 0.15888
1007_79 0.011301 -1.9420 0.53588 -0.0067841 0.15821
1017_58 0.059403 -1.1996 0.31758 -0.10534 0.15176
1020_35 1.0000 1000.0 0.0000 1.6787 0.47220
1027_35 0.0073004 -2.1335 0.66372 0.00044699 0.15881
1031_39 0.0044002 -2.3546 0.73601 0.0010918 0.15882
1036_89 0.0033002 -2.4800 0.74167 -0.00027527 0.15862
1037_64 0.010601 -1.9700 0.55528 0.0071467 0.15996
1047_79 0.0039502 -2.4017 0.73884 -0.00055532 0.15859
1048_91 0.0038002 -2.4185 0.73957 0.00045611 0.15872
1052_84 0.016351 -1.7793 0.46397 -0.014521 0.15753
1053_44 0.0096005 -2.0135 0.58453 0.0042839 0.15952
1054_84 1.0000 1000.0 0.0000 2.0259 0.54945
1059_71 0.0061503 -2.2084 0.70152 -0.0025590 0.15838
1066_48 0.0085004 -2.0669 0.62187 -0.0030754 0.15844
1073_31 0.017151 -1.7582 0.45643 -0.011975 0.15751
1078_82 0.30442 -0.35888 0.14059 -0.46757 0.12386
1082_35 0.75524 0.48934 0.032270 -1.5054 0.063010
1085_57 0.017901 -1.7393 0.45029 -0.016290 0.15731
1089_36 0.085204 -1.0309 0.28559 -0.15427 0.14844
1091_49 0.0073004 -2.1335 0.66372 -0.0017508 0.15855
1092_55 0.0092505 -2.0298 0.59550 0.0043457 0.15951
1094_91 0.013751 -1.8557 0.49313 0.0094230 0.16017
1098_86 0.12406 -0.84886 0.24034 0.12291 0.17946
1104_88 0.93905 1.1877 0.0059192 -1.8768 0.039429
1122_82 0.15066 -0.75109 0.21656 0.11222 0.17651
1126_73 0.70974 0.38830 0.039776 -1.4039 0.068978
1138_86 0.0070504 -2.1487 0.67226 -0.0025967 0.15843
1157_35 0.0059503 -2.2229 0.70804 0.0015877 0.15891
1159_43 0.81784 0.65222 0.020173 -1.5618 0.056500
1160_38 0.017301 -1.7544 0.45484 0.012219 0.16062
1162_33 0.0071504 -2.1426 0.66926 0.00024271 0.15880
1167_88 0.0087004 -2.0567 0.61485 0.0023242 0.15920
1176_29 1.0000 1000.0 0.0000 1.7199 0.48151
1190_32 1.0000 1000.0 0.0000 2.1057 0.56705
1193_50 0.99975 3.6019 1.1856e-05 -2.2678 0.023744
1197_34 0.0059003 -2.2266 0.70917 -0.00077498 0.15860
1201_47 0.0064003 -2.1910 0.69220 -0.00085117 0.15861
1205_46 0.014301 -1.8384 0.48708 -0.011797 0.15777
1206_82 0.40912 -0.15965 0.10816 -0.66417 0.11093
1218_29 0.010751 -1.9639 0.55171 -0.0059949 0.15819
1228_69 0.48417 -0.027501 0.086721 -0.71329 0.10427
1229_38 0.0061503 -2.2084 0.70152 0.00060635 0.15878
1253_90 0.0093005 -2.0274 0.59374 0.00047031 0.15893
1254_52 0.0049502 -2.3032 0.73128 0.0011787 0.15884
1258_56 0.17331 -0.67852 0.20034 -0.25860 0.13930
1262_62 0.010351 -1.9805 0.56173 0.0068414 0.15991
1266_90 0.0052503 -2.2775 0.72637 -0.00094159 0.15857
1275_55 0.014351 -1.8368 0.48614 0.013636 0.16115
1285_49 0.016601 -1.7726 0.46061 0.012800 0.16078
1287_91 0.0069003 -2.1581 0.67613 0.0010304 0.15894
1294_72 0.0081004 -2.0880 0.63635 0.0044600 0.15938
1306_48 0.99995 4.3010 2.7414e-06 1.2845 0.38726
1311_83 0.010101 -1.9912 0.56716 0.0030075 0.15932
1323_80 0.0044002 -2.3546 0.73601 0.00070842 0.15876
1339_67 0.0054503 -2.2612 0.72183 0.00086921 0.15880
1345_80 0.0062503 -2.2014 0.69791 0.0030419 0.15915
1349_86 0.0059503 -2.2229 0.70804 -0.00034781 0.15869
1354_69 0.83439 0.70229 0.017352 -1.5956 0.054700
1372_89 0.021651 -1.6550 0.42585 -0.023164 0.15680
1392_56 0.0058003 -2.2340 0.71252 -0.00012329 0.15867
1393_44 1.0000 1000.0 0.0000 1.8277 0.50542
1407_49 0.0063003 -2.1979 0.69611 0.0031075 0.15914
1420_87 0.029501 -1.5172 0.39283 -0.040497 0.15572
1441_81 0.91585 1.0367 0.0077980 -1.6378 0.046381
1451_41 0.022801 -1.6320 0.41964 -0.026979 0.15666
1452_73 0.0077504 -2.1073 0.64788 -0.0030800 0.15836
1454_89 0.0063503 -2.1944 0.69421 -0.0017325 0.15853
1463_88 0.0077504 -2.1073 0.64788 0.0018402 0.15903
1469_86 0.015151 -1.8129 0.47405 -0.010018 0.15773
1473_85 0.014551 -1.8307 0.48352 -0.0094212 0.15774
1474_46 0.0076504 -2.1130 0.65193 -0.0013170 0.15862
1478_76 0.45412 -0.079922 0.096668 -0.74829 0.10540
1482_91 0.025301 -1.5857 0.40775 -0.028211 0.15645
1490_77 0.0053503 -2.2693 0.72395 -0.0014204 0.15851
1499_87 0.0073504 -2.1305 0.66189 0.0030553 0.15921
1503_87 0.0057003 -2.2416 0.71564 0.0021999 0.15898
1504_44 0.020351 -1.6825 0.43678 -0.020186 0.15697
1519_71 0.0065503 -2.1809 0.68644 -0.0010760 0.15863
1547_68 0.20491 -0.58885 0.18347 -0.26912 0.13708
1555_48 0.010651 -1.9680 0.55386 0.0072428 0.15984
1560_44 0.021601 -1.6560 0.42673 0.015953 0.16125
1565_85 0.99670 2.4800 0.00014983 1.4209 0.41669
1567_81 0.017551 -1.7480 0.45351 0.014071 0.16099
1568_68 0.0091505 -2.0346 0.59998 -0.0044896 0.15833
1571_90 1.0000 1000.0 0.0000 2.4580 0.64237
1572_43 0.010501 -1.9742 0.55739 0.0035434 0.15941
1581_90 0.32342 -0.32056 0.13449 -0.64650 0.11757
1582_43 0.0073504 -2.1305 0.66189 -0.0027569 0.15843
1589_78 0.012701 -1.8906 0.50980 -0.0082721 0.15802
1590_47 0.0059003 -2.2266 0.70917 -0.0012908 0.15855
1592_71 0.43867 -0.10708 0.10044 -0.81210 0.10452
1596_64 0.0078004 -2.1045 0.64622 -0.0019645 0.15854
1602_66 0.0083504 -2.0747 0.62628 0.0033235 0.15923
1617_39 0.0052003 -2.2817 0.72730 0.0018043 0.15892
1629_82 0.97830 1.6540 0.0017151 -1.6565 0.041234
1635_89 0.011101 -1.9498 0.54084 -0.0058213 0.15815
1638_73 0.0054503 -2.2612 0.72183 0.0011023 0.15885
1655_39 0.10321 -0.93899 0.26188 -0.12003 0.14870
1660_89 0.0097005 -2.0090 0.58095 -0.0058045 0.15816
1689_33 0.012701 -1.8906 0.50980 -0.0080800 0.15804
1693_34 0.030352 -1.5044 0.38890 0.026881 0.16317
1698_72 0.011501 -1.9343 0.53199 0.0072362 0.16003
1711_32 0.011151 -1.9478 0.53894 -0.0076041 0.15809
1712_49 0.0074504 -2.1246 0.65901 -0.0021764 0.15856
1713_55 0.0062003 -2.2049 0.69953 0.0013747 0.15889
1722_35 0.0095505 -2.0158 0.58622 -0.0065600 0.15812
1729_36 0.0090005 -2.0418 0.60534 -0.0033501 0.15844
1730_80 0.0082504 -2.0799 0.62913 0.0013241 0.15902
1734_75 0.0080004 -2.0934 0.63939 -0.0023997 0.15849
1737_63 0.0054503 -2.2612 0.72183 -0.00051768 0.15865
1738_59 0.0093005 -2.0274 0.59374 0.0050256 0.15947
1739_74 0.0076504 -2.1130 0.65193 0.0024065 0.15915
1748_39 0.013501 -1.8637 0.49723 -0.010594 0.15777
1756_47 0.0088004 -2.0517 0.61177 -0.0022673 0.15860
1770_63 0.0065503 -2.1809 0.68644 5.2044e-05 0.15875
1773_87 0.0036002 -2.4421 0.74078 0.00034541 0.15870
1794_40 0.025001 -1.5910 0.40868 0.015242 0.16102
1817_70 0.011601 -1.9305 0.53002 -0.0090594 0.15793
1821_80 0.99985 3.8238 6.8569e-06 1.1249 0.35290
1833_86 0.097705 -0.96543 0.27107 -0.14215 0.14796
1844_48 0.0081504 -2.0853 0.63409 -0.0033220 0.15837
1845_67 0.052353 -1.2577 0.33315 -0.076883 0.15308
1848_75 0.012551 -1.8958 0.51152 0.0082101 0.15998
1855_28 0.010401 -1.9784 0.55966 -0.0059359 0.15815
1858_54 0.099355 -0.95736 0.26759 -0.17208 0.14693
1859_46 0.27586 -0.41913 0.14919 -0.44536 0.12659
1872_74 0.043602 -1.3411 0.35108 0.043601 0.16613
1881_78 1.0000 1000.0 0.0000 3.3755 0.80407
1889_29 0.0069503 -2.1550 0.67454 -0.0017657 0.15851
1906_56 0.42087 -0.13863 0.10513 -0.86519 0.10443
1907_77 0.46582 -0.059464 0.091252 0.47459 0.23960
1911_85 1.0000 1000.0 0.0000 1.4108 0.41380
1926_81 0.56073 0.10602 0.066421 -1.0431 0.089411
1933_85 1.0000 1000.0 0.0000 1.4745 0.42728
1936_69 0.0057003 -2.2416 0.71564 -0.00035109 0.15868
1939_44 0.99900 2.9995 4.9522e-05 1.2349 0.37629
1957_29 0.038852 -1.3934 0.36047 -0.036943 0.15538
1961_60 0.0055003 -2.2572 0.72066 0.0010765 0.15885
1962_65 0.010301 -1.9826 0.56259 0.0059818 0.15981
1963_76 0.0062503 -2.2014 0.69791 -0.0018828 0.15850
1968_31 0.0081004 -2.0880 0.63635 -0.0031068 0.15841
1969_57 0.012351 -1.9029 0.51638 -0.0054274 0.15841
1970_65 0.0079504 -2.0961 0.64112 0.0011968 0.15902
1975_66 1.0000 1000.0 0.0000 1.2735 0.38369
1978_31 0.0081504 -2.0853 0.63409 0.0032338 0.15924
1983_73 0.020001 -1.6902 0.43987 0.015692 0.16124
1995_70 0.011501 -1.9343 0.53199 0.0074895 0.15987
2029_74 1.0000 1000.0 0.0000 1.6860 0.47393
2033_59 0.016201 -1.7834 0.46602 0.010817 0.16040
2038_84 0.012901 -1.8837 0.50656 -0.0094812 0.15783
2046_86 0.51493 0.025936 0.075832 0.53584 0.25035
2057_46 0.24231 -0.49512 0.16367 -0.41769 0.12961
2058_72 0.70689 0.38231 0.040866 -1.2856 0.072335
2069_41 0.99995 4.3010 2.7414e-06 1.3038 0.39078
2071_33 0.0067503 -2.1677 0.68019 0.0015453 0.15897
2075_67 0.0077004 -2.1101 0.64975 -0.0033561 0.15831
2082_38 0.0097505 -2.0067 0.57906 0.0055935 0.15970
2087_88 0.0067003 -2.1710 0.68173 -0.0018506 0.15850
2100_64 0.0058503 -2.2303 0.71059 0.0021321 0.15898
2110_46 0.0060003 -2.2192 0.70582 0.00081875 0.15880
2118_67 0.99500 2.2988 0.00032122 -1.7919 0.035826
2127_85 0.028351 -1.5349 0.39702 -0.032009 0.15609
2135_88 0.89659 0.93805 0.010395 0.80995 0.29262
2148_79 0.48722 -0.022198 0.085504 -0.79025 0.10160
2149_38 0.014451 -1.8338 0.48448 -0.0093906 0.15782
2151_73 0.23746 -0.50667 0.16657 -0.39793 0.13061
2153_64 0.028501 -1.5326 0.39638 -0.024402 0.15644
2154_35 0.0065003 -2.1842 0.68870 0.0027131 0.15912
2160_85 0.0091505 -2.0346 0.59998 0.0053736 0.15951
2175_47 0.0052503 -2.2775 0.72637 0.0017065 0.15890
2176_36 0.0063503 -2.1944 0.69421 -0.00060771 0.15862
2196_52 1.0000 1000.0 0.0000 2.4038 0.63111
2204_63 0.98660 1.8670 0.00094279 -1.8359 0.035530
2206_91 0.0055003 -2.2572 0.72066 0.0013082 0.15887
2225_74 0.0076504 -2.1130 0.65193 0.0031413 0.15923
2227_90 1.0000 1000.0 0.0000 1.8533 0.51115
2230_45 0.013001 -1.8804 0.50525 -0.0098949 0.15793
2234_54 0.012501 -1.8976 0.51259 -0.0081060 0.15790
2251_65 0.34322 -0.28185 0.12707 -0.56625 0.11838
2258_86 0.0036002 -2.4421 0.74078 0.00054021 0.15872
2261_53 0.0053003 -2.2734 0.72523 -0.00012987 0.15870
2274_28 0.0064503 -2.1876 0.69068 0.0017198 0.15893
2279_89 0.0082004 -2.0826 0.63193 0.0045784 0.15942
2309_69 0.0079504 -2.0961 0.64112 -0.0046719 0.15825
2319_62 1.0000 1000.0 0.0000 1.5167 0.43670
2327_69 0.98520 1.8232 0.0010918 -2.1975 0.027250
2329_65 0.0054503 -2.2612 0.72183 -0.0010696 0.15857
2331_32 0.0071504 -2.1426 0.66926 -0.0013194 0.15861
2332_79 0.0057503 -2.2378 0.71383 -0.00095524 0.15862
2334_75 0.97185 1.5381 0.0023566 1.1668 0.36351
2335_77 0.22741 -0.53114 0.17189 -0.30393 0.13447
2346_63 0.0079004 -2.0989 0.64295 -0.0028111 0.15846
2349_51 0.011101 -1.9498 0.54084 0.0062937 0.15989
2353_52 0.087304 -1.0193 0.28432 -0.12119 0.14934
2362_67 0.0066003 -2.1776 0.68574 -0.0011703 0.15856
2366_51 0.0093005 -2.0274 0.59374 0.0040971 0.15939
2368_47 0.041152 -1.3674 0.35508 0.039948 0.16548
2370_29 0.99195 2.0907 0.00057256 1.1870 0.36724
2371_47 0.37107 -0.22915 0.11704 -0.48545 0.11947
2382_61 0.0072004 -2.1395 0.66681 -0.00085140 0.15866
2390_55 0.82244 0.66576 0.019028 0.86424 0.30730
2399_46 0.013551 -1.8621 0.49564 0.012180 0.16085
2400_52 0.012001 -1.9156 0.52197 0.0072376 0.16003
2408_39 1.0000 1000.0 0.0000 1.9177 0.52530
2417_73 0.0037002 -2.4302 0.73993 0.00038194 0.15870
2425_39 1.0000 1000.0 0.0000 1.8366 0.50744
2429_57 0.0053503 -2.2693 0.72395 0.0016884 0.15893
2446_50 1.0000 1000.0 0.0000 2.3840 0.62706
2454_71 0.010901 -1.9578 0.54735 -0.0070339 0.15804
2455_74 0.0074504 -2.1246 0.65901 -0.00051830 0.15869
2456_40 0.0084504 -2.0694 0.62339 -0.0031831 0.15837
2468_38 0.0038502 -2.4128 0.73933 -0.00086488 0.15856
2491_55 0.068903 -1.1308 0.30305 -0.10330 0.15107
2497_89 0.0066503 -2.1743 0.68344 -0.0020739 0.15847
2498_87 0.0095505 -2.0158 0.58622 -0.0052055 0.15812
2506_41 0.96180 1.4010 0.0038217 -1.6216 0.043558
2520_62 0.033552 -1.4595 0.37686 -0.029655 0.15596
2522_52 0.99975 3.6019 1.1856e-05 1.2908 0.38849
2539_46 0.99610 2.4072 0.00019380 -2.0034 0.030247
2550_72 0.0074004 -2.1275 0.66087 0.0033621 0.15919
2554_89 0.24861 -0.48034 0.16029 -0.49223 0.12722
2558_66 0.032202 -1.4779 0.38226 -0.036060 0.15572
2564_64 0.0066503 -2.1743 0.68344 0.0023577 0.15904
2587_81 0.0070504 -2.1487 0.67226 -0.0028690 0.15841
2601_85 0.0085004 -2.0669 0.62187 0.0044403 0.15939
2603_46 0.0055003 -2.2572 0.72066 -0.0013170 0.15852
2604_80 0.91780 1.0479 0.0075969 -1.4784 0.050926
2607_77 0.059253 -1.2008 0.31797 -0.078393 0.15259
2621_80 0.0068003 -2.1645 0.67928 -0.0027071 0.15838
2623_86 0.0085004 -2.0669 0.62187 0.0024253 0.15913
2646_90 0.0093005 -2.0274 0.59374 -0.0035863 0.15840
2647_80 1.0000 1000.0 0.0000 1.4890 0.43056
2648_55 0.010551 -1.9721 0.55616 0.0048577 0.15964
2672_52 0.92775 1.1086 0.0068207 -1.7383 0.043130
2677_77 0.080804 -1.0560 0.29022 -0.10965 0.15012
2682_68 0.080554 -1.0574 0.29063 -0.11468 0.14996
2690_88 0.011901 -1.9192 0.52360 -0.0078163 0.15798
2694_85 0.059203 -1.2012 0.31837 -0.071261 0.15287
2705_57 0.0099005 -2.0000 0.57409 -0.0046568 0.15830
2706_52 0.011801 -1.9229 0.52563 0.0076532 0.16006
2709_58 0.011601 -1.9305 0.53002 -0.0067559 0.15805
2718_83 0.0074504 -2.1246 0.65901 0.0027900 0.15914
2733_71 0.87559 0.84746 0.012479 -1.6104 0.050250
2735_76 1.0000 1000.0 0.0000 2.7848 0.70673
2742_74 0.97330 1.5617 0.0021662 1.2666 0.38475
2751_90 0.084454 -1.0351 0.28685 -0.14672 0.14871
2752_28 0.016401 -1.7780 0.46294 0.012874 0.16078
2762_38 0.0082004 -2.0826 0.63193 0.0038039 0.15925
2769_78 0.69718 0.36217 0.042248 -1.3651 0.070902
2780_54 0.0040502 -2.3908 0.73811 2.1006e-05 0.15867
