locus prob log10(PO) qval alpha fst
212_71 0.012301 -1.9047 0.70134 -0.0095744 0.12193
220_76 1.0000 1000.0 0.0000 1.7067 0.39309
221_37 0.66123 0.29045 0.047697 -1.1940 0.059644
227_47 0.018301 -1.7295 0.58378 -0.014976 0.12151
228_89 0.010101 -1.9912 0.80449 -0.0041125 0.12243
232_56 0.0078504 -2.1017 0.86849 0.0039914 0.12306
236_29 0.0080004 -2.0934 0.86618 0.0043961 0.12321
240_71 0.025651 -1.5796 0.51943 0.028551 0.12681
244_78 0.010351 -1.9805 0.79360 -0.0036026 0.12250
245_66 0.0071504 -2.1426 0.87646 -0.0018662 0.12247
246_47 0.0098505 -2.0022 0.81492 -0.00058712 0.12278
248_70 0.0091005 -2.0370 0.84080 -0.0031250 0.12243
253_78 0.015251 -1.8100 0.62636 -0.011953 0.12197
256_50 0.96605 1.4541 0.0028402 1.5856 0.37400
263_66 0.0048502 -2.3121 0.89210 0.0012949 0.12272
265_28 0.0070004 -2.1518 0.87793 0.0020012 0.12286
287_55 0.027051 -1.5559 0.51304 0.027975 0.12657
297_73 0.0086004 -2.0617 0.85377 -0.0017413 0.12258
298_35 0.0095005 -2.0181 0.82836 -0.0043070 0.12230
308_46 0.0072004 -2.1395 0.87611 -0.0032259 0.12235
315_48 0.010801 -1.9618 0.77315 0.0073521 0.12362
331_54 0.16786 -0.69525 0.24717 -0.27200 0.10750
348_68 1.0000 1000.0 0.0000 2.0521 0.46590
364_48 0.98540 1.8292 0.00096116 1.6543 0.38645
367_29 0.99195 2.0907 0.00057874 1.6891 0.39288
368_37 0.0088504 -2.0492 0.84767 -0.0047387 0.12226
373_59 0.26561 -0.44168 0.18155 -0.47258 0.097541
376_68 0.011251 -1.9439 0.74939 -0.0065234 0.12227
377_89 0.0047502 -2.3212 0.89264 9.1988e-05 0.12257
379_64 0.010051 -1.9934 0.80647 -0.00047778 0.12275
380_51 0.0065503 -2.1809 0.88198 0.0010783 0.12273
381_80 0.068403 -1.1342 0.37202 0.096202 0.13731
388_77 0.0099005 -2.0000 0.81273 0.0011408 0.12289
391_49 0.010001 -1.9956 0.80850 -0.0021201 0.12256
392_34 0.0099505 -1.9978 0.81064 -0.00060089 0.12275
404_77 0.0095005 -2.0181 0.82836 -0.0049016 0.12235
410_60 0.0067503 -2.1677 0.88031 0.0027179 0.12289
411_53 0.0082004 -2.0826 0.86250 -0.0038560 0.12230
415_88 0.0073504 -2.1305 0.87463 0.0027191 0.12293
419_59 0.032152 -1.4786 0.47719 0.040230 0.12862
420_65 0.0058003 -2.2340 0.88717 -0.0014841 0.12246
422_68 0.010951 -1.9558 0.76657 -0.0082250 0.12201
425_88 0.0045502 -2.3400 0.89352 0.00013095 0.12258
440_43 0.0076004 -2.1159 0.87174 0.0037085 0.12303
445_54 0.0059003 -2.2266 0.88676 0.00096953 0.12269
463_77 0.011201 -1.9459 0.75189 -0.0039276 0.12247
472_84 0.010851 -1.9598 0.77038 -0.0056954 0.12223
481_87 0.0075004 -2.1216 0.87312 0.00089402 0.12281
490_42 1.0000 1000.0 0.0000 1.9140 0.43714
494_59 0.012001 -1.9156 0.71386 -0.0090335 0.12199
512_73 0.030402 -1.5037 0.49108 -0.049484 0.12032
514_78 0.98925 1.9639 0.00066804 1.1241 0.28213
522_56 0.014251 -1.8399 0.64567 0.010084 0.12389
525_48 0.012551 -1.8958 0.69305 -0.0078522 0.12197
528_85 0.0055503 -2.2533 0.88887 0.00064176 0.12266
534_53 0.17806 -0.66428 0.23699 -0.29105 0.10648
535_75 0.0072504 -2.1365 0.87552 -0.0021457 0.12243
541_28 0.015151 -1.8129 0.62826 -0.010856 0.12178
545_39 0.0078504 -2.1017 0.86849 2.6186e-06 0.12270
548_43 0.0062003 -2.2049 0.88455 0.0010458 0.12270
554_63 0.0087004 -2.0567 0.85168 -0.0025557 0.12242
557_40 0.0059503 -2.2229 0.88643 0.0016597 0.12278
561_29 0.0091505 -2.0346 0.83954 -0.0029352 0.12252
571_34 0.027201 -1.5534 0.51250 -0.028049 0.12072
579_47 0.0084504 -2.0694 0.85702 0.00053501 0.12278
589_59 0.0089004 -2.0467 0.84637 -0.0016821 0.12261
592_62 0.0083004 -2.0773 0.86021 -0.0017480 0.12246
594_43 0.0092505 -2.0298 0.83643 1.4498e-05 0.12274
597_34 0.0069503 -2.1550 0.87828 -0.0020169 0.12245
605_85 0.0068503 -2.1613 0.87961 -0.0019124 0.12242
612_65 0.0081504 -2.0853 0.86346 -4.1518e-05 0.12272
613_30 0.35812 -0.25343 0.15424 -0.69756 0.087557
616_42 0.93905 1.1877 0.0058173 1.4114 0.34087
617_66 1.0000 1000.0 0.0000 1.7683 0.40627
618_35 0.0043502 -2.3596 0.89422 -3.3040e-05 0.12256
630_79 0.011001 -1.9538 0.76376 -0.0036692 0.12250
644_85 0.010051 -1.9934 0.80647 -0.0037591 0.12240
647_56 0.20386 -0.59166 0.22672 -0.36915 0.10328
660_41 0.010651 -1.9680 0.77838 0.0036777 0.12324
663_90 0.0091505 -2.0346 0.83954 0.00088101 0.12287
669_43 1.0000 1000.0 0.0000 1.8897 0.43116
671_70 0.011901 -1.9192 0.71750 -0.0079245 0.12221
673_76 0.0047502 -2.3212 0.89264 0.00091054 0.12266
691_74 0.0068003 -2.1645 0.87992 -0.0014912 0.12251
694_47 0.012751 -1.8889 0.68607 -0.0074866 0.12223
695_52 0.027951 -1.5413 0.50648 -0.030527 0.12063
700_40 0.011851 -1.9211 0.71999 -0.0080356 0.12198
705_76 0.012701 -1.8906 0.68785 -0.0084435 0.12195
707_85 0.011751 -1.9248 0.72518 -0.0077676 0.12206
708_48 0.0095505 -2.0158 0.82643 -0.0045814 0.12227
716_59 0.0076504 -2.1130 0.87093 0.00039880 0.12274
719_48 0.0085004 -2.0669 0.85619 0.0021095 0.12294
721_39 0.0047502 -2.3212 0.89264 0.0018017 0.12278
730_60 0.012101 -1.9119 0.71013 -0.0085504 0.12215
733_28 0.0090005 -2.0418 0.84295 -0.0032127 0.12241
734_45 0.011851 -1.9211 0.71999 0.0032175 0.12332
735_70 1.0000 1000.0 0.0000 3.0817 0.67910
739_62 0.010401 -1.9784 0.79085 -0.00035419 0.12281
746_62 0.0077504 -2.1073 0.86987 0.0011750 0.12278
752_70 0.030652 -1.5000 0.49049 -0.034147 0.12041
756_31 0.012401 -1.9011 0.69808 0.0025786 0.12325
765_32 0.96070 1.3882 0.0035761 1.5190 0.36093
766_64 0.0065503 -2.1809 0.88198 -0.00063235 0.12256
768_53 0.011201 -1.9459 0.75189 -0.0045745 0.12245
769_63 0.33192 -0.30380 0.16426 -0.58281 0.091417
772_85 0.0097005 -2.0090 0.82104 -0.0040787 0.12239
780_34 0.0041502 -2.3801 0.89455 0.00025924 0.12259
786_29 0.016551 -1.7739 0.60764 -0.015920 0.12153
792_76 0.010051 -1.9934 0.80647 0.00056346 0.12286
803_85 0.010601 -1.9700 0.78116 -0.0042114 0.12239
805_81 0.0050003 -2.2988 0.89155 -0.0010803 0.12246
813_74 0.0088504 -2.0492 0.84767 -0.00029848 0.12266
815_86 0.093455 -0.98679 0.33491 0.13383 0.14315
820_47 0.0076504 -2.1130 0.87093 0.0045934 0.12324
825_91 0.020301 -1.6836 0.55948 -0.022250 0.12130
829_85 0.0063503 -2.1944 0.88344 -7.6910e-05 0.12262
832_82 0.0089504 -2.0443 0.84504 0.0030907 0.12304
844_47 0.017401 -1.7518 0.59344 -0.017356 0.12152
860_62 0.0096005 -2.0135 0.82418 0.0035027 0.12312
862_89 0.0070504 -2.1487 0.87739 -0.0024711 0.12240
885_35 0.0099005 -2.0000 0.81273 -0.0052278 0.12218
888_53 0.0060003 -2.2192 0.88613 -0.0021815 0.12239
899_77 0.0075004 -2.1216 0.87312 -0.00090543 0.12263
901_90 0.0083504 -2.0747 0.85912 -0.00025520 0.12269
917_50 0.0069003 -2.1581 0.87887 -0.00039019 0.12264
925_70 0.010851 -1.9598 0.77038 0.0061357 0.12332
926_29 0.0094505 -2.0204 0.82969 -0.0051574 0.12221
927_91 0.035102 -1.4392 0.46319 -0.037214 0.12016
940_90 0.0097005 -2.0090 0.82104 0.0011342 0.12283
941_65 0.013401 -1.8670 0.66687 0.013078 0.12449
943_84 0.010351 -1.9805 0.79360 -0.0017608 0.12270
951_69 0.0093005 -2.0274 0.83491 0.00074914 0.12283
952_76 0.011051 -1.9518 0.76074 -0.0060446 0.12231
954_34 0.016351 -1.7793 0.61112 0.011724 0.12412
960_51 0.012401 -1.9011 0.69808 -0.0085420 0.12204
962_65 0.011101 -1.9498 0.75778 -0.0021298 0.12272
964_90 1.0000 1000.0 0.0000 1.5609 0.36353
966_61 0.012851 -1.8855 0.68201 -0.0071719 0.12232
974_81 0.035002 -1.4404 0.46385 -0.041940 0.12003
982_86 0.012751 -1.8889 0.68607 -0.0074628 0.12228
986_29 0.012301 -1.9047 0.70134 -0.0089355 0.12198
992_35 0.011051 -1.9518 0.76074 -0.0058428 0.12216
1000_37 0.0081004 -2.0880 0.86456 6.4599e-05 0.12268
1002_68 0.0040002 -2.3962 0.89479 -0.00015276 0.12255
1007_79 0.0086004 -2.0617 0.85377 -7.8365e-05 0.12277
1017_58 0.010501 -1.9742 0.78592 -0.0048337 0.12231
1020_35 0.99880 2.9203 6.6015e-05 1.3204 0.31804
1027_35 0.0095505 -2.0158 0.82643 -0.0043286 0.12238
1031_39 0.0077504 -2.1073 0.86987 -0.00092634 0.12257
1036_89 0.0068003 -2.1645 0.87992 -0.0025305 0.12235
1037_64 0.0099505 -1.9978 0.81064 -0.00011125 0.12274
1047_79 0.0080504 -2.0907 0.86549 -0.0030122 0.12231
1048_91 0.0041002 -2.3854 0.89472 4.6791e-05 0.12257
1052_84 0.0079004 -2.0989 0.86775 0.0010385 0.12278
1053_44 0.011151 -1.9478 0.75527 -0.0042551 0.12250
1054_84 0.56338 0.11069 0.067839 0.82297 0.24906
1059_71 0.0054003 -2.2652 0.88970 -0.0013046 0.12245
1066_48 0.010851 -1.9598 0.77038 0.0041677 0.12336
1073_31 0.055353 -1.2321 0.40182 -0.072050 0.11821
1078_82 0.18696 -0.63837 0.23126 -0.35830 0.10446
1082_35 0.0089004 -2.0467 0.84637 -0.0053841 0.12222
1085_57 0.0078004 -2.1045 0.86940 -0.00099662 0.12253
1089_36 0.010001 -1.9956 0.80850 -0.0042352 0.12233
1091_49 0.0097005 -2.0090 0.82104 -0.0035456 0.12246
1092_55 0.010901 -1.9578 0.76814 -0.0038671 0.12252
1094_91 0.0068003 -2.1645 0.87992 0.0030719 0.12292
1098_86 0.0099505 -1.9978 0.81064 0.0062009 0.12346
1104_88 0.013501 -1.8637 0.66509 -0.0098741 0.12193
1122_82 0.0081004 -2.0880 0.86456 0.0038930 0.12302
1126_73 0.0093005 -2.0274 0.83491 -0.0052404 0.12224
1138_86 0.016951 -1.7634 0.60121 -0.017926 0.12154
1157_35 0.0095005 -2.0181 0.82836 0.0012750 0.12290
1159_43 0.051153 -1.2683 0.41122 -0.072832 0.11839
1160_38 0.0056503 -2.2455 0.88823 0.0014944 0.12274
1162_33 0.011551 -1.9324 0.73451 -0.0020473 0.12269
1167_88 0.0092005 -2.0322 0.83791 0.00040453 0.12285
1176_29 0.033302 -1.4628 0.47218 0.040091 0.12860
1190_32 0.99980 3.6989 2.0498e-05 1.7535 0.40479
1193_50 0.97305 1.5576 0.0023508 -1.9785 0.025748
1197_34 0.0045502 -2.3400 0.89352 -0.00020688 0.12256
1201_47 0.0043502 -2.3596 0.89422 0.0010900 0.12270
1205_46 0.0068503 -2.1613 0.87961 -0.00021979 0.12263
1206_82 0.012901 -1.8837 0.68109 -0.0094123 0.12193
1218_29 0.014551 -1.8307 0.64045 -0.013101 0.12187
1228_69 0.016451 -1.7766 0.60904 -0.012280 0.12170
1229_38 0.0092505 -2.0298 0.83643 0.0014103 0.12287
1253_90 0.011101 -1.9498 0.75778 -0.00099060 0.12280
1254_52 0.0087004 -2.0567 0.85168 0.00051104 0.12277
1258_56 0.014001 -1.8477 0.65157 -0.011841 0.12177
1262_62 0.011051 -1.9518 0.76074 0.0024985 0.12314
1266_90 0.0081504 -2.0853 0.86346 5.6528e-05 0.12270
1275_55 0.010801 -1.9618 0.77315 0.0045960 0.12348
1285_49 0.0082004 -2.0826 0.86250 0.0018863 0.12292
1287_91 0.011151 -1.9478 0.75527 -0.0044402 0.12244
1294_72 0.0092505 -2.0298 0.83643 0.0010978 0.12292
1306_48 0.0098505 -2.0022 0.81492 0.0061146 0.12345
1311_83 0.011901 -1.9192 0.71750 -0.0018386 0.12275
1323_80 0.0074504 -2.1246 0.87356 -0.0024710 0.12241
1339_67 0.0072504 -2.1365 0.87552 0.00013652 0.12270
1345_80 0.025151 -1.5884 0.52515 0.020042 0.12523
1349_86 0.010601 -1.9700 0.78116 -0.0069031 0.12223
1354_69 0.011701 -1.9267 0.72687 -0.0067313 0.12213
1372_89 0.0062503 -2.2014 0.88429 0.0017661 0.12281
1392_56 0.0059503 -2.2229 0.88643 0.00051415 0.12264
1393_44 0.25551 -0.46444 0.18869 0.38214 0.18174
1407_49 0.014651 -1.8277 0.63597 0.011094 0.12403
1420_87 0.0078504 -2.1017 0.86849 -0.0030988 0.12235
1441_81 0.48107 -0.032893 0.10213 -0.80709 0.078117
1451_41 0.020501 -1.6792 0.55726 -0.022296 0.12127
1452_73 0.0053003 -2.2734 0.89021 -3.2027e-05 0.12258
1454_89 0.010151 -1.9891 0.80220 -0.0048771 0.12240
1463_88 0.011551 -1.9324 0.73451 -0.0045632 0.12247
1469_86 0.0073004 -2.1335 0.87513 -0.0027611 0.12234
1473_85 0.030302 -1.5052 0.49166 -0.031911 0.12050
1474_46 0.010901 -1.9578 0.76814 -0.0059146 0.12235
1478_76 0.0075504 -2.1187 0.87240 -0.0026989 0.12238
1482_91 0.0084004 -2.0720 0.85836 -0.0036622 0.12231
1490_77 0.0086004 -2.0617 0.85377 -0.0024340 0.12244
1499_87 0.011851 -1.9211 0.71999 -0.0061678 0.12233
1503_87 0.011401 -1.9381 0.74038 0.0074660 0.12351
1504_44 0.0075504 -2.1187 0.87240 -0.0037748 0.12230
1519_71 0.0093005 -2.0274 0.83491 -0.0015736 0.12263
1547_68 0.019901 -1.6924 0.56169 -0.016194 0.12144
1555_48 0.0087504 -2.0542 0.85050 0.00014733 0.12272
1560_44 0.0044002 -2.3546 0.89393 0.00046776 0.12261
1565_85 0.99735 2.5756 0.00022281 1.3562 0.32507
1567_81 0.0083504 -2.0747 0.85912 0.0037861 0.12314
1568_68 0.015601 -1.8000 0.62054 -0.014120 0.12171
1571_90 1.0000 1000.0 0.0000 1.9638 0.44759
1572_43 0.0093505 -2.0251 0.83313 -0.0015363 0.12261
1581_90 0.0095005 -2.0181 0.82836 -0.0041474 0.12233
1582_43 0.011301 -1.9420 0.74497 -0.0029178 0.12256
1589_78 0.010501 -1.9742 0.78592 -0.0021920 0.12265
1590_47 0.011501 -1.9343 0.73608 -0.0025345 0.12256
1592_71 0.014201 -1.8415 0.64652 -0.010416 0.12187
1596_64 0.010751 -1.9639 0.77462 -0.0014892 0.12269
1602_66 0.0095005 -2.0181 0.82836 -0.0013606 0.12263
1617_39 0.0070004 -2.1518 0.87793 -0.00011920 0.12264
1629_82 0.11516 -0.88558 0.30676 -0.17102 0.11271
1635_89 0.0064503 -2.1876 0.88266 -0.00060300 0.12256
1638_73 0.0089004 -2.0467 0.84637 2.6176e-05 0.12276
1655_39 0.14536 -0.76935 0.26817 -0.21548 0.11004
1660_89 0.010401 -1.9784 0.79085 -0.0036868 0.12248
1689_33 0.012601 -1.8941 0.69091 -0.0082152 0.12214
1693_34 0.010001 -1.9956 0.80850 0.0068163 0.12352
1698_72 0.010001 -1.9956 0.80850 0.0042341 0.12334
1711_32 0.010651 -1.9680 0.77838 -0.0014144 0.12276
1712_49 0.0085004 -2.0669 0.85619 -0.0021914 0.12260
1713_55 0.010651 -1.9680 0.77838 -0.00051251 0.12278
1722_35 0.011801 -1.9229 0.72313 -0.0028396 0.12266
1729_36 0.010451 -1.9763 0.78871 0.00079709 0.12296
1730_80 0.0095005 -2.0181 0.82836 -0.00010717 0.12286
1734_75 0.013551 -1.8621 0.66382 -0.0082027 0.12219
1737_63 0.010351 -1.9805 0.79360 -0.0027448 0.12259
1738_59 0.0087004 -2.0567 0.85168 0.0037093 0.12312
1739_74 0.012201 -1.9083 0.70551 -0.0051596 0.12230
1748_39 0.0069003 -2.1581 0.87887 0.00068453 0.12268
1756_47 0.0090005 -2.0418 0.84295 0.0042541 0.12322
1770_63 0.011151 -1.9478 0.75527 -0.0048991 0.12240
1773_87 0.0056003 -2.2494 0.88858 -8.5461e-05 0.12256
1794_40 0.0053003 -2.2734 0.89021 0.0019053 0.12278
1817_70 0.018351 -1.7283 0.58338 -0.021875 0.12144
1821_80 0.017001 -1.7621 0.60048 0.014653 0.12456
1833_86 0.0071504 -2.1426 0.87646 -0.0027799 0.12236
1844_48 0.0057003 -2.2416 0.88781 -0.00022635 0.12257
1845_67 0.11421 -0.88965 0.30876 -0.19332 0.11217
1848_75 0.0096005 -2.0135 0.82418 0.0055270 0.12326
1855_28 0.013951 -1.8493 0.65376 -0.0098483 0.12213
1858_54 0.0075504 -2.1187 0.87240 -0.0016561 0.12252
1859_46 0.0082504 -2.0799 0.86116 -0.0035273 0.12232
1872_74 0.0088504 -2.0492 0.84767 -0.00048109 0.12272
1881_78 1.0000 1000.0 0.0000 2.6242 0.58722
1889_29 0.011601 -1.9305 0.73164 -0.0068234 0.12227
1906_56 0.23466 -0.51341 0.20276 -0.47199 0.099466
1907_77 0.012451 -1.8994 0.69621 0.0091882 0.12388
1911_85 0.036002 -1.4278 0.45726 0.043392 0.12900
1926_81 0.012851 -1.8855 0.68201 -0.0098042 0.12192
1933_85 0.90570 0.98245 0.011725 0.96016 0.25637
1936_69 0.0098005 -2.0045 0.81669 -0.0029846 0.12253
1939_44 0.036802 -1.4178 0.45119 0.029180 0.12641
1957_29 0.016351 -1.7793 0.61112 -0.013006 0.12163
1961_60 0.0092005 -2.0322 0.83791 0.00086712 0.12282
1962_65 0.012451 -1.8994 0.69621 0.0029588 0.12323
1963_76 0.011851 -1.9211 0.71999 -0.0043891 0.12246
1968_31 0.014551 -1.8307 0.64045 -0.010631 0.12205
1969_57 0.0073504 -2.1305 0.87463 0.0014013 0.12286
1970_65 0.0091005 -2.0370 0.84080 -0.0011366 0.12267
1975_66 0.81529 0.64482 0.021483 0.91409 0.25201
1978_31 0.010251 -1.9848 0.79764 -0.00045635 0.12277
1983_73 0.0087504 -2.0542 0.85050 0.0044245 0.12322
1995_70 0.0084004 -2.0720 0.85836 0.0012798 0.12289
2029_74 0.060453 -1.1915 0.39054 0.078920 0.13448
2033_59 0.0085004 -2.0669 0.85619 0.0047032 0.12314
2038_84 0.0055003 -2.2572 0.88923 -0.0010664 0.12249
2046_86 0.014601 -1.8292 0.63837 0.012741 0.12442
2057_46 0.0086004 -2.0617 0.85377 -0.0045222 0.12224
2058_72 0.011301 -1.9420 0.74497 -0.0080623 0.12203
2069_41 0.017601 -1.7468 0.59116 0.016381 0.12488
2071_33 0.010451 -1.9763 0.78871 -0.00090922 0.12277
2075_67 0.086004 -1.0264 0.34147 -0.11751 0.11552
2082_38 0.011101 -1.9498 0.75778 -0.0014688 0.12274
2087_88 0.0051503 -2.2859 0.89087 0.00082151 0.12267
2100_64 0.0052503 -2.2775 0.89042 0.0029688 0.12292
2110_46 0.0089504 -2.0443 0.84504 0.00014957 0.12273
2118_67 0.13641 -0.80147 0.28000 -0.21174 0.11058
2127_85 0.0072504 -2.1365 0.87552 -0.0011493 0.12250
2135_88 0.034952 -1.4411 0.46450 0.027638 0.12621
2148_79 0.25826 -0.45819 0.18394 -0.42250 0.099072
2149_38 0.0054003 -2.2652 0.88970 -0.0013692 0.12246
2151_73 0.010701 -1.9659 0.77674 -0.0066662 0.12212
2153_64 0.51163 0.020199 0.088292 -0.87136 0.074896
2154_35 0.010151 -1.9891 0.80220 -0.00048408 0.12272
2160_85 0.0080504 -2.0907 0.86549 0.0039105 0.12318
2175_47 0.0070004 -2.1518 0.87793 0.0028321 0.12289
2176_36 0.0089504 -2.0443 0.84504 -0.00061149 0.12270
2196_52 1.0000 1000.0 0.0000 2.0163 0.45857
2204_63 0.12836 -0.83192 0.28841 -0.20436 0.11120
2206_91 0.011851 -1.9211 0.71999 0.0071292 0.12347
2225_74 0.0083504 -2.0747 0.85912 -0.0025310 0.12251
2227_90 0.36307 -0.24410 0.15091 0.52657 0.20328
2230_45 0.0078004 -2.1045 0.86940 0.00061017 0.12275
2234_54 0.0055003 -2.2572 0.88923 -0.00062616 0.12252
2251_65 0.0095505 -2.0158 0.82643 -0.0053344 0.12219
2258_86 0.0038502 -2.4128 0.89493 0.00065624 0.12262
2261_53 0.0097505 -2.0067 0.81878 -0.0011382 0.12263
2274_28 0.012801 -1.8872 0.68405 0.0092643 0.12381
2279_89 0.010251 -1.9848 0.79764 0.0051470 0.12344
2309_69 0.012401 -1.9011 0.69808 -0.0069004 0.12228
2319_62 0.073804 -1.0986 0.36151 0.097576 0.13728
2327_69 0.49047 -0.016549 0.097875 -0.93291 0.074923
2329_65 0.0055003 -2.2572 0.88923 -0.00094172 0.12248
2331_32 0.013951 -1.8493 0.65376 -0.0088957 0.12223
2332_79 0.032902 -1.4683 0.47407 -0.050059 0.12007
2334_75 0.076154 -1.0839 0.35794 0.071135 0.13223
2335_77 0.022251 -1.6429 0.54859 -0.019835 0.12122
2346_63 0.0080004 -2.0934 0.86618 0.0046414 0.12320
2349_51 0.021351 -1.6612 0.55319 0.023767 0.12618
2353_52 0.011301 -1.9420 0.74497 -0.0057181 0.12217
2362_67 0.0063003 -2.1979 0.88387 0.0011557 0.12272
2366_51 0.0077004 -2.1101 0.87054 -0.00019608 0.12267
2368_47 0.033002 -1.4669 0.47344 0.028758 0.12645
2370_29 0.017201 -1.7569 0.59643 0.017970 0.12519
2371_47 0.012801 -1.8872 0.68405 -0.0085486 0.12194
2382_61 0.012201 -1.9083 0.70551 -0.0019046 0.12272
2390_55 0.0085004 -2.0669 0.85619 0.0032061 0.12309
2399_46 0.0093005 -2.0274 0.83491 0.0051474 0.12342
2400_52 0.010251 -1.9848 0.79764 0.0048741 0.12342
2408_39 1.0000 1000.0 0.0000 1.5899 0.36979
2417_73 0.0061003 -2.2120 0.88553 -0.0013267 0.12245
2425_39 1.0000 1000.0 0.0000 1.3784 0.32802
2429_57 0.0048002 -2.3166 0.89235 0.0016155 0.12275
2446_50 1.0000 1000.0 0.0000 1.9034 0.43487
2454_71 0.0065003 -2.1842 0.88231 0.0014536 0.12278
2455_74 0.0098505 -2.0022 0.81492 -0.0012523 0.12271
2456_40 0.0055503 -2.2533 0.88887 0.00035378 0.12263
2468_38 0.0096005 -2.0135 0.82418 -0.0054007 0.12219
2491_55 0.0088004 -2.0517 0.84910 -0.0052675 0.12221
2497_89 0.0055003 -2.2572 0.88923 0.0022960 0.12285
2498_87 0.011501 -1.9343 0.73608 -0.0067318 0.12205
2506_41 0.057753 -1.2126 0.39703 -0.076180 0.11798
2520_62 0.010601 -1.9700 0.78116 -0.0066590 0.12205
2522_52 0.011101 -1.9498 0.75778 0.0098880 0.12401
2539_46 0.40647 -0.16441 0.13222 -0.71869 0.084251
2550_72 0.010301 -1.9826 0.79583 0.0057433 0.12330
2554_89 0.071654 -1.1125 0.36592 -0.11958 0.11619
2558_66 0.0070004 -2.1518 0.87793 -0.0022867 0.12239
2564_64 0.0099005 -2.0000 0.81273 0.0059533 0.12333
2587_81 0.011001 -1.9538 0.76376 -0.0043872 0.12239
2601_85 0.010501 -1.9742 0.78592 0.0013551 0.12296
2603_46 0.0044002 -2.3546 0.89393 0.00095051 0.12267
2604_80 0.55883 0.10267 0.072933 -0.97159 0.070186
2607_77 0.0067003 -2.1710 0.88091 -0.0014495 0.12246
2621_80 0.0076004 -2.1159 0.87174 -0.0030455 0.12233
2623_86 0.011251 -1.9439 0.74939 -0.0038180 0.12248
2646_90 0.014601 -1.8292 0.63837 -0.010636 0.12204
2647_80 0.12191 -0.85752 0.29970 0.16083 0.14669
2648_55 0.010801 -1.9618 0.77315 0.0031559 0.12323
2672_52 0.036852 -1.4172 0.45051 -0.041248 0.11997
2677_77 0.013751 -1.8557 0.65833 -0.010691 0.12182
2682_68 0.0076004 -2.1159 0.87174 -0.0018332 0.12244
2690_88 0.0056503 -2.2455 0.88823 0.0011299 0.12272
2694_85 0.17556 -0.67174 0.23927 -0.31692 0.10598
2705_57 0.011651 -1.9286 0.72903 0.0018652 0.12304
2706_52 0.0097505 -2.0067 0.81878 0.0033131 0.12321
2709_58 0.0079004 -2.0989 0.86775 -0.0033313 0.12231
2718_83 0.0095505 -2.0158 0.82643 -0.0036317 0.12238
2733_71 0.081104 -1.0542 0.34704 -0.11880 0.11565
2735_76 1.0000 1000.0 0.0000 2.1558 0.48794
2742_74 0.84824 0.74737 0.018025 0.99191 0.26450
