locus prob log10(PO) qval alpha fst
388_77 0.0088004 -2.0517 0.85400 0.0026766 0.16141
391_49 0.0095005 -2.0181 0.82986 0.00069791 0.16111
392_34 0.0091505 -2.0346 0.84370 0.0010201 0.16116
404_77 0.0094505 -2.0204 0.83156 -0.0016789 0.16086
410_60 0.0049002 -2.3076 0.89382 0.0012796 0.16098
411_53 0.0094005 -2.0227 0.83437 -0.0051103 0.16037
415_88 0.0088004 -2.0517 0.85400 0.0036055 0.16143
419_59 0.028651 -1.5302 0.51432 0.032789 0.16683
420_65 0.0073504 -2.1305 0.87993 -0.0012859 0.16074
422_68 0.013801 -1.8541 0.65129 -0.010052 0.16004
425_88 0.0048002 -2.3166 0.89418 -0.00023742 0.16079
440_43 0.0082504 -2.0799 0.86759 0.0039640 0.16144
445_54 0.0065003 -2.1842 0.88607 0.00015294 0.16087
463_77 0.0096505 -2.0112 0.82290 -0.0018649 0.16084
472_84 0.010301 -1.9826 0.79034 -0.0049699 0.16048
481_87 0.0090505 -2.0394 0.84610 0.0023385 0.16133
490_42 1.0000 1000.0 0.0000 1.8065 0.51467
494_59 0.012801 -1.8872 0.67411 -0.0078137 0.16022
512_73 0.018051 -1.7356 0.59814 -0.021964 0.15949
514_78 0.95890 1.3679 0.0044379 1.0361 0.34449
522_56 0.011001 -1.9538 0.74810 0.0072757 0.16200
525_48 0.012601 -1.8941 0.67940 -0.0092808 0.15995
528_85 0.0051003 -2.2902 0.89319 0.00082192 0.16094
534_53 0.39022 -0.19386 0.14657 -0.69806 0.11232
535_75 0.0094005 -2.0227 0.83437 -0.0047022 0.16042
541_28 0.015701 -1.7972 0.62531 -0.012083 0.15967
545_39 0.0078504 -2.1017 0.87429 0.00031509 0.16098
548_43 0.0053003 -2.2734 0.89247 -0.00074208 0.16077
554_63 0.0084004 -2.0720 0.86427 -0.0022528 0.16070
557_40 0.0060503 -2.2156 0.88886 0.00070215 0.16093
561_29 0.0095005 -2.0181 0.82986 -0.0021762 0.16079
571_34 0.035802 -1.4303 0.47515 -0.040647 0.15743
579_47 0.0083504 -2.0747 0.86552 0.00038449 0.16107
589_59 0.0085004 -2.0669 0.86139 -0.0011811 0.16086
592_62 0.0085004 -2.0669 0.86139 -0.0030895 0.16052
594_43 0.0098505 -2.0022 0.81418 0.00071816 0.16119
597_34 0.0079504 -2.0961 0.87258 -0.0026122 0.16059
605_85 0.0081504 -2.0853 0.86940 -0.0033486 0.16052
612_65 0.0091505 -2.0346 0.84370 0.0012125 0.16118
613_30 0.27686 -0.41695 0.21309 -0.56705 0.12475
616_42 0.92000 1.0607 0.0091349 1.3147 0.40838
617_66 1.0000 1000.0 0.0000 1.6066 0.46925
618_35 0.0044502 -2.3497 0.89519 -0.00066870 0.16071
630_79 0.0092505 -2.0298 0.84032 -0.0021774 0.16079
644_85 0.0086004 -2.0617 0.85899 0.00080612 0.16110
647_56 0.086654 -1.0228 0.35706 -0.14767 0.15056
660_41 0.0093505 -2.0251 0.83638 0.0046680 0.16176
663_90 0.010851 -1.9598 0.75791 0.0042774 0.16177
669_43 1.0000 1000.0 0.0000 1.7286 0.49714
671_70 0.012651 -1.8924 0.67869 -0.0051709 0.16066
673_76 0.0050503 -2.2945 0.89333 0.00022265 0.16084
691_74 0.012951 -1.8820 0.67014 -0.0093033 0.16007
694_47 0.011451 -1.9362 0.72265 -0.0044865 0.16063
695_52 0.034702 -1.4443 0.48323 -0.042961 0.15741
700_40 0.10831 -0.91557 0.33309 -0.17559 0.14811
705_76 0.014951 -1.8188 0.63387 -0.010711 0.15980
707_85 0.010501 -1.9742 0.77968 -0.0072545 0.16021
708_48 0.0095505 -2.0158 0.82773 -0.0037867 0.16050
716_59 0.0094005 -2.0227 0.83437 0.00044693 0.16106
719_48 0.0077504 -2.1073 0.87556 0.0021964 0.16128
721_39 0.0065003 -2.1842 0.88607 0.0024051 0.16117
730_60 0.012151 -1.9101 0.69428 -0.0041557 0.16073
733_28 0.011651 -1.9286 0.71469 -0.0087223 0.16005
734_45 0.011001 -1.9538 0.74810 0.0036989 0.16171
735_70 1.0000 1000.0 0.0000 2.8162 0.72823
739_62 0.0095005 -2.0181 0.82986 0.00086339 0.16120
746_62 0.0087504 -2.0542 0.85524 0.0017057 0.16121
752_70 0.024951 -1.5919 0.53711 -0.027030 0.15861
756_31 0.011801 -1.9229 0.70956 0.0023465 0.16152
765_32 0.95705 1.3479 0.0049260 1.4395 0.43449
766_64 0.0085004 -2.0669 0.86139 -0.0026071 0.16066
768_53 0.0093005 -2.0274 0.83835 -0.0018909 0.16082
769_63 0.38232 -0.20834 0.14994 -0.69676 0.11285
772_85 0.0095005 -2.0181 0.82986 -0.0034060 0.16059
780_34 0.0045002 -2.3448 0.89507 9.7868e-05 0.16081
786_29 0.017851 -1.7405 0.59963 -0.019678 0.15925
792_76 0.0093505 -2.0251 0.83638 0.00090559 0.16121
803_85 0.0085004 -2.0669 0.86139 -0.0019725 0.16077
805_81 0.0062503 -2.2014 0.88787 -0.0017381 0.16061
813_74 0.0078004 -2.1045 0.87490 0.0012801 0.16113
815_86 0.090505 -1.0021 0.35163 0.12342 0.18393
820_47 0.0095505 -2.0158 0.82773 0.0052465 0.16173
825_91 0.023601 -1.6167 0.54868 -0.033108 0.15859
829_85 0.0071004 -2.1456 0.88214 -0.0013380 0.16072
832_82 0.0083004 -2.0773 0.86664 0.0034905 0.16146
844_47 0.013951 -1.8493 0.64845 -0.013492 0.15979
860_62 0.0080004 -2.0934 0.87184 0.0035353 0.16148
862_89 0.0097005 -2.0090 0.82059 -0.0045528 0.16043
885_35 0.011951 -1.9174 0.70465 -0.0084408 0.16004
888_53 0.0086004 -2.0617 0.85899 -0.0044991 0.16034
899_77 0.0084504 -2.0694 0.86294 0.00053355 0.16106
901_90 0.0097005 -2.0090 0.82059 0.0012929 0.16117
917_50 0.0078504 -2.1017 0.87429 0.00078292 0.16109
925_70 0.0086004 -2.0617 0.85899 0.0038202 0.16139
926_29 0.010851 -1.9598 0.75791 -0.0048642 0.16044
927_91 0.049752 -1.2810 0.43466 -0.063438 0.15574
940_90 0.0081004 -2.0880 0.87053 0.0032002 0.16148
941_65 0.013951 -1.8493 0.64845 0.011857 0.16292
943_84 0.010551 -1.9721 0.77714 0.00088362 0.16126
951_69 0.0089004 -2.0467 0.85031 0.00075588 0.16110
952_76 0.011051 -1.9518 0.74489 -0.0043376 0.16064
954_34 0.0083004 -2.0773 0.86664 0.0046154 0.16156
960_51 0.011251 -1.9439 0.73457 -0.0080332 0.16015
962_65 0.0098005 -2.0045 0.81637 -0.0012507 0.16101
964_90 1.0000 1000.0 0.0000 1.4391 0.43097
966_61 0.0096005 -2.0135 0.82528 -0.0030587 0.16073
974_81 0.18661 -0.63937 0.26550 -0.32466 0.13798
982_86 0.012001 -1.9156 0.70162 -0.0071595 0.16041
986_29 0.010351 -1.9805 0.78755 -0.0074460 0.16022
992_35 0.0096505 -2.0112 0.82290 -0.0052844 0.16034
1000_37 0.0078504 -2.1017 0.87429 -0.0018669 0.16074
1002_68 0.0044502 -2.3497 0.89519 -0.00080867 0.16070
1007_79 0.0097005 -2.0090 0.82059 0.00047073 0.16115
1017_58 0.0098505 -2.0022 0.81418 -0.0033766 0.16062
1020_35 0.99455 2.2612 0.00037927 1.2053 0.37983
1027_35 0.010901 -1.9578 0.75414 -0.0026709 0.16073
1031_39 0.0079004 -2.0989 0.87344 -0.00070750 0.16084
1036_89 0.0074004 -2.1275 0.87947 -0.0030655 0.16049
1037_64 0.0094005 -2.0227 0.83437 0.00027523 0.16106
1047_79 0.0085504 -2.0643 0.86014 -0.0043136 0.16038
1048_91 0.0035502 -2.4482 0.89639 -0.00030335 0.16075
1052_84 0.010951 -1.9558 0.75137 -0.0054827 0.16046
1053_44 0.010101 -1.9912 0.80078 -0.00048107 0.16115
1054_84 0.51373 0.023850 0.10007 0.72614 0.29725
1059_71 0.0062503 -2.2014 0.88787 -0.0019332 0.16058
1066_48 0.010451 -1.9763 0.78237 0.0027698 0.16154
1073_31 0.033602 -1.4588 0.48927 -0.039691 0.15755
1078_82 0.067903 -1.1376 0.38653 -0.12122 0.15265
1082_35 0.011001 -1.9538 0.74810 -0.0052728 0.16044
1085_57 0.0069003 -2.1581 0.88360 -0.0019203 0.16066
1089_36 0.011651 -1.9286 0.71469 -0.010162 0.15998
1091_49 0.010651 -1.9680 0.77022 -0.0016651 0.16085
1092_55 0.0095005 -2.0181 0.82986 -0.00021021 0.16113
1094_91 0.0061503 -2.2084 0.88838 0.0023464 0.16116
1098_86 0.0093005 -2.0274 0.83835 0.0064887 0.16197
1104_88 0.014351 -1.8368 0.64205 -0.011421 0.15986
1122_82 0.0067003 -2.1710 0.88503 0.0031967 0.16129
1126_73 0.010451 -1.9763 0.78237 -0.0057682 0.16038
1138_86 0.015401 -1.8057 0.62884 -0.014073 0.15979
1157_35 0.0080004 -2.0934 0.87184 0.0016694 0.16120
1159_43 0.060603 -1.1904 0.40521 -0.093416 0.15399
1160_38 0.0049002 -2.3076 0.89382 0.0010472 0.16095
1162_33 0.010651 -1.9680 0.77022 3.4348e-05 0.16113
1167_88 0.010901 -1.9578 0.75414 0.00071790 0.16121
1176_29 0.030202 -1.5067 0.50829 0.035396 0.16733
1190_32 0.99945 3.2594 3.5761e-05 1.6738 0.48475
1193_50 0.97600 1.6092 0.0017164 -2.0526 0.031624
1197_34 0.0063003 -2.1979 0.88747 0.00027695 0.16089
1201_47 0.0043502 -2.3596 0.89545 -7.2640e-06 0.16083
1205_46 0.0074004 -2.1275 0.87947 -0.00030543 0.16089
1206_82 0.014001 -1.8477 0.64702 -0.0098359 0.15998
1218_29 0.016401 -1.7780 0.61633 -0.014225 0.15988
1228_69 0.074704 -1.0929 0.37466 -0.10660 0.15266
1229_38 0.0088504 -2.0492 0.85242 0.00065164 0.16108
1253_90 0.0093005 -2.0274 0.83835 -6.5364e-05 0.16113
1254_52 0.0093005 -2.0274 0.83835 0.0018402 0.16129
1258_56 0.015551 -1.8014 0.62692 -0.014418 0.15956
1262_62 0.010101 -1.9912 0.80078 0.0030793 0.16153
1266_90 0.0099505 -1.9978 0.80899 -0.00080276 0.16091
1275_55 0.0095005 -2.0181 0.82986 0.0035010 0.16164
1285_49 0.0087004 -2.0567 0.85641 0.0034365 0.16143
1287_91 0.0093505 -2.0251 0.83638 0.0017259 0.16136
1294_72 0.010051 -1.9934 0.80305 0.0015109 0.16127
1306_48 0.0099005 -2.0000 0.81130 0.0071914 0.16211
1311_83 0.010901 -1.9578 0.75414 -0.00064313 0.16108
1323_80 0.0074504 -2.1246 0.87903 -0.0024602 0.16059
1339_67 0.0090505 -2.0394 0.84610 0.00034309 0.16101
1345_80 0.011351 -1.9400 0.72900 0.0068086 0.16192
1349_86 0.010251 -1.9848 0.79296 -0.0040133 0.16068
1354_69 0.011951 -1.9174 0.70465 -0.0079459 0.16014
1372_89 0.0065003 -2.1842 0.88607 0.00091818 0.16100
1392_56 0.0051003 -2.2902 0.89319 -0.00088129 0.16071
1393_44 0.24051 -0.49938 0.23854 0.34460 0.22573
1407_49 0.0078004 -2.1045 0.87490 0.0040713 0.16145
1420_87 0.011801 -1.9229 0.70956 -0.0073297 0.16021
1441_81 0.38497 -0.20347 0.14882 -0.65838 0.11376
1451_41 0.016451 -1.7766 0.61531 -0.014850 0.15967
1452_73 0.0073004 -2.1335 0.88042 -0.0030600 0.16050
1454_89 0.011601 -1.9305 0.71654 -0.0038236 0.16068
1463_88 0.010551 -1.9721 0.77714 -0.0013118 0.16095
1469_86 0.0078004 -2.1045 0.87490 -0.0032804 0.16048
1473_85 0.022751 -1.6330 0.55471 -0.022254 0.15893
1474_46 0.010951 -1.9558 0.75137 -0.0019130 0.16092
1478_76 0.010551 -1.9721 0.77714 -0.0052240 0.16038
1482_91 0.0083504 -2.0747 0.86552 -0.0043388 0.16041
1490_77 0.0085504 -2.0643 0.86014 -0.0019635 0.16070
1499_87 0.010301 -1.9826 0.79034 -0.0039626 0.16062
1503_87 0.0053503 -2.2693 0.89225 0.0020461 0.16110
1504_44 0.0090005 -2.0418 0.84753 -0.0038679 0.16047
1519_71 0.010251 -1.9848 0.79296 0.00094725 0.16120
1547_68 0.031452 -1.4885 0.50267 -0.031754 0.15807
1555_48 0.0090005 -2.0418 0.84753 0.0028881 0.16141
1560_44 0.0038002 -2.4185 0.89625 0.00027981 0.16084
1565_85 0.91040 1.0069 0.010347 1.1238 0.36594
1567_81 0.0090005 -2.0418 0.84753 0.0036811 0.16149
1568_68 0.010501 -1.9742 0.77968 -0.0060095 0.16037
1571_90 1.0000 1000.0 0.0000 1.8668 0.52825
1572_43 0.0096505 -2.0112 0.82290 0.0011782 0.16123
1581_90 0.010401 -1.9784 0.78530 -0.0061789 0.16031
1582_43 0.0094505 -2.0204 0.83156 -0.0023661 0.16080
1589_78 0.0097005 -2.0090 0.82059 -0.0019987 0.16087
1590_47 0.0097005 -2.0090 0.82059 -0.0014156 0.16089
1592_71 0.012801 -1.8872 0.67411 -0.0083581 0.16013
1596_64 0.0098505 -2.0022 0.81418 0.00028583 0.16117
1602_66 0.0095505 -2.0158 0.82773 -0.00021528 0.16100
1617_39 0.0071504 -2.1426 0.88166 0.00087717 0.16106
1629_82 0.16366 -0.70845 0.28506 -0.26045 0.14159
1635_89 0.0083004 -2.0773 0.86664 -0.0024601 0.16061
1638_73 0.0094505 -2.0204 0.83156 -5.0522e-05 0.16103
1655_39 0.58273 0.14505 0.083168 -1.0085 0.089118
1660_89 0.010901 -1.9578 0.75414 -0.00085478 0.16103
1689_33 0.011501 -1.9343 0.71999 -0.0060943 0.16036
1693_34 0.010651 -1.9680 0.77022 0.0072869 0.16211
1698_72 0.011351 -1.9400 0.72900 0.0035457 0.16162
1711_32 0.011001 -1.9538 0.74810 -0.00057737 0.16112
1712_49 0.010901 -1.9578 0.75414 -0.00036363 0.16104
1713_55 0.0089504 -2.0443 0.84893 -0.0010884 0.16090
1722_35 0.011201 -1.9459 0.73680 -0.0012838 0.16103
1729_36 0.011251 -1.9439 0.73457 0.0030049 0.16161
1730_80 0.010401 -1.9784 0.78530 0.0028313 0.16154
1734_75 0.012001 -1.9156 0.70162 -0.0048557 0.16066
1737_63 0.011001 -1.9538 0.74810 -0.0017890 0.16086
1738_59 0.0077504 -2.1073 0.87556 0.0031882 0.16139
1739_74 0.0086004 -2.0617 0.85899 -0.0018676 0.16076
1748_39 0.0084004 -2.0720 0.86427 -0.0030339 0.16061
1756_47 0.0074504 -2.1246 0.87903 0.0014868 0.16116
1770_63 0.011651 -1.9286 0.71469 -0.0036966 0.16072
1773_87 0.0044002 -2.3546 0.89528 -0.00031668 0.16075
1794_40 0.0046502 -2.3305 0.89462 0.0016201 0.16104
1817_70 0.015901 -1.7916 0.62236 -0.014402 0.15988
1821_80 0.012751 -1.8889 0.67557 0.0091973 0.16236
1833_86 0.0081004 -2.0880 0.87053 -0.0025819 0.16062
1844_48 0.0061503 -2.2084 0.88838 -0.00065061 0.16078
1845_67 0.096655 -0.97063 0.34521 -0.16457 0.14930
1848_75 0.0083504 -2.0747 0.86552 0.0037570 0.16138
1855_28 0.011451 -1.9362 0.72265 -0.0056012 0.16052
1858_54 0.011051 -1.9518 0.74489 -0.0059975 0.16042
1859_46 0.010001 -1.9956 0.80636 -0.0048594 0.16039
1872_74 0.0090005 -2.0418 0.84753 -0.00053386 0.16096
1881_78 1.0000 1000.0 0.0000 2.4536 0.65744
1889_29 0.0091505 -2.0346 0.84370 -0.0019615 0.16083
1906_56 0.24886 -0.47976 0.23117 -0.50689 0.12851
1907_77 0.011101 -1.9498 0.74190 0.0086681 0.16233
1911_85 0.035652 -1.4322 0.47641 0.039996 0.16809
1926_81 0.013401 -1.8670 0.66085 -0.011226 0.15992
1933_85 0.58308 0.14567 0.082224 0.57420 0.26047
1936_69 0.0092505 -2.0298 0.84032 -0.00084573 0.16098
1939_44 0.019501 -1.7014 0.58383 0.014144 0.16312
1957_29 0.020851 -1.6717 0.56976 -0.018347 0.15918
1961_60 0.0078004 -2.1045 0.87490 0.0022015 0.16124
1962_65 0.011401 -1.9381 0.72578 0.0022826 0.16151
1963_76 0.010051 -1.9934 0.80305 -0.0031206 0.16070
1968_31 0.010851 -1.9598 0.75791 -0.0047186 0.16062
1969_57 0.0092505 -2.0298 0.84032 -0.00038954 0.16095
1970_65 0.0096005 -2.0135 0.82528 -0.00033909 0.16101
1975_66 0.67448 0.31640 0.048408 0.72854 0.28995
1978_31 0.0089004 -2.0467 0.85031 0.00040657 0.16114
1983_73 0.0085504 -2.0643 0.86014 0.0051568 0.16172
1995_70 0.0084504 -2.0694 0.86294 0.0012244 0.16113
2029_74 0.058003 -1.2106 0.41070 0.072242 0.17418
2033_59 0.0059003 -2.2266 0.88983 0.0025453 0.16118
2038_84 0.0080504 -2.0907 0.87096 -0.0027132 0.16057
2046_86 0.016501 -1.7753 0.61393 0.014155 0.16336
2057_46 0.011301 -1.9420 0.73198 -0.0059443 0.16028
2058_72 0.012201 -1.9083 0.69299 -0.0080816 0.16011
2069_41 0.014601 -1.8292 0.63755 0.011811 0.16287
2071_33 0.010151 -1.9891 0.79809 -0.00086751 0.16099
2075_67 0.48357 -0.028545 0.11468 -0.83123 0.10154
2082_38 0.0097505 -2.0067 0.81850 0.00022392 0.16114
2087_88 0.0060503 -2.2156 0.88886 0.00030130 0.16089
2100_64 0.0064503 -2.1876 0.88637 0.0025431 0.16119
2110_46 0.0085504 -2.0643 0.86014 0.0014044 0.16118
2118_67 0.30682 -0.35397 0.19125 -0.52442 0.12339
2127_85 0.0080004 -2.0934 0.87184 -0.0014719 0.16075
2135_88 0.012651 -1.8924 0.67869 0.0082912 0.16215
2148_79 0.28461 -0.40028 0.20769 -0.48376 0.12615
2149_38 0.0053003 -2.2734 0.89247 -0.0010724 0.16070
2151_73 0.016801 -1.7673 0.61010 -0.013871 0.15965
2153_64 0.41132 -0.15570 0.13991 -0.72967 0.10967
2154_35 0.010401 -1.9784 0.78530 0.0011673 0.16128
2160_85 0.0082504 -2.0799 0.86759 0.0036635 0.16148
2175_47 0.0057503 -2.2378 0.89060 0.0024468 0.16117
2176_36 0.0077004 -2.1101 0.87616 0.0011267 0.16116
2196_52 1.0000 1000.0 0.0000 1.9143 0.53895
2204_63 0.30077 -0.36640 0.19347 -0.52348 0.12379
2206_91 0.0073504 -2.1305 0.87993 0.0033473 0.16132
2225_74 0.0086504 -2.0592 0.85777 0.00037509 0.16107
2227_90 0.32337 -0.32066 0.18132 0.44685 0.24444
2230_45 0.0070004 -2.1518 0.88276 -0.0019674 0.16070
2234_54 0.0064003 -2.1910 0.88657 -0.0010768 0.16070
2251_65 0.011851 -1.9211 0.70723 -0.0080766 0.16010
2258_86 0.0036502 -2.4361 0.89632 0.00049197 0.16086
2261_53 0.0093005 -2.0274 0.83835 0.00023501 0.16107
2274_28 0.0090005 -2.0418 0.84753 0.0048826 0.16159
2279_89 0.010251 -1.9848 0.79296 0.0043098 0.16175
2309_69 0.0099505 -1.9978 0.80899 -0.0024313 0.16080
2319_62 0.067603 -1.1396 0.38819 0.084304 0.17638
2327_69 0.58033 0.14077 0.084113 -1.1577 0.085415
2329_65 0.0074004 -2.1275 0.87947 -0.0025380 0.16055
2331_32 0.010651 -1.9680 0.77022 -0.0051386 0.16052
2332_79 0.028251 -1.5365 0.51809 -0.042233 0.15808
2334_75 0.032302 -1.4765 0.49809 0.026251 0.16525
2335_77 0.024051 -1.6083 0.54489 -0.023737 0.15876
2346_63 0.0076004 -2.1159 0.87774 0.00077490 0.16101
2349_51 0.013751 -1.8557 0.65213 0.012512 0.16319
2353_52 0.0097005 -2.0090 0.82059 -0.0052324 0.16034
2362_67 0.0060003 -2.2192 0.88912 0.00037183 0.16090
2366_51 0.0079004 -2.0989 0.87344 0.00036202 0.16099
2368_47 0.019901 -1.6924 0.57856 0.015004 0.16333
2370_29 0.017601 -1.7468 0.60184 0.017674 0.16402
2371_47 0.016601 -1.7726 0.61289 -0.012704 0.15965
2382_61 0.0088504 -2.0492 0.85242 -0.00038779 0.16108
2390_55 0.0083004 -2.0773 0.86664 0.0037055 0.16150
2399_46 0.011601 -1.9305 0.71654 0.0064095 0.16209
2400_52 0.011551 -1.9324 0.71855 0.0057438 0.16200
2408_39 1.0000 1000.0 0.0000 1.5093 0.44716
2417_73 0.0048502 -2.3121 0.89399 -0.00088601 0.16071
2425_39 0.99980 3.6989 1.2926e-05 1.2563 0.39024
2429_57 0.0044502 -2.3497 0.89519 0.00069383 0.16090
2446_50 1.0000 1000.0 0.0000 1.7956 0.51228
2454_71 0.0066003 -2.1776 0.88543 0.00037103 0.16090
2455_74 0.0088504 -2.0492 0.85242 0.00068625 0.16115
2456_40 0.0061003 -2.2120 0.88857 8.0690e-05 0.16087
2468_38 0.0099505 -1.9978 0.80899 -0.0041602 0.16044
2491_55 0.011351 -1.9400 0.72900 -0.0074910 0.16015
2497_89 0.0058003 -2.2340 0.89032 -0.00023895 0.16081
2498_87 0.013701 -1.8573 0.65296 -0.010682 0.15980
2506_41 0.10621 -0.92509 0.33591 -0.15812 0.14883
2520_62 0.012651 -1.8924 0.67869 -0.0081573 0.16001
2522_52 0.011301 -1.9420 0.73198 0.0081442 0.16225
2539_46 0.69663 0.36104 0.042359 -1.3216 0.071912
2550_72 0.0088004 -2.0517 0.85400 0.0040957 0.16147
2554_89 0.035702 -1.4315 0.47578 -0.052375 0.15706
2558_66 0.0079004 -2.0989 0.87344 -0.0025463 0.16060
2564_64 0.0080004 -2.0934 0.87184 0.0037993 0.16141
2587_81 0.010801 -1.9618 0.76067 -0.0044934 0.16054
2601_85 0.0090505 -2.0394 0.84610 0.00062670 0.16111
2603_46 0.0041002 -2.3854 0.89587 0.00081208 0.16091
2604_80 0.64053 0.25088 0.063448 -1.1493 0.080898
2607_77 0.0076504 -2.1130 0.87700 -0.0025670 0.16062
2621_80 0.0077004 -2.1101 0.87616 -0.0029735 0.16048
2623_86 0.0098005 -2.0045 0.81637 -0.0023984 0.16079
2646_90 0.011451 -1.9362 0.72265 -0.0064609 0.16046
2647_80 0.10021 -0.95325 0.34243 0.12542 0.18385
2648_55 0.0092505 -2.0298 0.84032 0.0030636 0.16152
2672_52 0.045452 -1.3222 0.44461 -0.059625 0.15612
2677_77 0.013401 -1.8670 0.66085 -0.010604 0.15987
2682_68 0.0082504 -2.0799 0.86759 -0.0035014 0.16049
2690_88 0.0077004 -2.1101 0.87616 -0.00051499 0.16083
2694_85 0.13911 -0.79160 0.30506 -0.25407 0.14349
2705_57 0.011001 -1.9538 0.74810 0.0030638 0.16157
2706_52 0.010051 -1.9934 0.80305 0.0031859 0.16155
2709_58 0.012401 -1.9011 0.68657 -0.0078201 0.16013
2718_83 0.010001 -1.9956 0.80636 -0.0032983 0.16061
2733_71 0.10151 -0.94703 0.34058 -0.15969 0.14903
2735_76 1.0000 1000.0 0.0000 2.0577 0.57117
2742_74 0.21416 -0.56459 0.25518 0.22900 0.20124
2751_90 0.011801 -1.9229 0.70956 -0.0056228 0.16049
