VCF_Index	Locus	Pvalue	Qvalue	sq.M.dist
1964	11509_69	1.73641968950175e-15	1.13232537601697e-13	105.056904861633
1976	11569_29	0.00117656716498613	0.0118037473717359	20.8499146797764
1980	11591_52	0.0127692849644581	0.0770460087191079	13.4793782609371
1999	11736_75	3.36725296095735e-05	0.000541274265368457	31.834659501102
2003	11759_75	8.84787874809889e-14	5.17286388620075e-12	92.9060024374157
2005	11761_60	8.86210029204507e-27	1.07324410419302e-24	185.428667632563
2028	11886_36	0.0139037449300429	0.0810865929639949	13.2162779894649
2030	11951_82	1.28019558081998e-05	0.00023090766869186	34.824009559963
2032	11899_67	0.000771709505787329	0.00849616651442212	22.153578264321
2050	12083_81	0.0104219134225223	0.0672010832038434	14.1072787124665
2051	12017_58	7.71815833547132e-05	0.00113790427709152	29.2706623687846
2072	12155_76	0.0166016049117399	0.0919853222587047	12.6680995967094
2088	12254_48	0.00044725944732438	0.00526607350945729	23.8396759995376
2098	12320_71	3.19799724882886e-07	8.43658258190285e-06	46.2290949985263
2106	12384_74	3.45600978900428e-08	1.04634962589277e-06	53.1067671051003
2161	12693_72	3.24541287653065e-07	8.43658258190285e-06	46.1836008061478
2163	12705_51	0.0021520083452835	0.0195115706613409	18.9835097765481
2188	12810_70	1.70292685844138e-05	0.000300756241307885	33.9420100622294
2241	13107_82	0.00109680818419058	0.0113390513180797	21.0668993858692
2248	13152_71	6.18988913689251e-05	0.000937032673245295	29.9527391361007
2254	13180_86	4.48070743221856e-12	2.11025031252802e-10	80.7741538400851
2262	13221_69	3.35194614920256e-19	3.15728956462104e-17	131.493882612197
2265	13241_67	0.00453724290146486	0.0354504851054027	16.6778060956854
2269	13258_31	0.00698955708078963	0.049284491585997	15.3421510706176
2318	13518_85	2.57973204710291e-07	6.94262864385235e-06	46.8931834977845
2320	13523_89	0.0160322919402414	0.0900074703428534	12.7759616287881
2333	13597_35	7.31773453832517e-159	1.24069930001804e-155	1125.53187623405
2345	13650_74	5.15460324290725e-05	0.000794497333449007	30.5184931216377
2348	13693_54	0.000478322840880074	0.00559297662180356	23.6321180420789
2409	14117_54	0.00052458911035601	0.00605050776699417	23.3467190504981
2439	14305_64	2.15372070247078e-12	1.04330484640535e-10	83.0386409187699
2480	14545_36	0.00792039957133286	0.0536439673948199	14.9556885308229
2494	14626_69	0.00324161711919419	0.0277578876361766	17.7171783021897
2511	14720_65	1.42321946236008e-15	9.65209864596345e-14	105.671735499095
2513	14729_90	0.0106387517349678	0.068066698612289	14.0436253026368
2521	14760_53	0.00595758953109756	0.0439169962180986	15.8359573520303
2527	14810_81	0.000333599384898779	0.00415887837042308	24.7459790187354
2530	14839_58	0.000816890316012475	0.0087107692588534	21.9777053202222
2531	14852_48	5.7856902874782e-08	1.72095776656072e-06	51.514009172626
2551	14979_49	0.0120179810819217	0.0738265069243397	13.6668183339732
2617	15373_43	0.00323393362144222	0.0277578876361766	17.7245137199579
2635	15473_44	8.06049139754634e-16	5.94187579346111e-14	107.42912241477
2636	15471_80	0.0009457648531478	0.0099597211883134	21.5248934431877
2655	15573_81	0.00152931508374529	0.0148166086412397	20.0393708798812
2663	15615_75	0.0129473744225835	0.0775684580509875	13.4365655238771
2672	15677_86	0.00206480914170755	0.0190261964998871	19.1113689877709
2679	15748_37	1.13202009568385e-35	1.47638855773605e-33	248.729541692083
2681	15752_61	0.00209286429131827	0.0191804691677796	19.0696521675712
2685	15780_34	8.67216387930757e-06	0.00016337095705034	36.0279281688536
2689	15794_72	0.000609406111220378	0.00698127870462422	22.8834578781258
2737	16121_54	0.000197463594664663	0.00263616873034375	26.3669079460002
2765	16231_67	0.0107567507843521	0.0685629281115723	14.0095293513466
2785	16375_82	0.00110606369509604	0.0113390537725943	21.0409243530622
2795	16456_30	0.001808044419088	0.0169363729032801	19.521841613864
2797	16458_82	0.00285457901017104	0.0246931152375863	18.1102047056347
2804	16517_67	0.00439322422199003	0.0349698405769841	16.7775128761153
2821	16620_53	0.0138753892900003	0.0810865929639949	13.2225884824834
2868	16933_53	0.0167463569866383	0.0924851181936093	12.6412646572436
2884	17016_46	7.41741527585719e-14	4.49142807620378e-12	93.4511080992056
2887	17038_31	0.0163248158490518	0.0907482665582744	12.7200701119948
2896	17097_62	0.00233921112589976	0.0210960651541075	18.7256746343316
2908	17149_29	6.24515176609732e-06	0.000121706460024402	37.0427746228863
2927	17267_57	7.23798978383141e-09	2.40623298642698e-07	57.9392503104855
2936	17325_91	0.00163995027801625	0.0156264711852794	19.8234704052876
2968	17497_83	3.04849494217877e-06	6.38102353433018e-05	39.2595766133535
2990	17625_52	0.0160070640488152	0.0900074703428534	12.780829506464
2997	17670_29	0.000794238011168164	0.00868778082971049	22.064632036661
3012	17825_50	4.84450250159682e-23	5.13356527145428e-21	158.825461468566
3014	17835_82	7.74139757337263e-13	4.10165643655742e-11	86.2014489014579
3019	17870_82	1.85026191240651e-07	5.14272451163486e-06	47.9205347792553
3053	18043_70	0.000158038432801101	0.00216088132200365	27.0553442895883
3061	18075_88	2.53941104624113e-58	1.07637325835905e-55	409.934887223909
3088	18306_33	0.0110919975441659	0.0700061604470079	13.9146624960026
3104	18404_31	0.0015649810020761	0.0150760055436699	19.9681096738391
3111	18476_33	3.83898303509888e-10	1.54973267161635e-08	67.016935148042
3129	18579_35	0.0182237117426485	0.0980880656065846	12.3799346571221
3136	18615_90	1.90982163427567e-06	4.09878939471847e-05	40.7050907184156
3158	18741_63	2.43479076432689e-55	6.88018762539532e-53	388.712403883382
3189	18938_79	0.0057669090649578	0.0430731994996367	15.936509791606
3194	18994_43	0.0137455492776152	0.0809206751884338	13.2516498272397
3195	19011_50	9.98160998904397e-07	2.28696102554105e-05	42.7107495974522
3200	19023_64	0.00113534024397164	0.0114579424641714	20.9601698328804
3209	19066_70	4.61980887689315e-11	2.00839572571137e-09	73.5621416878898
3217	19094_49	0.0112724615451704	0.0707855946365677	13.8647758851146
3223	19146_67	0.0105786610279029	0.0679386105815118	14.0611341856706
3229	19183_90	0.0155840762970864	0.0887762989215889	12.8636105382767
3254	19360_67	3.28413204965319e-07	8.43658258190285e-06	46.146940959711
3265	19450_49	0.00746409511102754	0.0516586448987804	15.1391062420769
3266	19458_30	7.40730321811412e-08	2.12861931044775e-06	50.7502651845207
3269	19475_84	0.00638649381389926	0.0460770344711832	15.6210660733783
3281	19554_90	0.000151067435466408	0.002082359131323	27.1947895319212
3294	19650_65	0.0121442950766645	0.0742642817219804	13.6344991807097
3305	19718_50	0.00771817106488043	0.0529794363112255	15.0356373252204
3310	19735_57	1.80637313740966e-09	6.65793454131104e-08	62.2297600527009
3320	19772_39	4.39436623200376e-17	3.38659649346378e-15	116.42184907477
3328	19856_88	0.0183287099229227	0.0983410184787222	12.3621760375777
3329	19864_79	1.36868655504567e-08	4.37842603896742e-07	55.9699346948409
3346	19956_81	0.0153397307539189	0.0878649997721113	12.9124603503099
3375	20128_60	5.01918383662841e-05	0.000780722132586743	30.6007867673759
3377	20140_39	7.12615545177443e-08	2.08313389194314e-06	50.8698737363282
3380	20154_72	0.000171404750751062	0.00230644018550897	26.8043798873293
3395	20249_50	6.39080973398675e-07	1.52611557887287e-05	44.0890177427163
3429	20446_35	0.00212746724834354	0.0193927690399456	19.0189625788694
3435	20473_75	4.40807312090013e-06	8.79264928540198e-05	38.1196126489941
3451	20552_60	1.97471026772056e-11	8.81068499111318e-10	76.1893614151699
3460	20586_75	3.65621735908811e-07	8.99378459524389e-06	45.8151838895554
3476	20691_89	0.00996019012168133	0.0649507494813622	14.247350117735
3482	20719_30	0.00281585018344717	0.0244830105460212	18.1524295009566
3509	20920_45	0.00381543795163092	0.0314027051390346	17.2133818854032
3512	20928_88	0.00467366868241904	0.0361829267936516	16.5862329807827
3528	21084_81	0.0011343549379437	0.0114579424641714	20.9628536073834
3536	21120_58	0.00453127742417235	0.0354504851054027	16.6818728807517
3546	21244_64	0.000813656676922593	0.0087107692588534	21.9899656227579
3550	21290_80	0.00794153994896353	0.0536439673948199	14.9474490641838
3566	21419_81	2.19852813253691e-05	0.00038036087518598	33.1524217477141
3576	21492_83	0.00125626936169421	0.012455941051546	20.6473073275281
3611	25416_62	4.1614104492539e-09	1.43990672401343e-07	59.6501389407207
3624	25444_50	6.86519265099292e-10	2.58660493352492e-08	65.2202155856651
3647	21833_28	0.000651730695493473	0.00736659516196925	22.6759015293264
3652	21874_61	0.00737316983473595	0.0514443696867215	15.1769922290414
3682	22068_80	6.80032181950172e-15	4.27027248471468e-13	100.83711281561
3700	25638_76	0.000297733961966761	0.00376715478370326	25.0975616948158
3706	22242_70	0.00269552123963422	0.0236796530931401	18.2874257917238
3714	22295_75	1.58300522968063e-05	0.000282519631279386	34.1677322509221
3741	22430_73	0.000508831445500617	0.00590895895512883	23.4409928078392
3749	22526_47	0.0124551474393966	0.0756893117355871	13.5563733915921
3752	22541_78	0.00192838450454756	0.0179643757984048	19.322661390689
3753	22563_78	3.55286277687488e-09	1.25495190748659e-07	60.138842260289
3755	22596_51	0.00899586075454724	0.0602569365609009	14.5621213125848
3775	22710_76	0.00544879551208765	0.0414271954178182	16.1119036984481
3791	22800_60	2.05003682128256e-12	1.02228651257134e-10	83.1911529372809
3801	22863_82	0.00673421032781173	0.0479733013257612	15.4571912381716
3807	22898_87	1.60791735037315e-06	3.54048601131616e-05	41.2369757414692
3808	22899_59	4.84838370405598e-10	1.86824656665403e-08	66.2953563647096
3816	22923_53	7.02856352462784e-18	5.9583562368019e-16	122.087598220708
3831	22999_56	0.00374541413929327	0.0312760828381706	17.2706390473912
3836	23018_68	2.6713368988166e-06	5.66146155465876e-05	39.6678143216238
3840	23057_90	1.55487216728898e-13	8.78745919459794e-12	91.1632407805726
3849	23099_52	0.00367828172356209	0.0310269308864226	17.3265460661484
3854	23124_34	0.00952813074651626	0.0628585662758335	14.3844327933367
3872	23203_56	5.74825431148566e-05	0.000878016912414958	30.181544996007
3881	23271_34	0.00388554180092733	0.0318251988932907	17.1571023800435
3896	23364_76	8.42326583390653e-05	0.00123115406744938	29.0004331254419
3902	23395_74	0.00746481772364014	0.0516586448987804	15.1388070020075
3903	23402_69	0.00560827199519233	0.0420736815575081	16.0227315568139
3916	23449_84	3.10654221467089e-05	0.000516377100128492	32.0837615591647
3928	23503_79	0.000102004794575093	0.00144121650132956	28.4086827871942
3943	23580_77	0.00420940854234399	0.033985343965363	16.9096301699491
3962	23650_52	6.31377154894294e-07	1.52611557887287e-05	44.1265058402193
3963	23685_83	0.00174046127610014	0.0164854657148144	19.6395989001434
3968	23717_72	0.0132819698277639	0.0790146309068275	13.3576979484083
4015	23944_64	0.00256484573528651	0.0228874566500277	18.4410323972864
4024	23991_89	0.0169515708733617	0.0933144970620587	12.6036158423727
4040	24083_62	0.0127403354035093	0.0770460087191079	13.4863941152765
4061	24226_64	0.0119199283011199	0.0737594984476658	13.6921415299768
4065	24274_62	0.00257856427378336	0.0228894037801812	18.4245431769302
4095	24451_47	2.77022880499489e-56	9.3936748354187e-54	395.430948987252
4101	24478_46	0.0070158346848797	0.049284491585997	15.3305517272604
4119	24643_67	2.00840060295337e-12	1.02228651257134e-10	83.2545793357576
4127	24680_34	0.0156035498577726	0.0887762989215889	12.859750376586
4134	24751_43	4.77617518758275e-05	0.000749801628035526	30.7541894255278
4153	24886_35	0.000209709943358119	0.00277778699140684	26.1809132877281
4170	24979_39	0.000431249976161822	0.00511308406463188	23.9523493050771
4172	24985_69	0.00699003838498834	0.049284491585997	15.3419382236646
4180	25009_49	2.15513721420391e-36	3.04497384527698e-34	253.85684790566
4183	25028_90	0.0181757057653721	0.0980880656065846	12.3880881467776
4209	25170_36	0.0176384608960951	0.0964692449139455	12.4808335506724
4216	25225_45	0.00642645381832037	0.0461688731127041	15.601785485318
