VCF_Index	Locus	Pvalue	Qvalue	sq.M.dist
2333	13597_35	2.75907882516533e-119	5.66162974923925e-116	786.979973626135
2345	13650_74	0.00182534772021283	0.0214035058392956	21.3766266210863
2391	13940_31	0.0028938270353359	0.0314186935265041	19.9769232732198
2397	14011_86	2.37077753187001e-07	7.60130546155823e-06	47.9597617391994
2409	14117_54	0.00244966417256452	0.0273190808809913	20.4836929025249
2427	14236_41	3.95869012766541e-08	1.45057716820882e-06	53.2050800036916
2437	14298_40	1.72151163198937e-05	0.000388191414158482	35.3295325860415
2439	14305_64	1.24551124301055e-08	5.3245605638701e-07	56.5868411178046
2445	14344_32	3.86457149529737e-08	1.44183649242731e-06	53.2755020380378
2473	14514_84	2.01600180067e-09	9.40189930676102e-08	61.9029263573747
2482	14554_78	2.13840262961062e-06	5.77368709994867e-05	41.4921936231514
2511	14720_65	7.808682574096e-12	5.93459875631296e-10	78.0606222851805
2527	14810_81	0.0117232999668197	0.0994058327765045	15.6874921746318
2531	14852_48	3.59365291845917e-05	0.000737417578867822	33.146251946962
2603	15274_32	0.000367247919737485	0.00577371612804965	26.2107818650644
2625	15411_91	0.00233250751493083	0.0265905856702115	20.6325980432556
2635	15473_44	1.88223473324205e-10	1.1035273350322e-08	68.8107257191985
2654	15568_62	0.000532288637273766	0.00774649846585651	25.0961943953435
2655	15573_81	1.75249970570614e-05	0.000390883630011847	35.2766682225966
2656	15586_42	0.00345736722261315	0.0361965180653173	19.4349443639829
2679	15748_37	2.1690129151321e-28	3.42370346296236e-26	188.015346912748
2685	15780_34	0.000168712877376248	0.00289974446379461	28.5396592826501
2700	15872_90	0.000105536186001152	0.00189965134802074	29.9401954573962
2824	16650_83	6.37848633239556e-06	0.000159617731147265	38.2672654710892
2837	16752_43	4.20500641722132e-09	1.87579851481264e-07	59.7580617119081
2871	16944_51	0.00178358215343386	0.0212785498770132	21.4467934491515
2875	16963_50	0.00112003713468071	0.0147327961561847	22.8545657421765
2884	17016_46	2.83369690942341e-10	1.57155298868563e-08	67.619934300461
2908	17149_29	0.00795182292663697	0.074429984717659	16.8847220534539
2927	17267_57	1.22778425309612e-06	3.59916183907604e-05	43.1264067726436
2959	17440_74	1.37644247385461e-07	4.48326977198358e-06	49.5546557936287
2968	17497_83	0.00491360591448314	0.0484746121948049	18.3614900701698
3005	17726_58	0.000193280892250612	0.00327778835453104	28.1332686579813
3012	17825_50	7.84585007452883e-17	8.47351808049114e-15	111.375598009119
3014	17835_82	1.52682490217925e-09	7.28615046342282e-08	62.7133653038637
3019	17870_82	3.43931190123591e-05	0.000712875557710716	33.2766249667151
3046	17990_29	0.00206294895885147	0.023781861031254	21.0054699353729
3053	18043_70	0.00184870741857615	0.0215542478574901	21.3380732894005
3061	18075_88	5.0522792340648e-45	2.59181924707524e-42	297.896460524926
3075	18191_39	9.44956547792989e-06	0.000228123627773084	37.1052912915844
3086	18276_79	9.56619569432407e-06	0.000228253878659919	37.0690058062561
3102	18398_56	1.04499027423437e-05	0.000246473568129762	36.807607925376
3111	18476_33	5.01864606001798e-09	2.19111951386317e-07	59.241740706033
3112	18478_77	0.000368594937999271	0.00577371612804965	26.1997983255752
3136	18615_90	0.000333413343045402	0.00534503265569661	26.5006678868834
3158	18741_63	3.50518668613485e-44	1.43852861598974e-41	292.345311186855
3165	18780_74	0.00143374135430103	0.017939251579425	22.1080359107955
3195	19011_50	0.00334347469593176	0.0353650003920205	19.5370467023321
3209	19066_70	2.99832219727513e-05	0.000647637594611428	33.6840284023255
3213	19081_57	5.50828316061236e-06	0.00013954317340218	38.7005947647172
3254	19360_67	7.85890031024157e-05	0.00150714611557156	30.8189075454868
3266	19458_30	5.82115951478827e-05	0.00114855955041784	31.7124403530554
3267	19466_54	0.0102290597622436	0.0902241653513041	16.1087263470934
3310	19735_57	8.4960942948119e-05	0.00159944821036275	30.5866513818928
3320	19772_39	5.80359318429696e-12	4.58037431314514e-10	78.9221354942872
3329	19864_79	0.000393441547135065	0.00611622768728147	26.0040581845284
3375	20128_60	7.40780318625057e-05	0.00143403888096096	30.9949671058571
3377	20140_39	0.000982729489637438	0.0131801366845492	23.249433968239
3380	20154_72	0.00444019528044233	0.0448831562338309	18.6712746250533
3393	20245_54	0.00938356311075346	0.0840832816736511	16.3748571405004
3395	20249_50	0.00258465399111347	0.0285145698374454	20.3206363918438
3435	20473_75	0.00106130903487874	0.0140503621907818	23.0172223803611
3451	20552_60	1.8802290554337e-05	0.00041486344319892	35.0681791168273
3460	20586_75	3.23163283837757e-05	0.000683640266427914	33.4615698671075
3566	21419_81	0.00176401244621861	0.0211681493546233	21.4802336164331
3569	25323_87	1.16839849099216e-07	3.86702210244503e-06	50.0350631870984
3593	21572_83	7.75004505831154e-07	2.33869006759637e-05	44.4801254009968
3611	25416_62	0.000108177162285006	0.00193025684355506	29.8664803701285
3624	25444_50	9.85734949202204e-05	0.00180600724621689	30.1437118549594
3682	22068_80	4.2256051484584e-07	1.33399104071333e-05	46.2628672017336
3694	22145_87	1.51533427041004e-05	0.00034549621365349	35.7074529214133
3711	22276_47	0.0110063313767588	0.0950761407776294	15.8825603094286
3714	22295_75	0.00081131644527622	0.0112487928763973	23.8275224801068
3753	22563_78	1.94230129452392e-06	5.31413634181743e-05	41.7756325639501
3760	22637_61	4.33592900829319e-10	2.34140166447833e-08	66.3814580600933
3789	22791_91	2.5358004228544e-05	0.000553559836989067	34.1812153062937
3791	22800_60	2.83945825121267e-09	1.29479296255298e-07	60.9038805437192
3807	22898_87	0.0040446081319239	0.0415904876610098	18.9563227150883
3808	22899_59	9.20656661307158e-05	0.00170197069279485	30.3473165951885
3813	22918_71	1.07474634521652e-05	0.000250611306861853	36.7245303914207
3814	22921_81	0.000196686668136336	0.003308205270621	28.0810337557519
3816	22923_53	1.78729582011793e-13	1.4670124091528e-11	89.0146810939367
3836	23018_68	0.00466061742620809	0.0464251794105777	18.5231666315453
3840	23057_90	5.24683524858055e-11	3.47306642906041e-09	72.5262523441092
3872	23203_56	0.00086620583519216	0.0118496958254287	23.6301661126866
3874	23214_64	0.00135697382219601	0.0171883350811495	22.2745251389384
3896	23364_76	0.000216423214664598	0.00355280349193404	27.7950014026551
3916	23449_84	0.00127753137469105	0.0163843398804127	22.4569631442587
3962	23650_52	8.41213219870066e-05	0.00159830511775313	30.6162433446329
3965	23705_50	0.00311082784267512	0.0334210404877977	19.7567732728743
4015	23944_64	6.55182179810589e-05	0.00128041317425841	31.3605538450433
4044	24101_83	0.000661248989806766	0.00942279810474641	24.4435820348818
4095	24451_47	4.62000858791394e-44	1.58004293706657e-41	291.553853865293
4102	24485_69	0.0010091224119468	0.0134462285020444	23.1694449676193
4119	24643_67	1.16367432120731e-09	5.96964926779352e-08	63.5051648707504
4123	24664_56	0.00807402018581994	0.074967825435758	16.8378010293488
4127	24680_34	0.00147302759169989	0.0183191067767768	22.0262264208601
4134	24751_43	0.00679282700068721	0.0651349579692063	17.368897393006
4163	24940_51	3.33971681531788e-18	4.28318681564519e-16	120.488415821363
4166	24955_44	0.00424457943155209	0.043288508920951	18.8089410873046
4180	25009_49	1.03056380560339e-28	1.92246993554379e-26	190.153708485731
