PCod Combined data set. batch 8 final filtered genepop. Subsample of aligned loci 2018-03-25 10:29:49
5572	44
5576	30
5577	67
5580	61
5584	88
5586	86
5590	41
5594	35
5600	60
5606	48
5610	91
5614	83
5617	80
5622	47
5623	32
5624	86
5632	49
5633	80
5636	73
5637	52
5650	32
5654	86
5662	61
5668	75
5672	63
5673	62
5679	36
5685	29
5688	87
5692	63
5697	68
5699	38
5707	76
5711	54
5719	64
5722	74
5730	82
5738	82
5739	51
5741	84
5744	43
5746	57
5748	65
5753	82
5754	72
5765	84
5766	67
5770	90
5775	73
5776	51
5781	51
5804	54
5807	74
5813	49
5817	51
5819	80
5824	49
5834	40
5836	87
5844	53
5845	50
5851	35
5853	91
5859	72
5882	73
5891	63
5892	84
5894	88
5897	35
5902	53
5923	85
5924	91
5925	45
5928	49
5930	36
5935	40
5945	29
5946	56
5952	85
5962	41
5966	58
5973	63
5980	80
5984	73
5995	39
6026	36
6028	46
6031	42
6033	46
6040	71
6051	90
6065	50
6069	78
6071	37
6077	57
6080	49
6085	61
6094	62
6099	41
6100	79
6112	32
6126	83
6144	80
6147	55
6156	84
6157	60
6158	79
6182	75
6187	54
6195	31
6203	88
6218	44
6220	71
6225	50
6229	68
6230	59
6244	67
6248	50
6259	58
6260	44
6270	85
6274	66
6275	59
6279	77
6292	49
6298	55
6306	73
6312	47
6314	77
6315	37
6318	62
6319	49
6329	40
6333	65
6342	29
6353	58
6357	67
6360	31
6368	55
6377	58
6384	58
6388	28
6390	56
6393	29
6399	82
6403	41
6408	86
6409	41
6410	35
6417	77
6426	86
6429	61
6431	59
6432	60
6441	39
6443	83
6454	85
6458	63
6462	74
6467	68
6484	84
6487	81
6492	65
6498	47
6500	75
6519	37
6520	58
6522	79
6525	43
6526	63
6533	77
6534	38
6540	52
6550	76
6554	54
6563	43
6565	44
6566	46
6567	50
6576	55
6583	74
6593	48
6597	84
6602	52
6604	91
6606	83
6608	72
6609	40
6617	71
6631	29
6635	36
6637	63
6638	64
6640	89
6652	50
6657	91
6658	72
6660	52
6672	82
6675	56
6677	66
6683	35
6687	77
6690	52
6693	57
6697	67
6701	56
6709	44
6721	62
6724	34
6728	44
6729	33
6735	73
6757	34
6768	35
6769	72
6771	38
6773	74
6797	36
6801	64
6802	82
6803	41
6807	44
6810	52
6816	71
6823	78
6833	88
6835	58
6845	39
6846	44
6860	76
6870	70
6877	67
6878	82
6882	55
6883	72
6886	44
6887	77
6890	83
6894	58
6899	66
6910	54
6913	32
6925	28
6926	32
6938	37
6944	70
6947	83
6953	46
6956	73
6960	38
6962	43
6969	91
6970	91
6971	55
6983	53
6988	71
6989	73
6993	33
6995	84
6996	90
7000	73
7023	32
7027	81
7028	85
7046	82
7048	61
7055	70
7058	31
7074	44
7081	84
7083	74
7086	30
7089	75
7092	59
7096	84
7104	30
7106	81
7109	47
7117	67
7127	63
7128	68
7132	85
7134	46
7138	87
7139	39
7142	63
7144	74
7146	68
7151	56
7161	68
7164	51
7171	55
7173	66
7183	88
7192	67
7193	58
7203	52
7205	55
7206	46
7209	75
7214	60
7216	35
7223	30
7227	78
7230	43
7241	88
7252	85
7271	32
7275	89
7283	54
7286	64
7290	61
7298	41
7299	47
7301	50
7313	69
7314	35
7315	72
7322	91
7326	65
7327	56
7328	39
7332	80
7333	75
7335	80
7341	67
7345	38
7366	57
7367	63
7370	61
7384	89
7390	38
7391	73
7395	41
7399	44
7412	67
7421	79
7431	79
7433	57
7434	88
7450	31
7453	72
7457	53
7458	83
7465	45
7466	63
7479	31
7485	46
7489	76
7490	84
7494	79
7498	47
7501	37
7505	78
7509	89
7514	90
7522	77
7526	63
7537	53
7545	46
7559	86
7565	46
7570	65
7571	64
7573	38
7574	52
7583	76
7598	90
7603	45
7604	75
7605	40
7610	68
7620	90
7627	35
7637	38
7643	51
7647	91
7666	86
7674	67
7682	90
7688	59
7690	38
7697	35
7698	46
7703	80
7711	81
7713	58
7715	71
7726	74
7730	83
7731	67
7735	38
7736	85
7747	33
7749	60
7754	29
7755	36
7759	46
7763	30
7768	77
7769	76
7775	39
7781	62
7789	91
7791	84
7803	76
7806	50
7807	85
7818	81
7823	79
7828	41
7833	68
7847	79
7855	74
7865	79
7869	59
7870	41
7875	29
7879	28
7890	57
7902	58
7907	37
7910	64
7913	83
7915	45
7922	46
7929	68
7940	62
7942	83
7952	34
7953	37
7957	84
7962	76
7974	36
7975	63
7976	72
7988	46
7992	49
8002	45
8016	76
8018	72
8019	80
8023	56
8026	68
8027	74
8033	75
8037	85
8045	72
8046	84
8048	91
8055	51
8056	84
8057	54
8058	91
8062	73
8064	38
8067	91
8079	83
8086	77
8095	30
8098	88
8100	53
8103	28
8124	33
8126	72
8130	65
8135	77
8148	45
8149	91
8150	34
8152	79
8160	81
8168	76
8183	30
8190	38
8191	90
8192	64
8194	39
8196	88
8198	52
8199	45
8204	48
8205	41
8206	87
8208	57
8209	47
8212	81
8217	47
8218	85
8231	41
8241	29
8242	28
8246	32
8252	76
8260	59
8267	80
8277	67
8278	38
8288	52
8289	59
8295	66
8301	54
8305	42
8312	70
8315	86
8316	73
8320	51
8322	68
8327	33
8330	45
8334	64
8336	60
8346	36
8375	54
8388	35
8389	50
8409	89
8414	44
8426	53
8427	62
8445	76
8448	69
8450	50
8461	74
8465	79
8471	70
8484	54
8486	35
8493	55
8499	62
8507	76
8514	76
8517	55
8525	86
8526	30
8527	71
8530	69
8534	89
8536	56
8540	39
8547	63
8554	34
8568	90
8569	91
8572	68
8581	73
8586	81
8590	88
8596	44
8597	82
8601	60
8603	50
8606	64
8641	48
8642	37
8649	72
8670	88
8671	85
8690	59
8693	71
8703	63
8704	87
8724	60
8726	71
8727	40
8743	91
8746	52
8747	48
8758	62
8759	82
8769	56
8778	32
8788	37
8789	47
8794	32
8798	54
8803	51
8804	51
8805	68
8808	78
8810	84
8813	47
8815	34
8816	61
8820	64
8827	43
8831	82
8840	32
8842	54
8847	86
8849	29
8867	55
8872	88
8873	62
8885	28
8890	67
8898	61
8902	63
8907	61
8915	80
8920	54
8936	51
8943	51
8948	43
8955	34
8979	79
8997	45
9000	35
9002	55
9008	77
9043	45
9050	81
9054	79
9061	67
9077	74
9079	79
9082	73
9085	44
9091	57
9097	89
9100	33
9102	44
9119	36
9131	33
9134	83
9135	64
9144	58
9156	59
9158	70
9159	60
9162	45
9164	37
9165	62
9166	67
9168	58
9174	67
9184	39
9187	88
9190	50
9191	47
9192	71
9203	79
9205	87
9210	32
9211	65
9213	55
9215	76
9216	37
9218	71
9228	60
9229	89
9247	56
9251	31
9252	84
9274	74
9275	59
9277	43
9280	40
9284	49
9289	35
9299	71
9305	65
9308	32
9316	91
9323	85
9326	91
9331	63
9347	41
9350	48
9354	91
9355	49
9359	63
9363	69
9369	73
9378	90
9380	77
9387	59
9393	70
9408	53
9415	41
9418	42
9419	52
9421	74
9434	65
9443	75
9449	47
9452	90
9456	30
9458	73
9461	76
9489	77
9492	67
9497	86
9502	68
9506	84
9530	91
9538	81
9545	72
9549	64
9563	42
9565	79
9576	74
9579	65
9582	82
9585	44
9590	52
9593	54
9596	54
9604	56
9606	48
9610	77
9611	29
9632	90
9640	91
9645	49
9655	40
9658	59
9663	43
9664	35
9667	77
9668	44
9673	88
9675	34
9679	61
9681	71
9682	66
9684	29
9691	42
9704	88
9705	48
9714	35
9717	52
9724	53
9726	80
9729	87
9731	66
9738	31
9740	72
9741	43
9755	40
9766	85
9770	54
9776	86
9789	48
9800	83
9801	74
9812	34
9813	61
9819	59
9825	56
9833	50
9840	88
9845	73
9850	31
9852	84
9853	60
9855	72
9864	31
9865	64
9870	83
9872	90
9878	88
9886	41
9888	88
9894	30
9896	83
9898	88
9922	60
9926	89
9940	91
9941	48
9943	40
9964	72
9965	52
9966	58
9967	43
9970	37
9979	31
9980	67
9983	74
9986	54
9987	66
9992	81
9996	74
10006	90
10012	73
10015	56
10017	66
10022	55
10024	74
10029	40
10038	75
10039	64
10045	74
10061	54
10063	79
10068	77
10076	78
10079	72
10086	28
10092	34
10113	31
10134	89
10136	53
10138	59
10139	43
10150	87
10151	59
10153	73
10160	86
10166	68
10172	28
10177	88
10178	31
10181	80
10188	90
10191	79
10198	64
10199	57
10207	37
10210	76
10215	79
10217	40
10218	37
10222	52
10226	68
10227	89
10232	91
10236	59
10240	37
10245	49
10260	31
10263	54
10276	87
10284	58
10285	38
10291	62
10292	74
10295	35
10299	34
10304	47
10306	65
10307	46
10316	84
10319	63
10334	74
10342	77
10350	57
10366	78
10374	32
10380	37
10386	29
10392	45
10396	90
10399	28
10401	33
10410	83
10413	70
10414	65
10421	35
10425	60
10429	47
10431	68
10435	59
10440	61
10441	90
10445	61
10456	83
10460	54
10462	76
10471	58
10475	38
10476	80
10477	34
10488	53
10495	86
10497	84
10498	65
10501	61
10514	46
10524	90
10529	88
10530	40
10539	41
10552	28
10560	91
10567	75
10568	51
10576	55
10577	87
10580	80
10585	49
10595	82
10598	84
10620	63
10648	58
10660	61
10662	51
10665	88
10675	51
10676	50
10685	49
10687	52
10691	48
10698	76
10706	34
10711	34
10713	85
10715	59
10718	38
10726	61
10730	82
10732	81
10738	48
10742	42
10745	28
10752	41
10756	58
10758	50
10760	61
10761	72
10785	73
10799	86
10806	85
10813	33
10820	36
10821	79
10823	67
10828	61
10836	31
10838	52
10839	47
10840	73
10844	53
10848	90
10849	58
10857	29
10860	82
10872	59
10878	47
10882	47
10885	38
10886	65
10894	40
10906	43
10910	63
10913	90
10921	83
10928	90
10933	54
10951	60
10953	71
10954	68
10960	37
10965	50
10966	41
10978	91
10979	50
10991	53
10995	83
10999	76
11001	39
11003	88
11008	50
11013	49
11018	85
11019	91
11027	40
11048	78
11049	72
11052	86
11054	64
11056	31
11059	30
11065	32
11069	35
11072	67
11081	39
11090	68
11092	61
11113	61
11115	30
11116	61
11119	40
11126	82
11129	29
11132	52
11133	72
11140	28
11144	90
11146	32
11149	89
11154	54
11162	74
11165	84
11166	91
11170	81
11175	62
11176	35
11182	84
11190	87
11191	39
11209	31
11210	68
11211	43
11214	87
11216	65
11222	69
11225	70
11234	72
11244	90
11254	36
11257	46
11260	80
11262	33
11268	77
11273	53
11282	79
11290	34
11299	57
11300	91
11304	43
11307	51
11313	30
11319	78
11325	30
11336	73
11337	55
11343	35
11348	87
11354	81
11367	63
11370	42
11378	33
11386	74
11400	66
11406	43
11408	51
11413	89
11415	86
11417	42
11420	31
11422	44
11433	67
11437	45
11443	87
11447	61
11454	55
11459	76
11462	47
11469	80
11476	35
11479	91
11482	73
11483	64
11486	81
11488	87
11500	48
11504	80
11505	66
11506	49
11509	69
11520	73
11521	42
11535	80
11537	51
11546	83
11552	30
11563	31
11564	71
11565	35
11566	83
11569	29
11574	85
11576	49
11579	41
11580	35
11591	52
11594	39
11609	60
11611	65
11618	63
11627	84
11638	59
11646	45
11651	40
11663	57
11670	58
11675	33
11686	51
11687	81
11691	39
11711	41
11717	32
11722	40
11725	90
11736	75
11738	50
11741	72
11749	63
11759	75
11760	65
11761	60
11762	88
11768	91
11770	43
11774	88
11783	70
11789	53
11805	65
11818	32
11841	31
11843	82
11846	91
11848	76
11849	85
11850	44
11851	80
11859	68
11860	60
11871	53
11872	79
11878	34
11880	35
11886	36
11889	51
11895	82
11896	37
11899	67
11902	65
11905	56
11910	28
11912	28
11926	56
11943	89
11947	74
11951	82
11954	46
11964	48
11978	64
11983	91
11988	77
11990	79
11992	77
11994	87
11997	72
12001	66
12017	58
12025	90
12028	63
12036	84
12049	68
12054	79
12055	74
12064	81
12065	68
12068	61
12069	41
12070	68
12082	77
12083	81
12087	52
12099	67
12107	65
12108	31
12116	58
12120	74
12122	81
12123	56
12145	62
12155	76
12158	56
12161	60
12182	89
12184	55
12190	36
12194	43
12199	41
12201	32
12205	45
12206	91
12213	89
12218	65
12220	36
12233	73
12242	79
12254	48
12255	90
12277	88
12288	34
12291	68
12294	64
12295	31
12299	67
12303	54
12309	67
12320	71
12322	66
12331	56
12332	73
12334	57
12337	38
12352	91
12380	29
12384	74
12394	86
12401	87
12403	62
12406	37
12425	89
12430	90
12431	39
12432	77
12434	70
12449	48
12458	54
12474	88
12477	38
12479	28
12483	49
12493	44
12506	43
12508	85
12515	43
12516	86
12520	45
12521	38
12534	32
12537	53
12541	80
12544	88
12554	58
12555	28
12559	41
12564	38
12566	31
12567	36
12568	39
12570	82
12578	41
12579	31
12584	34
12600	87
12605	42
12606	41
12615	48
12622	87
12623	34
12636	76
12639	84
12641	38
12648	32
12649	56
12652	91
12657	28
12664	51
12668	43
12670	30
12686	65
12693	72
12701	83
12705	51
12707	83
12709	90
12711	44
12713	66
12720	88
12721	69
12723	33
12725	37
12726	51
12729	32
12734	67
12736	28
12738	69
12746	41
12747	73
12756	36
12758	55
12762	73
12768	72
12770	32
12771	72
12775	72
12779	65
12793	90
12803	88
12810	70
12813	45
12823	53
12824	28
12851	42
12852	70
12866	75
12869	41
12877	38
12881	70
12884	55
12886	32
12889	52
12892	46
12895	73
12897	87
12903	53
12916	31
12917	29
12921	90
12922	44
12925	39
12937	82
12942	41
12945	91
12946	56
12948	68
12952	88
12956	89
12962	37
12963	73
12971	34
12972	32
12979	84
12982	79
12987	81
12990	74
12994	64
13010	57
13020	73
13036	55
13038	30
13041	44
13052	38
13054	63
13063	50
13066	50
13081	88
13082	32
13083	60
13090	73
13100	82
13104	71
13107	82
13124	84
13125	81
13129	52
13135	70
13142	87
13148	40
13152	71
13162	59
13163	58
13167	78
13168	62
13176	59
13180	86
13188	43
13192	68
13196	77
13198	51
13207	59
13209	81
13211	69
13218	69
13221	69
13237	67
13241	67
13242	89
13249	62
13253	61
13258	31
13275	82
13276	34
13279	60
13285	81
13286	89
13291	34
13295	86
13297	68
13301	74
13304	33
13308	59
13314	81
13316	78
13318	44
13321	56
13322	45
13323	43
13333	44
13338	36
13341	74
13345	66
13352	44
13355	69
13369	71
13379	44
13384	90
13399	58
13406	30
13408	83
13411	68
13418	35
13422	71
13430	78
13432	41
13443	58
13458	69
13461	41
13462	85
13463	65
13468	91
13476	58
13478	49
13485	49
13486	88
13501	62
13505	86
13506	73
13514	85
13518	85
13521	64
13523	89
13525	71
13531	89
13533	40
13537	59
13544	64
13547	68
13552	90
13556	86
13563	82
13574	70
13575	91
13583	72
13597	35
13598	52
13600	77
13607	76
13608	90
13610	78
13620	39
13626	68
13627	64
13631	43
13641	85
13650	74
13652	73
13656	80
13670	40
13693	54
13701	66
13702	34
13712	51
13721	86
13723	45
13724	29
13725	73
13732	91
13738	67
13756	42
13762	65
13766	57
13769	69
13773	54
13774	83
13791	31
13796	49
13802	39
13813	83
13818	68
13841	46
13845	74
13846	57
13850	62
13856	84
13857	71
13860	72
13880	45
13881	39
13892	91
13895	71
13902	84
13908	70
13909	46
13911	47
13917	31
13923	66
13925	36
13934	55
13935	70
13937	90
13940	31
13960	78
13979	39
13980	49
13982	91
13991	45
14006	56
14011	86
14020	91
14032	75
14042	37
14044	68
14045	50
14049	89
14059	79
14064	83
14070	62
14075	33
14115	41
14117	54
14122	74
14127	67
14130	59
14131	31
14140	72
14143	82
14153	34
14166	88
14171	64
14174	85
14176	85
14190	90
14199	75
14208	40
14213	91
14221	64
14234	91
14236	41
14247	40
14249	66
14260	77
14266	84
14268	77
14269	46
14287	37
14293	50
14296	83
14298	40
14300	53
14305	64
14311	42
14327	79
14329	39
14341	74
14342	70
14344	32
14360	52
14364	62
14365	64
14371	58
14379	31
14380	30
14405	52
14421	43
14426	91
14432	65
14448	46
14459	42
14461	84
14466	68
14472	47
14473	45
14474	74
14475	83
14478	34
14479	74
14491	43
14492	91
14495	31
14502	89
14505	89
14506	91
14510	61
14514	84
14517	80
14522	35
14526	63
14532	90
14536	67
14537	80
14545	36
14546	28
14547	38
14550	52
14554	78
14555	85
14559	64
14572	43
14591	50
14592	73
14593	87
14594	89
14596	74
14618	36
14620	83
14626	69
14634	46
14635	44
14640	29
14641	46
14655	30
14657	75
14659	65
14661	84
14666	85
14667	66
14696	62
14698	30
14702	38
14710	28
14714	66
14719	79
14720	65
14727	89
14729	90
14730	45
14740	63
14741	32
14754	90
14755	80
14758	68
14760	53
14762	75
14764	88
14765	60
14783	44
14803	47
14804	85
14810	81
14814	79
14824	50
14839	58
14852	48
14853	85
14864	28
14869	53
14889	29
14890	76
14897	89
14902	34
14906	76
14909	82
14912	39
14913	38
14920	70
14922	32
14924	50
14930	55
14932	80
14934	49
14955	51
14968	89
14972	58
14979	49
14990	48
14992	38
14997	44
14999	55
15002	31
15003	57
15007	78
15009	31
15010	46
15017	87
15024	34
15034	32
15037	83
15039	89
15052	35
15053	41
15060	81
15061	55
15066	57
15069	87
15086	48
15098	61
15104	35
15109	64
15112	61
15113	83
15114	37
15122	43
15139	91
15140	31
15145	88
15150	60
15165	86
15168	53
15171	58
15185	71
15207	32
15212	74
15217	73
15218	79
15229	36
15232	51
15234	82
15235	32
15239	34
15240	61
15242	86
15248	56
15251	70
15256	82
15267	42
15269	57
15274	32
15279	65
15290	39
15293	30
15298	89
15300	43
15306	56
15308	30
15311	57
15313	33
15316	88
15323	43
15326	58
15327	55
15332	59
15351	37
15354	74
15373	43
15378	55
15382	70
15386	88
15393	58
15398	91
15401	53
15407	91
15411	91
15419	83
15427	49
15432	87
15442	84
15443	44
15456	87
15459	37
15462	87
15471	80
15473	44
15474	35
15488	89
15494	79
15507	44
15508	84
15526	64
15527	90
15528	50
15531	33
15536	64
15543	86
15546	37
15548	81
15557	61
15560	71
15567	66
15568	62
15571	35
15573	81
15586	42
15588	48
15595	70
15598	71
15604	37
15607	50
15610	45
15614	52
15615	75
15623	50
15639	33
15645	79
15646	86
15650	56
15652	51
15667	33
15675	76
15677	86
15680	63
15701	54
15708	90
15713	59
15714	53
15735	82
15748	37
15749	79
15752	61
15754	79
15756	58
15763	64
15774	35
15780	34
15788	61
15791	77
15794	72
15796	43
15805	56
15806	31
15808	61
15828	89
15829	79
15841	58
15850	54
15855	47
15869	36
15872	90
15881	80
15887	79
15903	63
15907	79
15910	40
15925	56
15927	30
15934	88
15948	38
15954	33
15955	33
15958	34
15965	32
15968	73
15973	69
15991	57
15997	57
16005	80
16009	43
16011	36
16032	59
16033	33
16035	61
16036	81
16037	34
16039	61
16040	66
16046	31
16053	75
16057	61
16059	64
16062	57
16063	43
16087	80
16089	36
16098	78
16121	54
16127	82
16134	61
16135	40
16141	39
16145	81
16151	58
16153	61
16157	81
16164	55
16165	77
16166	78
16168	70
16173	80
16175	83
16178	30
16179	64
16180	71
16186	29
16187	71
16190	60
16205	69
16208	87
16209	59
16211	89
16215	64
16218	87
16227	83
16231	67
16233	80
16238	45
16245	77
16257	32
16261	65
16264	67
16270	89
16277	69
16280	87
16291	49
16292	89
16313	91
16325	45
16332	67
16343	35
16352	36
16354	39
16360	34
