Locus	Fst
8493	0.0426
404	-0.0001
7690	0.0195
2033	-0.0064
8499	0.2224
7698	-0.0076
3834	-0.0066
23475	0.1162
3832	-0.0057
3833	0.0025
18938	-0.0058
22476	0.0026
4031	-0.0058
4032	-0.0043
13724	-0.0041
1229	0.0491
10882	0.0021
4036	0.0629
11576	-0.0019
11574	0.0217
23279	0.0563
16375	0.1159
12218	-0.0035
11378	0.0017
15788	0.0333
10960	0.0412
19384	0.0406
20867	0.0918
379	-0.0013
19146	0.1169
15003	0.0135
373	0.0014
377	-0.0038
376	-0.0056
14909	0.0261
13608	0.1494
16667	0.0193
19360	0.0044
14864	0.0084
392	0.0121
391	-0.0029
12711	0.0956
6147	-0.0037
6144	-0.0071
22011	0.0439
2309	0.0061
5668	-0.0079
4729	-0.0063
21470	0.0194
10978	0.0301
4727	-0.0063
13610	0.0108
4720	-0.0070
23082	0.0121
5845	0.0373
19304	-0.0030
11282	0.0207
17625	0.0111
17624	0.0437
17629	0.0183
21118	0.1918
16482	-0.0006
2880	0.0771
16480	-0.0024
4620	0.0580
244	0.0096
13533	0.0187
246	0.0065
240	0.0049
13537	0.0866
19964	-0.0052
23457	-0.0051
23685	0.0714
2279	0.0574
11759	0.3560
24196	0.0043
11591	0.2318
25059	0.0782
20885	-0.0069
20732	0.0857
20735	0.0005
9538	0.0686
2455	0.0285
23427	0.0717
9247	-0.0065
9530	0.0368
17282	0.0117
7855	-0.0061
174	0.0541
24976	-0.0055
17533	0.0066
23146	0.0681
4539	0.0637
23159	0.0594
4824	-0.0013
21106	0.0790
3694	0.0075
14166	-0.0067
6368	0.0407
11627	0.0031
7988	0.0604
6360	0.0839
23014	0.0010
10150	0.0406
10151	0.0407
9331	-0.0058
20085	0.0202
20083	-0.0064
20082	0.0025
20081	0.0380
24833	0.0273
22800	0.0426
3524	-0.0056
21559	0.0388
20649	0.0113
3523	-0.0055
10396	0.0059
22806	-0.0001
10399	-0.0054
3228	0.0939
13544	0.0330
13198	0.0142
16933	0.0639
16931	-0.0032
14897	0.0721
13192	0.0054
7214	0.0220
13196	-0.0070
7216	0.0006
14890	0.0187
10715	0.0013
10711	-0.0060
12220	0.0444
10713	-0.0070
2694	0.0195
12668	0.0665
15708	-0.0022
18594	0.0033
1602	0.2106
14655	-0.0051
14657	0.0236
23883	0.0045
14659	0.0423
16245	-0.0044
6816	0.0105
25444	0.2053
9755	0.0225
23334	0.0168
10576	-0.0068
10577	-0.0004
20465	0.0303
25446	-0.0062
17909	-0.0012
18934	0.0308
13066	0.0194
7327	0.0962
1968	0.0106
7322	-0.0007
1617	0.0209
3238	0.0094
5196	-0.0051
7328	0.2297
1961	0.0942
1962	-0.0052
1963	-0.0080
8849	0.0135
21060	0.0748
23765	0.0214
8847	0.1076
15675	0.2184
12956	0.0610
15677	0.0707
12952	0.1410
18715	0.0186
11848	0.0679
20265	0.0446
3351	0.0574
17835	0.0117
7666	0.0201
20061	0.0023
20068	0.0747
18535	-0.0075
15373	0.0216
18628	0.0541
18629	0.0185
18821	0.0000
6960	-0.0051
6962	-0.0059
15903	0.1147
15456	0.0240
6969	0.0062
15459	-0.0059
4536	-0.0059
8152	0.0049
768	-0.0078
8150	-0.0064
769	0.0206
17726	0.0001
23721	-0.0062
11119	-0.0059
1547	0.0144
694	-0.0028
695	0.0917
23727	0.0082
11113	-0.0012
14472	-0.0051
14474	0.0218
11116	0.0473
541	0.0195
545	-0.0020
7193	0.0181
21377	0.0439
13841	-0.0035
15313	0.0071
13845	0.0062
20895	-0.0090
13846	-0.0031
23608	0.0303
12578	-0.0042
23432	0.0190
17318	-0.0031
8026	-0.0052
8027	0.0219
8536	0.0405
12823	-0.0023
14505	0.0172
10215	-0.0058
11027	0.0320
11761	0.1064
14502	0.0358
6565	0.0752
5610	0.1507
5617	0.0056
6563	0.0196
15053	0.0401
415	-0.0050
410	0.0246
14268	-0.0034
419	-0.0046
7688	0.1018
3827	0.0013
3825	0.0225
3822	-0.0067
23467	0.0592
3828	-0.0079
8445	-0.0064
20215	0.0064
15239	0.0865
8183	-0.0051
11566	-0.0062
24586	-0.0026
23845	0.0076
20742	0.0928
4285	-0.0066
24779	0.2337
23753	0.0731
19564	0.0195
24910	-0.0010
367	0.1232
364	0.1905
22242	0.0749
19174	0.0363
19351	0.0079
24751	0.0025
19608	0.0003
16654	0.0257
16121	0.1022
16650	0.0618
381	-0.0059
388	0.0479
12726	0.0416
12725	-0.0069
12723	-0.0046
12721	-0.0065
12720	0.0244
4759	0.0122
19286	0.0186
4754	0.0241
6771	0.3654
6773	0.0510
9965	0.0343
9966	-0.0052
9967	0.0157
24600	-0.0093
11290	-0.0066
22330	-0.0067
23840	0.0426
16955	0.0486
25135	0.0364
17631	0.0005
25130	0.0123
17635	0.0843
19821	0.0036
3750	-0.0085
3753	-0.0026
21289	-0.0073
3756	-0.0038
13523	0.0260
13521	0.0101
4637	0.1118
2196	0.1029
16231	0.0620
253	-0.0066
256	0.0386
23650	0.1603
2204	0.0053
11749	-0.0006
25649	-0.0066
15471	0.0526
19735	0.3384
19598	0.1119
11580	0.0139
6687	0.0359
20890	0.0211
2429	0.0174
19088	0.1051
20726	0.0987
18222	0.1492
6270	-0.0071
9502	0.0566
9506	0.0019
2425	0.0426
25554	0.0482
16833	0.0171
169	0.0186
16343	0.0365
164	0.1160
13291	-0.0029
7847	0.1353
167	0.0403
160	-0.0010
13295	-0.0067
16839	-0.0054
13297	-0.0008
12107	-0.0071
6357	0.1618
19094	0.0166
6353	0.0395
13458	-0.0077
3683	0.0628
4832	0.0095
4522	0.0059
4837	-0.0079
4836	-0.0069
6195	-0.0068
24371	0.1088
11638	-0.0046
9434	-0.0039
23429	-0.0009
2735	0.0260
16812	0.0439
9610	0.0071
2733	0.0907
11488	-0.0048
17070	0.0431
22131	0.0696
10160	0.0337
21204	0.0857
9187	0.0037
9184	-0.0060
13180	0.3512
22295	0.2271
10366	0.0396
13188	0.0685
23426	0.0676
5052	-0.0050
25638	0.0330
25641	0.0004
14889	0.0086
1817	-0.0035
16904	0.0480
7203	0.0187
7206	0.0626
7205	0.1624
10761	0.0101
10760	0.0436
6220	0.1569
6225	0.0007
6229	0.0689
1157	-0.0056
14640	0.1201
20381	-0.0029
1098	-0.0011
15841	0.0773
11611	0.0287
23891	0.0158
14869	0.0183
9766	-0.0017
12120	-0.0073
10501	0.0690
20473	0.0094
24370	-0.0046
7335	0.0387
7333	0.0023
1978	0.1124
1975	-0.0029
3223	0.0600
1970	0.0910
13275	0.0601
18434	-0.0006
23792	0.0128
803	0.0191
18438	0.0589
20374	0.0096
805	0.0138
13279	-0.0051
12921	0.0646
18099	0.0680
15607	0.0096
18760	-0.0037
2844	0.0145
18762	0.0253
18586	-0.0045
18094	-0.0058
10210	0.0462
24400	0.0073
3328	0.0197
14517	0.0030
14266	0.0423
14260	0.1475
10218	-0.0034
20525	-0.0069
7058	0.0375
1770	0.0169
1773	-0.0068
9896	-0.0067
20078	0.0510
18015	0.0247
15112	0.0124
8149	0.0671
1159	-0.0211
20239	0.1461
15934	0.0091
6995	0.0439
16563	0.0188
6993	0.0989
24543	0.0162
18366	0.0118
15114	0.0179
5516	0.0438
2998	0.0100
23544	0.0188
1555	0.0423
3039	0.0401
17990	-0.0013
2990	0.0371
54	0.0407
14466	0.0006
2995	0.0341
53	0.0252
2997	0.0819
8703	0.0176
534	-0.0053
15595	0.0029
8704	-0.0063
15598	0.0230
17040	-0.0051
13856	0.0042
13857	0.0154
8033	0.0028
24267	0.0585
10029	0.0437
3031	-0.0013
5600	0.0393
24082	0.0185
12851	0.0214
9992	-0.0076
8527	0.0140
8526	0.0207
8525	0.1517
9996	-0.0082
6519	-0.0068
14510	0.0011
10022	-0.0052
15024	0.0031
15168	-0.0042
1393	0.0338
1392	0.0455
23643	0.0724
21686	0.0505
22657	0.2981
3814	0.0523
22653	-0.0051
17497	0.1923
23493	-0.0052
19554	0.1208
23252	-0.0064
8450	0.0005
23705	-0.0041
22386	0.0292
21613	0.0070
22978	-0.0012
17141	0.0050
6426	0.0885
15332	-0.0032
18858	0.0914
13980	0.0024
6429	-0.0069
13982	0.0183
11354	-0.0066
24384	0.0091
19020	0.0172
19685	0.0012
7545	0.0477
16134	0.0298
19340	-0.0068
13850	0.0538
19342	0.0024
12738	0.1808
19023	0.1022
10227	-0.0003
6768	0.0024
13670	0.0003
4740	0.0902
4747	0.0189
23817	-0.0071
4744	-0.0023
19761	0.0662
9970	0.0631
19768	0.0101
16009	0.0174
24117	0.0195
9979	0.0234
25630	0.0033
14405	0.0083
25416	0.0854
25143	0.0347
17606	-0.0063
17357	0.0433
17351	-0.0057
17600	0.0036
12025	0.0025
12768	0.1167
228	0.0635
227	-0.0070
22597	0.0308
19900	0.0861
13063	0.0548
12028	0.0476
16227	0.0196
221	0.0412
23094	-0.0008
23927	-0.0070
23920	-0.0013
23922	0.0200
23929	0.1075
21789	0.0022
6693	0.0014
19587	0.0249
6697	0.0097
9855	0.0699
21624	-0.0073
21625	-0.0031
20719	-0.0075
20715	-0.0040
20714	0.0121
16354	0.0068
16352	-0.0066
19830	0.0004
8135	-0.0071
15462	-0.0001
7833	-0.0060
23991	0.1086
21419	-0.0077
25091	-0.0062
6342	-0.0053
12116	0.0334
8130	-0.0021
13461	-0.0070
14269	0.0437
4514	0.0846
6187	0.0001
6182	0.0049
9421	0.0156
2506	0.0288
12584	0.2685
11646	0.1321
5288	0.0046
9350	0.0292
9355	0.0187
9354	0.0501
5281	0.0649
15713	0.0052
9359	0.1451
10821	0.0179
5287	-0.0048
9191	0.0011
9190	0.0120
21244	0.3198
9192	-0.0061
7940	0.1321
7942	0.0861
10374	0.0077
22824	0.0437
5042	-0.0019
20664	0.0439
3780	-0.0036
14006	0.0292
8997	-0.0065
6956	0.1663
20500	-0.0013
6248	-0.0025
10567	0.1021
12206	0.0081
6230	-0.0075
4998	0.0044
14852	0.0163
20444	0.0042
18889	-0.0064
20609	0.0341
15639	0.0017
18887	-0.0015
15052	-0.0008
20449	0.0138
20689	0.0970
9776	-0.0070
9770	0.0524
10514	-0.0068
21863	0.3265
3258	0.0187
7301	0.0386
9284	0.0251
24178	0.0204
24167	0.1023
13081	0.0070
13083	0.0300
13082	0.0631
13241	0.0716
11912	0.0211
17252	0.0156
13249	0.0677
813	0.0236
815	0.0101
12937	-0.0067
2851	-0.0053
2850	0.0194
18770	0.0447
1490	-0.0070
10207	-0.0020
3331	0.0274
7046	-0.0025
5465	0.0194
5464	0.0044
5469	0.0682
1499	-0.0069
3339	0.0852
3338	-0.0085
21539	-0.0053
5264	-0.0063
10191	0.0035
425	-0.0067
10199	0.0012
18398	0.0002
15855	-0.0001
15850	0.0191
1258	0.0187
4575	-0.0030
19199	-0.0034
6989	0.0967
6988	0.0679
8603	0.0034
1122	-0.0065
8601	0.0164
6983	0.0898
11133	-0.0051
11132	0.0113
15109	0.0994
15104	0.0144
14329	-0.0009
24993	-0.0057
14459	0.0178
20859	0.0390
17985	0.0099
3023	0.0496
14698	0.1192
2985	0.0097
24372	-0.0023
525	-0.0030
522	0.0024
23494	0.0007
15588	0.0610
18089	0.0152
9299	0.0005
8514	0.0033
8045	-0.0062
8046	0.0184
8048	-0.0022
4192	0.0215
4191	-0.0068
18923	0.0758
5679	-0.0070
21317	0.0244
8289	0.1031
11003	0.0276
14522	0.0770
15039	-0.0066
14526	0.0560
6500	0.0032
24288	-0.0063
23060	-0.0041
18925	-0.0051
15217	-0.0058
24284	-0.0052
24287	-0.0058
22621	-0.0075
14122	0.0058
18702	-0.0064
21829	0.0031
23487	0.0992
23482	0.0513
17121	0.1307
8461	-0.0002
23248	-0.0078
22737	0.0268
23717	0.1330
8192	0.0404
15327	0.0239
8190	-0.0071
8196	0.0808
6431	0.0819
12449	0.0416
7559	0.0097
23395	0.0564
20056	0.0033
25516	0.0065
4777	0.0318
21313	-0.0059
17087	-0.0043
13641	0.0614
22284	-0.0064
22530	0.0125
4174	0.0186
17944	0.0521
4176	-0.0068
4171	-0.0034
4172	0.0001
3062	-0.0051
14839	0.1234
9940	-0.0002
9941	0.0434
15235	-0.0034
16037	-0.0051
16036	0.0020
5813	-0.0059
16033	0.0279
16032	0.3267
18662	0.0130
19937	0.0569
17619	-0.0078
16215	0.0458
16742	-0.0029
16211	0.2254
10342	0.0008
16748	0.0320
17342	-0.0075
12055	-0.0072
12054	-0.0053
14492	0.0009
9274	0.0030
236	0.0751
13505	0.0439
9275	0.0277
12693	0.0035
2227	0.0256
2225	0.1279
5924	-0.0028
5925	-0.0036
10836	-0.0019
5928	0.0109
10838	-0.0016
21874	0.0579
21653	-0.0076
20163	-0.0081
142	-0.0065
2468	0.0165
19241	-0.0078
148	-0.0080
21097	0.0134
7823	-0.0067
4508	0.0005
23412	-0.0063
16695	-0.0082
22923	0.0886
2082	-0.0051
19310	-0.0002
16698	0.0002
5450	0.1343
2539	0.0057
5451	0.0165
11651	0.0203
17760	0.0041
20670	0.0046
20672	0.0203
9369	0.0177
2718	0.1916
9363	0.0132
7957	0.0268
10698	0.1775
5079	0.0418
7953	0.0140
7952	-0.0055
7227	-0.0075
9165	-0.0075
9166	0.0178
5071	0.0400
5077	0.0170
9162	-0.0001
17406	0.0086
3799	0.0207
3798	0.0571
3794	-0.0061
3797	0.0423
3791	0.1143
16966	-0.0066
2154	0.0547
19616	0.0060
2153	0.0165
4989	0.0400
23999	0.0281
6244	-0.0076
10742	-0.0048
20452	0.0008
24665	-0.0014
18566	0.0951
10529	0.0141
14667	0.0186
1957	0.0122
22839	0.0215
14064	0.1285
9704	0.0785
9705	0.0857
8873	0.0186
3248	0.0776
12852	0.2334
7315	0.0811
7314	0.0885
14999	0.0151
7313	-0.0092
3244	0.1088
11902	0.1800
22373	0.0348
11905	0.1180
825	-0.0019
23402	0.0866
18415	-0.0022
12309	0.0023
820	0.0442
13253	0.1088
12636	0.0224
12380	0.0462
3307	0.0026
3304	0.1613
3303	-0.0049
15910	0.0232
1713	0.0126
1712	0.0063
1711	0.0069
9387	-0.0050
792	0.0098
12889	-0.0057
21509	0.0140
12886	0.0491
18108	0.0407
15829	0.0544
17084	0.0160
1138	0.0056
12145	-0.0065
23503	0.0763
15954	0.0996
617	0.0005
15139	-0.0073
23795	-0.0078
9864	0.0153
7789	0.0914
11129	0.1148
24664	-0.0055
7781	-0.0074
3019	0.0409
10999	0.0008
3016	-0.0069
13712	0.0074
7142	-0.0057
3015	0.0177
21120	0.1413
18743	0.0348
18741	0.0453
512	-0.0052
1002	0.1744
8727	0.1112
12877	-0.0061
4188	0.0309
10995	-0.0072
8057	0.1474
8056	0.0817
8055	0.1241
23124	0.1310
4185	0.0182
1228	0.0033
5662	-0.0015
6534	0.0464
8295	0.2906
6533	0.0064
13620	-0.0064
4344	0.0055
15009	-0.0008
18478	0.0114
19641	0.0303
15567	0.0079
11018	0.3525
11019	0.0610
22830	-0.0037
14537	0.0895
24292	0.0084
23018	0.2530
17885	0.0017
3879	0.0079
18476	0.0197
22001	0.0050
22637	-0.0053
22286	0.0643
14764	0.0022
16005	0.0020
3875	0.0437
23728	-0.0045
11337	0.0010
11336	-0.0054
23723	-0.0012
23233	0.0188
8471	-0.0037
11	-0.0034
6403	0.0060
15311	-0.0076
7565	0.0755
15316	0.0023
16	0.0041
19	0.0187
6408	-0.0062
6409	0.0003
5711	0.1107
21403	-0.0053
7763	-0.0051
17702	0.0263
7768	0.0052
7769	0.1725
15207	-0.0082
3900	0.0007
3902	-0.0079
19324	0.0434
4761	0.0262
4760	-0.0056
13652	0.0671
23346	0.0256
13656	-0.0081
4766	0.1145
22526	0.0083
11486	0.0419
11483	-0.0054
11482	0.1128
23838	0.0450
13895	0.0404
25063	-0.0068
23029	-0.0065
21277	0.1296
21583	0.0102
19039	-0.0053
19740	-0.0045
19037	-0.0070
19035	0.0147
5807	0.0390
17718	0.0247
5804	0.0066
16752	0.0188
200	0.0344
15623	0.0015
19255	0.0010
16205	0.0182
206	-0.0053
16209	0.0292
25164	0.0357
25162	0.0625
25161	0.0186
17350	0.0906
25368	0.0112
16599	0.0092
12049	-0.0047
24987	0.2660
23903	-0.0054
17490	0.0508
12686	0.0111
22166	-0.0083
23908	0.0035
2234	-0.0032
24646	-0.0041
18879	0.0394
19630	0.0209
10823	-0.0068
10820	0.0075
10828	0.0591
16186	0.0360
19965	-0.0019
21647	0.0119
3499	0.0325
17578	0.0654
4609	0.0167
7818	0.0201
4570	-0.0019
4572	0.0026
21084	0.0521
3659	-0.0078
18733	0.0432
13406	0.0238
24985	0.0100
22851	-0.0065
16370	-0.0066
3651	0.1271
17825	-0.0029
19441	-0.0031
13514	0.0423
11663	-0.0007
2520	0.0157
2522	0.0432
13384	0.0331
20399	0.0143
16683	0.0119
21748	-0.0034
24966	-0.0102
19904	-0.0024
11462	-0.0057
9277	0.0031
220	0.0083
11469	-0.0051
22858	0.0187
2709	0.0639
5060	0.0021
2705	0.0151
23272	-0.0051
4885	0.1603
4887	-0.0051
7962	-0.0001
25214	-0.0050
25065	0.0199
9174	0.0796
10685	-0.0032
25187	0.0520
13318	0.0503
13314	0.0020
13316	0.0215
1821	0.0282
4402	0.0005
9576	0.0675
2417	0.2681
9579	0.0311
925	-0.0051
2149	0.0186
2148	0.1467
10530	0.0111
18619	-0.0083
14236	-0.0029
10539	0.0848
5398	0.0058
5748	0.0081
14234	0.0672
20117	-0.0016
9717	-0.0042
13937	-0.0042
9714	0.0272
832	-0.0069
18979	-0.0054
22992	0.0256
3473	0.0082
8885	0.0187
18975	0.0116
7367	-0.0006
3	0.0063
13221	0.0214
18401	0.0016
18404	0.0703
19994	0.0145
18994	0.0683
7074	0.1416
18990	-0.0063
21335	-0.0019
12479	-0.0012
7027	-0.0023
9002	0.1400
10226	0.0815
3312	0.0143
5482	-0.0006
9008	0.0131
780	0.0090
1729	0.0120
20021	0.0083
20023	0.0185
1722	-0.0029
21518	0.3341
17325	-0.0068
13135	0.0338
18571	0.0009
12403	0.0069
19228	-0.0102
18579	0.0445
20756	0.0001
15948	0.0021
15122	-0.0052
18196	0.0918
9000	-0.0075
18193	0.0185
63	0.0120
3000	0.0193
10076	0.0133
7791	-0.0058
11896	-0.0038
22626	0.0106
20337	0.0135
1589	-0.0063
17454	0.0327
17968	0.0612
1582	-0.0011
20561	0.0453
7151	0.0610
10222	-0.0033
18757	-0.0008
1031	-0.0052
1036	-0.0059
1037	0.0455
630	0.1030
12866	0.0213
23136	-0.0080
1218	-0.0068
927	0.0361
23645	0.0118
7485	-0.0077
6520	0.0007
6522	0.0515
6525	0.0610
9452	0.0258
6526	0.0025
4373	-0.0072
5654	0.1881
7489	0.0310
5650	0.0174
11069	-0.0075
16458	0.1409
2895	0.0135
23293	0.0004
25561	0.1269
14547	-0.0000
14546	-0.0053
1454	0.0017
17899	0.0016
1451	-0.0054
1452	0.0179
17892	0.0825
25567	0.0248
23009	0.0524
10188	-0.0063
13791	0.0482
4081	-0.0062
4083	0.0308
13796	-0.0040
4088	0.0067
3867	-0.0072
3865	0.0105
8409	0.0195
15927	0.0119
11325	0.0088
7571	0.0369
7570	0.0011
7573	0.0481
3734	-0.0088
15308	0.2734
7574	-0.0067
19138	0.0583
5722	0.0120
6417	0.1264
20070	-0.0033
15300	-0.0045
6410	0.0307
9812	-0.0051
7775	-0.0044
13762	0.0029
13038	-0.0045
3917	-0.0013
8316	-0.0066
4799	-0.0055
8312	-0.0059
23351	-0.0075
21971	-0.0065
5995	0.1118
4150	0.0527
4154	0.0282
11257	0.0667
10886	0.1008
18900	0.0008
13506	0.0030
7028	0.0394
13723	0.0177
13462	0.0185
23271	0.0775
9922	0.0918
13725	0.0039
19263	0.0100
11579	0.0580
22771	-0.0037
8218	-0.0069
25170	0.0190
19269	0.0481
22679	-0.0068
6085	0.0439
25372	0.0444
6080	0.0437
12070	0.0034
23915	0.0150
23917	-0.0050
5902	0.0127
17217	0.0730
16165	0.0281
16164	-0.0063
16168	0.0140
19881	0.0377
3488	0.1118
7803	-0.0069
17561	-0.0024
7807	0.0005
7806	0.1017
24825	0.0582
3480	-0.0006
3484	0.0316
20472	-0.0077
21078	0.0413
24663	0.0061
13418	0.0351
4568	0.0065
21071	0.0143
19864	0.4369
2554	0.0173
11675	0.0001
2558	0.0202
6390	-0.0024
18297	-0.0049
11476	-0.0046
14300	0.0167
2390	0.1445
17363	-0.0051
17368	0.0002
20612	0.1120
5011	0.0506
4898	-0.0049
14305	-0.0004
5016	0.0600
4893	-0.0067
4892	0.0265
4894	-0.0060
16947	0.0095
20929	0.0640
16944	0.0883
16410	-0.0103
25277	0.1166
18355	0.0399
7975	0.0464
7974	0.0450
9492	-0.0052
7976	0.0080
16418	0.0194
9144	0.0410
7522	-0.0013
12255	0.0156
12254	-0.0065
6260	-0.0054
13304	0.0650
4411	0.0531
13301	0.1718
6065	0.0898
13598	0.0672
2176	0.0085
17097	0.0479
15382	0.2652
2175	0.0007
22276	0.0021
9545	0.3951
12099	0.0183
6069	-0.0013
21107	-0.0064
4960	-0.0024
2604	0.0558
14045	-0.0052
20928	0.0191
2601	0.0684
14042	0.0343
2603	0.0055
20926	-0.0012
20920	0.0830
14049	-0.0016
14824	0.0168
3261	0.0558
24136	0.0639
21327	0.0854
20336	0.0671
10039	0.0191
1936	0.0132
10785	0.0327
3266	-0.0048
1939	0.0295
20101	0.0143
20574	-0.0043
3460	0.0141
7370	-0.0076
21699	-0.0081
8890	-0.0056
12322	0.0861
12320	0.0535
20586	-0.0078
20588	0.0181
19141	-0.0070
14221	0.1128
14955	0.3518
7230	-0.0082
16902	0.0683
21360	0.0959
1739	0.0201
1738	0.0009
13237	0.0041
18694	-0.0056
24005	0.1108
1730	0.0096
5232	0.0230
20036	0.0827
1734	0.0091
1737	0.0236
20666	-0.0063
13124	0.0023
13125	0.0039
15808	0.0170
15805	0.0932
17073	0.0307
11818	0.0652
18142	0.0128
13129	-0.0036
752	0.0206
756	0.0160
17428	0.0179
25052	0.0432
6886	-0.0082
6887	0.0186
1596	0.0172
6882	0.0897
1590	-0.0009
3076	-0.0067
18322	0.0001
2950	-0.0056
14311	0.0252
1027	0.0764
1020	-0.0052
12713	-0.0068
7164	0.0442
4365	-0.0025
24029	0.0115
4361	0.0777
4368	0.0883
12892	0.0121
15573	-0.0049
15571	0.0181
8278	-0.0049
8277	0.0434
14559	0.0102
11072	-0.0069
14550	-0.0063
22707	0.0324
3102	0.1419
8670	0.0112
5	0.1575
1441	0.1124
12869	-0.0037
8064	-0.0033
20923	0.0004
4092	-0.0004
23215	0.0910
4090	0.0059
4097	-0.0068
22348	0.0266
22349	-0.0035
19126	0.0349
22615	-0.0000
22340	0.0079
23587	0.0086
23584	-0.0072
5730	0.0172
11319	0.0158
12205	-0.0064
5739	0.1028
15010	-0.0052
6462	0.0152
12201	0.0687
9801	0.2428
7583	0.0217
7747	0.0078
22640	-0.0051
18166	0.0030
7749	-0.0078
23879	0.0135
15543	-0.0062
14174	0.0043
8724	0.0094
24153	0.0284
20446	0.0793
3929	0.0068
22508	-0.0058
6729	0.0816
4782	0.0990
11886	0.1032
19014	0.0038
8095	-0.0065
8267	0.0569
12521	0.0455
4148	-0.0063
23694	-0.0063
4145	0.0247
8260	0.0008
4140	-0.0051
14912	0.0204
3855	-0.0052
21851	0.0797
3853	-0.0028
22085	0.0390
8726	0.0558
14426	0.0838
19275	-0.0066
12069	0.0140
19784	0.3254
12064	-0.0075
6094	0.0288
16571	0.1085
10350	-0.0065
6658	0.0345
6657	0.0418
12664	0.0188
19650	0.1881
19651	0.0466
15548	0.1065
10806	-0.0065
16179	0.0163
20990	0.0028
198	-0.0093
21844	-0.0063
14545	0.1047
17552	0.0748
21666	0.0006
19879	0.0097
4556	-0.0062
4557	-0.0075
6388	-0.0009
4550	0.0187
21061	0.0844
15494	0.1085
21996	0.0194
19513	0.0144
11687	0.0220
11686	0.0085
17898	0.0106
14070	-0.0055
11443	0.0442
2382	0.0148
17237	-0.0032
24801	0.0097
20544	0.0675
5002	0.0035
10334	0.0000
2762	-0.0026
20625	0.0393
20624	0.0060
9159	0.0132
9158	0.0348
22899	0.3544
9489	0.0305
24168	0.0241
17132	-0.0049
17134	0.0448
11304	0.0078
12242	-0.0056
6275	-0.0059
6274	0.0321
16790	0.0191
16791	0.0190
6279	-0.0066
4426	0.1041
25129	-0.0034
1845	0.0439
6077	0.0031
12087	-0.0058
