Locus	Fst
6802	0.7688
6803	0.0205
6801	0.0009
98	0.0096
10560	0.0393
9740	0.0330
9741	0.0549
91	0.0284
93	0.3919
92	0.6413
20413	0.0558
3207	0.4924
10092	0.0291
1995	0.1568
13935	0.3229
22813	0.3228
1629	0.0363
5189	0.0164
19393	0.2448
24158	0.0360
21540	0.1782
21704	0.5460
13052	0.0391
8831	0.2640
17977	0.0907
13054	0.3039
18703	0.2378
2861	0.0324
20791	0.0170
2866	0.1057
18704	0.5944
554	0.0239
557	0.1169
9228	0.0302
14710	0.0321
14247	0.0413
12948	0.0862
14714	0.0354
17973	0.0916
12942	0.0142
7674	0.0875
15667	0.4351
12946	0.3294
12945	0.6823
14249	0.0126
24740	0.0929
3348	0.0561
20259	0.0460
3342	0.6100
1190	0.7632
1193	0.0106
3341	0.7395
20257	0.0208
1197	0.1409
20255	0.1022
18637	0.0206
18633	0.0371
1756	0.0147
11415	0.0074
13333	0.0566
1176	0.5105
12493	0.0211
8160	0.0268
15443	0.0981
15442	0.0770
6970	0.0141
6971	0.3808
4251	0.4907
23057	0.9678
8168	0.1563
4255	0.0454
23502	0.0182
4257	0.0418
23500	0.0151
18149	0.0659
18073	0.0623
5534	0.2641
5539	0.0458
5538	0.1116
24528	0.1213
24742	0.0487
1285	0.1723
12068	0.1781
1287	0.0093
11165	0.0953
11166	0.8073
24253	0.0148
11162	0.1353
514	0.7400
8086	0.9874
19785	0.0591
1572	0.0089
1571	0.8828
7183	0.2616
8769	0.0258
18328	-0.0016
16789	0.0202
12707	0.0972
8389	0.6642
8388	0.0073
23747	0.0246
12709	0.0227
18075	0.9873
10232	0.0220
8019	0.3136
8018	0.1188
23613	0.0317
8016	0.0439
8547	0.0266
22954	0.0374
23617	0.0074
8540	0.0207
23615	0.4823
7457	0.1901
6576	0.0740
7453	0.0053
7450	0.5273
4383	0.0201
4381	0.2974
4380	0.0216
5623	0.2572
5622	0.4966
7458	0.0198
12065	0.3454
8493	0.0119
404	0.0460
7690	0.9965
23870	0.0123
15796	0.0376
2033	0.3797
8499	0.8379
7698	0.1062
3834	0.0944
23475	0.0103
3832	0.1003
3833	0.0683
18938	0.8039
22476	0.0193
4031	0.0349
10885	0.0564
4033	0.0090
4032	0.4772
13724	-0.0021
1229	0.0870
10882	0.0298
4036	0.1056
4039	0.0690
11576	0.1498
11574	0.0247
23279	0.0768
23278	0.0749
16375	0.1957
12218	0.0798
11378	0.0204
15788	0.2093
10960	0.1680
19384	0.0074
11370	0.0520
20867	0.0073
379	0.0164
22270	0.0317
7526	0.1136
19522	0.0164
19146	0.1978
15003	0.0900
373	0.0041
377	0.2259
376	0.0341
14909	0.2671
13608	0.0154
16667	0.6349
19360	0.9482
14864	0.0072
23964	0.0359
392	0.0434
391	0.0987
12711	0.0239
6147	0.1432
6144	0.7684
22011	0.0054
22014	0.0188
2309	0.0323
5668	0.1411
4729	0.0633
21470	0.0970
10978	0.1403
10979	0.0721
4727	0.0153
13610	0.1660
4720	0.0491
23082	0.0685
5845	0.2642
5844	0.0821
16062	0.0320
16063	0.0390
19304	0.6559
11282	0.0071
13917	0.5823
17625	0.8615
17624	0.0167
17629	0.0688
21118	0.0357
21119	0.0512
16482	0.0044
2880	0.1045
16480	0.2158
4620	0.8183
244	0.0514
13533	0.0189
246	0.0072
240	0.3937
13537	0.0153
19964	0.0344
4629	0.0059
248	0.0132
23457	0.0103
2274	0.1792
23685	0.6783
2279	0.0721
11759	0.9559
12001	0.0358
11594	0.2043
24196	0.1956
11591	-0.0015
25059	0.1775
14536	0.0132
20885	0.0030
20732	0.3620
20735	0.0160
9538	0.0230
2455	0.0454
2454	0.0641
2456	0.0991
23427	0.0458
9247	0.0250
9530	0.0009
17282	0.0445
17281	0.0193
14532	0.1159
7855	0.3244
13286	0.0964
13285	0.0423
174	0.0411
24976	0.2395
17999	0.0786
17533	0.1023
23146	0.0517
20578	0.0486
4539	0.9598
2057	0.0345
23159	0.3869
2058	0.0351
4824	0.0194
21106	0.0142
3694	0.0648
13443	0.0139
14166	0.2818
25286	0.0261
6368	0.7349
11627	0.0234
7988	0.5558
6360	0.0083
23014	0.1907
10153	0.0732
10150	0.0120
10151	0.1239
9331	0.0902
20085	0.0874
20083	0.6142
20082	0.0720
20081	0.1031
24833	0.0722
22800	0.9628
3524	0.0747
21559	0.0578
20649	0.0302
3523	0.9462
10396	0.1666
22806	0.3434
10399	0.0328
16492	0.0221
22753	0.0230
3228	0.1168
13544	0.0230
16934	0.0251
13198	0.1711
16933	0.1334
16931	0.0491
14897	0.0411
13192	0.0957
7214	0.9435
13196	0.4314
7216	0.0165
14890	0.1088
10715	0.0117
10711	0.0991
12220	0.1115
10713	0.1608
2694	0.0414
10718	0.0238
12668	0.3188
2690	0.0720
15708	0.2836
18594	0.2568
1602	0.0343
14655	0.0456
14657	0.0410
23883	0.0127
14659	0.0053
6810	0.0336
16245	0.0121
15872	0.2039
6816	0.0443
25444	0.5191
9755	0.0074
23333	0.0074
16313	0.0966
23334	0.0756
10576	0.0180
10577	0.0133
20465	0.0191
25446	0.0506
20395	0.1847
17909	0.0146
18934	0.2253
13066	0.0474
7326	0.0667
7327	0.1390
1968	0.0413
1969	0.0075
7322	0.0086
1617	0.1394
3238	0.0595
5196	0.4178
7328	0.7201
1961	0.0778
1962	-0.0000
1963	0.0570
8849	0.1964
21060	0.0253
8840	0.5508
8842	0.0740
23765	0.0162
8847	0.2143
15675	0.0197
12956	0.1456
15677	0.6699
12952	0.0074
2874	0.7248
18715	0.0121
11848	0.0057
20265	0.0525
3356	0.0274
3351	0.3173
23886	0.0165
17835	0.9677
7666	0.0123
20061	0.1535
5442	0.0614
5441	0.0005
25241	0.7977
20068	0.2203
18535	0.0587
15373	0.8387
18628	0.0512
18629	0.4191
18821	0.4272
6960	0.0005
6962	0.7965
15903	0.0046
15456	0.1608
6969	0.3379
15459	0.0884
4536	0.0684
8152	0.1765
768	0.0548
8150	0.0089
769	0.0072
23884	0.2243
24554	0.0223
17726	0.2982
23721	0.0516
5501	0.0472
11119	0.0061
1547	0.0501
691	0.0395
12606	0.0429
694	0.0368
695	0.0245
23727	0.8434
11113	0.0397
14472	0.0151
11115	0.0750
14474	0.0033
11116	0.0625
541	0.1445
545	0.1321
7193	0.0364
7192	0.0431
548	0.1060
21377	0.1297
13841	0.2546
15313	0.0220
13845	0.6130
20895	0.0394
13846	0.1060
23608	0.1941
12578	0.0947
23432	0.0447
12579	0.0818
15298	0.0066
17318	0.0359
8530	0.0165
8023	0.0244
8026	0.0278
8027	0.0612
8536	0.3417
12823	0.0171
14505	0.1501
10215	0.3036
11027	0.0977
11761	0.9822
14502	0.1018
6565	0.8605
5610	0.0267
6566	0.0049
5617	0.0725
6563	0.0217
15053	0.0445
415	0.3672
410	0.2968
411	0.0482
14268	0.2184
419	0.4751
7688	0.3849
3827	0.5633
3825	0.0332
3822	0.3415
23467	0.0958
5001	0.0148
3828	0.0074
8445	0.2413
20215	0.0250
15239	0.2558
8183	0.0958
11563	0.0768
8448	0.1218
11565	0.1827
11566	0.1525
22396	0.0278
24586	0.0326
4280	0.0262
23845	0.0661
20742	0.0985
4285	0.0325
11367	0.0773
24779	0.0314
23753	0.0256
19564	-0.0020
368	0.0346
24910	-0.0016
367	0.7817
364	0.7697
19170	0.0184
22242	0.2600
19174	0.0478
25048	0.0403
19351	0.0672
24751	0.8811
19608	0.1178
22020	0.3833
20748	0.0109
16127	0.0388
16654	0.0383
16121	0.6617
25046	0.1043
16650	-0.0006
380	0.0812
381	0.5198
12729	0.0099
388	0.0700
12726	0.1359
12725	0.0354
12723	0.0524
12721	0.0739
12720	0.6591
4759	0.0070
18792	0.4695
19286	0.0149
4754	0.0052
6771	0.1003
6773	0.7719
9964	0.0134
9965	0.0613
9966	0.0314
9967	0.1232
24600	0.1227
11290	0.0785
22330	0.0347
23840	0.0322
16955	0.1552
25135	0.0323
17631	0.0306
25130	0.2580
17635	0.1060
19821	0.0994
3750	0.2237
3753	0.7065
15546	0.2876
3754	0.0395
21289	0.2110
3756	0.4378
13523	0.7778
13521	0.0305
4637	0.0034
2196	0.8378
13525	0.0593
16231	0.2606
253	0.0109
16233	0.2532
256	0.7578
23650	0.9462
11741	0.1724
2204	0.0026
2206	0.1888
11749	0.0805
25649	0.0841
15471	0.6649
12036	0.0072
19735	0.6884
19598	-0.0007
11580	0.2262
6683	0.0113
6687	0.1415
20890	0.0187
2429	0.2189
19088	0.0186
20726	0.0099
18222	0.0146
6270	0.0927
9502	0.3050
9506	0.0141
2425	0.8052
25554	0.0093
1848	0.2759
16833	0.0296
169	0.0133
16343	0.1162
17529	0.0087
164	0.2175
13291	0.1975
7847	0.0481
167	0.0020
160	0.0185
13295	0.2358
16839	0.1053
13297	0.0036
12107	0.0881
6357	0.0954
19094	0.7146
6353	0.0080
13458	0.0061
23836	0.0023
3683	0.0085
4832	0.0377
4522	0.1031
4837	0.0968
4836	0.5293
6195	0.0968
24371	0.0218
11638	0.2551
18583	0.0276
9434	0.8518
23429	0.3416
2735	0.9224
16812	0.0095
9610	0.1208
2733	0.0001
10166	0.0361
11488	0.0282
17070	0.4159
22131	0.2012
10160	0.2387
21204	0.0187
9187	0.0537
9184	0.2203
21256	0.1134
13180	0.3299
22295	0.0819
10366	-0.0018
13188	0.0160
23426	0.0049
5052	0.4416
25638	0.6652
25641	0.0724
14889	0.1516
7209	0.0376
1817	0.0214
16904	0.0003
7203	0.0359
16908	0.2166
7206	0.5674
7205	0.3428
10761	0.0285
10760	0.0175
6220	0.9724
23422	0.0402
6225	0.1370
6229	0.0197
1157	0.1170
20384	0.0067
20385	0.0411
14640	0.0651
14641	0.0236
20381	0.0341
20382	0.2824
1098	0.2362
15841	0.0987
11611	0.4583
23891	0.1389
14869	0.0034
9766	0.0163
12120	0.3867
10501	0.0284
20473	0.9312
24370	0.0703
7335	0.0769
7333	0.0187
7332	0.0120
18947	0.0481
1978	0.0188
1975	0.7061
3226	0.2233
3223	0.0632
1970	0.0097
11964	0.1162
13275	0.0774
18434	0.2306
23792	0.7841
803	0.0173
18438	0.0841
20374	0.0401
805	0.2097
13279	0.0028
12921	0.0092
18099	0.6928
12922	0.0319
12925	0.0177
15604	0.0094
15607	0.3747
18760	0.0843
2844	0.0029
18762	0.0091
2843	0.2059
18586	0.0063
18094	0.2783
5476	0.6999
10217	0.0497
5475	0.1176
3324	0.0134
10210	0.0450
24400	0.1083
3328	0.0300
14517	0.1487
14266	0.0965
14260	0.2191
10218	0.0236
20525	0.0465
7058	0.4112
10181	0.0771
1770	0.0522
1773	0.2966
5273	0.0260
9896	0.8809
20078	0.0569
7055	0.0656
14131	0.0797
18015	0.2539
15112	0.1148
24606	0.0296
8149	0.1667
8148	0.1078
23079	0.0622
1159	0.0099
20239	0.0249
15934	0.7307
6995	0.0109
6996	0.0224
23076	0.0388
16563	0.0112
6993	0.0046
24543	0.0485
18366	0.0989
24544	0.0090
15114	0.2184
15113	0.0048
5516	0.3838
2998	0.0421
23544	-0.0008
1555	0.1590
3039	0.0015
17990	0.2046
2990	0.9170
54	0.9399
14461	0.1082
14466	0.0118
2995	0.0698
53	0.0815
2997	0.6522
8703	0.0468
535	0.0488
534	0.0016
15595	0.1282
8704	0.1868
15598	0.1921
19031	0.0378
17040	0.0255
8037	0.0204
13856	0.0434
13857	0.2840
8033	0.9815
24267	0.1247
10029	0.3900
3031	0.0520
5137	0.0208
5606	0.0153
5600	0.0643
24082	0.0105
12851	0.1191
9992	0.0515
8527	-0.0015
8526	0.0951
8525	0.4893
9996	0.5254
6519	0.0865
14514	0.1476
20130	0.0247
14510	0.1013
10022	0.8824
15024	0.0459
19928	0.2158
15168	0.0416
420	0.0594
422	0.0267
1393	0.5724
1392	0.1619
23643	0.0068
21686	0.5821
22657	0.1154
3814	0.3199
22653	0.0176
24683	0.3203
17497	0.5668
23493	0.0075
19554	0.2063
23252	0.0201
23709	0.0281
8450	0.0004
23705	0.0334
19021	0.0197
23258	0.1189
22386	0.1381
21613	0.3881
22978	0.7700
17141	0.0217
19165	0.0231
6426	0.8139
15332	0.0027
24409	0.0374
23001	0.0147
18858	0.0072
13980	0.0171
6429	0.8710
13982	0.0071
11354	0.0305
24384	0.0716
19020	0.0350
23389	0.0204
19685	0.0364
7545	0.8788
22034	0.0250
22035	0.0193
17298	0.1752
16134	0.1190
16135	0.0770
19340	0.0646
13850	0.0143
19342	0.1258
12738	0.0902
19023	0.2383
10227	0.0303
12734	0.0612
12736	0.0165
25366	0.0375
6769	0.0165
6768	0.4580
13670	0.0321
4740	0.0074
4747	0.9222
23817	0.0958
4744	0.2255
19761	0.2190
9970	-0.0017
19768	0.1298
16009	0.1210
24117	0.0005
9979	0.0068
25630	0.0343
14405	0.2100
25416	0.8679
25143	0.0500
25411	0.0119
4715	0.0537
17355	0.0168
17606	-0.0015
17357	0.1661
17351	0.0167
13627	0.0248
24940	0.1355
17600	0.1523
12025	0.0542
12768	0.0372
22728	0.0985
22729	0.0196
228	0.0210
227	0.1102
22597	0.0442
19900	0.0118
13063	0.0206
12028	0.0957
16227	0.0726
221	0.0157
4711	0.1194
23094	0.1730
23927	0.2486
23920	0.2134
23922	0.1855
23929	0.1089
20706	0.0146
21789	0.0789
6693	0.1332
19587	0.4293
6690	0.6005
6697	0.1228
9855	0.0469
21624	0.0618
21625	-0.0009
20719	0.8878
24389	0.0269
20715	0.0897
20714	0.0452
16820	0.3448
16354	0.0533
16352	0.2696
19830	0.0594
8135	0.1829
15869	0.0549
15462	0.0718
7833	0.0525
23991	0.1436
21419	0.9336
25091	0.5255
6342	0.0779
12116	0.0838
13463	0.0330
8130	0.2480
13461	0.0154
14269	0.0121
4514	0.1386
6187	0.0689
6182	0.0101
23534	0.0356
9421	0.2020
2506	0.0263
12584	0.0723
17192	0.1379
11646	0.0161
10178	0.0051
5288	0.1161
9350	0.1627
9604	0.0041
9355	0.8818
9354	0.2571
5281	0.1207
15713	0.0747
9359	0.0650
10821	0.2394
5287	0.1072
10177	0.0171
9191	0.0438
9190	0.5604
21244	0.0095
9192	0.0014
7940	0.5011
7942	0.0119
10374	0.4793
22824	0.7425
5042	0.3051
20664	0.0186
3780	0.5654
14006	0.1280
8997	0.4458
21785	0.0501
6956	0.0376
20500	0.0110
6248	0.2741
10567	0.0308
12206	0.3252
6230	0.3336
4998	0.0311
20419	0.0265
14853	0.0072
14852	0.9459
20444	0.0118
18889	0.0214
18558	0.1405
20609	0.1735
15639	0.1267
18887	0.2023
15052	0.0524
20449	0.0333
14075	0.1355
20689	0.0111
9776	0.0298
9770	0.0685
10514	0.0553
21863	0.6381
3258	0.0246
8867	0.0108
7301	0.0518
9289	0.3341
9284	0.1273
24178	0.0347
24167	0.0319
13081	0.5400
9280	0.0398
13083	-0.0018
13082	-0.0005
11910	0.0695
13241	0.2006
11912	0.7351
17252	0.1626
13249	0.0234
813	0.1002
815	0.4866
20091	0.0052
15610	0.1585
21649	0.1239
12937	0.0602
15614	0.0319
15615	0.8437
2851	0.0465
2850	0.0705
18770	0.0610
17440	0.2909
1490	0.0825
10207	0.0567
3331	0.6061
7046	0.8533
5465	0.0644
5464	0.8241
5469	0.0049
1499	0.0459
3339	0.0103
3338	0.1031
7048	0.5035
21539	0.2419
20042	0.0051
5264	0.0352
21433	0.0235
10191	0.0371
425	0.3749
10198	0.2959
10199	0.1704
18398	0.5469
15855	0.0252
15850	0.0514
1258	0.0477
23940	0.0802
19294	0.0318
4575	0.0283
19199	0.0372
6989	0.0485
6988	0.3667
8603	0.6667
1122	0.5673
8601	0.6655
6983	0.2434
1126	0.0181
14327	0.0734
11133	0.3936
11132	0.1580
15109	0.0067
15104	0.2401
14329	0.7621
24993	0.0662
14459	0.5364
20859	0.5058
14696	0.0370
17985	0.1998
3023	0.1328
14698	0.0796
2985	0.1807
24372	0.0091
525	0.1162
15586	0.1473
522	0.5909
23494	0.0753
15588	0.1645
1017	0.0138
528	0.1244
18089	0.0289
9299	0.0824
8517	0.0234
8514	0.0459
14506	0.1086
8045	0.5377
8046	0.3620
8048	0.8047
4192	0.0445
4191	0.4628
18923	0.3831
5672	0.0633
5673	0.0305
11008	0.1368
5679	0.8041
25102	0.0053
21317	0.0619
4352	0.0334
8289	0.2595
11003	0.2113
14522	0.0334
11001	0.0885
15039	-0.0020
14526	0.2569
6500	0.1729
15037	0.1065
15034	0.0088
11433	0.0174
24288	0.0230
23066	0.1742
23060	0.0615
18925	0.1730
15217	0.0471
24284	0.0680
24287	0.0225
22621	0.2658
24643	0.9666
14122	0.0100
18702	0.1937
21829	0.7485
23487	0.1132
23482	0.0752
17121	0.0059
8461	0.3488
23248	0.0546
8465	0.0148
22737	0.1028
23717	0.1499
11348	0.0200
8192	0.0745
15327	0.1576
8190	0.3658
8191	0.0120
8196	0.3603
6432	0.1209
6431	0.7249
11260	0.0211
8198	0.0199
5707	0.5269
24759	0.0067
12449	0.2072
7559	0.1111
24591	0.0902
23395	0.1346
21003	0.1042
20056	0.0703
25516	0.0304
19626	0.2968
4777	0.0892
4775	0.0157
21313	0.0173
17087	0.6996
13641	0.1688
22284	0.0914
22530	0.6729
4779	0.1443
4174	0.0119
17944	-0.0003
4176	-0.0001
22240	0.0277
13881	0.0213
4171	0.0157
4172	0.0160
3062	0.0028
14839	0.3828
6757	0.0228
5819	0.0095
9940	0.0259
9941	0.0013
16039	0.0301
15235	0.0190
16037	0.0051
16036	0.0119
16035	0.0542
5813	0.0130
16033	0.2016
16032	0.3515
18662	0.0382
5817	0.0344
19937	0.2295
17619	0.1284
16215	0.0608
16742	0.1863
16745	0.0029
16211	0.0273
10342	0.0490
16748	0.5878
17342	0.5939
17343	0.0213
12458	0.1369
6899	0.0599
16585	0.2572
12055	0.0970
12054	-0.0011
25396	0.0306
14492	0.0058
9274	0.0332
236	0.2886
4615	0.0817
13505	0.2212
232	0.1876
9275	0.0399
23935	0.0155
12693	0.9236
2227	0.6513
2225	0.0299
18337	0.0200
5924	0.0120
5925	0.0111
10836	0.0600
5923	0.0731
5928	0.0192
10838	0.0546
21874	0.8127
21653	0.2899
20163	0.0347
142	0.0240
21870	0.0049
2468	0.1469
19241	0.6330
24444	0.0392
20705	0.0818
148	0.0273
21097	0.0167
4507	0.1591
7828	0.7536
21092	0.0349
7823	0.0213
16369	0.1402
13478	0.0125
4508	0.1638
23412	0.0249
16690	0.0279
16697	0.0183
16695	0.1204
22923	0.9870
2082	0.0098
19310	0.1685
16698	0.0469
2087	0.1057
5450	0.0167
2539	0.0036
5451	0.0561
17181	0.2185
17182	0.0184
11651	0.0029
5452	0.1032
17760	0.3136
20670	0.2188
20672	0.8366
9369	0.0089
2718	0.0244
9363	0.0201
7957	0.5123
10698	0.2316
7223	0.1119
5079	-0.0017
7953	0.0206
7952	0.1464
7227	0.0984
9164	0.0251
9165	0.3419
9166	0.5117
5071	0.0140
5077	0.3796
9162	0.0036
1833	0.0468
17406	0.0602
3799	0.0348
3798	0.1766
3794	0.0417
3797	0.0465
3791	0.0013
16967	0.0508
16966	0.0077
2154	0.0750
19616	0.2196
9563	0.0625
2151	0.0341
2400	0.0072
2153	0.0780
4989	0.0005
10745	0.0193
23999	0.0240
6244	0.1299
10742	0.0744
2408	0.7775
20452	0.0229
10524	0.0312
24665	0.3786
5387	0.0734
14661	0.0197
18566	0.7928
10529	0.4561
14667	0.1882
1957	0.0869
22839	0.0381
14064	0.0159
9704	0.1394
9705	0.0160
14992	0.0526
8873	0.0005
3248	0.1636
12852	0.1222
14997	0.0228
7315	0.2002
7314	0.2723
14999	0.0060
24115	0.0080
7313	0.9328
3244	0.0099
11902	0.0221
22373	0.7305
829	0.0580
12303	0.0367
11905	0.1982
825	-0.0023
23402	0.8569
18415	0.0054
12309	0.2896
820	0.1918
13253	-0.0006
12636	0.0757
12903	0.0184
12380	0.0699
1482	0.0442
14208	0.0354
10236	0.0286
3308	0.0334
3307	0.1581
3304	0.1401
20295	0.5076
3303	0.0218
15910	0.1122
1713	0.0995
1712	0.0217
1711	0.0140
9387	0.0325
9380	0.0190
792	0.0773
14190	0.0474
12889	0.2455
21509	0.0235
24028	0.0224
12886	0.0845
18108	0.2317
15829	0.0783
15828	0.6439
10568	0.0392
17084	0.0245
5946	0.0420
1138	0.0527
12145	0.0191
23503	0.6101
18186	0.1301
15955	0.0936
15954	0.3856
617	0.9147
15139	0.2176
23795	0.0530
9864	0.1613
7789	0.0081
14448	0.1418
11129	0.0095
21402	0.0545
24664	0.2406
10752	0.0297
7781	0.0304
3019	0.5940
17978	0.0232
7144	0.0282
7146	0.0051
10999	0.3768
3016	0.0163
13712	0.0639
7142	0.3738
3015	0.8146
21120	0.2718
18743	0.3747
926	0.0441
18741	0.9876
1007	0.0109
512	0.0032
1002	0.3486
8727	0.0142
1000	0.0140
12877	0.2648
4188	0.7870
10995	0.0790
8057	0.0940
8056	0.0097
8055	0.2110
23124	0.0429
8058	0.0387
4185	0.4008
4187	0.0965
1228	0.0217
15007	0.0094
5662	0.4830
6534	0.0864
8295	0.4271
6533	0.0262
13620	0.0119
4344	0.1229
15009	0.0825
18478	0.0007
19641	0.0254
7498	0.0571
15567	0.0496
11018	0.0198
11019	0.7871
22830	0.1076
2885	0.0539
8794	0.1494
7490	0.0269
14537	0.0618
7494	0.0627
11013	0.0192
18028	0.0385
24292	0.0137
23018	0.3737
11048	0.0304
17885	0.0494
22539	0.0241
3879	0.0164
18476	0.9675
22001	0.0175
22637	0.1411
22286	0.0092
14764	0.0336
16005	0.0494
3875	0.9568
23728	0.1861
15507	0.0223
11337	0.1864
11336	0.3356
23723	0.1686
23233	0.7308
23232	0.0193
8471	0.5811
23724	0.0082
11	0.0510
6403	0.3560
15311	0.6984
7565	0.0593
12477	0.0928
15316	0.2414
5719	0.0332
16	0.0233
19	0.0255
6408	0.0310
6409	0.0144
5711	0.0192
21403	0.5621
25631	0.0520
7763	0.0188
9986	0.2877
17702	0.2617
7768	0.0700
7769	0.1961
15207	0.1089
3900	0.1916
3902	0.3715
19324	0.0022
9943	0.1267
4761	0.0405
4760	0.0339
13652	0.0860
23346	0.0013
13656	0.0397
4766	0.0073
22526	0.8350
11486	0.0688
11483	0.2096
11482	0.4203
23838	0.0041
13895	0.0536
13892	0.0059
4162	0.2291
25063	0.0233
23029	0.7059
11244	0.0105
21277	0.3426
21583	0.0192
19039	0.0099
19740	0.0312
19037	0.6912
19742	0.0143
19035	0.0021
5807	0.0241
17718	0.0095
5804	0.3217
16752	0.2264
200	0.1164
15623	0.0308
19255	0.0139
16205	0.0041
206	0.2437
16208	0.0116
16209	0.0409
25164	-0.0007
18881	0.0158
25162	0.1040
25161	-0.0011
17350	0.0073
20699	0.0444
25368	0.0196
25365	0.0781
16599	0.0555
17168	0.0660
12049	0.0315
24987	0.0620
23903	0.1559
17490	0.2911
12686	0.0202
18822	0.0673
22166	0.7469
2230	0.0159
23908	0.2597
21884	0.0275
2234	0.0874
24646	0.1183
18879	-0.0011
5935	0.0507
19630	0.0344
10823	0.0298
10820	0.0500
5930	0.0281
10828	0.8070
16186	0.5126
17826	0.0496
19829	0.0562
19965	0.0678
21647	0.0142
3499	0.4775
17578	0.0164
4609	0.4553
7818	0.1696
4570	0.0965
4572	0.0352
21084	0.3668
3659	0.0441
18733	-0.0017
13406	0.2223
4578	0.0016
13408	0.0435
24985	0.7997
22851	0.0068
16370	0.1541
3651	0.2986
17825	0.9681
19441	0.0541
21681	0.0302
11990	0.0775
13514	0.1087
11663	0.0898
2520	0.1082
2522	0.3506
13384	0.7878
20399	0.3184
16683	0.5184
21748	0.7779
24966	0.0648
19904	0.1095
11462	0.0142
9277	0.2885
220	0.8662
11469	0.2177
22858	0.0028
9378	0.0499
2709	0.0730
5060	0.2235
23924	0.1050
2705	0.0263
23272	0.0961
2706	0.0050
4885	0.0723
4887	0.0090
7962	0.0098
25214	0.0380
25065	0.0301
9174	0.1380
10687	0.1297
10685	0.0634
25187	0.1043
13318	0.2002
4404	0.0154
13314	0.1488
13316	0.1237
1821	0.4891
4402	0.9069
10758	0.0295
6259	0.0997
12474	0.0866
9576	0.1906
2417	0.1901
12824	0.0692
9579	0.1917
925	0.5363
2149	0.0859
2148	0.0054
10530	0.0508
18619	0.1420
20937	0.0263
5396	0.3241
14236	0.3565
10539	0.0119
5398	0.0517
11805	0.2700
5748	0.0517
14059	0.0500
14234	0.2292
1926	0.0274
20117	0.0464
9717	0.9438
13937	0.3829
9714	0.9378
832	0.1393
18979	0.4492
22992	0.0431
3473	0.0485
8885	0.1614
24101	0.1121
18975	0.0950
7366	0.0036
7367	0.6870
3	0.0160
13221	0.9787
18401	0.1283
18404	0.3236
19994	0.0979
5586	0.0399
18994	0.3950
7074	0.0209
18990	0.1646
21335	0.1294
12479	0.0243
12916	0.0182
12917	0.1221
7023	0.0455
7027	0.3678
9002	0.1429
2353	0.0561
24414	0.0546
10226	0.3555
3312	0.0138
5482	0.0573
5481	0.1015
9008	0.0002
24036	0.0359
20028	0.0356
786	0.0202
780	0.2397
1729	0.0207
20021	0.0388
20023	0.0372
